################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.9928903606304374E-01 a         1     0     1     1     1
 -3.4609653018445111E-02 a         2     0     1     1     2
  1.6514073518806813E-01 a         3     0     1     1     3
  1.9850136481166533E-01 a         4     0     1     1     4
 -2.3624544767891550E-01 a         5     0     1     1     5
  7.9325192442801021E-02 a         6     0     1     1     6
  1.5990706528533125E-01 a         7     0     1     1     7
 -2.4419503174599802E-01 a         8     0     1     1     8
  1.8144955887389833E-02 a         9     0     1     1     9
 -1.4533460335422732E-01 a        10     0     1     1    10
 -1.3206767992734481E-01 a        11     0     1     1    11
 -5.7420920404551217E-03 a        12     0     1     1    12
  2.0115533689927578E-01 a        13     0     1     1    13
 -1.3249137368603386E-01 a        14     0     1     1    14
  8.0381106153899623E-02 a        15     0     1     1    15
  1.5840835796091543E-01 a        16     0     1     1    16
 -5.1071328268552631E-02 a        17     0     1     1    17
 -7.5657576724438444E-02 a        18     0     1     1    18
 -3.8993533032964531E-02 a        19     0     1     1    19
 -9.4960984859453090E-02 a        20     0     1     1    20
  1.7189959070390606E-01 a        21     0     1     1    21
 -2.8372381607504743E-02 a        22     0     1     1    22
 -3.4993062986625786E-02 a        23     0     1     1    23
  3.7660971356736217E-01 a        24     0     1     1    24
  5.6554914673357340E-02 a        25     0     1     1    25
 -5.1193395953545273E-01 a        26     0     2     1     1
 -2.3434192778215324E-01 a        27     0     2     1     2
 -5.2678167596307990E-01 a        28     0     2     1     3
 -5.9351300204845005E-02 a        29     0     2     1     4
  6.9141784909105636E-02 a        30     0     2     1     5
 -5.2130624163172032E-02 a        31     0     2     1     6
 -3.7176452293774565E-01 a        32     0     2     1     7
 -2.2523645456070249E-01 a        33     0     2     1     8
 -4.3416506216018597E-01 a        34     0     2     1     9
  5.1158089701120978E-02 a        35     0     2     1    10
  1.4637236757022807E-03 a        36     0     2     1    11
 -1.9799574749480001E-01 a        37     0     2     1    12
  2.8166200926537077E-01 a        38     0     2     1    13
  3.1516063640957614E-01 a        39     0     2     1    14
 -5.2982533535782583E-01 a        40     0     2     1    15
 -1.0051757174232315E-01 a        41     0     2     1    16
 -3.2103444644892531E-01 a        42     0     2     1    17
 -4.0294719859447098E-01 a        43     0     2     1    18
 -5.2829970390864855E-01 a        44     0     2     1    19
  2.2274176668442364E-01 a        45     0     2     1    20
 -3.9608763539770253E-01 a        46     0     2     1    21
 -6.2023524006807151E-01 a        47     0     2     1    22
 -3.0102826190595844E-01 a        48     0     2     1    23
  1.8976558575365501E-01 a        49     0     2     1    24
  1.2922410289567117E-02 a        50     0     2     1    25
 -2.5341000039359035E-01 a        51     0     3     1     1
 -7.1045333513508591E-01 a        52     0     3     1     2
  6.4687614276671940E-02 a        53     0     3     1     3
  4.0964667454883480E-01 a        54     0     3     1     4
 -3.3236436922551432E-01 a        55     0     3     1     5
 -1.4120544644035324E-01 a        56     0     3     1     6
  3.4878271199989630E-01 a        57     0     3     1     7
  6.7461176682948473E-02 a        58     0     3     1     8
 -2.4795880128822503E-01 a        59     0     3     1     9
  2.6733593881837941E-01 a        60     0     3     1    10
  2.7050866899722442E-01 a        61     0     3     1    11
  3.2585401234471667E-01 a        62     0     3     1    12
  2.5556756004799319E-01 a        63     0     3     1    13
  4.2001979055289518E-01 a        64     0     3     1    14
  3.1071208134725681E-01 a        65     0     3     1    15
  4.5506246152096075E-01 a        66     0     3     1    16
  2.6446820545567612E-01 a        67     0     3     1    17
 -2.9934420243518534E-01 a        68     0     3     1    18
 -5.2180542552241160E-01 a        69     0     3     1    19
 -2.2956681789598596E-01 a        70     0     3     1    20
 -3.9827586485460320E-01 a        71     0     3     1    21
