################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -5.8841395208574687E-01 a         1     0     1     1     1
  3.1354624548335458E-01 a         2     0     1     1     2
 -1.6737073205805789E-01 a         3     0     1     1     3
  1.1074612305408565E-01 a         4     0     1     1     4
 -2.2884259900703649E-01 a         5     0     1     1     5
  4.5586941736098036E-02 a         6     0     1     1     6
  4.0338959705535010E-01 a         7     0     1     1     7
 -1.7848559373717587E-01 a         8     0     1     1     8
 -2.9686463926820238E-02 a         9     0     1     1     9
  2.6625205504592492E-01 a        10     0     1     1    10
  1.1138365168391533E-01 a        11     0     1     1    11
  1.5685308747025253E-01 a        12     0     1     1    12
  1.6997269261934456E-02 a        13     0     1     1    13
 -1.0075156680703881E-01 a        14     0     1     1    14
 -4.7435121246396338E-02 a        15     0     1     1    15
  7.8634686658377584E-02 a        16     0     1     1    16
 -2.9425500458169690E-01 a        17     0     1     1    17
 -3.5740581816555933E-01 a        18     0     1     1    18
 -2.9381216862035098E-02 a        19     0     1     1    19
 -7.0557392257887752E-01 a        20     0     1     1    20
 -8.9328432641000502E-02 a        21     0     1     1    21
  2.4232671898674285E-01 a        22     0     1     1    22
  1.5370921847010796E-01 a        23     0     1     1    23
 -2.8158135939816759E-01 a        24     0     1     1    24
 -1.2308798490229796E-01 a        25     0     1     1    25
  1.0624704449082563E-01 a        26     0     2     1     1
  3.9268762635956640E-02 a        27     0     2     1     2
 -7.9469756248945311E-02 a        28     0     2     1     3
 -1.2897591079029938E-01 a        29     0     2     1     4
 -2.8906111075122903E-01 a        30     0     2     1     5
 -7.7284196515169726E-02 a        31     0     2     1     6
  2.6545683736956344E-02 a        32     0     2     1     7
  4.4118656537483106E-02 a        33     0     2     1     8
 -1.3042778058395552E-01 a        34     0     2     1     9
 -3.9960078043890790E-01 a        35     0     2     1    10
  1.6857610549060040E-01 a        36     0     2     1    11
  5.4165474941881321E-03 a        37     0     2     1    12
 -1.1899520252386139E-01 a        38     0     2     1    13
 -7.7504985767593543E-02 a        39     0     2     1    14
 -8.7410729150924332E-03 a        40     0     2     1    15
  6.2123191354075860E-02 a        41     0     2     1    16
  1.1966496419117828E-01 a        42     0     2     1    17
 -3.7681472342916567E-01 a        43     0     2     1    18
 -6.4860646133374375E-02 a        44     0     2     1    19
  5.7837227334690065E-02 a        45     0     2     1    20
  2.3398504344222852E-02 a        46     0     2     1    21
  1.4661191659378392E-01 a        47     0     2     1    22
 -9.4047322362307326E-02 a        48     0     2     1    23
 -2.9083214203946101E-01 a        49     0     2     1    24
 -2.4792450557051765E-01 a        50     0     2     1    25
 -1.9147934559079652E-01 a        51     0     3     1     1
  1.7120136534245609E-01 a        52     0     3     1     2
 -7.1248810037928115E-02 a        53     0     3     1     3
  1.7478686090539280E-01 a        54     0     3     1     4
  2.3588827415790828E-01 a        55     0     3     1     5
 -2.6930344022347474E-01 a        56     0     3     1     6
  3.8872302442003115E-01 a        57     0     3     1     7
 -2.4090145102304200E-02 a        58     0     3     1     8
 -3.0704999792725139E-02 a        59     0     3     1     9
  4.3276902534641098E-01 a        60     0     3     1    10
  4.0482738616538554E-02 a        61     0     3     1    11
  9.7606511608812854E-02 a        62     0     3     1    12
 -1.5533317191237914E-01 a        63     0     3     1    13
 -3.7923360947304646E-01 a        64     0     3     1    14
 -1.1551460724035466E-01 a        65     0     3     1    15
 -2.4883057526807664E-01 a        66     0     3     1    16
  1.2808078569873619E-02 a        67     0     3     1    17
 -4.9243117362630229E-01 a        68     0     3     1    18
  2.0219944020387809E-01 a        69     0     3     1    19
  1.2452859375387032E-01 a        70     0     3     1    20
 -1.4141129325959492E-01 a        71     0     3     1    21
 -2.3858332355861385E-02 a        72     0     3     1    22
  2.4061699452870003E-01 a        73     0     3     1    23
 -1.2189154727735584E-01 a        74     0     3     1    24
