################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.9848934977523223E-01 a         1     0     1     1     1
  1.2140279109229853E-02 a         2     0     1     1     2
  2.3193414433078638E-02 a         3     0     1     1     3
  8.1970992124239458E-02 a         4     0     1     1     4
  6.4821133620490606E-02 a         5     0     1     1     5
  3.8596345733324433E-01 a         6     0     1     1     6
 -1.8945925992413401E-01 a         7     0     1     1     7
 -1.3828069953377309E-01 a         8     0     1     1     8
 -1.2478670464006252E-01 a         9     0     1     1     9
 -1.0584588906437205E-01 a        10     0     1     1    10
 -8.3546640485486101E-02 a        11     0     1     1    11
 -6.8835414054888550E-02 a        12     0     1     1    12
 -2.9247815343133515E-01 a        13     0     1     1    13
 -1.0698370908013062E-01 a        14     0     1     1    14
 -1.4234092742755955E-01 a        15     0     1     1    15
  2.0060675918554388E-01 a        16     0     1     1    16
 -1.6157114708789910E-01 a        17     0     1     1    17
 -1.0514100130819783E-01 a        18     0     1     1    18
  7.2611399237037549E-02 a        19     0     1     1    19
  1.1658521374092048E-01 a        20     0     1     1    20
  1.6339410533303775E-01 a        21     0     1     1    21
  6.5451441409119834E-02 a        22     0     1     1    22
  2.0988130719938730E-01 a        23     0     1     1    23
 -7.3985821550234657E-02 a        24     0     1     1    24
  2.0461368535131574E-01 a        25     0     1     1    25
  1.1214759743636986E-01 a        26     0     2     1     1
 -1.6315454700903262E-01 a        27     0     2     1     2
 -2.4572022201882307E-01 a        28     0     2     1     3
  9.6507855971968121E-02 a        29     0     2     1     4
  5.6927983774297100E-02 a        30     0     2     1     5
  2.8097196434916882E-01 a        31     0     2     1     6
  3.0880259513617259E-01 a        32     0     2     1     7
 -2.4306291896815829E-01 a        33     0     2     1     8
  3.2519665893832400E-02 a        34     0     2     1     9
 -1.2005629905593637E-01 a        35     0     2     1    10
 -3.0125133893625176E-02 a        36     0     2     1    11
 -9.5561309910000308E-02 a        37     0     2     1    12
 -1.9138546600161771E-01 a        38     0     2     1    13
 -5.3037751861481908E-02 a        39     0     2     1    14
 -9.9422250917617586E-03 a        40     0     2     1    15
  7.7941220910917753E-03 a        41     0     2     1    16
 -1.1900051282514337E-01 a        42     0     2     1    17
 -3.8591517518026017E-02 a        43     0     2     1    18
  1.0139207491174067E-01 a        44     0     2     1    19
  8.9432495018660213E-02 a        45     0     2     1    20
 -1.5932740564427905E-01 a        46     0     2     1    21
 -1.5713603040973359E-01 a        47     0     2     1    22
  2.0187201033685145E-01 a        48     0     2     1    23
  2.3150216491930953E-01 a        49     0     2     1    24
  8.5990040379110400E-02 a        50     0     2     1    25
 -3.1989330814891603E-01 a        51     0     3     1     1
  1.8550441590023364E-01 a        52     0     3     1     2
  1.6471223956808088E-02 a        53     0     3     1     3
  8.5830565775862386E-02 a        54     0     3     1     4
 -3.5149579597235171E-02 a        55     0     3     1     5
 -1.0476932601619623E-01 a        56     0     3     1     6
  2.4077901986838107E-01 a        57     0     3     1     7
  3.8914396633569943E-02 a        58     0     3     1     8
  1.1669991487868867E-01 a        59     0     3     1     9
  1.7410770817688600E-02 a        60     0     3     1    10
 -1.3372302595255317E-01 a        61     0     3     1    11
 -1.9003195433130984E-01 a        62     0     3     1    12
  4.9645175392945384E-02 a        63     0     3     1    13
  1.1864342640591669E-01 a        64     0     3     1    14
  6.2990494775912481E-02 a        65     0     3     1    15
 -3.0028297696007983E-02 a        66     0     3     1    16
  1.4001421799178581E-02 a        67     0     3     1    17
  6.0183133852190526E-02 a        68     0     3     1    18
 -1.6964991982438968E-01 a        69     0     3     1    19
  1.7891368119522591E-01 a        70     0     3     1    20
 -4.2103511483761659E-02 a        71     0     3     1    21
  6.1297016866709499E-02 a        72     0     3     1    22
 -1.2329223874634743E-01 a        73     0     3     1    23
 -2.6298334366814569E-01 a        74     0     3     1    24
  7.1895707178791374E-02 a        75     0     3     1    25
 -3.8983853369002473E-02 a        76     0     4     1     1
 -7.3612698761485559E-02 a        77     0     4     1     2
  2.4580490956026557E-02 a        78     0     4     1     3
 -3.9679862842748416E-02 a        79     0     4     1     4
 -9.8165529893732284E-02 a        80     0     4     1     5
  2.3112913407475261E-01 a        81     0     4     1     6
  1.2403121544407590E-01 a        82     0     4     1     7
  6.9591046997032391E-02 a        83     0     4     1     8
  2.4957506463152704E-01 a        84     0     4     1     9
  9.0793285164085507E-03 a        85     0     4     1    10
 -9.6625085486420237E-02 a        86     0     4     1    11
  7.6875481536077761E-02 a        87     0     4     1    12
  6.3532976233641528E-02 a        88     0     4     1    13
  5.4736038516297547E-02 a        89     0     4     1    14
 -9.9217813877573946E-02 a        90     0     4     1    15
 -6.7061166755379348E-02 a        91     0     4     1    16
  2.4708597670343550E-02 a        92     0     4     1    17
 -9.5696346840895147E-02 a        93     0     4     1    18
 -4.5671883757834361E-02 a        94     0     4     1    19
 -4.8661336786624598E-02 a        95     0     4     1    20
 -1.0508718615145841E-01 a        96     0     4     1    21
 -1.3522714977935262E-02 a        97     0     4     1    22
 -9.8936270939810278E-02 a        98     0     4     1    23
