################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -2.2669145024241077E-01 a         1     0     1     1     1
  1.9457991320935769E-01 a         2     0     1     1     2
 -4.3595321232847356E-01 a         3     0     1     1     3
  9.6735388641146502E-02 a         4     0     1     1     4
 -6.1350675647882859E-02 a         5     0     1     1     5
  1.5132159119332034E-01 a         6     0     1     1     6
  4.4521223990691946E-03 a         7     0     1     1     7
 -1.2466532538020561E-01 a         8     0     1     1     8
 -4.2519162907076857E-02 a         9     0     1     1     9
  3.6750202256112439E-02 a        10     0     1     1    10
  1.1931947138410620E-01 a        11     0     1     1    11
  5.2070018283418472E-02 a        12     0     1     1    12
 -8.9152250640396318E-03 a        13     0     1     1    13
  2.3725023453351909E-01 a        14     0     1     1    14
  9.8742197755604430E-02 a        15     0     1     1    15
 -1.3230616831540415E-01 a        16     0     1     1    16
 -8.5322111958855570E-02 a        17     0     1     1    17
  7.2478661139280254E-02 a        18     0     1     1    18
  2.9133406262932221E-01 a        19     0     1     1    19
  1.8979650005810128E-01 a        20     0     1     1    20
  2.0329332407205727E-01 a        21     0     1     1    21
 -1.0690247261203263E-01 a        22     0     1     1    22
 -4.4397156112443509E-01 a        23     0     1     1    23
 -1.3209103799395386E-01 a        24     0     1     1    24
  1.0910202440604608E-01 a        25     0     1     1    25
 -8.1386857917724514E-02 a        26     0     2     1     1
  1.3182032867349472E-01 a        27     0     2     1     2
  6.6248172390965428E-03 a        28     0     2     1     3
 -1.1942475427019405E-02 a        29     0     2     1     4
  1.5291731607721318E-01 a        30     0     2     1     5
  6.7569102973121298E-02 a        31     0     2     1     6
  1.1913653956937593E-01 a        32     0     2     1     7
  1.6980089209818191E-02 a        33     0     2     1     8
  5.7153669786541322E-02 a        34     0     2     1     9
 -1.3840134649796743E-01 a        35     0     2     1    10
  2.2904774023130131E-01 a        36     0     2     1    11
  2.8129570069609228E-01 a        37     0     2     1    12
 -2.4672458717155368E-01 a        38     0     2     1    13
 -1.9626976760519871E-01 a        39     0     2     1    14
 -4.0306538642872862E-02 a        40     0     2     1    15
 -2.8153830185228823E-02 a        41     0     2     1    16
  1.1875138841614848E-01 a        42     0     2     1    17
 -4.2074342358668568E-02 a        43     0     2     1    18
 -5.3218388122654871E-02 a        44     0     2     1    19
  8.7589744818215617E-02 a        45     0     2     1    20
  1.5208332126713398E-01 a        46     0     2     1    21
  3.9042671555309022E-02 a        47     0     2     1    22
  2.2665913046524813E-01 a        48     0     2     1    23
 -4.1519721509121053E-02 a        49     0     2     1    24
 -7.2755160137210400E-03 a        50     0     2     1    25
  1.7201037184782328E-01 a        51     0     3     1     1
 -2.5423267670705914E-02 a        52     0     3     1     2
 -3.9816627013851014E-01 a        53     0     3     1     3
  2.1900804764583007E-01 a        54     0     3     1     4
  1.4057953783183941E-01 a        55     0     3     1     5
  2.8671789526411320E-02 a        56     0     3     1     6
 -8.6008059035122153E-02 a        57     0     3     1     7
  3.2748216613294778E-01 a        58     0     3     1     8
 -5.8452512930199700E-02 a        59     0     3     1     9
 -2.1119269456860476E-01 a        60     0     3     1    10
 -9.8762505492980629E-02 a        61     0     3     1    11
  7.9448563839084173E-03 a        62     0     3     1    12
 -1.2679977532324901E-01 a        63     0     3     1    13
 -3.5214413836585183E-02 a        64     0     3     1    14
 -3.9157519149964626E-02 a        65     0     3     1    15
  1.3907467974016425E-02 a        66     0     3     1    16
  2.5718504702583317E-01 a        67     0     3     1    17
  2.1501564952014079E-02 a        68     0     3     1    18
  1.0652930606418147E-01 a        69     0     3     1    19
  1.7656511655736828E-01 a        70     0     3     1    20
  3.5556264286807415E-01 a        71     0     3     1    21
 -8.5241091177640747E-03 a        72     0     3     1    22
 -3.1037902785443955E-01 a        73     0     3     1    23
 -1.6324665308574456E-02 a        74     0     3     1    24
 -2.2086697903115923E-01 a        75     0     3     1    25
 -3.0447696166928900E-01 a        76     0     4     1     1
  1.4584402062529242E-01 a        77     0     4     1     2
 -2.0350532400847714E-02 a        78     0     4     1     3
  1.5175064192003937E-01 a        79     0     4     1     4
  1.3401451911724920E-02 a        80     0     4     1     5
 -5.8502714744301770E-02 a        81     0     4     1     6
  1.5950351708481347E-01 a        82     0     4     1     7
 -1.6342529943918080E-01 a        83     0     4     1     8
 -6.5298371311963421E-02 a        84     0     4     1     9
 -2.1744269593014069E-02 a        85     0     4     1    10
  1.7514243676608557E-01 a        86     0     4     1    11
  4.3904760146801600E-02 a        87     0     4     1    12
 -6.7629605377752380E-02 a        88     0     4     1    13
  4.5675878573612303E-03 a        89     0     4     1    14
  1.7606682075425284E-01 a        90     0     4     1    15
 -3.0414928276027087E-02 a        91     0     4     1    16
  9.0485441070153882E-03 a        92     0     4     1    17
 -5.5613164677192524E-02 a        93     0     4     1    18
 -8.2388833100869377E-02 a        94     0     4     1    19
  4.0037475686959603E-02 a        95     0     4     1    20
  8.7546391497314455E-02 a        96     0     4     1    21
 -1.6279033654115307E-01 a        97     0     4     1    22
 -6.0873319812250234E-02 a        98     0     4     1    23
 -2.3032661282451025E-01 a        99     0     4     1    24
  5.2758888508749033E-02 a       100     0     4     1    25
 -1.6783832448664415E-01 a       101     0     5     1     1
 -3.9785295764406370E-02 a       102     0     5     1     2
  8.3976169314209481E-02 a       103     0     5     1     3
  1.0895332743394079E-01 a       104     0     5     1     4
  1.8642492296742735E-01 a       105     0     5     1     5
 -1.7126578429814418E-01 a       106     0     5     1     6
  1.0556495340759367E-01 a       107     0     5     1     7
 -4.4910967013959109E-03 a       108     0     5     1     8
  2.0759934957069817E-01 a       109     0     5     1     9
  1.1132461062996839E-01 a       110     0     5     1    10
  1.0504675878528613E-01 a       111     0     5     1    11
 -2.2112560434686102E-01 a       112     0     5     1    12
  7.1140330435017163E-02 a       113     0     5     1    13
  1.1216344638153562E-01 a       114     0     5     1    14
  8.7995176019038029E-02 a       115     0     5     1    15
  4.4720093464914804E-02 a       116     0     5     1    16
 -1.7134850894145789E-01 a       117     0     5     1    17
  7.0977476920338414E-02 a       118     0     5     1    18
 -8.0529935160703725E-02 a       119     0     5     1    19
  2.0166341632388295E-02 a       120     0     5     1    20
  1.3968616346939391E-01 a       121     0     5     1    21
  5.4830797871551956E-02 a       122     0     5     1    22
 -1.7773805723656597E-01 a       123     0     5     1    23
 -1.0368051393931769E-01 a       124     0     5     1    24
 -2.2907204372369727E-01 a       125     0     5     1    25
  9.0133201226326815E-02 a       126     0     6     1     1
 -1.2617996877748702E-01 a       127     0     6     1     2
  4.1053436966730771E-02 a       128     0     6     1     3
 -3.6334356599713936E-02 a       129     0     6     1     4
  7.1288149409373974E-02 a       130     0     6     1     5
  1.8580075042125341E-01 a       131     0     6     1     6
