################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.5199823251318251E-01 a         1     0     1     1     1
  2.1557362538571112E-01 a         2     0     1     1     2
  3.6395763465330139E-01 a         3     0     1     1     3
  4.5738772358377244E-01 a         4     0     1     1     4
 -4.3909526380723191E-01 a         5     0     1     1     5
  3.3597108410317161E-01 a         6     0     1     1     6
  4.2331926130505182E-01 a         7     0     1     1     7
  2.2042559108652704E-01 a         8     0     1     1     8
  3.7122271432956666E-01 a         9     0     1     1     9
 -1.1931723703762614E-01 a        10     0     1     1    10
 -1.4411252939937669E-01 a        11     0     1     1    11
  8.6289989118298993E-02 a        12     0     1     1    12
 -4.0197422298940255E-01 a        13     0     1     1    13
 -1.5290157593794793E-01 a        14     0     1     1    14
 -9.1490797302550525E-02 a        15     0     1     1    15
  9.9755028736349283E-02 a        16     0     1     1    16
 -1.5271539710235044E-01 a        17     0     1     1    17
  1.0226745378222152E-01 a        18     0     1     1    18
 -7.8334771239154076E-03 a        19     0     1     1    19
  5.8355813250705442E-02 a        20     0     1     1    20
  1.1676531604883567E-01 a        21     0     1     1    21
  8.4112596602926429E-02 a        22     0     1     1    22
 -3.5774605562985762E-01 a        23     0     1     1    23
 -2.8995270510662979E-01 a        24     0     1     1    24
 -6.1711212382586589E-01 a        25     0     1     1    25
 -1.1778445839694937E-01 a        26     0     2     1     1
 -4.3104018354925883E-01 a        27     0     2     1     2
  4.5968704039166197E-01 a        28     0     2     1     3
 -1.1480114039703476E-01 a        29     0     2     1     4
  1.6257346954175295E-01 a        30     0     2     1     5
  9.5067391891727027E-02 a        31     0     2     1     6
  3.9983039202985871E-01 a        32     0     2     1     7
 -1.9270819352748997E-01 a        33     0     2     1     8
 -1.0733068320171144E-01 a        34     0     2     1     9
  1.2201747192204034E-01 a        35     0     2     1    10
 -8.7225483203110715E-02 a        36     0     2     1    11
 -4.3750156076201654E-02 a        37     0     2     1    12
 -1.7826989103791976E-02 a        38     0     2     1    13
  4.0401596809398518E-02 a        39     0     2     1    14
  2.5048861173904223E-02 a        40     0     2     1    15
  2.2876300332265878E-01 a        41     0     2     1    16
  3.9487555185221658E-02 a        42     0     2     1    17
 -1.3505787709861186E-01 a        43     0     2     1    18
