################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  8.5833974339544122E-02 a         1     0     1     1     1
  8.3499403427505607E-03 a         2     0     1     1     2
 -2.2819569322962266E-02 a         3     0     1     1     3
 -4.1441410434097561E-02 a         4     0     1     1     4
 -3.4197621153670484E-02 a         5     0     1     1     5
  8.1476662026806063E-02 a         6     0     1     1     6
 -5.6770552361157689E-02 a         7     0     1     1     7
  2.9848432607769218E-03 a         8     0     1     1     8
  5.5201898444135242E-02 a         9     0     1     1     9
  8.4232263005160152E-02 a        10     0     1     1    10
  3.0556918404288907E-02 a        11     0     1     1    11
 -5.8092475888527603E-02 a        12     0     1     1    12
 -1.6298853126140204E-02 a        13     0     1     1    13
 -1.1963409013218619E-01 a        14     0     1     1    14
  1.0593991528000707E-01 a        15     0     1     1    15
 -1.5955606522784313E-01 a        16     0     1     1    16
  8.7595918800224812E-02 a        17     0     1     1    17
 -1.2192016955378025E-02 a        18     0     1     1    18
  5.8693202950815850E-02 a        19     0     1     1    19
 -2.0774835217738607E-02 a        20     0     1     1    20
 -1.3199393857409225E-01 a        21     0     1     1    21
  4.4581853669495151E-02 a        22     0     1     1    22
  5.1659545597786870E-02 a        23     0     1     1    23
  9.7722895733292514E-02 a        24     0     1     1    24
  5.9394366961625450E-02 a        25     0     1     1    25
  1.0663322546268671E-01 a        26     0     2     1     1
 -2.2187058023744606E-02 a        27     0     2     1     2
  1.1145417339368731E-02 a        28     0     2     1     3
  1.7503420934449490E-01 a        29     0     2     1     4
 -6.3604703271282453E-02 a        30     0     2     1     5
 -2.6939911691422486E-02 a        31     0     2     1     6
  1.1517619958756070E-01 a        32     0     2     1     7
  3.8153514777017158E-02 a        33     0     2     1     8
  6.8309299736827381E-02 a        34     0     2     1     9
 -4.3222070624231154E-02 a        35     0     2     1    10
  5.2238556717041841E-02 a        36     0     2     1    11
 -6.3340566740710202E-02 a        37     0     2     1    12
  1.4205240277953965E-01 a        38     0     2     1    13
  5.2047045429086641E-02 a        39     0     2     1    14
  1.3997102646240536E-01 a        40     0     2     1    15
 -1.6192147507560195E-01 a        41     0     2     1    16
 -4.1381915481585696E-01 a        42     0     2     1    17
  9.3599922164174537E-02 a        43     0     2     1    18
  1.1511121859728969E-01 a        44     0     2     1    19
  8.6643140213555958E-02 a        45     0     2     1    20
 -5.1695367153175964E-02 a        46     0     2     1    21
  7.7120331215239576E-02 a        47     0     2     1    22
 -3.8393310818515422E-02 a        48     0     2     1    23
  9.4112312235650267E-03 a        49     0     2     1    24
 -2.2509857350677687E-01 a        50     0     2     1    25
  6.3719645683519163E-02 a        51     0     3     1     1
  7.3396937661105777E-02 a        52     0     3     1     2
  9.3979758246431275E-02 a        53     0     3     1     3
  1.7452056173226529E-01 a        54     0     3     1     4
 -8.1732529036462713E-03 a        55     0     3     1     5
  4.0578614646406622E-02 a        56     0     3     1     6
 -2.0842507716233249E-02 a        57     0     3     1     7
 -3.6871419021303947E-02 a        58     0     3     1     8
  8.8996212361379973E-02 a        59     0     3     1     9
  9.0000239235014084E-03 a        60     0     3     1    10
  3.2213888775008651E-02 a        61     0     3     1    11
  3.7382048807278509E-02 a        62     0     3     1    12
  1.0151809627235922E-01 a        63     0     3     1    13
 -1.6094851619333120E-01 a        64     0     3     1    14
 -6.3119695953899241E-02 a        65     0     3     1    15
 -9.3365724516354845E-02 a        66     0     3     1    16
  1.9714310326835360E-01 a        67     0     3     1    17
  4.6268301952148927E-02 a        68     0     3     1    18
  1.2858077459815376E-01 a        69     0     3     1    19
 -1.4599702117212618E-01 a        70     0     3     1    20
  7.4011231134533034E-02 a        71     0     3     1    21
  5.3478972445914506E-02 a        72     0     3     1    22
  1.0042889129194028E-02 a        73     0     3     1    23
 -4.6001871480695518E-02 a        74     0     3     1    24
 -9.2450367647921722E-02 a        75     0     3     1    25
  3.6135175631398384E-02 a        76     0     4     1     1
 -4.3650110621527627E-02 a        77     0     4     1     2
  5.0550122925450844E-02 a        78     0     4     1     3
  5.6712629041309977E-02 a        79     0     4     1     4
 -1.3551643828836732E-01 a        80     0     4     1     5
  9.3266855108038602E-02 a        81     0     4     1     6
  1.7022334261808710E-02 a        82     0     4     1     7
 -1.3153149539328540E-01 a        83     0     4     1     8
  1.2036904943502254E-01 a        84     0     4     1     9
 -2.7353520284894638E-02 a        85     0     4     1    10
 -1.0752262871462023E-02 a        86     0     4     1    11
  8.2203227404113649E-02 a        87     0     4     1    12
 -3.3817239005907149E-02 a        88     0     4     1    13
  3.7915095979243016E-02 a        89     0     4     1    14
  7.7481674864789365E-02 a        90     0     4     1    15
 -1.3149090941036753E-03 a        91     0     4     1    16
  1.8293926802392074E-01 a        92     0     4     1    17
  5.1473175738547691E-02 a        93     0     4     1    18
 -9.6021552532516707E-02 a        94     0     4     1    19
  4.9830375737257189E-03 a        95     0     4     1    20
  9.6481166315956657E-02 a        96     0     4     1    21
  1.9354467044954870E-02 a        97     0     4     1    22
  8.9405176687788260E-02 a        98     0     4     1    23
  1.0190589074783547E-01 a        99     0     4     1    24
 -6.6839939094652814E-02 a       100     0     4     1    25
  7.2179502937772075E-02 a       101     0     5     1     1
 -1.2601560626261729E-01 a       102     0     5     1     2
  7.2984818273333682E-02 a       103     0     5     1     3
 -4.3768170515136685E-02 a       104     0     5     1     4
  2.3087628909611878E-02 a       105     0     5     1     5
  3.5021460176658079E-03 a       106     0     5     1     6
 -9.1932790760753447E-02 a       107     0     5     1     7
 -3.3127880673775027E-02 a       108     0     5     1     8
  9.5969029298548184E-02 a       109     0     5     1     9
  6.9209684614488912E-02 a       110     0     5     1    10
 -5.2325966936131958E-02 a       111     0     5     1    11
  2.5622246731148181E-02 a       112     0     5     1    12
