################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -3.4984628930785638E-01 a         1     0     1     1     1
  2.3564823692332307E-01 a         2     0     1     1     2
 -1.2594344643649370E-02 a         3     0     1     1     3
 -1.5857773615167892E-01 a         4     0     1     1     4
  8.4853311639689732E-02 a         5     0     1     1     5
  2.5673473135186798E-02 a         6     0     1     1     6
 -8.5133946685952130E-02 a         7     0     1     1     7
 -2.0079595158275843E-01 a         8     0     1     1     8
 -1.2399065220704643E-01 a         9     0     1     1     9
 -1.4241021410234292E-01 a        10     0     1     1    10
  1.7378937821521227E-02 a        11     0     1     1    11
 -1.8285489919434264E-01 a        12     0     1     1    12
  1.8013625318992064E-02 a        13     0     1     1    13
 -4.0386739367358301E-02 a        14     0     1     1    14
  1.8792416580334337E-01 a        15     0     1     1    15
  1.8931696557305824E-01 a        16     0     1     1    16
 -6.1533048715357301E-02 a        17     0     1     1    17
 -1.0655518489503397E-01 a        18     0     1     1    18
 -2.7586715541583112E-01 a        19     0     1     1    19
  5.5988850072718865E-02 a        20     0     1     1    20
  8.9665820116885606E-03 a        21     0     1     1    21
 -1.9811119527163637E-01 a        22     0     1     1    22
  1.4748131129461682E-02 a        23     0     1     1    23
  3.9304015842463053E-01 a        24     0     1     1    24
 -1.9405664630683603E-01 a        25     0     1     1    25
  5.8071542626895664E-02 a        26     0     2     1     1
  1.2603931445873723E-01 a        27     0     2     1     2
  3.5662108606104463E-02 a        28     0     2     1     3
  1.5884854439423929E-01 a        29     0     2     1     4
  1.0744602949488802E-01 a        30     0     2     1     5
  2.2576175335752022E-01 a        31     0     2     1     6
  2.0567742882922499E-01 a        32     0     2     1     7
 -2.8497597395271335E-01 a        33     0     2     1     8
  9.8717115149612854E-03 a        34     0     2     1     9
 -8.0825364553424955E-02 a        35     0     2     1    10
 -2.4354281027640137E-01 a        36     0     2     1    11
 -4.6808942343285052E-02 a        37     0     2     1    12
 -1.1290508265705328E-01 a        38     0     2     1    13
  1.8203146639654311E-01 a        39     0     2     1    14
  6.2667265936003788E-02 a        40     0     2     1    15
  4.6359936164225880E-03 a        41     0     2     1    16
  1.4351849381705215E-01 a        42     0     2     1    17
  3.0134749313359738E-01 a        43     0     2     1    18
 -1.0632136085414282E-01 a        44     0     2     1    19
  1.3997271654005217E-02 a        45     0     2     1    20
  6.5039394501767864E-02 a        46     0     2     1    21
 -1.9802790760313455E-01 a        47     0     2     1    22
 -1.7202428883218368E-01 a        48     0     2     1    23
  2.6926230247936117E-01 a        49     0     2     1    24
 -7.5955455062169427E-02 a        50     0     2     1    25
  1.2620834472466241E-02 a        51     0     3     1     1
 -4.2210986038532849E-02 a        52     0     3     1     2
 -3.9124364465880399E-02 a        53     0     3     1     3
 -1.6787196494062323E-02 a        54     0     3     1     4
 -1.0911422694441548E-01 a        55     0     3     1     5
  1.3034934291295158E-01 a        56     0     3     1     6
  4.2316810009160745E-02 a        57     0     3     1     7
 -3.3261549956213984E-02 a        58     0     3     1     8
  4.8160707699174216E-02 a        59     0     3     1     9
 -3.0211415998080075E-02 a        60     0     3     1    10
 -1.8252807069280941E-01 a        61     0     3     1    11
 -7.6667063943192171E-02 a        62     0     3     1    12
 -2.3385254737150449E-01 a        63     0     3     1    13
  5.0213280975529594E-02 a        64     0     3     1    14
  9.6126623455869822E-02 a        65     0     3     1    15
 -9.8164706147153571E-02 a        66     0     3     1    16
  1.4869885374320790E-01 a        67     0     3     1    17
  1.8787386954179752E-01 a        68     0     3     1    18
 -5.6606933591115605E-01 a        69     0     3     1    19
  2.5547062141221377E-01 a        70     0     3     1    20
 -6.4242782105256691E-02 a        71     0     3     1    21
 -8.9226036381893040E-02 a        72     0     3     1    22
 -9.6883245404416174E-02 a        73     0     3     1    23
  3.2937816270804160E-01 a        74     0     3     1    24
 -2.2611888806477999E-02 a        75     0     3     1    25
  7.1101525112848757E-02 a        76     0     4     1     1
  2.6134003140293904E-01 a        77     0     4     1     2
 -1.2532811021305867E-01 a        78     0     4     1     3
 -2.2363411190521976E-01 a        79     0     4     1     4
  2.6168478734621292E-01 a        80     0     4     1     5
 -1.3012992295784773E-01 a        81     0     4     1     6
 -3.2210172472605020E-01 a        82     0     4     1     7
 -4.9552635306170559E-02 a        83     0     4     1     8
  2.0494532515194532E-02 a        84     0     4     1     9
 -2.0322032903114295E-02 a        85     0     4     1    10
  1.0485763783157369E-01 a        86     0     4     1    11
 -7.8709167169025096E-02 a        87     0     4     1    12
 -6.3494916629956849E-02 a        88     0     4     1    13
  4.1584394641623645E-01 a        89     0     4     1    14
  8.5610534614807193E-02 a        90     0     4     1    15
  7.8637093757377075E-01 a        91     0     4     1    16
 -2.2206641404357255E-02 a        92     0     4     1    17
  5.0928276520674098E-01 a        93     0     4     1    18
 -5.6887924049893054E-02 a        94     0     4     1    19
 -2.2446291679162653E-01 a        95     0     4     1    20
  8.1137664868809273E-02 a        96     0     4     1    21
  1.1151218447152764E-01 a        97     0     4     1    22
  4.5904765247299573E-01 a        98     0     4     1    23
  1.4897205705557109E-01 a        99     0     4     1    24
 -5.1776630396691649E-02 a       100     0     4     1    25
 -2.3801275887771731E-01 a       101     0     5     1     1
  5.6099248898132267E-02 a       102     0     5     1     2
  5.9617742738326436E-02 a       103     0     5     1     3
  1.2508685656294624E-01 a       104     0     5     1     4
 -1.1751089553297676E-01 a       105     0     5     1     5
  3.8816519090313140E-02 a       106     0     5     1     6
 -6.0483346205765674E-03 a       107     0     5     1     7
  5.4737263486547873E-02 a       108     0     5     1     8
  4.8959470418598276E-03 a       109     0     5     1     9
  1.4752782396906344E-01 a       110     0     5     1    10
  8.5713050061448068E-02 a       111     0     5     1    11
  5.5579253181009140E-02 a       112     0     5     1    12
 -5.8781637552638710E-02 a       113     0     5     1    13
 -1.0284346541476838E-01 a       114     0     5     1    14
 -4.5597745004365697E-03 a       115     0     5     1    15
  7.3835539097761971E-02 a       116     0     5     1    16
  7.6469219006347594E-02 a       117     0     5     1    17
  7.8194042253782028E-02 a       118     0     5     1    18
 -8.9821323410004469E-02 a       119     0     5     1    19
 -5.3609367960436291E-02 a       120     0     5     1    20
  9.5496860566154390E-02 a       121     0     5     1    21
 -2.9841721528290389E-02 a       122     0     5     1    22
  7.3329155742454438E-02 a       123     0     5     1    23
 -1.3807622119965668E-03 a       124     0     5     1    24
  8.3288566467030173E-02 a       125     0     5     1    25
  8.8102563285785446E-02 a       126     0     6     1     1
 -7.1145713332567834E-02 a       127     0     6     1     2
  1.8406833012263247E-02 a       128     0     6     1     3
 -9.5115874270871939E-03 a       129     0     6     1     4
  9.9078969227475416E-02 a       130     0     6     1     5
 -2.3510199736710663E-01 a       131     0     6     1     6
  5.0819705059707100E-02 a       132     0     6     1     7
 -5.3891464392386464E-02 a       133     0     6     1     8
  4.8101166206226877E-02 a       134     0     6     1     9
 -9.9955660981774566E-02 a       135     0     6     1    10
  1.1459545287846810E-01 a       136     0     6     1    11
 -9.3469053420150466E-02 a       137     0     6     1    12
  1.3876627435096245E-01 a       138     0     6     1    13
  1.0981525593023413E-01 a       139     0     6     1    14
 -2.1089974515169804E-01 a       140     0     6     1    15
  1.3179163354532397E-01 a       141     0     6     1    16
  1.8256206194245581E-01 a       142     0     6     1    17
 -3.1063457167695898E-02 a       143     0     6     1    18
  1.3915675501246876E-02 a       144     0     6     1    19
 -2.1532635216982357E-01 a       145     0     6     1    20
 -4.8254588792748958E-02 a       146     0     6     1    21
  4.1022191687170320E-02 a       147     0     6     1    22
 -3.2560015302626304E-03 a       148     0     6     1    23
 -1.2156886611070747E-01 a       149     0     6     1    24
  1.3844074591266903E-02 a       150     0     6     1    25
 -1.4594152940452196E-01 a       151     0     7     1     1
 -7.4737692114895921E-02 a       152     0     7     1     2
 -5.7568320466380607E-02 a       153     0     7     1     3
  8.0029275659074278E-02 a       154     0     7     1     4
  1.6130142031706440E-01 a       155     0     7     1     5
 -1.2039521854341262E-01 a       156     0     7     1     6
 -1.2391779887966517E-01 a       157     0     7     1     7
  5.0580460843299563E-02 a       158     0     7     1     8
 -1.3057353755461001E-01 a       159     0     7     1     9
 -7.6886940125205638E-02 a       160     0     7     1    10
  4.7973643463698562E-02 a       161     0     7     1    11
 -1.0258842367843009E-01 a       162     0     7     1    12
 -3.3091071801834605E-02 a       163     0     7     1    13
  2.0056453074773661E-01 a       164     0     7     1    14
 -1.7271063665292985E-01 a       165     0     7     1    15
 -5.1057838695097779E-02 a       166     0     7     1    16
 -1.5072354562756650E-02 a       167     0     7     1    17
 -8.5155619608568905E-02 a       168     0     7     1    18
 -8.8401600556969898E-02 a       169     0     7     1    19
  4.1137870082128694E-03 a       170     0     7     1    20
 -1.2695408626503984E-01 a       171     0     7     1    21
 -5.9616667609233204E-02 a       172     0     7     1    22
  2.8306791943096699E-02 a       173     0     7     1    23
  1.3164241454033460E-01 a       174     0     7     1    24
  1.0225692350948919E-01 a       175     0     7     1    25
  1.3722005279590754E-01 a       176     0     8     1     1
  2.9902432554149417E-02 a       177     0     8     1     2
 -9.9692478063972845E-03 a       178     0     8     1     3
 -9.9563889705257293E-03 a       179     0     8     1     4
  1.5312094562587170E-01 a       180     0     8     1     5
 -3.7364917440529995E-03 a       181     0     8     1     6
  2.6831253038511364E-02 a       182     0     8     1     7
  5.7290501793051007E-02 a       183     0     8     1     8
  7.6920209729378033E-02 a       184     0     8     1     9
  2.1952694557682069E-02 a       185     0     8     1    10
 -1.3409653393701115E-01 a       186     0     8     1    11
 -4.1473667566436383E-02 a       187     0     8     1    12
  1.1262568027392196E-01 a       188     0     8     1    13
 -2.8360647312351165E-02 a       189     0     8     1    14
 -3.8427801294525776E-02 a       190     0     8     1    15
 -9.2103218919121238E-02 a       191     0     8     1    16
 -6.3640511025740670E-02 a       192     0     8     1    17
  3.9696860242152514E-02 a       193     0     8     1    18
 -1.4956691277239215E-01 a       194     0     8     1    19
 -1.2427002273435947E-01 a       195     0     8     1    20
 -1.7465606727495192E-01 a       196     0     8     1    21
  1.3098138370482446E-01 a       197     0     8     1    22
 -5.1854560548594608E-02 a       198     0     8     1    23
 -8.0478711269093423E-02 a       199     0     8     1    24
  8.7861582193037774E-02 a       200     0     8     1    25
  5.3042575838278191E-03 a       201     0     9     1     1
 -2.4633875529769181E-01 a       202     0     9     1     2
  3.0986160787813660E-02 a       203     0     9     1     3
  2.1972729832783258E-01 a       204     0     9     1     4
  1.1111848065733480E-02 a       205     0     9     1     5
  3.1581197776903186E-01 a       206     0     9     1     6
  6.6468014567997835E-02 a       207     0     9     1     7
  1.0426158563147570E-01 a       208     0     9     1     8
  9.5317692218339443E-03 a       209     0     9     1     9
  1.5049874321021617E-01 a       210     0     9     1    10
  2.3176941845830232E-01 a       211     0     9     1    11
 -1.2964494574536409E-01 a       212     0     9     1    12
 -2.7073166532600940E-01 a       213     0     9     1    13
  1.0048577987257618E-01 a       214     0     9     1    14
  2.3468963140295032E-01 a       215     0     9     1    15
 -3.8930717949932669E-01 a       216     0     9     1    16
  1.0888086532996261E-01 a       217     0     9     1    17
 -1.7766703994774963E-01 a       218     0     9     1    18
 -1.4992820411670682E-01 a       219     0     9     1    19
  5.4975627022259860E-02 a       220     0     9     1    20
 -2.1892361878255781E-01 a       221     0     9     1    21
  1.1132356981619602E-01 a       222     0     9     1    22
 -2.2463988416412343E-02 a       223     0     9     1    23
  1.6184950715289609E-01 a       224     0     9     1    24
  3.3908416048871265E-01 a       225     0     9     1    25
 -9.7747894160208820E-02 a       226     0    10     1     1
 -1.9429270715796523E-01 a       227     0    10     1     2
  2.5469678450594629E-01 a       228     0    10     1     3
 -2.0031637341243297E-01 a       229     0    10     1     4
  4.5024496790476033E-03 a       230     0    10     1     5
  1.4362166642067400E-01 a       231     0    10     1     6
 -1.1981664648369761E-01 a       232     0    10     1     7
  1.8653482434734336E-01 a       233     0    10     1     8
 -3.0001360801736043E-02 a       234     0    10     1     9
  2.0176918718628901E-02 a       235     0    10     1    10
  1.6685919998942508E-01 a       236     0    10     1    11
 -2.0099503570980448E-01 a       237     0    10     1    12
 -6.7529767441208990E-02 a       238     0    10     1    13
 -5.0371551042515991E-02 a       239     0    10     1    14
 -1.0803083710491243E-01 a       240     0    10     1    15
  2.4917784877028212E-01 a       241     0    10     1    16
  1.4562657836436987E-01 a       242     0    10     1    17
 -1.7458907843239130E-01 a       243     0    10     1    18
 -3.3592199513087762E-01 a       244     0    10     1    19
  1.7863199288185805E-01 a       245     0    10     1    20
 -2.6388401445333320E-01 a       246     0    10     1    21
  6.4930495630131965E-02 a       247     0    10     1    22
 -1.0158716268190962E-01 a       248     0    10     1    23
 -8.8326512318201281E-02 a       249     0    10     1    24
  1.3130265725121798E-01 a       250     0    10     1    25
 -2.9566408951204538E-02 a       251     0    11     1     1
 -8.2443102456631598E-02 a       252     0    11     1     2
  4.8310613734638123E-02 a       253     0    11     1     3
 -1.2911706260720671E-01 a       254     0    11     1     4
 -1.7025773707037975E-01 a       255     0    11     1     5
  2.2229107777401122E-01 a       256     0    11     1     6
 -5.1658339129380552E-02 a       257     0    11     1     7
 -7.6527958336640944E-02 a       258     0    11     1     8
 -9.9287613816184802E-04 a       259     0    11     1     9
  2.0107072813395618E-01 a       260     0    11     1    10
 -1.3305241783850638E-01 a       261     0    11     1    11
  1.0511742038051904E-01 a       262     0    11     1    12
 -1.8783305973782430E-01 a       263     0    11     1    13
  3.0411788053862764E-02 a       264     0    11     1    14
 -1.5904577389860869E-02 a       265     0    11     1    15
 -2.7666668656510282E-02 a       266     0    11     1    16
 -8.9730970718075051E-02 a       267     0    11     1    17
  8.8622816918446479E-02 a       268     0    11     1    18
  1.4885620081640130E-01 a       269     0    11     1    19
  1.9017686094407030E-01 a       270     0    11     1    20
  1.0572098615989871E-01 a       271     0    11     1    21
 -1.6612111402082638E-01 a       272     0    11     1    22
 -1.0849273306860452E-01 a       273     0    11     1    23
 -7.1292638199137975E-02 a       274     0    11     1    24
  1.5561776852860851E-01 a       275     0    11     1    25
 -2.3758064364519627E-01 a       276     0    12     1     1
  8.2842043014078770E-02 a       277     0    12     1     2
  1.1171471589375193E-01 a       278     0    12     1     3
  2.3410211668683439E-01 a       279     0    12     1     4
 -1.1833233023915550E-01 a       280     0    12     1     5
 -2.2465421100306188E-01 a       281     0    12     1     6
  6.8119708893542255E-02 a       282     0    12     1     7
 -2.6107232221562943E-01 a       283     0    12     1     8
  9.5649341558234124E-02 a       284     0    12     1     9
 -6.2783070881917660E-02 a       285     0    12     1    10
 -4.7195941245938094E-02 a       286     0    12     1    11
 -4.2329303548330741E-02 a       287     0    12     1    12
  1.6471809103514121E-01 a       288     0    12     1    13
 -3.4526275811052477E-02 a       289     0    12     1    14
 -1.8552426863992888E-01 a       290     0    12     1    15
  1.0270379235291552E-01 a       291     0    12     1    16
  6.2264607291579815E-02 a       292     0    12     1    17
 -2.1699645013052027E-01 a       293     0    12     1    18
  7.3380214359803755E-02 a       294     0    12     1    19
  8.6896858788610878E-02 a       295     0    12     1    20
 -2.2730102995760879E-02 a       296     0    12     1    21
 -4.1297633523126265E-02 a       297     0    12     1    22
 -1.4886376436186724E-01 a       298     0    12     1    23
  1.8225103090109063E-01 a       299     0    12     1    24
 -1.9394244058589491E-01 a       300     0    12     1    25
  1.9067395809718124E-01 a       301     0    13     1     1
 -7.8862001896607192E-02 a       302     0    13     1     2
  1.1587454591390499E-01 a       303     0    13     1     3
 -1.3293921012908036E-01 a       304     0    13     1     4
  1.5089073536233299E-01 a       305     0    13     1     5
 -7.1718851580241536E-02 a       306     0    13     1     6
  1.9878100253542140E-03 a       307     0    13     1     7
  6.9341708215005682E-02 a       308     0    13     1     8
 -2.4797862740703596E-03 a       309     0    13     1     9
 -7.9790890432817535E-02 a       310     0    13     1    10
 -2.0497960495388004E-02 a       311     0    13     1    11
 -5.2371505226481638E-02 a       312     0    13     1    12
  2.1933383605856027E-01 a       313     0    13     1    13
 -2.0333272411622368E-02 a       314     0    13     1    14
 -2.5529096045821268E-02 a       315     0    13     1    15
  3.7786510842847440E-02 a       316     0    13     1    16
 -8.3689498258084166E-02 a       317     0    13     1    17
  7.9509162764269087E-02 a       318     0    13     1    18
 -5.6674289555886680E-02 a       319     0    13     1    19
  4.1086731956395617E-02 a       320     0    13     1    20
 -1.0031364713972103E-02 a       321     0    13     1    21
