################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  7.2305153691373913E-02 a         1     0     1     1     1
  1.8464212197223440E-01 a         2     0     1     1     2
  1.3710677926461556E-01 a         3     0     1     1     3
 -6.0244801008139094E-02 a         4     0     1     1     4
 -1.7275080806862447E-01 a         5     0     1     1     5
  9.2515476118001885E-02 a         6     0     1     1     6
 -1.5883860660971036E-01 a         7     0     1     1     7
 -8.1564351266287582E-02 a         8     0     1     1     8
 -1.3973317280957007E-01 a         9     0     1     1     9
 -1.3755090996986437E-02 a        10     0     1     1    10
  1.2488617158219387E-01 a        11     0     1     1    11
 -1.4740260745595152E-01 a        12     0     1     1    12
  2.0967317281605916E-01 a        13     0     1     1    13
  4.1854839989711994E-03 a        14     0     1     1    14
 -1.8663069213298189E-01 a        15     0     1     1    15
  9.4884075867373199E-02 a        16     0     1     1    16
 -1.2137166484586609E-01 a        17     0     1     1    17
 -6.9711953930043313E-02 a        18     0     1     1    18
  2.9806317964078594E-02 a        19     0     1     1    19
 -9.5493821696207168E-02 a        20     0     1     1    20
  1.0847350592090425E-01 a        21     0     1     1    21
  2.8624383339135595E-01 a        22     0     1     1    22
  3.1138288770638043E-02 a        23     0     1     1    23
  9.0995443904298895E-02 a        24     0     1     1    24
  5.6218307211048521E-02 a        25     0     1     1    25
 -1.4672785349724687E-01 a        26     0     2     1     1
  1.0096487051699751E-01 a        27     0     2     1     2
  2.8831657918467274E-01 a        28     0     2     1     3
 -1.4866038655531344E-01 a        29     0     2     1     4
 -2.8591467863438697E-01 a        30     0     2     1     5
  8.7524609042923723E-02 a        31     0     2     1     6
  9.2314731530251416E-03 a        32     0     2     1     7
 -1.0943958084874976E-01 a        33     0     2     1     8
 -1.2384149259233318E-01 a        34     0     2     1     9
 -8.1670950010448537E-02 a        35     0     2     1    10
  1.9664769210793412E-01 a        36     0     2     1    11
  3.1988972273084487E-01 a        37     0     2     1    12
 -8.2508035945135436E-02 a        38     0     2     1    13
  3.8127089503623611E-02 a        39     0     2     1    14
 -1.3913908461350341E-01 a        40     0     2     1    15
 -1.5669190273361910E-01 a        41     0     2     1    16
 -1.5284679353809111E-01 a        42     0     2     1    17
  8.1731061407987651E-02 a        43     0     2     1    18
  1.8432638240560788E-02 a        44     0     2     1    19
 -4.1089001110238596E-02 a        45     0     2     1    20
  1.9017724705230696E-01 a        46     0     2     1    21
  3.8018089219537247E-02 a        47     0     2     1    22
 -1.6334830879268955E-01 a        48     0     2     1    23
 -1.2597090580696343E-01 a        49     0     2     1    24
 -3.4371790419644166E-02 a        50     0     2     1    25
 -8.6125243733596771E-02 a        51     0     3     1     1
 -2.3097783019759335E-01 a        52     0     3     1     2
 -9.6290810211784997E-02 a        53     0     3     1     3
 -9.8782141204849641E-02 a        54     0     3     1     4
  3.7084876768612114E-02 a        55     0     3     1     5
 -6.6611490489358327E-02 a        56     0     3     1     6
  8.2160090657931562E-02 a        57     0     3     1     7
 -7.7070148156441337E-02 a        58     0     3     1     8
 -6.8022808568631105E-02 a        59     0     3     1     9
  5.5431586398520397E-03 a        60     0     3     1    10
  1.0287429814994739E-01 a        61     0     3     1    11
 -9.3861228759693965E-02 a        62     0     3     1    12
 -1.3700936609601297E-01 a        63     0     3     1    13
 -6.6430684631995598E-02 a        64     0     3     1    14
  7.1788312543853136E-02 a        65     0     3     1    15
 -5.6639134129541135E-02 a        66     0     3     1    16
 -6.4880504857727256E-02 a        67     0     3     1    17
  1.7173998285294062E-02 a        68     0     3     1    18
 -1.3559844758907933E-02 a        69     0     3     1    19
 -6.5519739819124484E-02 a        70     0     3     1    20
 -1.1600364062134920E-01 a        71     0     3     1    21
  7.4019501471676602E-02 a        72     0     3     1    22
  5.9715016849093860E-02 a        73     0     3     1    23
  9.1596751844352953E-02 a        74     0     3     1    24
  1.0156229238098236E-01 a        75     0     3     1    25
  2.1900287394991447E-01 a        76     0     4     1     1
  1.1616850904506541E-01 a        77     0     4     1     2
  6.6709336203909148E-02 a        78     0     4     1     3
 -1.3595532501767199E-01 a        79     0     4     1     4
 -1.1345076588410730E-01 a        80     0     4     1     5
 -1.6190303733177519E-01 a        81     0     4     1     6
  6.4453409828183122E-02 a        82     0     4     1     7
 -7.7532643026259632E-02 a        83     0     4     1     8
 -4.3563010672486156E-02 a        84     0     4     1     9
 -3.5186196583374234E-02 a        85     0     4     1    10
 -1.7595874322703396E-02 a        86     0     4     1    11
 -1.5315077678433359E-01 a        87     0     4     1    12
 -3.2421435653442340E-02 a        88     0     4     1    13
  8.4739982704089556E-02 a        89     0     4     1    14
 -4.6425294882155417E-02 a        90     0     4     1    15
  5.6139710863698990E-02 a        91     0     4     1    16
  2.8299985023008772E-02 a        92     0     4     1    17
  8.8246919412196159E-02 a        93     0     4     1    18
  1.3778540854562696E-01 a        94     0     4     1    19
  7.2597769095533893E-02 a        95     0     4     1    20
  3.6422279725063095E-02 a        96     0     4     1    21
  5.6539182856108441E-02 a        97     0     4     1    22
 -1.5572494066953166E-01 a        98     0     4     1    23
  3.0172082916416293E-02 a        99     0     4     1    24
 -4.1971380596501594E-02 a       100     0     4     1    25
 -5.3579701880730052E-02 a       101     0     5     1     1
  2.3363922810739908E-02 a       102     0     5     1     2
 -8.0232552409207777E-02 a       103     0     5     1     3
  2.0014883201931132E-02 a       104     0     5     1     4
 -3.6957854420636774E-02 a       105     0     5     1     5
 -1.1822018893282554E-01 a       106     0     5     1     6
  1.6587862098114470E-01 a       107     0     5     1     7
  1.5049582004527551E-01 a       108     0     5     1     8
  2.0177949558357255E-03 a       109     0     5     1     9
  1.1029920366181972E-01 a       110     0     5     1    10
 -3.2360682881637827E-02 a       111     0     5     1    11
  8.9888133798718683E-02 a       112     0     5     1    12
  5.0818911441497361E-02 a       113     0     5     1    13
 -1.1654607381337659E-01 a       114     0     5     1    14
 -1.5553688818282105E-01 a       115     0     5     1    15
  5.9857393375345597E-02 a       116     0     5     1    16
  4.5795833596831453E-02 a       117     0     5     1    17
  2.1359837243228774E-02 a       118     0     5     1    18
 -1.4286157667014038E-01 a       119     0     5     1    19
  7.6570330792970362E-02 a       120     0     5     1    20
  2.4157210579391419E-01 a       121     0     5     1    21
  6.8255760711774069E-02 a       122     0     5     1    22
 -1.4428832993494199E-02 a       123     0     5     1    23
  6.2709099968981094E-02 a       124     0     5     1    24
  7.0589104086790436E-02 a       125     0     5     1    25
 -9.2557904289449947E-02 a       126     0     6     1     1
  1.2013793994374318E-01 a       127     0     6     1     2
 -3.0875232745337135E-03 a       128     0     6     1     3
  1.2044049402328541E-01 a       129     0     6     1     4
 -9.0820580644881688E-02 a       130     0     6     1     5
 -3.1105469608948549E-01 a       131     0     6     1     6
  1.0664254985942566E-01 a       132     0     6     1     7
  8.0443670557479016E-02 a       133     0     6     1     8
 -1.6728550498850522E-02 a       134     0     6     1     9
  9.2993757382823200E-02 a       135     0     6     1    10
  1.5138814460418229E-01 a       136     0     6     1    11
 -2.7096809241706826E-01 a       137     0     6     1    12
 -2.1781715056248603E-02 a       138     0     6     1    13
 -1.0731769175053413E-01 a       139     0     6     1    14
  1.7566599334566724E-02 a       140     0     6     1    15
  3.3036025483295810E-02 a       141     0     6     1    16
  6.8997047479239168E-02 a       142     0     6     1    17
 -5.3345013481266614E-02 a       143     0     6     1    18
  1.1394764727955947E-02 a       144     0     6     1    19
  2.6354016900575017E-01 a       145     0     6     1    20
 -1.5323785737970083E-01 a       146     0     6     1    21
 -6.8735153927539205E-02 a       147     0     6     1    22
 -1.5241822116562187E-01 a       148     0     6     1    23
  8.9287356161074694E-02 a       149     0     6     1    24
 -2.7635395175301736E-01 a       150     0     6     1    25
 -1.7757943225686971E-02 a       151     0     7     1     1
 -5.5481542570277112E-02 a       152     0     7     1     2
 -8.6364802287314149E-02 a       153     0     7     1     3
 -1.4317519620734120E-01 a       154     0     7     1     4
  1.2205235075970927E-01 a       155     0     7     1     5
 -7.5965259915464656E-02 a       156     0     7     1     6
  2.1784590318745696E-02 a       157     0     7     1     7
  5.6329705446400084E-02 a       158     0     7     1     8
  1.4430494236810820E-01 a       159     0     7     1     9
 -6.2256133753479222E-02 a       160     0     7     1    10
  4.7405577070867934E-02 a       161     0     7     1    11
  4.5564137701688850E-01 a       162     0     7     1    12
 -1.1776345732324754E-01 a       163     0     7     1    13
 -2.1488022102596460E-01 a       164     0     7     1    14
 -6.9993340288251119E-02 a       165     0     7     1    15
  5.4307842424168772E-02 a       166     0     7     1    16
 -6.2582117163070397E-02 a       167     0     7     1    17
  2.7542092231344316E-02 a       168     0     7     1    18
 -8.9712051307151167E-02 a       169     0     7     1    19
  2.1751990256745146E-01 a       170     0     7     1    20
 -3.3788511700290397E-01 a       171     0     7     1    21
 -2.1257922553794034E-01 a       172     0     7     1    22
  4.2235698436793971E-02 a       173     0     7     1    23
 -2.5448823612338814E-02 a       174     0     7     1    24
  1.1020116008366106E-01 a       175     0     7     1    25
  2.7139759471251038E-02 a       176     0     8     1     1
  1.5784530631293836E-01 a       177     0     8     1     2
  1.2363209582676044E-01 a       178     0     8     1     3
  1.3729172253963640E-01 a       179     0     8     1     4
 -1.6373017825440042E-01 a       180     0     8     1     5
  2.2222302203189115E-01 a       181     0     8     1     6
 -2.4407374826257436E-01 a       182     0     8     1     7
  4.5696651328416597E-02 a       183     0     8     1     8
 -1.2876979032761779E-01 a       184     0     8     1     9
  6.6216199288535171E-02 a       185     0     8     1    10
  2.3163435306321253E-01 a       186     0     8     1    11
 -1.7822304656761800E-01 a       187     0     8     1    12
  3.7182380477731994E-02 a       188     0     8     1    13
 -9.3969686891367029E-03 a       189     0     8     1    14
 -1.1365667134252236E-01 a       190     0     8     1    15
