################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.2842068724297515E-01 a         1     0     1     1     1
  1.7704887826096933E-02 a         2     0     1     1     2
 -7.5906699652160986E-02 a         3     0     1     1     3
 -1.5151335448678474E-01 a         4     0     1     1     4
 -1.0912280238230088E-01 a         5     0     1     1     5
  8.2387243511782893E-02 a         6     0     1     1     6
 -2.3926784828565001E-01 a         7     0     1     1     7
 -8.0869635720953268E-03 a         8     0     1     1     8
  7.4583036945454331E-02 a         9     0     1     1     9
  1.5285328164801304E-02 a        10     0     1     1    10
 -1.8211972449663518E-02 a        11     0     1     1    11
 -7.3430909909502932E-03 a        12     0     1     1    12
  3.5397623595263572E-01 a        13     0     1     1    13
 -2.8290384898518794E-01 a        14     0     1     1    14
  1.6831101162291480E-02 a        15     0     1     1    15
 -4.3754224410211257E-01 a        16     0     1     1    16
  2.1253836811756366E-01 a        17     0     1     1    17
 -3.0152997057947184E-01 a        18     0     1     1    18
  2.9945600034171037E-02 a        19     0     1     1    19
 -8.3577845350608401E-02 a        20     0     1     1    20
  3.3187704716215224E-02 a        21     0     1     1    21
 -7.9046358962894511E-02 a        22     0     1     1    22
 -7.8537605405707700E-02 a        23     0     1     1    23
  8.2458772819344509E-02 a        24     0     1     1    24
 -4.9009090304142924E-02 a        25     0     1     1    25
  2.3267495237258212E-01 a        26     0     2     1     1
 -7.8563721149596227E-02 a        27     0     2     1     2
  6.1817492742450485E-02 a        28     0     2     1     3
 -8.7544294736986404E-03 a        29     0     2     1     4
 -4.2399691413593066E-02 a        30     0     2     1     5
 -1.2458747594550741E-01 a        31     0     2     1     6
 -1.9898315466376831E-01 a        32     0     2     1     7
 -2.9888196777126445E-02 a        33     0     2     1     8
 -2.4633887439315161E-01 a        34     0     2     1     9
 -8.7639229503988406E-02 a        35     0     2     1    10
 -2.7733015052024079E-01 a        36     0     2     1    11
  4.3120319509600630E-02 a        37     0     2     1    12
  4.8332673743443605E-02 a        38     0     2     1    13
  7.3769940046979079E-02 a        39     0     2     1    14
  2.5925434599779501E-01 a        40     0     2     1    15
  1.6468771357812212E-01 a        41     0     2     1    16
 -2.4561234921534964E-02 a        42     0     2     1    17
  2.0696251711263693E-02 a        43     0     2     1    18
  2.0894028926454943E-02 a        44     0     2     1    19
  8.1171415315840365E-02 a        45     0     2     1    20
  2.1000062196712671E-01 a        46     0     2     1    21
  2.0520921594554722E-01 a        47     0     2     1    22
 -2.6061974191351944E-01 a        48     0     2     1    23
  7.4758810409635279E-02 a        49     0     2     1    24
  1.1479140485917554E-01 a        50     0     2     1    25
 -1.8101583583423231E-01 a        51     0     3     1     1
  7.8876541705113240E-02 a        52     0     3     1     2
 -4.0426830386822349E-02 a        53     0     3     1     3
 -2.0089415213302669E-01 a        54     0     3     1     4
 -4.9259151071801122E-02 a        55     0     3     1     5
  1.1114087479192750E-01 a        56     0     3     1     6
  2.1172745672118035E-01 a        57     0     3     1     7
  9.3632062584625628E-02 a        58     0     3     1     8
  3.8506179207665372E-02 a        59     0     3     1     9
 -3.5138094647401176E-02 a        60     0     3     1    10
  1.7833256857261698E-01 a        61     0     3     1    11
  1.2816961607662780E-01 a        62     0     3     1    12
  1.8858350126072350E-02 a        63     0     3     1    13
 -5.5175679436428506E-03 a        64     0     3     1    14
  6.3752636552552561E-02 a        65     0     3     1    15
  8.7526279324321610E-02 a        66     0     3     1    16
 -1.0688750398671823E-01 a        67     0     3     1    17
  7.1483753955463122E-02 a        68     0     3     1    18
  1.4573229614059341E-01 a        69     0     3     1    19
  4.2558438350775329E-02 a        70     0     3     1    20
  4.0676611375914759E-02 a        71     0     3     1    21
 -1.0732194450088352E-01 a        72     0     3     1    22
 -1.3815055009573679E-01 a        73     0     3     1    23
 -2.3501358310685408E-02 a        74     0     3     1    24
  1.9313194665665362E-01 a        75     0     3     1    25
  1.6114459015138916E-01 a        76     0     4     1     1
  5.7894859847773088E-02 a        77     0     4     1     2
 -1.2652652235231676E-01 a        78     0     4     1     3
  1.2485022204614341E-01 a        79     0     4     1     4
  9.1556271521079549E-02 a        80     0     4     1     5
  7.1080923167057442E-02 a        81     0     4     1     6
  5.4018125515056768E-02 a        82     0     4     1     7
  1.2974354762562253E-02 a        83     0     4     1     8
  1.7600637988868353E-01 a        84     0     4     1     9
 -1.9076900582051620E-01 a        85     0     4     1    10
 -1.7334168504511163E-01 a        86     0     4     1    11
 -9.2608385384166918E-03 a        87     0     4     1    12
  2.4326374362546765E-02 a        88     0     4     1    13
  4.1991839611780130E-02 a        89     0     4     1    14
  3.4711681707275309E-02 a        90     0     4     1    15
