################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.3727217698930713E-01 a         1     0     1     1     1
  1.7738432340273208E-01 a         2     0     1     1     2
  8.7500730190631648E-02 a         3     0     1     1     3
 -8.4619469332499045E-02 a         4     0     1     1     4
  1.3989897655403000E-01 a         5     0     1     1     5
 -1.1603709684763532E-01 a         6     0     1     1     6
  2.9548858693924668E-01 a         7     0     1     1     7
 -6.0844115368540591E-02 a         8     0     1     1     8
 -1.0147414706708431E-01 a         9     0     1     1     9
 -1.3836050909276507E-01 a        10     0     1     1    10
  7.4673854838372092E-02 a        11     0     1     1    11
  6.0191592149154781E-02 a        12     0     1     1    12
  8.6529373334924650E-02 a        13     0     1     1    13
 -7.2484241828906809E-02 a        14     0     1     1    14
  2.8890476179514023E-02 a        15     0     1     1    15
 -2.6019590754278865E-01 a        16     0     1     1    16
 -5.3276515466334266E-02 a        17     0     1     1    17
 -4.5796768364028108E-02 a        18     0     1     1    18
 -1.6777366762159973E-01 a        19     0     1     1    19
 -3.4790875277543848E-02 a        20     0     1     1    20
  8.2355443539442963E-02 a        21     0     1     1    21
  5.5201271409617073E-02 a        22     0     1     1    22
  3.4103755579987559E-03 a        23     0     1     1    23
  2.3871669247282613E-02 a        24     0     1     1    24
  1.0913738542032987E-03 a        25     0     1     1    25
  5.7173999194945806E-02 a        26     0     2     1     1
  1.1479513329306484E-01 a        27     0     2     1     2
  7.5446054368189353E-02 a        28     0     2     1     3
  6.4574285375723697E-02 a        29     0     2     1     4
  1.3677712767267846E-02 a        30     0     2     1     5
  1.5759761636799210E-01 a        31     0     2     1     6
 -1.3469793002477748E-01 a        32     0     2     1     7
  7.6069635844417657E-02 a        33     0     2     1     8
  1.2111678899051037E-01 a        34     0     2     1     9
  3.0392624334187567E-02 a        35     0     2     1    10
 -9.7734382432347514E-02 a        36     0     2     1    11
 -1.5296767429722195E-02 a        37     0     2     1    12
  2.8815949649104228E-01 a        38     0     2     1    13
  1.9532972056338474E-01 a        39     0     2     1    14
 -3.5772359931012632E-02 a        40     0     2     1    15
 -3.2908944147665131E-01 a        41     0     2     1    16
  5.9345753236048678E-03 a        42     0     2     1    17
 -1.3516746507737049E-01 a        43     0     2     1    18
  6.8702235547016363E-02 a        44     0     2     1    19
  2.0697114273606879E-01 a        45     0     2     1    20
  7.1187215762601258E-02 a        46     0     2     1    21
  7.4465243500846837E-02 a        47     0     2     1    22
 -1.8815343559138034E-01 a        48     0     2     1    23
 -2.4256367232633508E-01 a        49     0     2     1    24
  1.1141847928710193E-01 a        50     0     2     1    25
 -1.2639986868071829E-02 a        51     0     3     1     1
  1.4088867845360020E-01 a        52     0     3     1     2
  3.3788053259746889E-02 a        53     0     3     1     3
 -3.5062073417493145E-01 a        54     0     3     1     4
 -7.8599740723735545E-02 a        55     0     3     1     5
  3.3044407680896221E-01 a        56     0     3     1     6
  1.9635473738786532E-01 a        57     0     3     1     7
  2.3408002396072186E-01 a        58     0     3     1     8
 -4.8412523624719025E-02 a        59     0     3     1     9
  3.7055631566789038E-02 a        60     0     3     1    10
  1.8523518061935124E-01 a        61     0     3     1    11
 -3.4284755969193094E-02 a        62     0     3     1    12
  1.3523945623953793E-01 a        63     0     3     1    13
  3.3239647272338885E-02 a        64     0     3     1    14
 -2.6105717039571841E-01 a        65     0     3     1    15
 -4.4459925182797094E-02 a        66     0     3     1    16
  1.8642816889882641E-01 a        67     0     3     1    17
 -2.2269831949623003E-01 a        68     0     3     1    18
  1.1296242209795676E-01 a        69     0     3     1    19
 -7.9291259689212135E-02 a        70     0     3     1    20
  7.5737540561236728E-03 a        71     0     3     1    21
  1.5956802530111217E-01 a        72     0     3     1    22
  4.0687153566906019E-02 a        73     0     3     1    23
  8.6933343724310899E-02 a        74     0     3     1    24
  1.8549304280698209E-01 a        75     0     3     1    25
  1.0599501762889501E-02 a        76     0     4     1     1
 -1.2256279254069784E-01 a        77     0     4     1     2
  8.0999621788291801E-02 a        78     0     4     1     3
  1.1109517597589787E-01 a        79     0     4     1     4
  2.3678892199445831E-01 a        80     0     4     1     5
 -3.5176450378782968E-02 a        81     0     4     1     6
  9.6639130488956032E-02 a        82     0     4     1     7
 -3.5726330651676540E-02 a        83     0     4     1     8
 -1.4556200185128078E-02 a        84     0     4     1     9
  6.3831148916973932E-02 a        85     0     4     1    10
  3.8084659424110379E-02 a        86     0     4     1    11
  4.1055733449323938E-03 a        87     0     4     1    12
 -9.8316971608251397E-02 a        88     0     4     1    13
 -3.0670710582871651E-02 a        89     0     4     1    14
 -9.3666107576213520E-02 a        90     0     4     1    15
  1.6735371992194388E-02 a        91     0     4     1    16
  1.6436728286258134E-01 a        92     0     4     1    17
  1.4910644742784962E-01 a        93     0     4     1    18
  5.3536572338511498E-03 a        94     0     4     1    19
  8.6061595200768254E-02 a        95     0     4     1    20
 -3.3991931107060447E-02 a        96     0     4     1    21
 -2.8617945570774024E-02 a        97     0     4     1    22
  1.6885403188526338E-01 a        98     0     4     1    23
  1.0116722910760352E-01 a        99     0     4     1    24
 -5.6664527380992182E-02 a       100     0     4     1    25
 -1.3948704925525909E-01 a       101     0     5     1     1
 -2.3795776597071383E-01 a       102     0     5     1     2
 -1.6024357955810084E-01 a       103     0     5     1     3
 -1.1569794830104435E-01 a       104     0     5     1     4
  5.5425702145270206E-02 a       105     0     5     1     5
  2.1559442303695366E-02 a       106     0     5     1     6
 -2.4089337510057495E-02 a       107     0     5     1     7
 -2.0249168763848721E-01 a       108     0     5     1     8
 -1.4597353282606257E-01 a       109     0     5     1     9
 -9.8134779300758281E-03 a       110     0     5     1    10
 -1.1829729788534928E-01 a       111     0     5     1    11
  1.4476625808214849E-01 a       112     0     5     1    12
 -1.4898068791387845E-01 a       113     0     5     1    13
  2.3432661417451999E-03 a       114     0     5     1    14
  9.2297463710885874E-02 a       115     0     5     1    15
 -1.3464188674496780E-01 a       116     0     5     1    16
 -6.6385724473617791E-02 a       117     0     5     1    17
  1.6092022005996501E-01 a       118     0     5     1    18
  2.3185095520552763E-02 a       119     0     5     1    19
 -6.8493645920622848E-02 a       120     0     5     1    20
  6.4547319952612037E-02 a       121     0     5     1    21
 -1.1378984025307419E-02 a       122     0     5     1    22
 -7.0022857484056830E-02 a       123     0     5     1    23
  1.0559146410076185E-01 a       124     0     5     1    24
 -1.3886081718690838E-01 a       125     0     5     1    25
  1.2928755818186349E-01 a       126     0     6     1     1
  2.4261413339905771E-01 a       127     0     6     1     2
  2.9697701607128946E-01 a       128     0     6     1     3
  5.1060574696457424E-02 a       129     0     6     1     4
  3.0590293367122467E-01 a       130     0     6     1     5
  1.2294025215481980E-01 a       131     0     6     1     6
 -1.4443177058501461E-01 a       132     0     6     1     7
 -6.4028296170967711E-02 a       133     0     6     1     8
 -4.9540118652974349E-02 a       134     0     6     1     9
  1.9560737061374758E-01 a       135     0     6     1    10
  2.3960253734583098E-01 a       136     0     6     1    11
  7.5472013572465260E-02 a       137     0     6     1    12
  3.2224443102450012E-03 a       138     0     6     1    13
  6.2906276445384754E-02 a       139     0     6     1    14
 -1.8095751830474466E-01 a       140     0     6     1    15
 -2.8969730906126678E-01 a       141     0     6     1    16
  1.4110220892552341E-01 a       142     0     6     1    17
 -3.0002391720442795E-01 a       143     0     6     1    18
  2.2617546878918529E-01 a       144     0     6     1    19
 -5.1471905761456119E-02 a       145     0     6     1    20
 -6.3252528489847748E-02 a       146     0     6     1    21
  3.8506169683880556E-02 a       147     0     6     1    22
 -1.5842343367234158E-02 a       148     0     6     1    23
  9.3444007612131563E-02 a       149     0     6     1    24
  1.9187794229515329E-01 a       150     0     6     1    25
 -1.8762788590046353E-01 a       151     0     7     1     1
