################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  9.7411012466967817E-02 a         1     0     1     1     1
  1.0280901609074557E-01 a         2     0     1     1     2
  1.2410098444546823E-02 a         3     0     1     1     3
  9.5693096948851041E-03 a         4     0     1     1     4
 -1.4667353130648142E-01 a         5     0     1     1     5
  1.5031496144710826E-01 a         6     0     1     1     6
 -3.1387982161412094E-02 a         7     0     1     1     7
 -1.1926505126226380E-01 a         8     0     1     1     8
  1.1271464341307419E-01 a         9     0     1     1     9
  9.0525761887710388E-02 a        10     0     1     1    10
  1.0875360299923136E-02 a        11     0     1     1    11
  1.8218498206847061E-01 a        12     0     1     1    12
 -1.0330372990420919E-01 a        13     0     1     1    13
 -3.0604357612719332E-02 a        14     0     1     1    14
 -1.6695484065032901E-01 a        15     0     1     1    15
  2.3078409480213272E-01 a        16     0     1     1    16
 -1.8286574281113438E-01 a        17     0     1     1    17
  1.3469185131815684E-01 a        18     0     1     1    18
  1.1741768207703292E-03 a        19     0     1     1    19
 -1.1625683475335984E-01 a        20     0     1     1    20
  6.3888869942519862E-03 a        21     0     1     1    21
  4.0490222837117631E-02 a        22     0     1     1    22
  8.5986840290219442E-04 a        23     0     1     1    23
 -1.1156848897163309E-01 a        24     0     1     1    24
 -5.5885569728473881E-02 a        25     0     1     1    25
  4.4519973944895652E-01 a        26     0     2     1     1
 -7.9385671036471830E-02 a        27     0     2     1     2
  1.4538099180040032E-01 a        28     0     2     1     3
 -3.4613979274215606E-01 a        29     0     2     1     4
 -1.2288116974878840E-01 a        30     0     2     1     5
 -2.9147881092906874E-01 a        31     0     2     1     6
 -1.6183175696999499E-01 a        32     0     2     1     7
  1.7765728994773183E-01 a        33     0     2     1     8
  2.4523110556439051E-01 a        34     0     2     1     9
 -5.6920903608936896E-02 a        35     0     2     1    10
  2.7264575814063319E-02 a        36     0     2     1    11
 -5.7405321934483200E-01 a        37     0     2     1    12
  4.0675026664604663E-01 a        38     0     2     1    13
 -1.5307920876055137E-01 a        39     0     2     1    14
 -2.8971747762095218E-01 a        40     0     2     1    15
 -4.2206802165804258E-01 a        41     0     2     1    16
 -9.4203691020380703E-02 a        42     0     2     1    17
  2.8728730670197133E-01 a        43     0     2     1    18
  1.1064535890858369E-01 a        44     0     2     1    19
  3.7186386200496559E-02 a        45     0     2     1    20
 -5.0321260806596012E-02 a        46     0     2     1    21
  4.8936421660140833E-01 a        47     0     2     1    22
  1.0311740441566226E-01 a        48     0     2     1    23
  8.0459494249677521E-02 a        49     0     2     1    24
  4.5149313587526352E-01 a        50     0     2     1    25
  3.9805389530128105E-01 a        51     0     3     1     1
 -4.1354500772317748E-01 a        52     0     3     1     2
  1.5605735473479376E-01 a        53     0     3     1     3
 -2.3224011950120893E-01 a        54     0     3     1     4
 -7.8846212894174122E-02 a        55     0     3     1     5
  2.8914555648010137E-01 a        56     0     3     1     6
 -2.7782087336827427E-01 a        57     0     3     1     7
 -5.2283211693759757E-01 a        58     0     3     1     8
 -5.9916625088418796E-01 a        59     0     3     1     9
 -3.9146700845328791E-01 a        60     0     3     1    10
  2.8814478409545385E-01 a        61     0     3     1    11
 -1.8305261316626192E-01 a        62     0     3     1    12
  1.7923400627248284E-01 a        63     0     3     1    13
 -5.5847549830484067E-01 a        64     0     3     1    14
  1.1479366544118311E-02 a        65     0     3     1    15
 -1.6001856149632404E-01 a        66     0     3     1    16
 -2.3227154514352765E-02 a        67     0     3     1    17
 -3.7624473182833024E-01 a        68     0     3     1    18
  7.7544061305100942E-02 a        69     0     3     1    19
  3.2265500560625093E-01 a        70     0     3     1    20
 -1.9203190872105846E-01 a        71     0     3     1    21
  1.6523406406362054E-01 a        72     0     3     1    22
  2.5191850446496528E-01 a        73     0     3     1    23
 -5.4772001285358418E-01 a        74     0     3     1    24
  2.6397974276795194E-01 a        75     0     3     1    25
 -1.3697712098442275E-01 a        76     0     4     1     1
 -3.3296959151802491E-01 a        77     0     4     1     2
  1.4756194710030510E-01 a        78     0     4     1     3
  2.5217686186701510E-01 a        79     0     4     1     4
 -1.1787126899376983E-01 a        80     0     4     1     5
 -2.8353242271270973E-01 a        81     0     4     1     6
 -7.4036897548693206E-02 a        82     0     4     1     7
 -2.4736521543655923E-02 a        83     0     4     1     8
  4.6772496347427320E-02 a        84     0     4     1     9
 -6.5571973254141880E-02 a        85     0     4     1    10
  1.4036336285796477E-01 a        86     0     4     1    11
 -1.6595477211624153E-03 a        87     0     4     1    12
  3.0142014445565979E-01 a        88     0     4     1    13
 -1.2058172504311286E-01 a        89     0     4     1    14
  3.8501522206912880E-01 a        90     0     4     1    15
 -4.6801865738548715E-01 a        91     0     4     1    16
  5.8298120792498978E-02 a        92     0     4     1    17
 -1.8697318705859964E-01 a        93     0     4     1    18
 -4.5039984742155266E-02 a        94     0     4     1    19
 -2.6089480285299466E-01 a        95     0     4     1    20
 -9.7336392201610500E-02 a        96     0     4     1    21
  2.1073495722209570E-01 a        97     0     4     1    22
  1.1474392744887971E-01 a        98     0     4     1    23
  3.2086123564371710E-01 a        99     0     4     1    24
  1.0618482363050075E-01 a       100     0     4     1    25
 -8.9141947367123275E-02 a       101     0     5     1     1
 -8.2061394825446651E-03 a       102     0     5     1     2
  2.4017412777862709E-01 a       103     0     5     1     3
 -2.0344304606435773E-01 a       104     0     5     1     4
  1.9457882386631856E-01 a       105     0     5     1     5
  3.3033260347926724E-02 a       106     0     5     1     6
  1.1109116963281079E-02 a       107     0     5     1     7
  1.9473647775527447E-01 a       108     0     5     1     8
 -3.5126830131886966E-01 a       109     0     5     1     9
 -1.6129741157127464E-01 a       110     0     5     1    10
 -4.8974574890942063E-02 a       111     0     5     1    11
