################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -2.9724073112928501E-01 a         1     0     1     1     1
  7.8667007754965046E-02 a         2     0     1     1     2
 -9.3758127505943201E-02 a         3     0     1     1     3
 -8.5596474030423808E-02 a         4     0     1     1     4
  1.5378586782819090E-01 a         5     0     1     1     5
  1.0539133261017629E-01 a         6     0     1     1     6
 -1.3447294595762292E-02 a         7     0     1     1     7
  3.8944981922856628E-03 a         8     0     1     1     8
  9.0471700914673561E-02 a         9     0     1     1     9
 -6.6375991692906242E-02 a        10     0     1     1    10
  2.1935870046317429E-02 a        11     0     1     1    11
  2.5027085490848100E-01 a        12     0     1     1    12
  2.4912635469856745E-01 a        13     0     1     1    13
 -4.6495339581770029E-01 a        14     0     1     1    14
  2.1835108765005404E-01 a        15     0     1     1    15
  1.3567539414728460E-02 a        16     0     1     1    16
 -3.8360864398902250E-01 a        17     0     1     1    17
  2.6503988871940248E-03 a        18     0     1     1    18
  1.0090841940329712E-01 a        19     0     1     1    19
  3.4437823425745279E-01 a        20     0     1     1    20
  7.1662536204715521E-02 a        21     0     1     1    21
 -3.5927547957332231E-02 a        22     0     1     1    22
 -8.9630362880329981E-02 a        23     0     1     1    23
  8.4867400831312542E-02 a        24     0     1     1    24
 -3.3399803044638472E-02 a        25     0     1     1    25
 -7.1972549662988183E-01 a        26     0     2     1     1
  2.5536454592740904E-01 a        27     0     2     1     2
 -3.1226854283989602E-01 a        28     0     2     1     3
 -3.4871913293861995E-02 a        29     0     2     1     4
  2.6372026626377199E-01 a        30     0     2     1     5
 -4.7933430879037169E-02 a        31     0     2     1     6
 -1.2637803362636346E-01 a        32     0     2     1     7
  3.3942679933475009E-02 a        33     0     2     1     8
 -5.0028751132076624E-02 a        34     0     2     1     9
 -9.5713457753373588E-02 a        35     0     2     1    10
 -2.3182985070727358E-01 a        36     0     2     1    11
  3.4899674282056414E-01 a        37     0     2     1    12
 -4.9935734965071960E-01 a        38     0     2     1    13
 -8.0916275648800695E-01 a        39     0     2     1    14
 -2.8132817869229154E-01 a        40     0     2     1    15
  1.6698814593277606E-01 a        41     0     2     1    16
  2.9757401430530503E-02 a        42     0     2     1    17
 -4.3306135116544991E-01 a        43     0     2     1    18
 -1.2103478892714417E-02 a        44     0     2     1    19
  3.1634346374029693E-01 a        45     0     2     1    20
 -1.7766578133388761E-01 a        46     0     2     1    21
 -2.2094967338476673E-01 a        47     0     2     1    22
  5.3159454226510328E-01 a        48     0     2     1    23
 -9.7968875982642423E-02 a        49     0     2     1    24
  8.2827626966832191E-01 a        50     0     2     1    25
  2.3692600546477469E-02 a        51     0     3     1     1
  3.1884875431655652E-01 a        52     0     3     1     2
 -6.9633716041235735E-02 a        53     0     3     1     3
 -3.2204578526784539E-01 a        54     0     3     1     4
 -1.3316283345676366E-01 a        55     0     3     1     5
  2.0118055762680298E-01 a        56     0     3     1     6
  8.5364828233339532E-02 a        57     0     3     1     7
 -2.1477909075598677E-02 a        58     0     3     1     8
  1.8217531392102951E-01 a        59     0     3     1     9
 -1.5176474092207407E-01 a        60     0     3     1    10
  3.5247604278194022E-01 a        61     0     3     1    11
  2.6527355208885900E-01 a        62     0     3     1    12
 -2.9967112304423824E-02 a        63     0     3     1    13
  2.4773747348722441E-01 a        64     0     3     1    14
  2.0628997465502709E-02 a        65     0     3     1    15
 -3.8685551809094137E-02 a        66     0     3     1    16
 -2.4146858703107849E-01 a        67     0     3     1    17
 -3.9889064004642524E-03 a        68     0     3     1    18
  3.7537050784421161E-01 a        69     0     3     1    19
 -5.2187082522208120E-02 a        70     0     3     1    20
  8.4827937650116078E-02 a        71     0     3     1    21
  2.6269339159085531E-01 a        72     0     3     1    22
  4.7776548216463439E-03 a        73     0     3     1    23
  1.5413324082222485E-01 a        74     0     3     1    24
  3.7867586173099800E-02 a        75     0     3     1    25
 -1.2397168010327358E-01 a        76     0     4     1     1
 -4.8563105920780542E-01 a        77     0     4     1     2
 -2.4308260388091106E-02 a        78     0     4     1     3
