################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.9734486154754430E-01 a         1     0     1     1     1
 -1.3414878937918820E-01 a         2     0     1     1     2
  2.2674207980107003E-01 a         3     0     1     1     3
 -1.8571653047292416E-01 a         4     0     1     1     4
  1.7612201801755914E-01 a         5     0     1     1     5
  2.2005799916202624E-02 a         6     0     1     1     6
 -5.9736563754497110E-02 a         7     0     1     1     7
  6.5530139689175954E-02 a         8     0     1     1     8
  4.5333767398441316E-01 a         9     0     1     1     9
 -1.3489340816620193E-01 a        10     0     1     1    10
 -3.1577206063570284E-02 a        11     0     1     1    11
 -2.5296430650305207E-01 a        12     0     1     1    12
 -1.8761228520287251E-01 a        13     0     1     1    13
  9.6468385774361856E-02 a        14     0     1     1    14
 -9.2980529732887077E-02 a        15     0     1     1    15
  1.1436276821883248E-01 a        16     0     1     1    16
  7.8499920727527817E-02 a        17     0     1     1    17
  2.3842204598779851E-01 a        18     0     1     1    18
 -2.3730449507422924E-01 a        19     0     1     1    19
  2.0094477504191199E-02 a        20     0     1     1    20
  2.0579722403653106E-01 a        21     0     1     1    21
  2.2611248357061295E-01 a        22     0     1     1    22
  1.2866281795691989E-01 a        23     0     1     1    23
 -5.3596999217545793E-02 a        24     0     1     1    24
  3.8595846600171943E-02 a        25     0     1     1    25
  2.5492108289657622E-01 a        26     0     2     1     1
  2.2980755952502412E-02 a        27     0     2     1     2
  2.5860548613148898E-01 a        28     0     2     1     3
 -2.1036062091172070E-01 a        29     0     2     1     4
 -1.3080033296168861E-01 a        30     0     2     1     5
  5.1970118959812447E-02 a        31     0     2     1     6
  1.9686306789153099E-01 a        32     0     2     1     7
  2.2922518120279355E-02 a        33     0     2     1     8
 -5.1583940521693072E-01 a        34     0     2     1     9
 -2.9979055385486869E-01 a        35     0     2     1    10
 -7.7028874284258841E-01 a        36     0     2     1    11
  7.4574563564930099E-02 a        37     0     2     1    12
  1.2921556177802021E-01 a        38     0     2     1    13
  3.6834082663814177E-01 a        39     0     2     1    14
  3.9543850768945793E-01 a        40     0     2     1    15
 -4.9384108890799178E-01 a        41     0     2     1    16
 -2.6292016694442466E-01 a        42     0     2     1    17
  3.0894591746050160E-01 a        43     0     2     1    18
 -5.8034477402569495E-01 a        44     0     2     1    19
  7.5217946292673366E-02 a        45     0     2     1    20
  3.5800309974394368E-01 a        46     0     2     1    21
  3.5103173874516386E-01 a        47     0     2     1    22
 -7.2513240770123638E-02 a        48     0     2     1    23
  1.6579591210586861E-01 a        49     0     2     1    24
  2.9810138523346053E-01 a        50     0     2     1    25
  7.7454410388349892E-01 a        51     0     3     1     1
 -5.3520769778411671E-02 a        52     0     3     1     2
 -1.2458682901898975E-01 a        53     0     3     1     3
 -6.4569183785754977E-02 a        54     0     3     1     4
  1.4929689991338513E-01 a        55     0     3     1     5
  1.9633374386845148E-01 a        56     0     3     1     6
 -8.6396159740847363E-03 a        57     0     3     1     7
  8.4604060551885345E-03 a        58     0     3     1     8
  1.1390481259177558E+00 a        59     0     3     1     9
  2.9680960089265251E-01 a        60     0     3     1    10
  4.0763018774158354E-03 a        61     0     3     1    11
 -4.9379520231782925E-01 a        62     0     3     1    12
 -4.9813303199465475E-01 a        63     0     3     1    13
 -1.1857136074799282E-02 a        64     0     3     1    14
 -2.0700585898108384E-01 a        65     0     3     1    15
  7.1941881725732723E-04 a        66     0     3     1    16
  6.3721128262873572E-03 a        67     0     3     1    17
  1.7809064953096385E-01 a        68     0     3     1    18
  1.7073575647270212E-01 a        69     0     3     1    19
