################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.0683170073467656E-01 a         1     0     1     1     1
  1.1017245900392418E-01 a         2     0     1     1     2
 -5.8774970441990870E-02 a         3     0     1     1     3
 -7.3193320622962882E-02 a         4     0     1     1     4
 -3.6955443113899235E-02 a         5     0     1     1     5
 -8.6921699015537257E-02 a         6     0     1     1     6
 -7.6468606663168057E-02 a         7     0     1     1     7
  5.8328857410365371E-02 a         8     0     1     1     8
  2.3598165408720288E-02 a         9     0     1     1     9
 -5.7749671564546655E-02 a        10     0     1     1    10
  1.5936738765948429E-02 a        11     0     1     1    11
  9.4919586251776041E-03 a        12     0     1     1    12
 -3.0867874620383692E-02 a        13     0     1     1    13
  6.9700053703075818E-02 a        14     0     1     1    14
  4.4128716381004456E-02 a        15     0     1     1    15
  4.3033592780145555E-02 a        16     0     1     1    16
 -3.3433506049833916E-03 a        17     0     1     1    17
 -2.7118842080670062E-02 a        18     0     1     1    18
  3.0481700946765406E-02 a        19     0     1     1    19
  6.6075139898995501E-03 a        20     0     1     1    20
 -4.8762612202952978E-02 a        21     0     1     1    21
  6.3234973915245976E-02 a        22     0     1     1    22
  8.1689494938197965E-02 a        23     0     1     1    23
  1.8203224418335558E-02 a        24     0     1     1    24
 -2.1498096741382620E-02 a        25     0     1     1    25
 -4.8583622312569137E-02 a        26     0     2     1     1
 -1.3439501963912673E-01 a        27     0     2     1     2
 -6.4031378359446917E-02 a        28     0     2     1     3
 -9.9031357118821745E-02 a        29     0     2     1     4
  1.3099297551815448E-01 a        30     0     2     1     5
  1.2906308328661512E-01 a        31     0     2     1     6
  4.2243142380867776E-03 a        32     0     2     1     7
  1.5179808047618426E-01 a        33     0     2     1     8
