################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.1280003991037720E-01 a         1     0     1     1     1
 -9.5438310168227042E-02 a         2     0     1     1     2
  1.8850688485634542E-01 a         3     0     1     1     3
  1.2286473206930887E-01 a         4     0     1     1     4
 -7.4140819436515432E-02 a         5     0     1     1     5
  7.8845441715744785E-02 a         6     0     1     1     6
  8.4043661476680118E-02 a         7     0     1     1     7
  4.4497575852068209E-03 a         8     0     1     1     8
 -1.6220693148900639E-01 a         9     0     1     1     9
 -1.4624644539030243E-01 a        10     0     1     1    10
 -1.0161566741180283E-01 a        11     0     1     1    11
 -4.5451368970988566E-02 a        12     0     1     1    12
  6.5679648807458829E-02 a        13     0     1     1    13
  1.6749184382899659E-01 a        14     0     1     1    14
 -1.9978793727136335E-02 a        15     0     1     1    15
  3.5966786930050967E-02 a        16     0     1     1    16
 -7.8731459607493753E-02 a        17     0     1     1    17
 -4.8575117235314467E-03 a        18     0     1     1    18
 -9.8351627269064379E-02 a        19     0     1     1    19
 -3.8380831925524647E-02 a        20     0     1     1    20
  5.3482122142745683E-02 a        21     0     1     1    21
 -1.9768981380720824E-01 a        22     0     1     1    22
 -1.0514860457408692E-01 a        23     0     1     1    23
 -1.6529938983407239E-01 a        24     0     1     1    24
 -3.8368274150334482E-02 a        25     0     1     1    25
  7.4878977672194799E-02 a        26     0     2     1     1
  1.1783212394027638E-02 a        27     0     2     1     2
 -1.3954930277720076E-01 a        28     0     2     1     3
  7.7828496206526140E-04 a        29     0     2     1     4
 -1.3455484261939540E-01 a        30     0     2     1     5
  3.7080545417682248E-01 a        31     0     2     1     6
  3.0891267864206096E-01 a        32     0     2     1     7
 -1.5331499368991211E-01 a        33     0     2     1     8
  1.4612878610408828E-01 a        34     0     2     1     9
 -6.1763968827641971E-02 a        35     0     2     1    10
 -2.5697112798112931E-02 a        36     0     2     1    11
  1.3607547766170705E-01 a        37     0     2     1    12
 -1.7268301798983417E-02 a        38     0     2     1    13
  1.8023655389490578E-01 a        39     0     2     1    14
 -1.3816918188688793E-01 a        40     0     2     1    15
  2.3703198360178040E-01 a        41     0     2     1    16
  3.0905649100691705E-02 a        42     0     2     1    17
  1.8627323452040007E-01 a        43     0     2     1    18
 -3.2951703049201649E-02 a        44     0     2     1    19
 -1.6598370627092415E-01 a        45     0     2     1    20
  1.0311260594317866E-01 a        46     0     2     1    21
 -9.1822320132800075E-02 a        47     0     2     1    22
  1.8381349767776681E-01 a        48     0     2     1    23
 -6.9742013483959947E-02 a        49     0     2     1    24
  1.8907923505203397E-01 a        50     0     2     1    25
  8.4599399662122446E-02 a        51     0     3     1     1
 -1.8085178972911259E-01 a        52     0     3     1     2
 -2.0123787612900516E-02 a        53     0     3     1     3
 -4.7764451875178526E-02 a        54     0     3     1     4
 -1.4852265298246875E-01 a        55     0     3     1     5
  3.3804039677640513E-01 a        56     0     3     1     6
  1.1241562483663269E-01 a        57     0     3     1     7
  2.3811783559208471E-02 a        58     0     3     1     8
 -1.6977135984121841E-01 a        59     0     3     1     9
  1.1779831655402277E-01 a        60     0     3     1    10
  2.9999125780167599E-02 a        61     0     3     1    11
  1.0499626379433318E-01 a        62     0     3     1    12
  2.4396737612939680E-02 a        63     0     3     1    13
  5.1594482077470624E-02 a        64     0     3     1    14
  6.4922234805562723E-02 a        65     0     3     1    15
  2.2602669399227568E-01 a        66     0     3     1    16
 -1.2391581970256915E-02 a        67     0     3     1    17
 -9.2643022144626858E-02 a        68     0     3     1    18
  1.2703117742202880E-01 a        69     0     3     1    19
  4.4996575200345085E-02 a        70     0     3     1    20
 -1.8916272686384678E-01 a        71     0     3     1    21
  1.3986298464214958E-01 a        72     0     3     1    22
 -7.9354133977392716E-02 a        73     0     3     1    23
  2.9103330097325832E-02 a        74     0     3     1    24
  2.0762357419338025E-02 a        75     0     3     1    25
  1.7486276470256568E-02 a        76     0     4     1     1
 -1.0636867598052660E-01 a        77     0     4     1     2
 -8.3579056492680090E-02 a        78     0     4     1     3
  1.5742233281464629E-01 a        79     0     4     1     4
  1.2229531985089255E-01 a        80     0     4     1     5
 -1.4294821693173751E-01 a        81     0     4     1     6
  1.1304143578078570E-01 a        82     0     4     1     7
 -2.3490395668585812E-02 a        83     0     4     1     8
  5.9621709379549234E-02 a        84     0     4     1     9
 -1.3462078101325042E-01 a        85     0     4     1    10
 -5.1553595364159058E-02 a        86     0     4     1    11
 -1.1909091778703436E-01 a        87     0     4     1    12
  7.5233342289523428E-02 a        88     0     4     1    13
  1.9881926498730706E-01 a        89     0     4     1    14
  6.3579472476703008E-02 a        90     0     4     1    15
  1.5013085032112067E-01 a        91     0     4     1    16
 -9.8723253671436098E-02 a        92     0     4     1    17
 -1.5534674209529786E-01 a        93     0     4     1    18
 -1.5571913323683784E-01 a        94     0     4     1    19
 -9.9081402386779330E-02 a        95     0     4     1    20
  1.7241441714875268E-03 a        96     0     4     1    21
 -1.5045966534060806E-01 a        97     0     4     1    22
 -3.4930350624197987E-03 a        98     0     4     1    23
 -7.8062168799942128E-02 a        99     0     4     1    24
 -7.1744122181146203E-02 a       100     0     4     1    25
  1.0402160404415944E-01 a       101     0     5     1     1
  1.7926022772267788E-03 a       102     0     5     1     2
  1.0528779842868168E-01 a       103     0     5     1     3
  7.6004298733962361E-02 a       104     0     5     1     4
 -1.3532367488835352E-02 a       105     0     5     1     5
 -7.6057155633191861E-02 a       106     0     5     1     6
 -5.1966824620869913E-02 a       107     0     5     1     7
 -8.4186606369941686E-02 a       108     0     5     1     8
  2.0756765755117021E-02 a       109     0     5     1     9
  8.6954382594343817E-03 a       110     0     5     1    10
  5.7460432257179971E-02 a       111     0     5     1    11
 -1.8944769396158270E-02 a       112     0     5     1    12
  9.1367647236883578E-02 a       113     0     5     1    13
  1.2623569384523772E-02 a       114     0     5     1    14
  1.7407854067634274E-02 a       115     0     5     1    15
 -1.5850121862042924E-01 a       116     0     5     1    16
 -8.5903712379464037E-02 a       117     0     5     1    17
 -1.4366392020339316E-01 a       118     0     5     1    18
 -7.8278757185229024E-03 a       119     0     5     1    19
 -8.9782569407175564E-02 a       120     0     5     1    20
  6.2798650838138043E-02 a       121     0     5     1    21
 -1.9599540051127733E-02 a       122     0     5     1    22
