################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -2.9323228715317558E-03 a         1     0     1     1     1
 -2.1595262760220831E-02 a         2     0     1     1     2
  1.6735729915041964E-01 a         3     0     1     1     3
 -1.4762267773225268E-01 a         4     0     1     1     4
 -7.2934150095386285E-02 a         5     0     1     1     5
 -3.6370102820406085E-02 a         6     0     1     1     6
 -1.8509787076260112E-01 a         7     0     1     1     7
  1.9742283690092469E-01 a         8     0     1     1     8
  1.6014196983450765E-01 a         9     0     1     1     9
  1.1239260224077406E-01 a        10     0     1     1    10
 -1.1262093744149801E-01 a        11     0     1     1    11
  8.8647340152839066E-02 a        12     0     1     1    12
  1.0287202300857944E-01 a        13     0     1     1    13
 -3.9599511321789699E-01 a        14     0     1     1    14
 -2.1176881795629918E-01 a        15     0     1     1    15
 -2.6307713639786062E-01 a        16     0     1     1    16
 -1.1579054790531408E-01 a        17     0     1     1    17
 -3.0332230820947198E-01 a        18     0     1     1    18
  1.2242889841359403E-01 a        19     0     1     1    19
  1.3244995666115422E-01 a        20     0     1     1    20
  1.8273726781222419E-01 a        21     0     1     1    21
 -1.2841602625353624E-02 a        22     0     1     1    22
 -1.0943438746008974E-01 a        23     0     1     1    23
  5.3907206423272069E-02 a        24     0     1     1    24
  7.9082602698486576E-02 a        25     0     1     1    25
  1.2633015079853530E-01 a        26     0     2     1     1
 -1.3397572521454609E-01 a        27     0     2     1     2
 -7.0995769899099559E-02 a        28     0     2     1     3
 -1.6267257123284201E-01 a        29     0     2     1     4
  4.7030230004141402E-02 a        30     0     2     1     5
 -2.4096330823894303E-02 a        31     0     2     1     6
  1.5749785248071374E-01 a        32     0     2     1     7
  1.3280075994532656E-01 a        33     0     2     1     8
  1.7071670255666122E-01 a        34     0     2     1     9
 -2.5220517489635336E-01 a        35     0     2     1    10
 -2.8312958831232615E-01 a        36     0     2     1    11
  3.5232230210181875E-02 a        37     0     2     1    12
 -4.3481466522828760E-01 a        38     0     2     1    13
  8.9026734972110805E-02 a        39     0     2     1    14
 -1.5215939284378807E-01 a        40     0     2     1    15
  3.5902987604447417E-01 a        41     0     2     1    16
  2.2857481033508958E-01 a        42     0     2     1    17
 -3.0930922071687347E-02 a        43     0     2     1    18
  3.5464869328381204E-01 a        44     0     2     1    19
  1.2950752891825432E-01 a        45     0     2     1    20
  2.4720176696889366E-02 a        46     0     2     1    21
  3.4063244518297392E-01 a        47     0     2     1    22
 -6.7624463559328760E-02 a        48     0     2     1    23
 -3.2710225978338392E-02 a        49     0     2     1    24
  5.8495871927091846E-02 a        50     0     2     1    25
  8.9132648705084541E-04 a        51     0     3     1     1
 -2.6178412745517793E-01 a        52     0     3     1     2
  2.4417939138630620E-01 a        53     0     3     1     3
 -3.8137447328797230E-01 a        54     0     3     1     4
  1.3076518782006225E-01 a        55     0     3     1     5
  3.2372135029027194E-01 a        56     0     3     1     6
  1.6814271962388738E-01 a        57     0     3     1     7
  7.3260263184501295E-02 a        58     0     3     1     8
  3.7593563685411668E-01 a        59     0     3     1     9
 -5.0816955941923654E-02 a        60     0     3     1    10
 -8.0214449372021934E-02 a        61     0     3     1    11
  1.1279176909016853E-01 a        62     0     3     1    12
 -1.9719269441801096E-01 a        63     0     3     1    13
 -5.2151101695925274E-02 a        64     0     3     1    14
 -1.6161631892608347E-01 a        65     0     3     1    15
  1.0213682919662639E-01 a        66     0     3     1    16
 -2.6861942816656809E-01 a        67     0     3     1    17
  1.2377440398384718E-01 a        68     0     3     1    18
  1.8655867712922874E-01 a        69     0     3     1    19
  4.3357516990342453E-02 a        70     0     3     1    20
 -7.9878097480270679E-02 a        71     0     3     1    21
 -1.7758148796078327E-01 a        72     0     3     1    22
 -1.2417325316230246E-01 a        73     0     3     1    23
  3.5674337979461179E-01 a        74     0     3     1    24
  2.3424782541072586E-01 a        75     0     3     1    25
 -7.1217780668605055E-02 a        76     0     4     1     1
 -5.3164661867422669E-01 a        77     0     4     1     2
  5.5488058439366397E-03 a        78     0     4     1     3
 -3.1996703435417312E-01 a        79     0     4     1     4
  1.0995519842184003E-01 a        80     0     4     1     5
  3.8775308281039353E-02 a        81     0     4     1     6
  1.6184623874203163E-01 a        82     0     4     1     7
  1.0351461567892915E-01 a        83     0     4     1     8
  6.3842516766413476E-02 a        84     0     4     1     9
  1.4032000951669968E-01 a        85     0     4     1    10
 -2.3785310780950886E-01 a        86     0     4     1    11
  8.9794413433163245E-02 a        87     0     4     1    12
 -1.5471704783413212E-01 a        88     0     4     1    13
 -3.5297419777770039E-01 a        89     0     4     1    14
  2.0137687033840078E-02 a        90     0     4     1    15
 -2.0934163154825744E-01 a        91     0     4     1    16
 -1.4188940440807279E-01 a        92     0     4     1    17
 -1.3454917713645836E-01 a        93     0     4     1    18
  4.3315027452492917E-02 a        94     0     4     1    19
  2.9960295948413590E-01 a        95     0     4     1    20
 -4.4848524452090498E-02 a        96     0     4     1    21
 -1.0632864442215599E-01 a        97     0     4     1    22
 -3.7983661942918447E-02 a        98     0     4     1    23
  5.5688805209872239E-02 a        99     0     4     1    24
  4.5345244872663434E-02 a       100     0     4     1    25
  6.0914062479315537E-02 a       101     0     5     1     1
  1.0563430611101281E-01 a       102     0     5     1     2
  1.4992612569409036E-01 a       103     0     5     1     3
  1.3554253228044655E-01 a       104     0     5     1     4
 -2.4153325888466321E-02 a       105     0     5     1     5
  3.2011067638603258E-02 a       106     0     5     1     6
  2.8384466647629010E-02 a       107     0     5     1     7
  9.7071239276139254E-02 a       108     0     5     1     8
  2.0075296185046851E-01 a       109     0     5     1     9
  3.6123978662513240E-04 a       110     0     5     1    10
  5.2569552126946355E-02 a       111     0     5     1    11
 -4.3431274750271968E-02 a       112     0     5     1    12
  1.0186419498090746E-01 a       113     0     5     1    13
  1.3003862672956706E-01 a       114     0     5     1    14
  1.2245124229780725E-01 a       115     0     5     1    15
 -1.2987983820086679E-01 a       116     0     5     1    16
 -1.0326813976389168E-01 a       117     0     5     1    17
 -4.5357258238190847E-02 a       118     0     5     1    18
  3.9068200783915277E-02 a       119     0     5     1    19
  1.2118104666059459E-02 a       120     0     5     1    20
  3.1758549180919825E-02 a       121     0     5     1    21
 -4.7120235120872822E-02 a       122     0     5     1    22
  7.7259725335472535E-03 a       123     0     5     1    23
  1.1828494628496830E-01 a       124     0     5     1    24
 -1.3534949175894181E-01 a       125     0     5     1    25
 -1.8966510562163424E-01 a       126     0     6     1     1
  9.5874260144772655E-02 a       127     0     6     1     2
  1.7886089082880305E-01 a       128     0     6     1     3
  1.5104314689028345E-01 a       129     0     6     1     4
  6.9932097394252268E-02 a       130     0     6     1     5
  5.2192628213560150E-03 a       131     0     6     1     6
 -1.4372404951831375E-01 a       132     0     6     1     7
 -4.5691345075685209E-02 a       133     0     6     1     8
 -5.2038170907816768E-02 a       134     0     6     1     9
 -8.8720314057635336E-02 a       135     0     6     1    10
  1.7376479322495403E-01 a       136     0     6     1    11
 -1.0186079877876625E-01 a       137     0     6     1    12
