################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  9.9517147849394805E-02 a         1     0     1     1     1
 -2.1628352297498823E-01 a         2     0     1     1     2
 -1.2341179105065196E-01 a         3     0     1     1     3
  3.2845435255086075E-01 a         4     0     1     1     4
  1.3535310500960474E-01 a         5     0     1     1     5
  3.9842043099545166E-01 a         6     0     1     1     6
  4.8877236952429981E-01 a         7     0     1     1     7
 -1.9577708529183047E-01 a         8     0     1     1     8
  1.7482560546090939E-01 a         9     0     1     1     9
 -8.9518762353534259E-02 a        10     0     1     1    10
  1.1040502946383400E-01 a        11     0     1     1    11
 -1.0453436433411058E-01 a        12     0     1     1    12
 -3.9288625891497014E-01 a        13     0     1     1    13
 -2.0517728370225863E-01 a        14     0     1     1    14
 -2.0430165825211341E-01 a        15     0     1     1    15
  3.8741442520448350E-03 a        16     0     1     1    16
 -1.5200201601472102E-01 a        17     0     1     1    17
  1.9474559381850756E-01 a        18     0     1     1    18
 -1.2457913022284298E-01 a        19     0     1     1    19
  1.2206118001007678E-01 a        20     0     1     1    20
  3.8646644974893604E-02 a        21     0     1     1    21
 -2.0318385819678003E-01 a        22     0     1     1    22
 -5.8672977221857936E-01 a        23     0     1     1    23
 -6.1387643758389121E-01 a        24     0     1     1    24
 -1.8330861664377623E-01 a        25     0     1     1    25
  9.3234987574785350E-02 a        26     0     2     1     1
  1.8781966530851218E-01 a        27     0     2     1     2
  2.4485219941945835E-01 a        28     0     2     1     3
 -3.4799531481321339E-02 a        29     0     2     1     4
  1.7539689782852452E-01 a        30     0     2     1     5
 -3.3997711478556861E-02 a        31     0     2     1     6
  4.6676955321156557E-03 a        32     0     2     1     7
 -1.3912494998099575E-01 a        33     0     2     1     8
  1.5713451567201345E-01 a        34     0     2     1     9
 -1.1750935053071777E-01 a        35     0     2     1    10
 -8.1942241869121774E-02 a        36     0     2     1    11
 -1.9357556627684702E-01 a        37     0     2     1    12
  8.0857303577747924E-02 a        38     0     2     1    13
 -3.1381868430586782E-02 a        39     0     2     1    14
  1.4557362725105424E-01 a        40     0     2     1    15
  1.3089129608185569E-02 a        41     0     2     1    16
  8.2045529003192161E-02 a        42     0     2     1    17
 -1.2171669941947191E-01 a        43     0     2     1    18
  1.0250242143719875E-01 a        44     0     2     1    19
  4.8565971439266838E-03 a        45     0     2     1    20
 -8.4354450081457200E-02 a        46     0     2     1    21
  1.0277873195011626E-01 a        47     0     2     1    22
  7.4879930782853668E-02 a        48     0     2     1    23
 -1.1099609361813113E-01 a        49     0     2     1    24
 -1.9569712015998356E-01 a        50     0     2     1    25
 -1.3785527852985383E-01 a        51     0     3     1     1
  2.2461467384846343E-01 a        52     0     3     1     2
  6.7787584515443269E-02 a        53     0     3     1     3
  8.6953842477486734E-02 a        54     0     3     1     4
 -3.2523310918798831E-01 a        55     0     3     1     5
 -2.1052762666937008E-01 a        56     0     3     1     6
 -3.6313619105188361E-01 a        57     0     3     1     7
  2.5868512184305165E-01 a        58     0     3     1     8
  2.4432915153193166E-01 a        59     0     3     1     9
  1.4730756910621493E-01 a        60     0     3     1    10
 -5.7584870719382709E-02 a        61     0     3     1    11
 -3.0736996071397845E-02 a        62     0     3     1    12
  1.8211009223492675E-01 a        63     0     3     1    13
 -8.8999381818528817E-02 a        64     0     3     1    14
  1.7310533201308337E-01 a        65     0     3     1    15
 -1.2679552472834538E-01 a        66     0     3     1    16
 -1.3871395078061680E-01 a        67     0     3     1    17
 -2.5118596964895351E-01 a        68     0     3     1    18
 -3.8803944878856723E-02 a        69     0     3     1    19
  1.3034260146880117E-01 a        70     0     3     1    20
 -4.0006176828447940E-02 a        71     0     3     1    21
  3.0867237196693820E-01 a        72     0     3     1    22
  6.5223726658541126E-01 a        73     0     3     1    23
 -2.0113600336044018E-02 a        74     0     3     1    24
 -2.9545861391488071E-02 a        75     0     3     1    25
  7.5341246856345329E-02 a        76     0     4     1     1
 -1.2519895970998122E-02 a        77     0     4     1     2
  9.1727515518216576E-02 a        78     0     4     1     3
  5.7854365398709532E-03 a        79     0     4     1     4
  4.8919440004220865E-03 a        80     0     4     1     5
 -7.8596118987493170E-03 a        81     0     4     1     6
  2.5688940131155175E-01 a        82     0     4     1     7
  1.8832012039008042E-02 a        83     0     4     1     8
  1.3566781997258376E-01 a        84     0     4     1     9
  2.9752658317185411E-02 a        85     0     4     1    10
  1.2890258888692319E-01 a        86     0     4     1    11
