################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.2434536737688835E-01 a         1     0     1     1     1
 -2.2436170429838442E-01 a         2     0     1     1     2
 -1.4272087744162171E-01 a         3     0     1     1     3
 -4.1329078706391284E-02 a         4     0     1     1     4
 -2.7784504301429785E-01 a         5     0     1     1     5
  2.8952342559201877E-01 a         6     0     1     1     6
 -2.0354945261260371E-01 a         7     0     1     1     7
 -1.5494565042694072E-02 a         8     0     1     1     8
  2.8416963411822804E-01 a         9     0     1     1     9
 -1.8258931940128964E-01 a        10     0     1     1    10
  7.1275683346204113E-02 a        11     0     1     1    11
  1.3928032786296499E-01 a        12     0     1     1    12
 -1.7787279136716203E-01 a        13     0     1     1    13
  7.7163201229977302E-02 a        14     0     1     1    14
 -4.8400661071078474E-02 a        15     0     1     1    15
 -1.2036668486425570E-01 a        16     0     1     1    16
 -1.3867750496043413E-01 a        17     0     1     1    17
 -1.0943756433817434E-01 a        18     0     1     1    18
 -3.9140100008164713E-01 a        19     0     1     1    19
  1.1198507285937286E-01 a        20     0     1     1    20
 -2.6591489285387260E-01 a        21     0     1     1    21
  8.0417291072294150E-01 a        22     0     1     1    22
 -1.2375127172891129E-01 a        23     0     1     1    23
 -3.3897230408445805E-01 a        24     0     1     1    24
  1.1330442673519917E-01 a        25     0     1     1    25
  3.5958913099604944E-01 a        26     0     2     1     1
  3.9650966935457066E-01 a        27     0     2     1     2
  8.1831703057571245E-02 a        28     0     2     1     3
  9.6238488701381242E-02 a        29     0     2     1     4
  1.7990827370819421E-01 a        30     0     2     1     5
  2.8357600747311262E-01 a        31     0     2     1     6
 -1.3458723149591567E-01 a        32     0     2     1     7
  3.0235868371851804E-01 a        33     0     2     1     8
 -4.5149141923265995E-02 a        34     0     2     1     9
 -4.8804270629128496E-02 a        35     0     2     1    10
 -4.5290777286692480E-01 a        36     0     2     1    11
  3.5056830238352710E-01 a        37     0     2     1    12
  9.1154287783751869E-02 a        38     0     2     1    13
  2.1962542875355151E-01 a        39     0     2     1    14
  2.1988306717193140E-01 a        40     0     2     1    15
  2.9417524812841689E-01 a        41     0     2     1    16
 -2.1017072567571446E-01 a        42     0     2     1    17
  4.8936815433941780E-02 a        43     0     2     1    18
  5.5736133344260412E-02 a        44     0     2     1    19
 -3.3394374201075272E-01 a        45     0     2     1    20
 -8.2113175994134230E-02 a        46     0     2     1    21
  1.3797087290669890E-01 a        47     0     2     1    22
  4.2595582134825810E-01 a        48     0     2     1    23
 -1.3910285425514760E-01 a        49     0     2     1    24
  1.6967670025809739E-01 a        50     0     2     1    25
  2.3890714953024145E-01 a        51     0     3     1     1
  1.8381879183493782E-01 a        52     0     3     1     2
  6.2443735006869491E-02 a        53     0     3     1     3
  1.6071981483315911E-01 a        54     0     3     1     4
  1.5878981361017014E-01 a        55     0     3     1     5
 -3.6635337470186047E-01 a        56     0     3     1     6
 -1.4132948321950961E-01 a        57     0     3     1     7
 -3.8027873205053686E-01 a        58     0     3     1     8
