################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.2257030894466892E-01 a         1     0     1     1     1
 -7.9311376307083029E-03 a         2     0     1     1     2
  9.5557232174227208E-02 a         3     0     1     1     3
  2.3288637303296661E-01 a         4     0     1     1     4
 -8.9344218063154401E-02 a         5     0     1     1     5
  8.4436076533753207E-02 a         6     0     1     1     6
 -4.9112099886678064E-02 a         7     0     1     1     7
 -1.1819560845042998E-01 a         8     0     1     1     8
  9.6564111133151567E-02 a         9     0     1     1     9
 -7.0942058186945670E-02 a        10     0     1     1    10
 -1.3132249045022366E-03 a        11     0     1     1    11
  1.6786399592841625E-01 a        12     0     1     1    12
 -3.6351849298084306E-02 a        13     0     1     1    13
  1.7353830998968211E-02 a        14     0     1     1    14
 -1.1800488333299599E-02 a        15     0     1     1    15
 -3.4301449935335099E-02 a        16     0     1     1    16
 -7.3786679600739272E-02 a        17     0     1     1    17
  3.2867330922224013E-02 a        18     0     1     1    18
  5.9411242996455935E-02 a        19     0     1     1    19
 -3.1534884432626524E-02 a        20     0     1     1    20
  2.8338646043151967E-02 a        21     0     1     1    21
  3.6511446065281832E-02 a        22     0     1     1    22
  4.6679541095589264E-02 a        23     0     1     1    23
 -2.4011123889825219E-02 a        24     0     1     1    24
 -2.8486481620867990E-02 a        25     0     1     1    25
 -1.8090093797262164E-02 a        26     0     2     1     1
 -9.6939546793887096E-02 a        27     0     2     1     2
 -7.2246131107802744E-02 a        28     0     2     1     3
  1.1426703325597880E-01 a        29     0     2     1     4
  7.6623052226385879E-02 a        30     0     2     1     5
 -4.9205034966615331E-02 a        31     0     2     1     6
  1.2757033500428475E-01 a        32     0     2     1     7
 -3.5609084235430716E-02 a        33     0     2     1     8
  1.8713519269975712E-01 a        34     0     2     1     9
  1.2814150534942545E-01 a        35     0     2     1    10
  3.3858593669859958E-02 a        36     0     2     1    11
 -1.9896230159435105E-01 a        37     0     2     1    12
  1.0454404506772849E-01 a        38     0     2     1    13
 -2.0467680874891936E-01 a        39     0     2     1    14
 -2.9389004003482155E-01 a        40     0     2     1    15
  9.3529713536495168E-02 a        41     0     2     1    16
 -1.5525113552296135E-01 a        42     0     2     1    17
 -3.1694100630998878E-01 a        43     0     2     1    18
  3.5243506219706462E-02 a        44     0     2     1    19
 -1.9027577871015638E-02 a        45     0     2     1    20
 -7.3690041559107855E-02 a        46     0     2     1    21
  1.2740793628816571E-01 a        47     0     2     1    22
  2.6940173721800220E-01 a        48     0     2     1    23
 -5.5373131217706165E-02 a        49     0     2     1    24
  6.3268603214113012E-02 a        50     0     2     1    25
  4.9599499884336762E-02 a        51     0     3     1     1
 -8.1355924529379064E-02 a        52     0     3     1     2
  1.0084256112535529E-02 a        53     0     3     1     3
 -1.3617233298556188E-02 a        54     0     3     1     4
 -9.0564456163411237E-03 a        55     0     3     1     5
  1.4619721838724061E-02 a        56     0     3     1     6
 -4.2007425202390675E-02 a        57     0     3     1     7
  1.1147437408913638E-01 a        58     0     3     1     8
  1.6876659075157178E-02 a        59     0     3     1     9
  1.2005653991281932E-01 a        60     0     3     1    10
 -1.2830213318036768E-01 a        61     0     3     1    11
  1.0832848923038123E-01 a        62     0     3     1    12
  6.0975190578862047E-02 a        63     0     3     1    13
  4.5186473214940733E-03 a        64     0     3     1    14
  7.4652081993260885E-02 a        65     0     3     1    15
 -1.6234012571912362E-03 a        66     0     3     1    16
  9.2793425761051943E-03 a        67     0     3     1    17
 -1.7767982310726873E-02 a        68     0     3     1    18
  7.4915565085143729E-02 a        69     0     3     1    19
  8.8369199431481943E-02 a        70     0     3     1    20
 -1.1640047917887411E-01 a        71     0     3     1    21
  2.1169731757255148E-02 a        72     0     3     1    22
 -8.4509447968157861E-02 a        73     0     3     1    23
 -1.3318683835759643E-01 a        74     0     3     1    24
  3.5342158957640889E-02 a        75     0     3     1    25
 -8.5700456284483431E-02 a        76     0     4     1     1
 -2.3883624082964083E-02 a        77     0     4     1     2
 -8.8393934143738390E-02 a        78     0     4     1     3
 -1.0210413147465627E-01 a        79     0     4     1     4
 -9.6940535129182895E-02 a        80     0     4     1     5
 -2.2031283519860024E-03 a        81     0     4     1     6
  2.1431167088728359E-02 a        82     0     4     1     7
 -7.0590742335463488E-02 a        83     0     4     1     8
