################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  9.1053363064285242E-02 a         1     0     1     1     1
 -5.5533762563277654E-02 a         2     0     1     1     2
  8.9507850346216083E-02 a         3     0     1     1     3
 -4.7108004933337777E-02 a         4     0     1     1     4
 -4.8340239615533118E-02 a         5     0     1     1     5
  2.2930253960952954E-01 a         6     0     1     1     6
  6.9133413237969128E-03 a         7     0     1     1     7
  6.0673903746742371E-02 a         8     0     1     1     8
  7.2987577374872076E-02 a         9     0     1     1     9
  1.4997640024444708E-01 a        10     0     1     1    10
 -6.7946422649078367E-02 a        11     0     1     1    11
 -6.6046726191078042E-02 a        12     0     1     1    12
 -8.8884069907349816E-02 a        13     0     1     1    13
  3.2256469650117151E-02 a        14     0     1     1    14
  9.6506422077411599E-02 a        15     0     1     1    15
  4.8817959342291627E-02 a        16     0     1     1    16
  1.1867100556137874E-02 a        17     0     1     1    17
 -1.0948519299754796E-01 a        18     0     1     1    18
  8.7275252249089885E-02 a        19     0     1     1    19
 -1.4928790068572451E-02 a        20     0     1     1    20
  6.0863494109750810E-02 a        21     0     1     1    21
 -1.0269655933373515E-02 a        22     0     1     1    22
 -5.8064305534125130E-02 a        23     0     1     1    23
 -1.2578975252894323E-02 a        24     0     1     1    24
  8.9648904337005342E-02 a        25     0     1     1    25
  1.2681641193837767E-02 a        26     0     2     1     1
  1.0110365516484943E-01 a        27     0     2     1     2
 -3.7566072931584593E-02 a        28     0     2     1     3
 -2.0248399114612400E-01 a        29     0     2     1     4
  2.2351052031239389E-02 a        30     0     2     1     5
  4.3380013150855939E-01 a        31     0     2     1     6
  9.3682890800597510E-02 a        32     0     2     1     7
 -3.2235706897041161E-03 a        33     0     2     1     8
  1.2596861209772436E-01 a        34     0     2     1     9
 -3.4475356747504016E-02 a        35     0     2     1    10
 -4.0076689222641529E-02 a        36     0     2     1    11
 -5.1906330651948558E-02 a        37     0     2     1    12
  1.6911730950590017E-03 a        38     0     2     1    13
 -4.7625347537204675E-02 a        39     0     2     1    14
  1.6022085299480671E-01 a        40     0     2     1    15
 -1.7719505713299724E-01 a        41     0     2     1    16
 -4.4708849714382132E-02 a        42     0     2     1    17
 -1.0530916668217208E-01 a        43     0     2     1    18
  1.0042320569755461E-01 a        44     0     2     1    19
 -1.2367972447573228E-02 a        45     0     2     1    20
 -7.5456399014910665E-03 a        46     0     2     1    21
 -2.2598842586001544E-01 a        47     0     2     1    22
  1.5851141685606088E-01 a        48     0     2     1    23
  1.4263419621152280E-02 a        49     0     2     1    24
  6.4161693078462922E-02 a        50     0     2     1    25
  1.5919267174877301E-02 a        51     0     3     1     1
  9.7057374339845404E-02 a        52     0     3     1     2
  5.8407849403014973E-02 a        53     0     3     1     3
 -6.4921251575320540E-02 a        54     0     3     1     4
 -1.1125061340721479E-01 a        55     0     3     1     5
  7.6909481942680491E-02 a        56     0     3     1     6
  7.4226447902738760E-02 a        57     0     3     1     7
 -1.3286634744090664E-01 a        58     0     3     1     8
 -1.5667032929250879E-01 a        59     0     3     1     9
  2.7261770719217249E-01 a        60     0     3     1    10
 -8.4241085947630190E-02 a        61     0     3     1    11
  1.9517305276016927E-01 a        62     0     3     1    12
  2.2554517885596599E-02 a        63     0     3     1    13
  2.1948681640232190E-01 a        64     0     3     1    14
 -8.5971275604834141E-02 a        65     0     3     1    15
  1.3004005400980751E-02 a        66     0     3     1    16
  1.6261177326688228E-01 a        67     0     3     1    17
 -2.2740718796610868E-02 a        68     0     3     1    18
  4.2627840405564672E-02 a        69     0     3     1    19
  3.2217368707876524E-02 a        70     0     3     1    20
 -6.3247440256354620E-02 a        71     0     3     1    21
  1.2768862049711088E-01 a        72     0     3     1    22
 -1.7215158863751485E-02 a        73     0     3     1    23
