################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.6857084773574959E-02 a         1     0     1     1     1
  6.3087812835036353E-02 a         2     0     1     1     2
 -3.8110699671307327E-02 a         3     0     1     1     3
  5.2428835743612699E-02 a         4     0     1     1     4
 -2.5135364208756075E-02 a         5     0     1     1     5
 -7.9752181993514970E-02 a         6     0     1     1     6
  1.2821642249432597E-02 a         7     0     1     1     7
  2.1577722785161239E-02 a         8     0     1     1     8
  6.3644900213998101E-02 a         9     0     1     1     9
  9.6952620001459600E-02 a        10     0     1     1    10
  7.9334370500937529E-02 a        11     0     1     1    11
  1.2135375275106969E-01 a        12     0     1     1    12
  9.9941864935365748E-02 a        13     0     1     1    13
  7.6924647592066048E-02 a        14     0     1     1    14
 -3.5279323270578325E-02 a        15     0     1     1    15
 -4.7717802127733001E-02 a        16     0     1     1    16
  6.2598409125336596E-02 a        17     0     1     1    17
  1.0493957987491008E-01 a        18     0     1     1    18
  2.8394099023320442E-02 a        19     0     1     1    19
 -7.6102027067620912E-02 a        20     0     1     1    20
 -3.6041379151202898E-03 a        21     0     1     1    21
  9.1513575965521399E-02 a        22     0     1     1    22
  3.4313241894199667E-02 a        23     0     1     1    23
 -2.6864526990777422E-02 a        24     0     1     1    24
  1.1356937967731832E-01 a        25     0     1     1    25
 -1.6496270175777841E-02 a        26     0     2     1     1
  1.0980565944388732E-01 a        27     0     2     1     2
 -1.3343865819816528E-01 a        28     0     2     1     3
  9.9819737783381893E-02 a        29     0     2     1     4
 -9.6332156281870598E-02 a        30     0     2     1     5
  1.5151487732163857E-01 a        31     0     2     1     6
 -6.9359541958525658E-02 a        32     0     2     1     7
 -8.2657821441624008E-02 a        33     0     2     1     8
 -1.8152793174047516E-01 a        34     0     2     1     9
  2.0437718016548794E-02 a        35     0     2     1    10
  1.5876845292952105E-01 a        36     0     2     1    11
 -5.0412725790109523E-03 a        37     0     2     1    12
  8.0027742720265777E-02 a        38     0     2     1    13
  1.5499878017941340E-01 a        39     0     2     1    14
 -1.2110344757723233E-01 a        40     0     2     1    15
  1.1864061744065793E-01 a        41     0     2     1    16
  9.6538400126992916E-03 a        42     0     2     1    17
  2.4567987818356254E-02 a        43     0     2     1    18
 -1.1939122183346774E-01 a        44     0     2     1    19
 -1.6686908005623746E-01 a        45     0     2     1    20
 -8.6414667241186571E-02 a        46     0     2     1    21
 -1.0907690851812289E-01 a        47     0     2     1    22
  2.2613263882647677E-01 a        48     0     2     1    23
 -2.7025213229804540E-01 a        49     0     2     1    24
  3.4983728254366540E-02 a        50     0     2     1    25
  8.9836639375260680E-02 a        51     0     3     1     1
 -6.2275359963215406E-02 a        52     0     3     1     2
  5.7548340985432720E-03 a        53     0     3     1     3
  6.2619891485453019E-03 a        54     0     3     1     4
 -4.1280589153887534E-02 a        55     0     3     1     5
 -1.2933619196344658E-02 a        56     0     3     1     6
 -7.5702159380731715E-02 a        57     0     3     1     7
  3.2842478287518941E-02 a        58     0     3     1     8
  4.8652081574220352E-02 a        59     0     3     1     9
  1.0011206997167718E-01 a        60     0     3     1    10
 -1.0238423255782902E-02 a        61     0     3     1    11
  1.0865941807800078E-01 a        62     0     3     1    12
 -9.9428339944582240E-03 a        63     0     3     1    13
  4.9246588388680249E-02 a        64     0     3     1    14
 -6.4217527488577522E-02 a        65     0     3     1    15
  6.1058510078754472E-02 a        66     0     3     1    16
 -7.8701062749740605E-02 a        67     0     3     1    17
  2.6823132757209482E-03 a        68     0     3     1    18
  3.2595317204217357E-03 a        69     0     3     1    19
  5.3897237484827970E-02 a        70     0     3     1    20
 -1.1434206466013373E-01 a        71     0     3     1    21
 -8.1705503857549946E-02 a        72     0     3     1    22
 -1.3910669872665504E-01 a        73     0     3     1    23
  1.7031833415584233E-02 a        74     0     3     1    24
 -1.9477775239606678E-02 a        75     0     3     1    25
  3.4025773810215251E-02 a        76     0     4     1     1
  5.7683481513757101E-02 a        77     0     4     1     2
 -6.2915130136438596E-02 a        78     0     4     1     3
 -7.7529635628100349E-02 a        79     0     4     1     4
 -1.0665857874799979E-01 a        80     0     4     1     5
  3.7095039338434235E-02 a        81     0     4     1     6
  3.2835720295109824E-02 a        82     0     4     1     7
  2.4666263863690380E-02 a        83     0     4     1     8
  1.4279116079081144E-02 a        84     0     4     1     9
  1.2280177749329158E-02 a        85     0     4     1    10
 -4.3690091065707896E-03 a        86     0     4     1    11
 -1.1996793367778136E-02 a        87     0     4     1    12
  7.7613856527189787E-02 a        88     0     4     1    13
 -6.6358685354485081E-02 a        89     0     4     1    14
  5.3200694429108098E-03 a        90     0     4     1    15
  3.6791384939489497E-02 a        91     0     4     1    16
 -4.0232768089641276E-02 a        92     0     4     1    17
  8.3353934317125539E-02 a        93     0     4     1    18
 -1.1074147631540290E-01 a        94     0     4     1    19
 -1.0267961227457236E-02 a        95     0     4     1    20
 -8.3626988937590963E-02 a        96     0     4     1    21
 -2.6422543644841374E-04 a        97     0     4     1    22
 -1.4879797442478564E-02 a        98     0     4     1    23
 -3.3555870679610841E-02 a        99     0     4     1    24
  1.3033321591766203E-02 a       100     0     4     1    25
  7.6535385177746884E-02 a       101     0     5     1     1
 -2.0863928040331558E-02 a       102     0     5     1     2
  1.1865058847124405E-01 a       103     0     5     1     3
  9.7618261305688667E-02 a       104     0     5     1     4
  3.0707038949308169E-02 a       105     0     5     1     5
 -1.3670408999960923E-02 a       106     0     5     1     6
  4.8187042776782464E-02 a       107     0     5     1     7
 -6.9570209685882491E-03 a       108     0     5     1     8
 -2.2204096392132583E-02 a       109     0     5     1     9
 -7.6813488688078010E-02 a       110     0     5     1    10
 -3.6380185930254064E-02 a       111     0     5     1    11
 -3.3886137575314952E-02 a       112     0     5     1    12
  5.7772677960228176E-02 a       113     0     5     1    13
  5.7985009528848781E-02 a       114     0     5     1    14
  3.5297599567191119E-02 a       115     0     5     1    15
 -6.7894212634831780E-02 a       116     0     5     1    16
  6.0637732097383587E-02 a       117     0     5     1    17
  9.9378961409324298E-02 a       118     0     5     1    18
 -1.0782641467825088E-02 a       119     0     5     1    19
 -7.4980172014903923E-02 a       120     0     5     1    20
 -1.3895850688433548E-01 a       121     0     5     1    21
  1.1175985923840406E-01 a       122     0     5     1    22
 -4.7166693844532634E-02 a       123     0     5     1    23
  5.7301421343114924E-02 a       124     0     5     1    24
 -8.4303372374764360E-02 a       125     0     5     1    25
  4.7011369068806333E-02 a       126     0     6     1     1
  7.3814452490672975E-03 a       127     0     6     1     2
  2.4106883958898737E-02 a       128     0     6     1     3
  1.0317450455336681E-01 a       129     0     6     1     4
 -7.0050201812363169E-02 a       130     0     6     1     5
 -8.5228947835050153E-02 a       131     0     6     1     6
 -1.9182332000157027E-02 a       132     0     6     1     7
 -4.3146569128112031E-02 a       133     0     6     1     8
  2.5537601706384323E-02 a       134     0     6     1     9
  4.0661472700804890E-02 a       135     0     6     1    10
  1.2435851558953551E-01 a       136     0     6     1    11
 -1.0680029135887767E-01 a       137     0     6     1    12
  3.2669169791501834E-02 a       138     0     6     1    13
 -7.1484999933491306E-02 a       139     0     6     1    14
  1.1496026828596993E-01 a       140     0     6     1    15
  7.9885944353506363E-02 a       141     0     6     1    16
 -4.6856920893555129E-02 a       142     0     6     1    17
 -1.0687743452489491E-01 a       143     0     6     1    18
 -7.5875798739013747E-02 a       144     0     6     1    19
  5.0382123733917553E-02 a       145     0     6     1    20
  4.8188505653444520E-02 a       146     0     6     1    21
 -4.7094540046171397E-02 a       147     0     6     1    22
  4.3997682154963927E-02 a       148     0     6     1    23
  5.8890193763081279E-02 a       149     0     6     1    24
  1.4706083071736533E-02 a       150     0     6     1    25
  5.3476174313192033E-03 a       151     0     7     1     1
  9.2078030209734013E-02 a       152     0     7     1     2
 -2.2257966176012216E-02 a       153     0     7     1     3
  1.1427804826260318E-01 a       154     0     7     1     4
 -7.1924713209623653E-02 a       155     0     7     1     5
  9.0684174810920712E-02 a       156     0     7     1     6
  4.4575302061831731E-02 a       157     0     7     1     7
 -9.2355546408494554E-02 a       158     0     7     1     8
 -4.0486181615285721E-02 a       159     0     7     1     9
  9.2387157433817660E-02 a       160     0     7     1    10
  3.3214397233342373E-02 a       161     0     7     1    11
  1.0458584609287475E-01 a       162     0     7     1    12
  1.2002894545143135E-01 a       163     0     7     1    13
  1.2660797026844123E-01 a       164     0     7     1    14
  1.0102094142778693E-01 a       165     0     7     1    15
  5.7604597096976497E-02 a       166     0     7     1    16
 -1.2663206419245981E-01 a       167     0     7     1    17
  1.7278999119784649E-01 a       168     0     7     1    18
 -3.5418130902839406E-02 a       169     0     7     1    19
 -1.3344863518653050E-02 a       170     0     7     1    20
 -3.3863018861485426E-02 a       171     0     7     1    21
  1.4741883108193219E-02 a       172     0     7     1    22
  1.0787570945758831E-01 a       173     0     7     1    23
  1.2818079123623155E-01 a       174     0     7     1    24
 -1.0968896454768484E-01 a       175     0     7     1    25
  1.1466294989177749E-01 a       176     0     8     1     1
  4.2340169133836578E-02 a       177     0     8     1     2
  6.6951061948058721E-02 a       178     0     8     1     3
  4.1825339778021511E-02 a       179     0     8     1     4
 -6.8026213737502575E-02 a       180     0     8     1     5
  3.6230206010858468E-02 a       181     0     8     1     6
  1.3763172554250696E-02 a       182     0     8     1     7
  4.2319163157593653E-02 a       183     0     8     1     8
 -2.5934811892916264E-02 a       184     0     8     1     9
 -5.9970627368816552E-02 a       185     0     8     1    10
 -2.9295907203367558E-02 a       186     0     8     1    11
  7.3227299208127291E-03 a       187     0     8     1    12
 -1.4815299501311115E-02 a       188     0     8     1    13
  2.6628102819507664E-02 a       189     0     8     1    14
  2.9276731054458143E-02 a       190     0     8     1    15
 -2.5439903460569898E-02 a       191     0     8     1    16
 -2.9707178718470641E-02 a       192     0     8     1    17
  4.5271954817044879E-02 a       193     0     8     1    18
  1.0632690776983596E-02 a       194     0     8     1    19
 -2.3507496585564461E-02 a       195     0     8     1    20
 -1.0892909333643166E-01 a       196     0     8     1    21
 -6.6795276479010957E-02 a       197     0     8     1    22
 -1.3097146547277084E-02 a       198     0     8     1    23
 -6.1957570827003684E-02 a       199     0     8     1    24
 -1.0346382430974645E-03 a       200     0     8     1    25
  6.6509937529080534E-02 a       201     0     9     1     1
 -2.9990755515770229E-02 a       202     0     9     1     2
  1.0832138721044852E-01 a       203     0     9     1     3
  1.1150878251259481E-01 a       204     0     9     1     4
 -6.6215177633720840E-02 a       205     0     9     1     5
  1.1913123944919032E-01 a       206     0     9     1     6
 -5.9168326231630257E-02 a       207     0     9     1     7
 -5.1713206965787593E-02 a       208     0     9     1     8
 -8.6725777319075437E-02 a       209     0     9     1     9
 -6.8298656858695503E-02 a       210     0     9     1    10
 -9.9312590809528187E-02 a       211     0     9     1    11
  5.3867130327992493E-02 a       212     0     9     1    12
  2.3592390448093657E-02 a       213     0     9     1    13
  2.3268445754556909E-02 a       214     0     9     1    14
  1.5079669441518229E-01 a       215     0     9     1    15
 -5.1019711628307901E-02 a       216     0     9     1    16
  8.6132797673405245E-02 a       217     0     9     1    17
  1.7876491129417463E-01 a       218     0     9     1    18
 -5.2984774844444672E-02 a       219     0     9     1    19
 -7.6537768691232078E-02 a       220     0     9     1    20
 -8.2805068042240471E-02 a       221     0     9     1    21
  2.3368018178101472E-02 a       222     0     9     1    22
 -9.7581452670573429E-02 a       223     0     9     1    23
 -9.1278233888389612E-02 a       224     0     9     1    24
  5.3461474708555667E-02 a       225     0     9     1    25
  1.5056402312825351E-01 a       226     0    10     1     1
  5.1936988440358361E-03 a       227     0    10     1     2
  1.9691887559494414E-02 a       228     0    10     1     3
 -6.5047329326218900E-02 a       229     0    10     1     4
 -6.0278415280529712E-02 a       230     0    10     1     5
 -9.7682448573110120E-02 a       231     0    10     1     6
 -3.0380328502177256E-02 a       232     0    10     1     7
  1.0613799605823147E-01 a       233     0    10     1     8
  5.1825584320760745E-02 a       234     0    10     1     9
  1.5449518373760658E-03 a       235     0    10     1    10
  3.6557935942043547E-02 a       236     0    10     1    11
 -9.9477353398854620E-02 a       237     0    10     1    12
 -1.9296459364886376E-01 a       238     0    10     1    13
 -1.8191441134148615E-02 a       239     0    10     1    14
  3.4079623459854491E-02 a       240     0    10     1    15
 -9.6911819395508483E-02 a       241     0    10     1    16
  8.9661842551249371E-02 a       242     0    10     1    17
  1.4011599712776929E-01 a       243     0    10     1    18
 -3.8322364020895408E-02 a       244     0    10     1    19
 -6.3217406789747813E-02 a       245     0    10     1    20
 -4.0462763759652548E-02 a       246     0    10     1    21
  9.4861818920268987E-02 a       247     0    10     1    22
 -2.5216370779879331E-03 a       248     0    10     1    23
 -4.5065250852858230E-02 a       249     0    10     1    24
  1.2367013768988391E-01 a       250     0    10     1    25
  7.9618894844126088E-03 a       251     0    11     1     1
 -1.1186654113265886E-01 a       252     0    11     1     2
  7.9413955136948877E-02 a       253     0    11     1     3
  9.8659649492909229E-02 a       254     0    11     1     4
  1.2968787227209319E-01 a       255     0    11     1     5
 -1.6128270505213049E-01 a       256     0    11     1     6
  9.3096494387515272E-02 a       257     0    11     1     7
 -1.0883029661765711E-01 a       258     0    11     1     8
 -1.3260502097429405E-03 a       259     0    11     1     9
  1.7486422137472835E-01 a       260     0    11     1    10
 -1.5676243626858124E-02 a       261     0    11     1    11
 -2.0783335147674231E-01 a       262     0    11     1    12
 -2.2475458875098395E-01 a       263     0    11     1    13
 -1.1488452434179719E-01 a       264     0    11     1    14
 -2.0083324456318014E-01 a       265     0    11     1    15
 -1.4510375450820515E-01 a       266     0    11     1    16
 -1.2604976219409397E-01 a       267     0    11     1    17
  1.2913753675508827E-01 a       268     0    11     1    18
 -2.0072366585232322E-02 a       269     0    11     1    19
  8.8217494872808069E-02 a       270     0    11     1    20
  5.1880872449427276E-03 a       271     0    11     1    21
 -5.9257754750024372E-02 a       272     0    11     1    22
  2.4657552388848866E-02 a       273     0    11     1    23
 -2.7490220719535030E-01 a       274     0    11     1    24
  6.0597534239933172E-02 a       275     0    11     1    25
 -9.7396659417310471E-03 a       276     0    12     1     1
  1.1261133298799780E-02 a       277     0    12     1     2
