################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.9041910451329771E-02 a         1     0     1     1     1
  4.8202114928557610E-01 a         2     0     1     1     2
 -1.8409679070375683E-02 a         3     0     1     1     3
 -1.9200908161391256E-01 a         4     0     1     1     4
  9.2576093358083273E-03 a         5     0     1     1     5
  1.2980878725898901E-01 a         6     0     1     1     6
  1.1980641822931140E-01 a         7     0     1     1     7
  4.9484226547681137E-01 a         8     0     1     1     8
  2.8184770776003798E-01 a         9     0     1     1     9
  4.5317593654885593E-03 a        10     0     1     1    10
 -1.9401909459091548E-02 a        11     0     1     1    11
  1.5342231547036780E-01 a        12     0     1     1    12
  4.5565664563857100E-01 a        13     0     1     1    13
  2.6491269754951818E-01 a        14     0     1     1    14
  5.6760249988333422E-01 a        15     0     1     1    15
  1.4177461484468898E-01 a        16     0     1     1    16
  1.5157525749614534E-01 a        17     0     1     1    17
  2.9675842766288824E-01 a        18     0     1     1    18
 -1.3388575350932769E-01 a        19     0     1     1    19
 -4.2393666855761472E-02 a        20     0     1     1    20
  2.9832404731024477E-02 a        21     0     1     1    21
  4.4525187922039794E-01 a        22     0     1     1    22
 -1.6101206735094797E-01 a        23     0     1     1    23
 -4.4729056333077291E-02 a        24     0     1     1    24
 -1.5832967019465136E-01 a        25     0     1     1    25
 -5.7501380378271616E-01 a        26     0     2     1     1
  4.9432818437035442E-01 a        27     0     2     1     2
  6.8705428078037950E-02 a        28     0     2     1     3
  1.1271874732833687E+00 a        29     0     2     1     4
 -3.9052698783671397E-01 a        30     0     2     1     5
  6.9668846779003157E-01 a        31     0     2     1     6
 -1.6931153310239863E-01 a        32     0     2     1     7
  1.7871219435810576E-01 a        33     0     2     1     8
 -3.9367639235859342E-01 a        34     0     2     1     9
 -5.8075382707165923E-01 a        35     0     2     1    10
 -2.1867148765819266E-01 a        36     0     2     1    11
 -3.0158338875347102E-01 a        37     0     2     1    12
  6.3770026877733910E-01 a        38     0     2     1    13
 -1.5405506682091993E-01 a        39     0     2     1    14
 -7.6924995356343021E-02 a        40     0     2     1    15
  1.7324452059417647E-01 a        41     0     2     1    16
  1.9240057143488312E-01 a        42     0     2     1    17
 -2.3703978153629696E-01 a        43     0     2     1    18
 -2.3040621630527894E-01 a        44     0     2     1    19
 -2.4285944229808842E-01 a        45     0     2     1    20
  8.1213898248742944E-01 a        46     0     2     1    21
 -3.9812681908483749E-01 a        47     0     2     1    22
  4.6081119415824490E-01 a        48     0     2     1    23
 -4.4724002232713883E-01 a        49     0     2     1    24
 -1.9849994687554337E-01 a        50     0     2     1    25
  4.9481338803379245E-02 a        51     0     3     1     1
  5.8942316836921349E-01 a        52     0     3     1     2
 -2.5427071957400049E-01 a        53     0     3     1     3
 -3.2691134501058844E-01 a        54     0     3     1     4
 -2.4650993700670469E-02 a        55     0     3     1     5
  2.8702499557339989E-01 a        56     0     3     1     6
  2.2252164635224608E-01 a        57     0     3     1     7
  2.8099537718285522E-01 a        58     0     3     1     8
  8.7169574677137873E-01 a        59     0     3     1     9
  3.5517606821480957E-01 a        60     0     3     1    10
  4.5721544867243991E-01 a        61     0     3     1    11
  4.0915042220769457E-02 a        62     0     3     1    12
  4.3500217184926548E-01 a        63     0     3     1    13
  2.0825755424145548E-01 a        64     0     3     1    14
  8.3615061119660250E-01 a        65     0     3     1    15
  6.5090395389461264E-02 a        66     0     3     1    16
 -4.8430616268006835E-02 a        67     0     3     1    17
  2.8786628714792611E-01 a        68     0     3     1    18
 -2.0884715156661848E-01 a        69     0     3     1    19
  1.4879489443507499E-01 a        70     0     3     1    20
 -5.8543496999538835E-01 a        71     0     3     1    21
  6.3239242308655141E-01 a        72     0     3     1    22
 -2.9301755319542533E-01 a        73     0     3     1    23
  3.2180052871552056E-01 a        74     0     3     1    24
 -6.5377385580553271E-01 a        75     0     3     1    25
  3.0520546246376784E-01 a        76     0     4     1     1
 -3.1187373189034923E-01 a        77     0     4     1     2
  2.5820223188763780E-01 a        78     0     4     1     3
 -7.0236524414631699E-02 a        79     0     4     1     4
 -3.3611584738048950E-01 a        80     0     4     1     5
 -7.4147677174982746E-02 a        81     0     4     1     6
  3.5760349119174084E-02 a        82     0     4     1     7
 -3.1409009266196747E-01 a        83     0     4     1     8
 -3.9336296417737870E-01 a        84     0     4     1     9
  1.1244005403534481E-02 a        85     0     4     1    10
 -7.9022632759016720E-01 a        86     0     4     1    11
  7.3598404081813784E-02 a        87     0     4     1    12
  3.3437247921591084E-01 a        88     0     4     1    13
 -1.0221214640987299E-01 a        89     0     4     1    14
  2.2955483265533044E-01 a        90     0     4     1    15
  1.1392101214585962E-02 a        91     0     4     1    16
 -4.5790541690856884E-01 a        92     0     4     1    17
 -4.4798776058204717E-02 a        93     0     4     1    18
  2.5664185535959805E-01 a        94     0     4     1    19
  2.2462440669481584E-01 a        95     0     4     1    20
 -7.2836426890310710E-02 a        96     0     4     1    21
  3.5743363977706201E-02 a        97     0     4     1    22
 -1.3126221905999164E-01 a        98     0     4     1    23
 -6.7353831864890940E-02 a        99     0     4     1    24
 -1.1999365006339784E-01 a       100     0     4     1    25
