################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.5655820993714768E-02 a         1     0     1     1     1
 -3.2825119067525090E-02 a         2     0     1     1     2
  2.4246617790008676E-01 a         3     0     1     1     3
  1.8759372300850764E-02 a         4     0     1     1     4
 -3.7679917863810092E-01 a         5     0     1     1     5
 -4.3454923375330655E-02 a         6     0     1     1     6
  1.8462871241335435E-01 a         7     0     1     1     7
  1.6576929548925701E-01 a         8     0     1     1     8
 -8.1575915053023768E-03 a         9     0     1     1     9
  9.6809983160073387E-02 a        10     0     1     1    10
  2.1916958551582730E-01 a        11     0     1     1    11
  8.9216451296730975E-02 a        12     0     1     1    12
 -1.3941465807228565E-01 a        13     0     1     1    13
 -1.7203743358213008E-01 a        14     0     1     1    14
 -8.4735346552948704E-02 a        15     0     1     1    15
 -3.6920518780489125E-01 a        16     0     1     1    16
  2.3212880479140818E-01 a        17     0     1     1    17
  3.7831993879542426E-02 a        18     0     1     1    18
  3.0414344975814012E-02 a        19     0     1     1    19
  1.0438812617822638E-01 a        20     0     1     1    20
 -1.0259370133999665E-01 a        21     0     1     1    21
  1.1075545627008786E-02 a        22     0     1     1    22
 -3.8939369950191718E-02 a        23     0     1     1    23
  2.4892237939774356E-01 a        24     0     1     1    24
 -2.3750430426237634E-01 a        25     0     1     1    25
 -2.7100159759344999E-01 a        26     0     2     1     1
  2.2609111530759549E-01 a        27     0     2     1     2
 -4.2668503537831269E-02 a        28     0     2     1     3
 -3.1875286888131460E-02 a        29     0     2     1     4
 -2.0623684987925175E-01 a        30     0     2     1     5
  2.6038255193521115E-01 a        31     0     2     1     6
 -7.8109900082617464E-02 a        32     0     2     1     7
  1.4105681250163782E-01 a        33     0     2     1     8
  9.7700697753378224E-02 a        34     0     2     1     9
 -1.5112156322003372E-02 a        35     0     2     1    10
 -1.3627209644982541E-01 a        36     0     2     1    11
 -6.5442638119957847E-02 a        37     0     2     1    12
  5.9909768141190506E-02 a        38     0     2     1    13
  1.7429835919758568E-01 a        39     0     2     1    14
 -4.9471530775634966E-02 a        40     0     2     1    15
  3.6505801467253025E-02 a        41     0     2     1    16
 -5.4765070211060175E-02 a        42     0     2     1    17
 -3.4670562365080794E-02 a        43     0     2     1    18
 -2.6951401110620732E-01 a        44     0     2     1    19
  2.0530919791832467E-01 a        45     0     2     1    20
  7.0004165164234300E-02 a        46     0     2     1    21
  1.1673020324499146E-01 a        47     0     2     1    22
 -1.8911945345247835E-01 a        48     0     2     1    23
 -2.5386163365075465E-01 a        49     0     2     1    24
  1.9718163974621514E-01 a        50     0     2     1    25
  3.8310548142885920E-01 a        51     0     3     1     1
  2.1340601927048501E-02 a        52     0     3     1     2
  3.1497053443237256E-02 a        53     0     3     1     3
  3.9990165682155292E-02 a        54     0     3     1     4
 -2.7488428932312287E-01 a        55     0     3     1     5
 -2.5383664943915869E-02 a        56     0     3     1     6
  9.9636511854866661E-02 a        57     0     3     1     7
  1.6805070516019599E-01 a        58     0     3     1     8
  1.9828118584455942E-01 a        59     0     3     1     9
 -5.7373354083471599E-02 a        60     0     3     1    10
 -8.6993114854363840E-02 a        61     0     3     1    11
 -2.8735637964351526E-03 a        62     0     3     1    12
 -3.5035491540202968E-01 a        63     0     3     1    13
 -2.1153645605421090E-02 a        64     0     3     1    14
  1.5345568509024018E-01 a        65     0     3     1    15
 -2.2082920582483612E-01 a        66     0     3     1    16
  1.9805924355839463E-01 a        67     0     3     1    17
 -6.1985194510267856E-02 a        68     0     3     1    18
 -2.8089178719076582E-02 a        69     0     3     1    19
 -3.4586051859870265E-01 a        70     0     3     1    20
  1.9301328995227976E-02 a        71     0     3     1    21
 -5.7219938484851340E-01 a        72     0     3     1    22
  3.4113558215744133E-01 a        73     0     3     1    23
