################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.3798853709122427E-01 a         1     0     1     1     1
 -5.9156532548622680E-02 a         2     0     1     1     2
  1.3286019037484648E-01 a         3     0     1     1     3
 -1.2610081309760116E-01 a         4     0     1     1     4
  1.9130630626829179E-01 a         5     0     1     1     5
  8.9535760557844964E-03 a         6     0     1     1     6
  7.1026590998904446E-02 a         7     0     1     1     7
  2.7410890846429720E-01 a         8     0     1     1     8
 -3.4061688619707153E-01 a         9     0     1     1     9
 -2.0396454744125153E-01 a        10     0     1     1    10
 -2.2186485118278076E-01 a        11     0     1     1    11
  2.5576834700594431E-01 a        12     0     1     1    12
  2.0501969275036921E-01 a        13     0     1     1    13
  1.1245165835367726E-01 a        14     0     1     1    14
  2.0402103099291585E-01 a        15     0     1     1    15
  1.1713703253607888E-01 a        16     0     1     1    16
 -3.2895479182934888E-02 a        17     0     1     1    17
  7.3132030591896824E-02 a        18     0     1     1    18
 -7.7906155805990085E-02 a        19     0     1     1    19
 -3.3452609532940847E-01 a        20     0     1     1    20
 -1.0684886036427531E-01 a        21     0     1     1    21
 -1.6523365903818907E-01 a        22     0     1     1    22
 -3.3046708434355747E-02 a        23     0     1     1    23
 -1.1990843416769825E-01 a        24     0     1     1    24
  6.2775068836171247E-02 a        25     0     1     1    25
  2.1031525593398451E-01 a        26     0     2     1     1
 -1.5073492643492575E-01 a        27     0     2     1     2
 -1.5745541984736583E-01 a        28     0     2     1     3
  2.7026688882125333E-01 a        29     0     2     1     4
 -9.5056845571099738E-02 a        30     0     2     1     5
 -5.2011886841461553E-02 a        31     0     2     1     6
  1.1344235967564195E-01 a        32     0     2     1     7
 -5.3292297607240455E-02 a        33     0     2     1     8
  6.8865844911474974E-02 a        34     0     2     1     9
 -2.1124678996004451E-01 a        35     0     2     1    10
 -1.5068909164920749E-01 a        36     0     2     1    11
 -1.8388527760574580E-01 a        37     0     2     1    12
 -1.3468455323962206E-01 a        38     0     2     1    13
 -1.1434708832326572E-01 a        39     0     2     1    14
  3.1122523508686240E-01 a        40     0     2     1    15
 -1.4031358366506677E-01 a        41     0     2     1    16
 -7.1609126119287450E-02 a        42     0     2     1    17
  1.1066927253839562E-01 a        43     0     2     1    18
 -4.3367707657290248E-02 a        44     0     2     1    19
  4.4263711053460927E-02 a        45     0     2     1    20
  2.9290630240119707E-02 a        46     0     2     1    21
  1.8053960737553021E-01 a        47     0     2     1    22
 -4.8710893075830353E-01 a        48     0     2     1    23
  3.9613932603000938E-02 a        49     0     2     1    24
 -6.8427134608942369E-02 a        50     0     2     1    25
  1.0168747597764501E-01 a        51     0     3     1     1
  8.8707619604115537E-02 a        52     0     3     1     2
  2.5991284822793666E-02 a        53     0     3     1     3
 -8.8784960048691797E-02 a        54     0     3     1     4
 -1.8905980857946847E-01 a        55     0     3     1     5
  5.8145865438965555E-03 a        56     0     3     1     6
  2.0580992358073209E-02 a        57     0     3     1     7
 -2.1471660701234982E-01 a        58     0     3     1     8
  2.5903400081168235E-02 a        59     0     3     1     9
 -3.4565834713563931E-01 a        60     0     3     1    10
  1.5687808970110259E-01 a        61     0     3     1    11
  2.1150862812598353E-01 a        62     0     3     1    12
 -9.1174483321913122E-02 a        63     0     3     1    13
  5.3829755243730397E-02 a        64     0     3     1    14
  3.8105821369800319E-01 a        65     0     3     1    15
  1.0945379706771481E-01 a        66     0     3     1    16
  5.4845860164883256E-02 a        67     0     3     1    17
  6.2647579730183436E-02 a        68     0     3     1    18
 -1.7339993909457622E-02 a        69     0     3     1    19
  1.7732075247867413E-01 a        70     0     3     1    20
  8.0983905804955972E-02 a        71     0     3     1    21
  2.1331857316079061E-01 a        72     0     3     1    22
 -1.3997551232375999E-01 a        73     0     3     1    23
 -2.6193756254955413E-02 a        74     0     3     1    24
 -1.5880234591281020E-01 a        75     0     3     1    25
  3.6751212981222352E-02 a        76     0     4     1     1
  1.6708791083125121E-01 a        77     0     4     1     2
  2.2065847633271508E-02 a        78     0     4     1     3
  1.4520284707672132E-01 a        79     0     4     1     4
 -8.4113249164556286E-02 a        80     0     4     1     5
 -7.9541744557571639E-02 a        81     0     4     1     6
 -1.8386325770779427E-01 a        82     0     4     1     7
 -8.7387102090504182E-02 a        83     0     4     1     8
 -1.2594095091842966E-01 a        84     0     4     1     9
  8.1919185454545559E-02 a        85     0     4     1    10
 -1.9443091452719732E-01 a        86     0     4     1    11
 -5.8208981036528280E-02 a        87     0     4     1    12
 -3.2134026466099586E-01 a        88     0     4     1    13
  6.1627538136522442E-02 a        89     0     4     1    14
 -1.5888619003750404E-01 a        90     0     4     1    15
  1.4126610747979160E-01 a        91     0     4     1    16
  5.9815722803609916E-02 a        92     0     4     1    17
  8.8818789524435504E-02 a        93     0     4     1    18
 -4.9037408557149914E-02 a        94     0     4     1    19
 -4.9462729796562611E-02 a        95     0     4     1    20
  1.7406156324150815E-01 a        96     0     4     1    21
  1.5756166826386038E-02 a        97     0     4     1    22
  6.6050663400385137E-02 a        98     0     4     1    23
 -4.4171674105172962E-02 a        99     0     4     1    24
 -3.2278299289708622E-02 a       100     0     4     1    25
 -1.5435669192587544E-02 a       101     0     5     1     1
 -9.6862565479676324E-02 a       102     0     5     1     2
 -7.2533439073322464E-02 a       103     0     5     1     3
  1.2618837712776501E-01 a       104     0     5     1     4
  4.4854991101000739E-02 a       105     0     5     1     5
  1.4088230794137771E-01 a       106     0     5     1     6
  1.1182126621621115E-01 a       107     0     5     1     7
 -1.1732898437420276E-02 a       108     0     5     1     8
 -9.4494806954721663E-02 a       109     0     5     1     9
  1.1525907739345694E-01 a       110     0     5     1    10
  1.9736647911061903E-01 a       111     0     5     1    11
  1.4641208372312123E-01 a       112     0     5     1    12
 -5.4540080773621574E-02 a       113     0     5     1    13
 -9.3052634090305661E-02 a       114     0     5     1    14
  1.2547799350017935E-01 a       115     0     5     1    15
 -1.2145418849869284E-01 a       116     0     5     1    16
  1.2682780663002194E-01 a       117     0     5     1    17
 -1.3264477971664354E-01 a       118     0     5     1    18
  5.0145714164722639E-02 a       119     0     5     1    19
  7.2049396759666803E-02 a       120     0     5     1    20
  3.4252500836499511E-01 a       121     0     5     1    21
  8.2056562423830193E-02 a       122     0     5     1    22
  1.0416981053374050E-01 a       123     0     5     1    23
  1.4992855088955784E-01 a       124     0     5     1    24
  5.6029350358543922E-02 a       125     0     5     1    25
  9.1851598963540879E-02 a       126     0     6     1     1
  1.1960507113438844E-01 a       127     0     6     1     2
  1.1555129991565934E-01 a       128     0     6     1     3
  7.3728120836074162E-02 a       129     0     6     1     4
 -1.2219644973988786E-01 a       130     0     6     1     5
 -1.8092606191231203E-01 a       131     0     6     1     6
  2.2982975026830432E-01 a       132     0     6     1     7
  1.3314397745571189E-02 a       133     0     6     1     8
  1.0261948202329946E-01 a       134     0     6     1     9
 -4.8398954579829366E-02 a       135     0     6     1    10
  1.9530289979095455E-01 a       136     0     6     1    11
 -5.3375321365203572E-02 a       137     0     6     1    12
  7.9454158614075968E-02 a       138     0     6     1    13
  5.2378135143027874E-02 a       139     0     6     1    14
 -5.5417704116083683E-02 a       140     0     6     1    15
  9.7023003362633892E-02 a       141     0     6     1    16
  9.0364541686401567E-02 a       142     0     6     1    17
 -1.6406211596565723E-01 a       143     0     6     1    18
  1.4006502218592407E-01 a       144     0     6     1    19
 -1.2010462757600265E-02 a       145     0     6     1    20
 -2.5317018586574258E-02 a       146     0     6     1    21
 -8.9021160585628367E-02 a       147     0     6     1    22
  4.3971554630762195E-02 a       148     0     6     1    23
 -8.8030546878385157E-02 a       149     0     6     1    24
  1.5038276426756056E-01 a       150     0     6     1    25
 -2.3652814146782994E-01 a       151     0     7     1     1
  1.5632963067916039E-01 a       152     0     7     1     2
  3.6443933553809262E-03 a       153     0     7     1     3
  1.3518657655558192E-01 a       154     0     7     1     4
 -1.2525031406259884E-01 a       155     0     7     1     5
 -1.1671091335137904E-01 a       156     0     7     1     6
  4.5874790324174720E-02 a       157     0     7     1     7
  5.1520150015435971E-03 a       158     0     7     1     8
 -1.0836884678253482E-01 a       159     0     7     1     9
 -5.5058550254281843E-02 a       160     0     7     1    10
  1.5214278615504437E-01 a       161     0     7     1    11
 -3.7330398772581597E-02 a       162     0     7     1    12
 -1.0307781842149365E-01 a       163     0     7     1    13
  1.0092418786735326E-01 a       164     0     7     1    14
 -7.9161673992674646E-03 a       165     0     7     1    15
 -8.9228213503506487E-02 a       166     0     7     1    16
 -1.1024914743201493E-01 a       167     0     7     1    17
 -2.0253376166782069E-01 a       168     0     7     1    18
 -4.6316001796721851E-02 a       169     0     7     1    19
  3.0092553985931297E-01 a       170     0     7     1    20
 -1.0281071094867976E-01 a       171     0     7     1    21
 -1.9615232666021959E-01 a       172     0     7     1    22
  1.5555855346138134E-01 a       173     0     7     1    23
  1.8635866583869068E-01 a       174     0     7     1    24
  2.5953959978431562E-01 a       175     0     7     1    25
 -9.3094588304620488E-02 a       176     0     8     1     1
  3.2108008322275083E-01 a       177     0     8     1     2
 -3.5161468974882464E-03 a       178     0     8     1     3
 -1.1852855611242993E-02 a       179     0     8     1     4
