################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  7.3651131221089364E-02 a         1     0     1     1     1
 -4.7119346081692812E-02 a         2     0     1     1     2
  6.7865140232177823E-02 a         3     0     1     1     3
 -8.1750714265233837E-02 a         4     0     1     1     4
 -3.8476288817083773E-02 a         5     0     1     1     5
 -8.0064969130832220E-02 a         6     0     1     1     6
 -7.7129324288215242E-02 a         7     0     1     1     7
  3.6016730160597123E-03 a         8     0     1     1     8
  1.1125551223817373E-01 a         9     0     1     1     9
 -2.4334192102377437E-02 a        10     0     1     1    10
 -8.6680417609438579E-02 a        11     0     1     1    11
 -7.6924114094440221E-02 a        12     0     1     1    12
 -2.0802531001284949E-01 a        13     0     1     1    13
 -1.4607440452578134E-02 a        14     0     1     1    14
 -4.9708807247548399E-02 a        15     0     1     1    15
  5.9382624283098359E-02 a        16     0     1     1    16
 -5.9525075421287245E-02 a        17     0     1     1    17
 -2.9538271035350200E-02 a        18     0     1     1    18
  7.3143584330393419E-02 a        19     0     1     1    19
  5.2460907273331824E-02 a        20     0     1     1    20
  1.1151547870958528E-01 a        21     0     1     1    21
  1.0062774132859528E-01 a        22     0     1     1    22
  7.3156562760801527E-02 a        23     0     1     1    23
 -4.3882160148766704E-02 a        24     0     1     1    24
  1.1109891193986139E-01 a        25     0     1     1    25
  1.1983175481991953E-01 a        26     0     2     1     1
 -2.0422486419243286E-02 a        27     0     2     1     2
 -1.6764388035770988E-01 a        28     0     2     1     3
  7.2747274926629232E-02 a        29     0     2     1     4
 -5.5109893760348978E-02 a        30     0     2     1     5
 -1.2784354199862069E-01 a        31     0     2     1     6
  4.3860678036846443E-02 a        32     0     2     1     7
 -2.6601525109625601E-02 a        33     0     2     1     8
 -8.9806749539995845E-02 a        34     0     2     1     9
 -1.0258117375810057E-02 a        35     0     2     1    10
 -5.8392953636000958E-02 a        36     0     2     1    11
 -3.7696908645212072E-02 a        37     0     2     1    12
 -4.0276310983730568E-01 a        38     0     2     1    13
  1.0915899816255903E-02 a        39     0     2     1    14
  5.5957118860911738E-02 a        40     0     2     1    15
  1.2533706892020338E-01 a        41     0     2     1    16
  4.0329715898398566E-02 a        42     0     2     1    17
 -1.2354717972303071E-01 a        43     0     2     1    18
 -5.8463534955410866E-02 a        44     0     2     1    19
  1.1826401897835097E-01 a        45     0     2     1    20
 -1.2925886429588665E-01 a        46     0     2     1    21
  2.5893570116165249E-02 a        47     0     2     1    22
 -1.5148406162656328E-01 a        48     0     2     1    23
  1.1503544871724533E-01 a        49     0     2     1    24
  6.6249791491157617E-02 a        50     0     2     1    25
  1.0332112164825626E-01 a        51     0     3     1     1
  4.8618705584432827E-02 a        52     0     3     1     2
 -1.4267166740530374E-01 a        53     0     3     1     3
  4.0825487437674515E-02 a        54     0     3     1     4
  1.0894112685750901E-01 a        55     0     3     1     5
 -1.4165153073710199E-01 a        56     0     3     1     6
 -9.5148878966243619E-02 a        57     0     3     1     7
  4.7306363274154710E-02 a        58     0     3     1     8
 -1.8078530987802851E-03 a        59     0     3     1     9
