################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -4.0730797876676633E-02 a         1     0     1     1     1
  2.9909250427209603E-02 a         2     0     1     1     2
  1.3493648969149716E-01 a         3     0     1     1     3
 -2.1104376585418688E-01 a         4     0     1     1     4
 -3.9827019325828661E-02 a         5     0     1     1     5
  1.5290429086605262E-01 a         6     0     1     1     6
  4.8569695111853037E-02 a         7     0     1     1     7
 -4.9868122707405926E-02 a         8     0     1     1     8
  5.3867253222303554E-02 a         9     0     1     1     9
 -1.7464913110238515E-02 a        10     0     1     1    10
 -5.2832182032014202E-02 a        11     0     1     1    11
  1.6756540333147732E-01 a        12     0     1     1    12
  5.5021363238122657E-02 a        13     0     1     1    13
 -6.0216110202246185E-03 a        14     0     1     1    14
 -1.8635825504606401E-01 a        15     0     1     1    15
  2.3760188232813374E-02 a        16     0     1     1    16
 -8.9594566522562591E-02 a        17     0     1     1    17
 -2.4628185941721781E-02 a        18     0     1     1    18
  5.6771604689909647E-02 a        19     0     1     1    19
 -6.1161429625563399E-03 a        20     0     1     1    20
 -2.0274697204831375E-02 a        21     0     1     1    21
 -3.2627830611996513E-02 a        22     0     1     1    22
 -7.8829282497335867E-02 a        23     0     1     1    23
 -1.2674484537672245E-01 a        24     0     1     1    24
 -1.3203443563044145E-01 a        25     0     1     1    25
 -1.8976214350084008E-03 a        26     0     2     1     1
  2.0630826390968762E-02 a        27     0     2     1     2
 -1.1657894441308646E-01 a        28     0     2     1     3
  9.3615194135734436E-02 a        29     0     2     1     4
 -1.1661558174419200E-02 a        30     0     2     1     5
  1.0348397256298841E-01 a        31     0     2     1     6
 -2.0214103854613613E-02 a        32     0     2     1     7
 -6.6988619264136184E-02 a        33     0     2     1     8
  2.4168733569949896E-01 a        34     0     2     1     9
 -2.9129471496867801E-02 a        35     0     2     1    10
  4.3494554397595850E-02 a        36     0     2     1    11
  7.0880037101872587E-02 a        37     0     2     1    12
  6.7815992039894343E-02 a        38     0     2     1    13
 -1.5064241894498809E-01 a        39     0     2     1    14
  1.1530549163307482E-01 a        40     0     2     1    15
 -2.0101989055248942E-01 a        41     0     2     1    16
  1.5498255013468970E-01 a        42     0     2     1    17
 -1.0501146565644388E-01 a        43     0     2     1    18
  7.0947477109135751E-02 a        44     0     2     1    19
  2.2803117311940324E-01 a        45     0     2     1    20
  9.6134872845337352E-02 a        46     0     2     1    21
  1.2893280338886821E-02 a        47     0     2     1    22
 -1.3266673794942210E-01 a        48     0     2     1    23
  8.4751866575034307E-02 a        49     0     2     1    24
  1.0476074962120559E-01 a        50     0     2     1    25
 -1.2167683400524278E-01 a        51     0     3     1     1
 -5.9250973174388169E-02 a        52     0     3     1     2
 -9.1248875171317703E-02 a        53     0     3     1     3
 -2.0222985297967211E-01 a        54     0     3     1     4
 -2.1475746234912822E-02 a        55     0     3     1     5
 -5.1329949550667719E-02 a        56     0     3     1     6
 -8.4418267515774775E-02 a        57     0     3     1     7
 -3.1369241190206832E-03 a        58     0     3     1     8
  7.9905934734525022E-02 a        59     0     3     1     9
 -1.0959995258934312E-01 a        60     0     3     1    10
  6.9155931255824699E-02 a        61     0     3     1    11
 -8.2907849956040350E-02 a        62     0     3     1    12
 -7.5474816690124735E-02 a        63     0     3     1    13
 -3.6800687731778400E-02 a        64     0     3     1    14
  6.6985835353562005E-03 a        65     0     3     1    15
 -4.4292107288587852E-02 a        66     0     3     1    16
 -1.7019468760409714E-01 a        67     0     3     1    17
 -8.1055434540623972E-02 a        68     0     3     1    18
 -4.7624924885536532E-02 a        69     0     3     1    19
  8.1989432700231471E-02 a        70     0     3     1    20
