################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  7.4637253417454544E-02 a         1     0     1     1     1
  1.2828220282409597E-01 a         2     0     1     1     2
  6.7409161057678552E-02 a         3     0     1     1     3
 -1.4754601295273287E-01 a         4     0     1     1     4
  3.2818025655024237E-02 a         5     0     1     1     5
 -1.6488855861469354E-01 a         6     0     1     1     6
  5.8490392437953259E-02 a         7     0     1     1     7
  2.0082120637000173E-01 a         8     0     1     1     8
  2.9077484276607207E-02 a         9     0     1     1     9
 -9.0206984285920874E-02 a        10     0     1     1    10
 -5.8370866027897803E-02 a        11     0     1     1    11
  4.5490635579601574E-01 a        12     0     1     1    12
 -4.3262505784377250E-02 a        13     0     1     1    13
  2.0506225959358662E-01 a        14     0     1     1    14
 -7.2840608702640683E-02 a        15     0     1     1    15
  3.3325443395944371E-02 a        16     0     1     1    16
 -9.5951585990487698E-02 a        17     0     1     1    17
  1.6589492951262125E-01 a        18     0     1     1    18
 -2.9279561252258784E-01 a        19     0     1     1    19
  2.1687186278169782E-01 a        20     0     1     1    20
  1.9032766937420606E-01 a        21     0     1     1    21
 -1.0511444540487411E-01 a        22     0     1     1    22
  4.4992485242456459E-01 a        23     0     1     1    23
 -1.0847869550705344E-01 a        24     0     1     1    24
 -5.3662571052657988E-02 a        25     0     1     1    25
 -4.2098774233122105E-01 a        26     0     2     1     1
 -1.0134769969307721E-01 a        27     0     2     1     2
  4.4283168615802337E-01 a        28     0     2     1     3
  1.3776265297614446E-01 a        29     0     2     1     4
 -4.2198001470268121E-01 a        30     0     2     1     5
  3.7387855111630669E-01 a        31     0     2     1     6
 -6.6546554881516284E-02 a        32     0     2     1     7
 -4.3125966315685210E-01 a        33     0     2     1     8
 -3.7122247926046764E-01 a        34     0     2     1     9
 -6.8491770602155311E-01 a        35     0     2     1    10
 -2.2274771789132647E-01 a        36     0     2     1    11
 -1.0797132838076325E-02 a        37     0     2     1    12
  1.8483728164859339E-01 a        38     0     2     1    13
  6.3046998021860784E-02 a        39     0     2     1    14
  2.9812406622050214E-01 a        40     0     2     1    15
 -1.2655095647612732E-01 a        41     0     2     1    16
  8.0989046789514574E-02 a        42     0     2     1    17
  1.4234638306343950E-01 a        43     0     2     1    18
  1.0999484095580123E-01 a        44     0     2     1    19
 -1.4839504200566797E-01 a        45     0     2     1    20
  1.6076779231625632E-01 a        46     0     2     1    21
 -6.9905507410032852E-01 a        47     0     2     1    22
