begin
atom   -1.4736958039679564E+00 8.3807303483348488E+00 2.1832682328157733E+00 O 0.0 0.0 7.6825500000000002E-01 -3.3376800000000001E-01 -5.1274600000000004E-01
atom   6.0261783410008085E-01 6.9385634933410962E+00 3.1471572007411117E+00 O 0.0 0.0 -6.8102999999999997E-02 8.6251999999999995E-02 1.2226600000000000E-01
atom   1.7789555825418697E+00 7.3501233208770325E+00 1.2373727019597718E+00 O 0.0 0.0 -6.4843300000000004E-01 2.6935300000000001E-01 3.2898100000000002E-01
atom   3.6101119735224754E+00 8.9265789565392080E+00 1.7000407049710113E+00 H 0.0 0.0 -5.5121699999999996E-01 4.1308800000000001E-01 1.1037700000000000E-01
atom   2.4352559642247433E+00 6.8042827206496268E+00 1.7201484843139723E+00 H 0.0 0.0 1.0576900000000000E-01 -4.4219799999999998E-01 -3.4675999999999998E-02
atom   -3.9645778982188162E-01 8.2882982662192983E+00 1.3724993139654877E+00 C 0.0 0.0 -3.0496400000000001E-01 -2.5298100000000001E-01 1.0538680000000000E+00
atom   7.0171664994729710E-01 7.4425967775428674E+00 2.0477998739016399E+00 C 0.0 0.0 5.9277100000000005E-01 9.7916000000000003E-02 -5.4930400000000001E-01
atom   2.2109037465935373E+00 -3.2312595305021521E+00 9.3589103459338663E+00 O 0.0 0.0 -4.6482999999999997E-02 -1.3269500000000001E-01 4.8711700000000002E-01
atom   3.3871291573639244E+00 -2.8196348049817623E+00 7.4488317791391614E+00 O 0.0 0.0 -7.6825500000000002E-01 3.3376800000000001E-01 5.1274600000000004E-01
atom   1.3108155192958872E+00 -1.3774679499880096E+00 6.4849428112138225E+00 O 0.0 0.0 6.8102999999999997E-02 -8.6251999999999995E-02 -1.2226600000000000E-01
atom   1.3447777085409890E-01 -1.7890277775239465E+00 8.3947273099951616E+00 O 0.0 0.0 6.4843300000000004E-01 -2.6935300000000001E-01 -3.2898100000000002E-01
atom   -1.6966786201265069E+00 -3.3654834131861238E+00 7.9320593069839225E+00 H 0.0 0.0 5.5121699999999996E-01 -4.1308800000000001E-01 -1.1037700000000000E-01
atom   -5.2182261082877468E-01 -1.2431871772965406E+00 7.9119515276409622E+00 H 0.0 0.0 -1.0576900000000000E-01 4.4219799999999998E-01 3.4675999999999998E-02
atom   2.3098911432178504E+00 -2.7272027228662123E+00 8.2596006979894465E+00 C 0.0 0.0 3.0496400000000001E-01 2.5298100000000001E-01 -1.0538680000000000E+00
atom   1.2117167034486711E+00 -1.8815012341897817E+00 7.5843001380532948E+00 C 0.0 0.0 -5.9277100000000005E-01 -9.7916000000000003E-02 5.4930400000000001E-01
atom   1.6159629359816479E+00 1.4015071868830813E+00 1.8811023203287387E+00 O 0.0 0.0 4.5752000000000001E-02 -4.9229099999999998E-01 1.2919300000000000E-01
atom   4.3973752334115163E-01 3.2614961109109943E+00 1.2825405085458310E+00 O 0.0 0.0 7.6679799999999998E-01 -2.7824500000000002E-01 5.4330800000000001E-01
atom   2.5160511638055878E+00 4.8173318720847673E+00 2.0495491595848052E+00 O 0.0 0.0 -7.0178000000000004E-02 6.2183000000000002E-02 -1.3779400000000000E-01
atom   3.6923889141171995E+00 2.9576300674189544E+00 2.6480201406646042E+00 O 0.0 0.0 -6.5241800000000005E-01 1.5060999999999999E-01 -3.9758500000000002E-01
atom   -2.1675469989047241E-01 2.5700844915781631E+00 1.0514355102179982E+00 H 0.0 0.0 -5.5163300000000004E-01 -1.1100500000000001E-01 -4.1255999999999998E-01
atom   -1.3916107034771923E+00 3.6486464596927304E+00 2.8793440766257130E+00 H 0.0 0.0 1.0427100000000000E-01 1.9034499999999999E-01 3.9924500000000002E-01
atom   1.5169755390038859E+00 2.6055656722949019E+00 1.7679734983303323E+00 C 0.0 0.0 -3.0183199999999999E-01 1.0442350000000000E+00 -3.0322800000000000E-01
atom   2.6151499800063913E+00 3.6132438572557213E+00 2.1627221929222711E+00 C 0.0 0.0 5.9216400000000002E-01 -5.2107800000000004E-01 1.9162499999999999E-01
atom   -2.2109037173531259E+00 6.4894243435524341E+00 7.4778080256051194E+00 O 0.0 0.0 4.7043000000000001E-02 3.5642900000000000E-01 3.6016700000000001E-01
atom   2.3531708659087567E+00 5.0410601450448951E+00 6.1662912705933302E+00 O 0.0 0.0 7.6262500000000000E-01 6.0964600000000002E-01 -3.2969999999999999E-02
atom   -1.3108154990347165E+00 4.9273912388648897E+00 4.4353936516290089E+00 O 0.0 0.0 -6.5720000000000001E-02 -1.4986200000000000E-01 1.6261000000000001E-02
atom   -1.3447774462611889E-01 6.3755332159947509E+00 5.7467071693305583E+00 O 0.0 0.0 -6.5393000000000001E-01 -4.2052299999999998E-01 6.9304000000000004E-02
atom   1.6966786449089499E+00 5.1866231561733649E+00 6.8806237967659243E+00 H 0.0 0.0 -5.5285600000000001E-01 -3.0189899999999997E-01 3.0256200000000000E-01
atom   5.2182263554839892E-01 6.2303574239483810E+00 5.0326074510152488E+00 H 0.0 0.0 1.0527400000000001E-01 2.5111000000000000E-01 -3.6556699999999998E-01
atom   -2.3098911174120533E+00 5.7894226657765238E+00 6.4916271996591224E+00 C 0.0 0.0 -3.0350400000000000E-01 -7.8746799999999995E-01 -7.4965400000000004E-01
atom   -1.2117166797527414E+00 5.6274459694921504E+00 5.4215779451310233E+00 C 0.0 0.0 5.9302600000000005E-01 4.2691600000000002E-01 3.5755500000000001E-01
atom   4.1243370707490943E+00 -9.2832880019934760E-01 2.1542919863498149E+00 O 0.0 0.0 -4.7043000000000001E-02 -3.5642900000000000E-01 -3.6016700000000001E-01
atom   -4.3973751251278786E-01 5.2003539830819090E-01 3.4658087413616046E+00 O 0.0 0.0 -7.6262500000000000E-01 -6.0964600000000002E-01 3.2969999999999999E-02
atom   3.2242488524306845E+00 6.3370430448819604E-01 5.1967063603259254E+00 O 0.0 0.0 6.5720000000000001E-02 1.4986200000000000E-01 -1.6261000000000001E-02
atom   2.0479110980220874E+00 -8.1443767264166511E-01 3.8853928426243765E+00 O 0.0 0.0 6.5393000000000001E-01 4.2052299999999998E-01 -6.9304000000000004E-02
atom   2.1675470848701880E-01 3.7447238717972048E-01 2.7514762151890095E+00 H 0.0 0.0 5.5285600000000001E-01 3.0189899999999997E-01 -3.0256200000000000E-01
atom   1.3916107178475696E+00 -6.6926188059529534E-01 4.5994925609396855E+00 H 0.0 0.0 -1.0527400000000001E-01 -2.5111000000000000E-01 3.6556699999999998E-01
atom   4.2233244708080218E+00 -2.2832712242343731E-01 3.1404728122958119E+00 C 0.0 0.0 3.0350400000000000E-01 7.8746799999999995E-01 7.4965400000000004E-01
atom   3.1251500331487101E+00 -6.6350426139063140E-02 4.2105220668239109E+00 C 0.0 0.0 -5.9302600000000005E-01 -4.2691600000000002E-01 -3.5755500000000001E-01
atom   2.9747041741432068E-01 4.1595883564700040E+00 7.7509976916261953E+00 O 0.0 0.0 -4.5752000000000001E-02 4.9229099999999998E-01 -1.2919300000000000E-01
atom   1.4736958300548166E+00 2.2995994324420916E+00 8.3495595034091039E+00 O 0.0 0.0 -7.6679799999999998E-01 2.7824500000000002E-01 -5.4330800000000001E-01
atom   -6.0261781040961959E-01 7.4376367126831822E-01 7.5825508523701295E+00 O 0.0 0.0 7.0178000000000004E-02 -6.2183000000000002E-02 1.3779400000000000E-01
atom   -1.7789555607212315E+00 2.6034654759341316E+00 6.9840798712903300E+00 O 0.0 0.0 6.5241800000000005E-01 -1.5060999999999999E-01 3.9758500000000002E-01
atom   2.1301880532864406E+00 2.9910110517749224E+00 8.5806645017369352E+00 H 0.0 0.0 5.5163300000000004E-01 1.1100500000000001E-01 4.1255999999999998E-01
atom   3.3050440568731609E+00 1.9124490836603558E+00 6.7527559353292217E+00 H 0.0 0.0 -1.0427100000000000E-01 -1.9034499999999999E-01 -3.9924500000000002E-01
atom   3.9645781439208239E-01 2.9555298710581845E+00 7.8641265136246021E+00 C 0.0 0.0 3.0183199999999999E-01 -1.0442350000000000E+00 3.0322800000000000E-01
atom   -7.0171662661042844E-01 1.9478516860973649E+00 7.4693778190326627E+00 C 0.0 0.0 -5.9216400000000002E-01 5.2107800000000004E-01 -1.9162499999999999E-01
energy   7.4159417771015868E-02
charge   0.0000000000000000E+00
end
begin
comment   oxalac_opt-QR-79-5278-3
lattice   8.0347779999999993E+00 0.0000000000000000E+00 0.0000000000000000E+00
lattice   -3.1021466001014892E+00 7.4117706373553380E+00 0.0000000000000000E+00
lattice   -3.1021466001014892E+00 -3.2827315620696362E+00 6.6451499209690228E+00
atom   -8.5808421042631011E-01 5.5543444672750582E+00 1.4180368499742451E+00 O 0.0 0.0 -1.7872399999999999E-01 -2.0857500000000001E-01 -2.7889000000000001E-02
atom   2.8683865533163155E+00 2.9335899981853991E-01 1.8486028268565096E+00 O 0.0 0.0 3.0340400000000001E-01 -9.1829000000000005E-01 -3.9015100000000003E-01
atom   4.8914741117285887E+00 5.9276032697977619E-02 6.7311913221455980E-02 O 0.0 0.0 -8.2260000000000007E-03 2.7241799999999999E-01 4.6688000000000000E-02
atom   -1.9372024553294365E+00 2.0374577949477648E+00 6.2820292919186249E+00 O 0.0 0.0 -3.2101700000000000E-01 5.4095800000000005E-01 3.9467600000000003E-01
atom   2.0997066168843546E+00 2.2098605616938977E-01 2.4535786711430134E+00 H 0.0 0.0 -3.5093500000000000E-01 3.2907199999999998E-01 2.4260499999999999E-01
atom   -1.1684114802835370E+00 2.1098690262585644E+00 5.6769871954874107E+00 H 0.0 0.0 4.3330500000000000E-01 -2.1890699999999999E-01 -2.9712400000000000E-01
atom   -1.2897617093773306E-01 6.5066205912066355E+00 1.2332240003687296E+00 C 0.0 0.0 4.2327700000000001E-01 9.4704699999999997E-01 5.8536999999999999E-02
atom   1.0602712582122300E+00 6.5187367234736087E+00 2.5219187884117245E-01 C 0.0 0.0 -1.5858200000000000E-01 -5.8715600000000001E-01 8.4600000000000005E-03
atom   1.1009805907145203E+00 4.9785067708605864E+00 3.6049353548063885E+00 O 0.0 0.0 1.7098900000000000E-01 2.1373700000000001E-01 3.6199000000000002E-02
atom   -5.0263156927806873E-01 3.4794506976397099E+00 4.2232423666068426E+00 O 0.0 0.0 7.2542399999999996E-01 2.3355400000000001E-01 -7.1182400000000001E-01
atom   6.2997623067864250E-01 1.6133767211817569E+00 2.6246045624014953E+00 O 0.0 0.0 -1.7687500000000000E-01 -1.4974399999999999E-01 1.5136800000000000E-01
atom   2.2335285955415625E+00 3.1125841325091930E+00 2.0062915699661135E+00 O 0.0 0.0 -5.3147299999999997E-01 2.6860999999999999E-02 5.1854400000000000E-01
atom   -7.9066287995703433E-01 4.2550789340065149E+00 4.7500642039638370E+00 H 0.0 0.0 -2.8980099999999998E-01 9.7335000000000005E-02 4.4367499999999999E-01
atom   2.5215697272381279E+00 2.3368371747995518E+00 1.4794065372333709E+00 H 0.0 0.0 2.5973000000000002E-01 -2.4270300000000000E-01 -4.4529099999999999E-01
atom   5.9835344977682503E-01 3.8755046174286840E+00 3.5471743162118456E+00 C 0.0 0.0 -6.3147399999999998E-01 -8.0842400000000003E-01 1.6451499999999999E-01
atom   1.1325534468305816E+00 2.7164114585500672E+00 2.6822964914368614E+00 C 0.0 0.0 3.3100299999999999E-01 4.7282400000000002E-01 -1.9296400000000000E-01
atom   -5.2233330914000098E-01 -1.4121443360398409E+00 6.0602197694826190E+00 O 0.0 0.0 1.2340300000000000E-01 -1.3369900000000001E-01 2.0766599999999999E-01
atom   -2.2653038485371972E+00 -4.0324672202497169E-01 4.9900684126894568E+00 O 0.0 0.0 9.6425300000000003E-01 -3.8284600000000002E-01 -1.0591900000000000E-01
atom   6.7665002905725533E+00 -1.2137589419161514E+00 2.6089585569125737E+00 O 0.0 0.0 -2.5468800000000003E-01 8.5207000000000005E-02 -6.7177000000000001E-02
atom   -2.6274100786546324E+00 5.1891971894928437E+00 3.6792429496071470E+00 O 0.0 0.0 -6.2283800000000000E-01 3.1517200000000001E-01 2.5358900000000001E-01
atom   -2.4953221853640675E+00 -1.8727715242245130E-01 5.9188047327234692E+00 H 0.0 0.0 -4.3911299999999998E-01 1.3042200000000001E-01 2.8384199999999998E-01
atom   -2.3973841898206052E+00 4.9732201341965689E+00 2.7503721981902363E+00 H 0.0 0.0 3.6930700000000000E-01 -1.2686500000000001E-01 -4.1461900000000002E-01
atom   -1.1192697974754149E+00 -1.1171118482594329E+00 5.0457214768260741E+00 C 0.0 0.0 -7.1015899999999998E-01 3.8733699999999999E-01 -6.5198000000000000E-01
atom   -6.7129002693408235E-01 -1.5087158814394930E+00 3.6234554540876318E+00 C 0.0 0.0 4.8043200000000003E-01 -1.5764000000000000E-01 3.3839999999999998E-01
atom   7.6522968942821001E-01 1.2504933747505120E+00 5.6079023562670374E+00 O 0.0 0.0 -1.3115299999999999E-01 1.3886299999999999E-01 -1.9938100000000000E-01
atom   4.6310588325754436E+00 4.1760564194832215E+00 1.0817767807738949E+00 O 0.0 0.0 6.4390000000000003E-02 -3.0174299999999998E-01 -9.9607599999999996E-01
atom   -1.2450499481653230E+00 2.8864116957958861E+00 8.2957918710377790E-02 O 0.0 0.0 6.9490999999999997E-02 3.7987000000000000E-02 2.6491399999999998E-01
atom   2.9237362188667579E+00 -3.9155262035886124E-02 4.6090779122775913E+00 O 0.0 0.0 -2.2993500000000000E-01 2.5232700000000002E-01 6.5993999999999997E-01
atom   3.8043659222913884E+00 4.6633421425983554E+00 1.2848381423833812E+00 H 0.0 0.0 -2.0143300000000000E-01 2.9588500000000001E-01 4.0243099999999998E-01
atom   3.7505424367751972E+00 -5.2651393313845241E-01 4.4060215345305451E+00 H 0.0 0.0 3.2407799999999998E-01 -3.3457199999999998E-01 -3.2795299999999999E-01
atom   1.5886470763145215E+00 8.0473485746978701E-01 6.3798267607235184E+00 C 0.0 0.0 5.0195400000000001E-01 -2.4877700000000000E-01 8.7497000000000003E-01
atom   2.8641147319768945E+00 4.9361864038186209E-02 5.9561828371594308E+00 C 0.0 0.0 -3.0801400000000001E-01 4.2935000000000001E-02 -5.2266800000000002E-01
energy   3.1848491745767671E-01
charge   0.0000000000000000E+00
end
begin
comment   oxalac_opt-QR-14-11609-3
lattice   6.5566000000000004E+00 0.0000000000000000E+00 0.0000000000000000E+00
lattice   6.0694107689142405E-16 9.9121000000000006E+00 0.0000000000000000E+00
lattice   -4.7789096725655513E+00 7.2523642672888470E-16 5.2036199276522321E+00
atom   -6.8741195537243838E-01 1.5474592102199995E+00 4.5479439909761252E+00 O 0.0 0.0 -1.3561000000000000E-02 1.5782800000000000E-01 2.5653500000000001E-01
atom   -1.4389372107093212E+00 9.3850845463100108E-01 2.4826709000621476E+00 O 0.0 0.0 3.9924000000000001E-02 5.5622799999999994E-01 3.9566000000000001E-01
atom   4.6182573022144373E+00 3.5337903266380013E+00 1.9028709229267107E+00 O 0.0 0.0 -1.2647700000000001E-01 6.5760000000000002E-03 -3.5798999999999997E-01
atom   -1.1867015935398300E+00 4.1426468181560008E+00 3.9680908328450322E+00 O 0.0 0.0 3.4578999999999999E-02 -9.3780200000000002E-01 -4.3997700000000001E-01
atom   -1.2053353332332948E+00 5.5253911118996392E-02 2.8397381999501139E+00 H 0.0 0.0 8.7617000000000000E-02 -3.3680100000000002E-01 -7.0470000000000005E-02
atom   -1.4203519358536116E+00 5.0259974099170028E+00 3.6110766619165231E+00 H 0.0 0.0 -2.1027599999999999E-01 6.0533899999999996E-01 -8.0238000000000004E-02
atom   -1.1460090162117382E+00 1.8252555265779971E+00 3.4593370233782159E+00 C 0.0 0.0 -2.6590700000000000E-01 -1.2561100000000000E-01 -6.5161899999999995E-01
atom   -1.4797430198478849E+00 3.2558964752159976E+00 2.9914776823798288E+00 C 0.0 0.0 3.8876800000000000E-01 2.4070500000000000E-01 9.8815500000000001E-01
atom   2.4651022828068880E+00 8.3646407897800010E+00 6.5567593667610702E-01 O 0.0 0.0 1.3561000000000000E-02 -1.5782800000000000E-01 -2.5653500000000001E-01
atom   3.2166275381437712E+00 8.9735915453690005E+00 2.7209490275900845E+00 O 0.0 0.0 -3.9924000000000001E-02 -5.5622799999999994E-01 -3.9566000000000001E-01
atom   -2.8405669747799878E+00 6.3783096733620006E+00 3.3007490047255215E+00 O 0.0 0.0 1.2647700000000001E-01 -6.5760000000000002E-03 3.5798999999999997E-01
atom   2.9643919209742791E+00 5.7694531818440007E+00 1.2355290948072002E+00 O 0.0 0.0 -3.4578999999999999E-02 9.3780200000000002E-01 4.3997700000000001E-01
atom   2.9830256606677388E+00 9.8568460888810048E+00 2.3638817277021182E+00 H 0.0 0.0 -8.7617000000000000E-02 3.3680100000000002E-01 7.0470000000000005E-02
atom   3.1980422632880607E+00 4.8861025900829986E+00 1.5925432657357093E+00 H 0.0 0.0 2.1027599999999999E-01 -6.0533899999999996E-01 8.0238000000000004E-02
atom   2.9236993436461876E+00 8.0868444734220031E+00 1.7442829042740162E+00 C 0.0 0.0 2.6590700000000000E-01 1.2561100000000000E-01 6.5161899999999995E-01
atom   3.2574333472823342E+00 6.6562035247840035E+00 2.2121422452724033E+00 C 0.0 0.0 -3.8876800000000000E-01 -2.4070500000000000E-01 -9.8815500000000001E-01
atom   7.5647446524112302E-02 6.5035092102199998E+00 3.2574859005022230E+00 O 0.0 0.0 1.3561000000000000E-02 1.5782800000000000E-01 -2.5653500000000001E-01
atom   5.6060823744265500E+00 5.8945584546310013E+00 1.1913906376396401E-01 O 0.0 0.0 -3.9924000000000001E-02 5.5622799999999994E-01 -3.9566000000000001E-01
atom   -4.5111213849721210E-01 8.4898403266380011E+00 6.9893904089940551E-01 O 0.0 0.0 1.2647700000000001E-01 6.5760000000000002E-03 3.5798999999999997E-01
atom   5.7493708469150417E-01 9.0986968181560002E+00 3.8373390586333160E+00 O 0.0 0.0 -3.4578999999999999E-02 -9.3780200000000002E-01 4.3997700000000001E-01
atom   5.9357082438496211E-01 5.0113039111189970E+00 4.9656916915282343E+00 H 0.0 0.0 -8.7617000000000000E-02 -3.3680100000000002E-01 7.0470000000000005E-02
atom   8.0858742700528508E-01 6.9947409917002143E-02 4.1943532295618251E+00 H 0.0 0.0 2.1027599999999999E-01 6.0533899999999996E-01 8.0238000000000004E-02
atom   5.3424450736341123E-01 6.7813055265779978E+00 4.3460928681001327E+00 C 0.0 0.0 2.6590700000000000E-01 -1.2561100000000000E-01 6.5161899999999995E-01
atom   8.6797851099955969E-01 8.2119464752159974E+00 4.8139522090985194E+00 C 0.0 0.0 -3.8876800000000000E-01 2.4070500000000000E-01 -9.8815500000000001E-01
atom   1.7020428809103372E+00 3.4085907897800021E+00 1.9461340271500092E+00 O 0.0 0.0 -1.3561000000000000E-02 -1.5782800000000000E-01 2.5653500000000001E-01
atom   -3.8283920469920969E+00 4.0175415453690002E+00 5.0844808638882633E+00 O 0.0 0.0 3.9924000000000001E-02 -5.5622799999999994E-01 3.9566000000000001E-01
atom   2.2288024659316616E+00 1.4222596733619999E+00 4.5046808867528263E+00 O 0.0 0.0 -1.2647700000000001E-01 -6.5760000000000002E-03 -3.5798999999999997E-01
atom   1.2027532427429453E+00 8.1340318184400073E-01 1.3662808690189159E+00 O 0.0 0.0 3.4578999999999999E-02 9.3780200000000002E-01 -4.3997700000000001E-01
atom   1.1841195030494811E+00 4.9007960888810045E+00 2.3792823612399774E-01 H 0.0 0.0 8.7617000000000000E-02 3.3680100000000002E-01 -7.0470000000000005E-02
atom   9.6910290042916447E-01 9.8421525900829998E+00 1.0092666980904068E+00 H 0.0 0.0 -2.1027599999999999E-01 -6.0533899999999996E-01 -8.0238000000000004E-02
atom   1.2434458200710374E+00 3.1307944734220037E+00 8.5752705955209974E-01 C 0.0 0.0 -2.6590700000000000E-01 1.2561100000000000E-01 -6.5161899999999995E-01
atom   9.0971181643489052E-01 1.7001535247840029E+00 3.8966771855371263E-01 C 0.0 0.0 3.8876800000000000E-01 -2.4070500000000000E-01 9.8815500000000001E-01
energy   4.2533773661860774E-01
charge   0.0000000000000000E+00
end
begin
comment   oxalac_opt-QR-146-1738-3
lattice   6.9132140000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00
lattice   2.3229670822855857E+00 6.5112480942146265E+00 0.0000000000000000E+00
lattice   2.3229670822855857E+00 1.6376265095608533E+00 6.3019466166889373E+00
atom   9.6862758387964742E+00 5.9397669376096882E+00 3.0334863066279345E+00 O 0.0 0.0 -1.4953200000000000E-01 5.0689499999999998E-01 -1.2466800000000000E-01
atom   3.2293749410174017E+00 3.7786836136910802E+00 3.6018085824531103E+00 O 0.0 0.0 4.6642299999999998E-01 9.0442699999999998E-01 -4.1665000000000001E-02
atom   5.2943261591034325E+00 4.6211063449342289E+00 5.1337642252732341E+00 O 0.0 0.0 1.4462900000000001E-01 -4.9761699999999998E-01 1.2162600000000000E-01
atom   4.8378508397885964E+00 6.7821309671190004E+00 4.5654505831149264E+00 O 0.0 0.0 -4.6886699999999998E-01 -9.0327500000000005E-01 4.1345000000000000E-02
atom   2.4578307153624532E+00 3.6346677379107466E+00 3.0133179978121443E+00 H 0.0 0.0 -5.2709899999999998E-01 -3.4589199999999998E-01 4.2929999999999999E-03
atom   5.6093946406269994E+00 6.9261941586984861E+00 5.1538754384526761E+00 H 0.0 0.0 5.2703299999999997E-01 3.4566900000000000E-01 -3.7829999999999999E-03
atom   3.4327851038982335E+00 5.1143467653229822E+00 3.6300330477458091E+00 C 0.0 0.0 3.4996100000000002E-01 -1.2030160000000001E+00 3.1788100000000002E-01
atom   4.6344844803534828E+00 5.4464947967880306E+00 4.5370956675272600E+00 C 0.0 0.0 -3.4704800000000002E-01 1.1979219999999999E+00 -3.1338600000000000E-01
atom   8.8491685742771065E+00 4.7285191316309563E+00 6.1351554533442121E+00 O 0.0 0.0 4.2717200000000000E-01 -1.9891400000000001E-01 -2.6980100000000001E-01
atom   4.6441030413100854E+00 3.9316749553065189E+00 8.0905896830293733E-01 O 0.0 0.0 1.0085679999999999E+00 -6.2740000000000001E-03 1.4152500000000001E-01
atom   6.1314050558968463E+00 5.8323453617930445E+00 2.0321584761399207E+00 O 0.0 0.0 -4.2008200000000001E-01 1.9402600000000000E-01 2.6307999999999998E-01
atom   8.0133937101041806E+00 4.9915379190876523E+00 1.0561773900415590E+00 O 0.0 0.0 -1.0083050000000000E+00 5.2870000000000000E-03 -1.4404600000000001E-01
atom   4.2492078542906588E+00 3.1915059871767508E+00 3.0058092284183424E-01 H 0.0 0.0 -5.0289600000000001E-01 -9.1474000000000000E-02 -3.6908200000000002E-01
atom   8.4083333190194445E+00 5.7316391714149750E+00 1.5646561917362569E+00 H 0.0 0.0 5.0266299999999997E-01 9.1969999999999996E-02 3.6896600000000002E-01
atom   5.9704541803245057E+00 3.8942983324423044E+00 5.5300426022291826E-01 C 0.0 0.0 -1.0154710000000000E+00 4.9222800000000000E-01 6.3030600000000003E-01
atom   6.6870827023379418E+00 5.0287963810253871E+00 1.3122960628797404E+00 C 0.0 0.0 1.0116529999999999E+00 -4.8675700000000000E-01 -6.2712500000000004E-01
atom   7.4270648193345741E+00 7.6345533028426198E+00 4.9858915056718054E+00 O 0.0 0.0 -4.3812999999999998E-02 -1.4313000000000001E-01 5.2195000000000003E-01
atom   5.2635734336470188E+00 1.5508934824505058E+00 2.7513381365036511E+00 O 0.0 0.0 3.3299099999999998E-01 3.7641900000000000E-01 8.8584200000000002E-01
atom   7.5534910006813405E+00 2.9263665732053803E+00 3.1813834777822323E+00 O 0.0 0.0 4.1592999999999998E-02 1.3871800000000001E-01 -5.1221000000000005E-01
atom   7.3939547609586347E+00 2.4986276674633374E+00 5.4158778607300606E+00 O 0.0 0.0 -3.3383099999999999E-01 -3.7871400000000000E-01 -8.8464299999999996E-01
atom   4.4337492298062449E+00 1.0277685786647845E+00 2.7599612791176651E+00 H 0.0 0.0 -2.5513799999999998E-01 -4.6861599999999998E-01 -3.3585300000000001E-01
atom   8.2237301128778775E+00 3.0217695487250094E+00 5.4073170443680816E+00 H 0.0 0.0 2.5552799999999998E-01 4.6840700000000002E-01 3.3550900000000000E-01
atom   5.6740484415217498E+00 1.6204190246853907E+00 4.0369682685084651E+00 C 0.0 0.0 1.2238900000000000E-01 3.2789800000000002E-01 -1.2442970000000000E+00
atom   6.9833819474122070E+00 2.4291835262044765E+00 4.1303066519261131E+00 C 0.0 0.0 -1.1852100000000000E-01 -3.2618700000000000E-01 1.2382350000000000E+00
energy   -6.0943102884635003E-02
charge   0.0000000000000000E+00
end
begin
comment   oxalac_opt-QR-145-8209-3
lattice   7.6798000000000002E+00 0.0000000000000000E+00 0.0000000000000000E+00
lattice   -3.8398999999999979E+00 6.6509018959837327E+00 0.0000000000000000E+00
lattice   3.3931288863975719E-16 5.8770716278701970E-16 5.5414000000000012E+00
atom   5.4415975904390015E+00 2.3375672824632163E+00 2.6907927903440001E+00 O 0.0 0.0 -1.4324999999999999E-02 1.0184100000000000E-01 4.1067300000000001E-01
atom   5.1401119506319990E+00 1.7178633129661676E+00 5.1690217989799792E-01 O 0.0 0.0 4.9664199999999997E-01 2.0208799999999999E-01 5.7454899999999998E-01
atom   -2.0409298893995551E-02 2.5202286497697988E+00 5.4837085954280029E+00 O 0.0 0.0 -1.3969899999999999E-01 -1.7969099999999999E-01 -2.4239300000000000E-01
atom   2.8101401933600034E-01 3.1398813408132278E+00 2.1162082383559988E+00 O 0.0 0.0 -6.0593500000000000E-01 -5.9805799999999998E-01 -3.3084999999999998E-01
atom   4.2618065549640010E+00 1.4756360027160222E+00 8.8031156960399959E-01 H 0.0 0.0 -4.4440700000000000E-01 -5.8731999999999999E-02 -1.8787000000000002E-02
atom   1.1593817749799986E+00 3.3821598630079737E+00 1.7527898161680027E+00 H 0.0 0.0 4.3479800000000002E-01 3.7001400000000001E-01 -9.9404000000000006E-02
atom   5.8463307302390053E+00 2.2222409096229327E+00 1.5527098666219998E+00 C 0.0 0.0 3.6078600000000000E-01 -5.6041000000000001E-02 -9.4396999999999998E-01
atom   -4.2520479866999111E-01 2.6355038106654809E+00 1.0804006624600009E+00 C 0.0 0.0 3.6815599999999998E-01 2.9173100000000002E-01 6.5018799999999999E-01
atom   3.1434938544489994E+00 7.6955650425976019E-01 4.5379261236754864E+00 O 0.0 0.0 9.5358999999999999E-02 -3.8517999999999997E-02 4.1069000000000000E-01
atom   2.7575572939419999E+00 1.3405027119573534E+00 2.3640355132294895E+00 O 0.0 0.0 -7.3293999999999998E-02 -5.3113200000000005E-01 5.7455800000000001E-01
atom   -1.6471133165069995E+00 5.4084625424144646E+00 1.7894419287594885E+00 O 0.0 0.0 -8.5840000000000000E-02 2.1080399999999999E-01 -2.4253700000000000E-01
atom   -1.2611900036549981E+00 4.8375959460125726E+00 3.9633415716874851E+00 O 0.0 0.0 -2.1502199999999999E-01 8.2368799999999998E-01 -3.3087299999999997E-01
atom   2.9869349876089983E+00 2.2222511520118560E+00 2.7274449029354861E+00 H 0.0 0.0 1.7132800000000001E-01 4.1421500000000000E-01 -1.8796000000000000E-02
atom   -1.4905545264650020E+00 3.9557678946623751E+00 3.5999231494994892E+00 H 0.0 0.0 1.0307700000000000E-01 -5.6146099999999999E-01 -9.9371000000000001E-02
atom   2.8412517159430037E+00 4.7671050985966074E-01 3.3998431999534864E+00 C 0.0 0.0 -2.2893900000000000E-01 -2.8441600000000000E-01 -9.4397100000000000E-01
atom   -1.3448843488579989E+00 5.7013881481102588E+00 2.9275339957914874E+00 C 0.0 0.0 6.8651000000000004E-02 -4.6466299999999999E-01 6.5030200000000005E-01
atom   2.9346085551120011E+00 3.5437781092607570E+00 8.4365945701251377E-01 O 0.0 0.0 -8.1047999999999995E-02 -6.3205999999999998E-02 4.1036200000000000E-01
