begin
atom   4.9012480228231077E+00 -2.3678605262837289E+00 5.0550297031397227E+00 C 0.0 0.0 -5.3994200000000003E-01 4.2862000000000000E-01 1.5303580000000001E+00
atom   -1.5532842900664543E+00 3.4793022536799940E+00 5.9724003090353355E+00 O 0.0 0.0 9.3592999999999996E-02 6.5228999999999995E-02 -8.4426000000000001E-01
atom   -2.0861388399919769E+00 3.8637098504562770E+00 8.1561202242155293E+00 O 0.0 0.0 9.7303399999999995E-01 -6.5235399999999999E-01 -6.4667699999999995E-01
atom   4.1355420171793753E+00 6.7793776124102099E+00 3.9758921177026180E-01 O 0.0 0.0 -5.1329000000000000E-02 1.8900000000000000E-02 8.5566799999999998E-01
atom   4.2102412958460106E-01 1.7988129025061028E+00 6.7468346196518683E+00 O 0.0 0.0 -9.0577600000000003E-01 7.8753700000000004E-01 5.9831500000000004E-01
atom   -2.7534148520491826E+00 4.4360858339612168E+00 7.7207479640564252E+00 H 0.0 0.0 -5.9472800000000003E-01 5.8913400000000005E-01 -1.6185900000000000E-01
atom   1.0882908906596223E+00 1.2269008534547132E+00 7.1818281874991436E+00 H 0.0 0.0 5.9668699999999997E-01 -5.8553299999999997E-01 2.1859300000000001E-01
atom   -1.3745544568092478E+00 3.2946954935905186E+00 7.1585287974301135E+00 C 0.0 0.0 -5.8608800000000005E-01 2.7961300000000000E-01 1.5583110000000000E+00
atom   -2.9079809931921224E-01 2.3678604435085462E+00 7.7443949865000352E+00 C 0.0 0.0 5.3994200000000003E-01 -4.2862000000000000E-01 -1.5303580000000001E+00
atom   8.2736669442167476E-01 5.7129792442835203E+00 5.9724003090353355E+00 O 0.0 0.0 -9.3562000000000006E-02 -6.6861000000000004E-02 -8.4831500000000004E-01
atom   2.0861387425014422E+00 -3.8637099559491963E+00 8.1561202242155293E+00 O 0.0 0.0 -9.7361600000000004E-01 6.4885300000000001E-01 -6.4656300000000000E-01
atom   4.3594404538118621E+00 2.4129039576590472E+00 3.9758921177026180E-01 O 0.0 0.0 4.9298000000000002E-02 -1.6001999999999999E-02 8.5382300000000000E-01
atom   -4.2102421022987740E-01 -1.7988129897710357E+00 6.7468346196518683E+00 O 0.0 0.0 9.0977799999999998E-01 -7.8902700000000003E-01 5.9794199999999997E-01
atom   2.0274972355063174E+00 4.7561956413888140E+00 7.7207479640564252E+00 H 0.0 0.0 5.9436699999999998E-01 -5.8893200000000001E-01 -1.6239600000000001E-01
atom   -1.0882909765043998E+00 -1.2269009463459422E+00 7.1818281874991436E+00 H 0.0 0.0 -5.9776899999999999E-01 5.8656900000000001E-01 2.1846499999999999E-01
atom   1.3745543712429698E+00 -3.2946955861803877E+00 7.1585287974301135E+00 C 0.0 0.0 5.8424600000000004E-01 -2.8050399999999998E-01 1.5579590000000001E+00
atom   2.9079800675004358E-01 -2.3678605436761280E+00 7.7443949865000352E+00 C 0.0 0.0 -5.3891599999999995E-01 4.2598599999999998E-01 -1.5315479999999999E+00
atom   3.0571657048258620E+00 3.4793022481530533E+00 6.8270243806044224E+00 O 0.0 0.0 9.3562000000000006E-02 6.6861000000000004E-02 8.4831500000000004E-01
atom   2.5243111810024530E+00 3.8637098731740132E+00 4.6433044654242295E+00 O 0.0 0.0 9.7361600000000004E-01 -6.4885300000000001E-01 6.4656300000000000E-01
atom   4.4985007585612582E+00 2.1832368023551032E+00 3.8688856847763242E+00 O 0.0 0.0 -4.9298000000000002E-02 1.6001999999999999E-02 -8.5382300000000000E-01
atom   5.0314741337337727E+00 1.7988129069958532E+00 6.0525900699878896E+00 O 0.0 0.0 -9.0977799999999998E-01 7.8902700000000003E-01 -5.9794199999999997E-01
atom   1.8570351637412192E+00 4.4360858510477605E+00 5.0786767255833327E+00 H 0.0 0.0 -5.9436699999999998E-01 5.8893200000000001E-01 1.6239600000000001E-01
atom   5.6987409000082945E+00 1.2269008635707590E+00 5.6175965021406142E+00 H 0.0 0.0 5.9776899999999999E-01 -5.8656900000000001E-01 -2.1846499999999999E-01
atom   3.2358955522609256E+00 3.2946955034052055E+00 5.6408958922096444E+00 C 0.0 0.0 -5.8424600000000004E-01 2.8050399999999998E-01 -1.5579590000000001E+00
atom   4.3196519167538519E+00 2.3678604609009457E+00 5.0550297031397227E+00 C 0.0 0.0 5.3891599999999995E-01 -4.2598599999999998E-01 1.5315479999999999E+00
atom   7.4753188981674459E+00 7.9177270492877989E+00 1.7059254124887491E+00 O 0.0 0.0 5.7659000000000002E-02 9.8436999999999997E-02 -8.4425899999999998E-01
atom   -5.9449994659779726E-01 -1.7754927044738784E+00 3.8896453276689424E+00 O 0.0 0.0 -7.2693300000000005E-01 9.1865900000000000E-01 -6.4667699999999995E-01
atom   -2.4251759698099775E+00 6.0274035894135179E-02 4.6640641083168477E+00 O 0.0 0.0 2.2884000000000002E-02 -4.9681999999999997E-02 8.5566500000000001E-01
atom   6.3705348227700984E+00 5.6132941603404463E-01 2.4803597231052743E+00 O 0.0 0.0 8.5639799999999999E-01 -8.4096300000000002E-01 5.9831699999999999E-01
atom   -6.9728647952636813E-01 6.7966442824303899E+00 3.4542730675098392E+00 H 0.0 0.0 6.3412500000000005E-01 -5.4650100000000001E-01 -1.6185800000000000E-01
atom   5.7478670542925245E+00 1.1815013054202583E+00 2.9153532909525577E+00 H 0.0 0.0 -6.3068999999999997E-01 5.4873899999999998E-01 2.1859300000000001E-01
atom   -1.2177679315436882E+00 -1.1109126177646955E+00 2.8920539008835275E+00 C 0.0 0.0 3.2488600000000001E-01 -5.6225700000000001E-01 1.5583110000000000E+00
atom   6.9938546133212123E+00 -1.0348516577793275E-01 3.4779200899534493E+00 C 0.0 0.0 -4.6979599999999999E-01 5.0452200000000003E-01 -1.5303580000000001E+00
atom   6.5670478994931536E-01 5.8706952859381092E+00 2.5605494840578369E+00 O 0.0 0.0 -5.7659000000000002E-02 -9.8436999999999997E-02 8.4425899999999998E-01
atom   2.3154115897091662E-01 6.3716334644880295E+00 3.7682956887764341E-01 O 0.0 0.0 7.2693300000000005E-01 -9.1865900000000000E-01 6.4667699999999995E-01
atom   -2.1852741066861281E+00 -6.0274118669317443E-02 8.1353605813229102E+00 O 0.0 0.0 -2.2884000000000002E-02 4.9681999999999997E-02 -8.5566500000000001E-01
atom   2.4874063896030219E+00 4.0348113439801061E+00 1.7861151734413117E+00 O 0.0 0.0 -8.5639799999999999E-01 8.4096300000000002E-01 -5.9831699999999999E-01
atom   -3.9158983235687067E-01 6.9917780527955182E+00 8.1220182903674665E-01 H 0.0 0.0 -6.3412500000000005E-01 5.4650100000000001E-01 1.6185800000000000E-01
atom   3.1100741580805957E+00 3.4146394545938921E+00 1.3511216055940285E+00 H 0.0 0.0 6.3068999999999997E-01 -5.4873899999999998E-01 -2.1859300000000001E-01
atom   8.5480914391680751E-01 5.7070533777788466E+00 1.3744209956630582E+00 C 0.0 0.0 -3.2488600000000001E-01 5.6225700000000001E-01 -1.5583110000000000E+00
atom   1.8640865990519064E+00 4.6996259257920832E+00 7.8855480659313693E-01 C 0.0 0.0 4.6979599999999999E-01 -5.0452200000000003E-01 1.5303580000000001E+00
atom   1.0196635571851780E+00 1.2745545038591715E+00 1.7059254124887491E+00 O 0.0 0.0 -5.9286999999999999E-02 -9.8533999999999997E-02 -8.4831400000000001E-01
atom   5.9449990010465725E-01 1.7754926541644216E+00 3.8896453276689424E+00 O 0.0 0.0 7.2348699999999999E-01 -9.1951200000000000E-01 -6.4656499999999995E-01
atom   2.4251759140601687E+00 -6.0274096220090036E-02 4.6640641083168477E+00 O 0.0 0.0 -1.9834000000000001E-02 4.7884999999999997E-02 8.5382100000000005E-01
atom   2.8503651475820373E+00 -5.6132944811551422E-01 2.4803597231052743E+00 O 0.0 0.0 -8.5820300000000005E-01 8.4484000000000004E-01 5.9794400000000003E-01
atom   -2.8631086019102209E-02 2.3956372481031045E+00 3.4542730675098392E+00 H 0.0 0.0 -6.3389600000000002E-01 5.4615899999999995E-01 -1.6239600000000001E-01
atom   3.4730329108601024E+00 -1.1815013431280317E+00 2.9153532909525577E+00 H 0.0 0.0 6.3180800000000004E-01 -5.4973600000000000E-01 2.1846599999999999E-01
atom   1.2177678969748127E+00 1.1109125803582816E+00 2.8920539008835275E+00 C 0.0 0.0 -3.2562799999999997E-01 5.6035000000000001E-01 1.5579580000000000E+00
atom   2.2270453451070220E+00 1.0348512079380613E-01 3.4779200899534493E+00 C 0.0 0.0 4.6709099999999998E-01 -5.0370899999999996E-01 -1.5315460000000001E+00
atom   -1.3826223448120585E+00 3.3215862561549789E+00 2.5605494840578369E+00 O 0.0 0.0 5.9286999999999999E-02 9.8533999999999997E-02 8.4831400000000001E-01
atom   8.2634413122684602E+00 2.8206481058497292E+00 3.7682956887764341E-01 O 0.0 0.0 -7.2348699999999999E-01 9.1951200000000000E-01 6.4656499999999995E-01
atom   2.1852740094437264E+00 6.0274013444907328E-02 8.1353605813229102E+00 O 0.0 0.0 1.9834000000000001E-02 -4.7884999999999997E-02 -8.5382100000000005E-01
atom   6.0075760647910830E+00 5.1574702081296646E+00 1.7861151734413117E+00 O 0.0 0.0 8.5820300000000005E-01 -8.4484000000000004E-01 -5.9794400000000003E-01
atom   -3.3432770160777875E-01 2.2005035119110468E+00 8.1220182903674665E-01 H 0.0 0.0 6.3389600000000002E-01 -5.4615899999999995E-01 1.6239600000000001E-01
atom   5.3849083015130175E+00 5.7776421031421821E+00 1.3511216055940285E+00 H 0.0 0.0 -6.3180800000000004E-01 5.4973600000000000E-01 -2.1846599999999999E-01
atom   7.6401733153983082E+00 3.4852281796558700E+00 1.3744209956630582E+00 C 0.0 0.0 3.2562799999999997E-01 -5.6035000000000001E-01 -1.5579580000000000E+00
atom   6.6308958672660978E+00 4.4926556392203443E+00 7.8855480659313693E-01 C 0.0 0.0 -4.6709099999999998E-01 5.0370899999999996E-01 1.5315460000000001E+00
energy   -1.0268934765947391E+00
charge   0.0000000000000000E+00
end
begin
comment   oxalac_opt-QR-70-119323-3
lattice   5.1951000000000001E+00 0.0000000000000000E+00 0.0000000000000000E+00
lattice   2.5975500929900988E+00 1.0511100026553652E+01 0.0000000000000000E+00
lattice   2.5975499880281085E+00 -1.2109496724740726E-07 1.4037149921692230E+01
atom   5.9271123498691836E+00 6.6867510441441098E+00 2.1978485006940631E+00 O 0.0 0.0 -1.7938399999999999E-01 1.4932699999999999E-01 -5.2589999999999998E-02
atom   2.9030474430019764E+00 6.3731351422445037E+00 1.5490910160762248E+00 O 0.0 0.0 -6.3298600000000005E-01 7.4375199999999997E-01 1.5949000000000001E-02
atom   3.2392614550595047E+00 9.0551652956905961E+00 1.3403667382876141E+00 O 0.0 0.0 2.0125599999999999E-01 -1.4098200000000000E-01 1.4717800000000000E-01
atom   6.2633696890611068E+00 9.3688097877837357E+00 1.9889538119054040E+00 O 0.0 0.0 7.2093799999999997E-01 -8.8838600000000001E-01 3.1368000000000000E-02
atom   2.6254761508738329E+00 5.4372343628164685E+00 1.6714685735515304E+00 H 0.0 0.0 -1.2227100000000000E-01 -6.8751499999999999E-01 2.4547200000000000E-01
atom   6.5407981678919960E+00 1.0304916374549499E+01 1.8666680573905892E+00 H 0.0 0.0 3.8618000000000000E-02 7.6481900000000003E-01 -2.6160499999999998E-01
atom   7.0126246026833341E+00 7.1210995517648099E+00 1.8501595268536881E+00 C 0.0 0.0 1.0637600000000000E+00 -3.4767599999999999E-01 -4.1954000000000002E-01
atom   7.3488924254777572E+00 8.6208457987074407E+00 1.6878850203849440E+00 C 0.0 0.0 -1.0995320000000000E+00 4.6499699999999999E-01 3.0952099999999999E-01
atom   3.1643127836300193E+00 9.0798989351388872E+00 4.8207264601520512E+00 O 0.0 0.0 1.7938399999999999E-01 -1.4932699999999999E-01 5.2589999999999998E-02
atom   6.1883776904972256E+00 9.3935148370384915E+00 5.4694839447698902E+00 O 0.0 0.0 6.3298600000000005E-01 -7.4375199999999997E-01 -1.5949000000000001E-02
atom   5.8521636784396973E+00 6.7114846835924000E+00 5.6782082225585011E+00 O 0.0 0.0 -2.0125599999999999E-01 1.4098200000000000E-01 -1.4717800000000000E-01
atom   2.8280554444380956E+00 6.3978401914992578E+00 5.0296211489407110E+00 O 0.0 0.0 -7.2093799999999997E-01 8.8838600000000001E-01 -3.1368000000000000E-02
atom   6.4659489826253695E+00 1.0329415616466525E+01 5.3471063872945841E+00 H 0.0 0.0 1.2227100000000000E-01 6.8751499999999999E-01 -2.4547200000000000E-01
atom   2.5506269656072069E+00 5.4617336047334941E+00 5.1519069034555258E+00 H 0.0 0.0 -3.8618000000000000E-02 -7.6481900000000003E-01 2.6160499999999998E-01
atom   7.2739005308158688E+00 8.6455504275181845E+00 5.1684154339924264E+00 C 0.0 0.0 -1.0637600000000000E+00 3.4767599999999999E-01 4.1954000000000002E-01
atom   6.9376327080214457E+00 7.1458041805755546E+00 5.3306899404611707E+00 C 0.0 0.0 1.0995320000000000E+00 -4.6499699999999999E-01 -3.0952099999999999E-01
atom   4.6283373011371545E+00 1.4312010082403734E+00 4.8207264601520512E+00 O 0.0 0.0 -1.8326700000000001E-01 1.5015300000000001E-01 4.9682999999999998E-02
atom   1.6042723931633340E+00 1.1175850951474329E+00 5.4694839447698902E+00 O 0.0 0.0 -6.3387300000000002E-01 7.4418700000000004E-01 -1.6534000000000000E-02
atom   7.1355864048648323E+00 3.7996152449923000E+00 5.6782082225585011E+00 O 0.0 0.0 2.0615100000000000E-01 -1.3789599999999999E-01 -1.4102500000000001E-01
atom   4.9645946399727574E+00 4.1132597482758371E+00 5.0296211489407110E+00 O 0.0 0.0 7.1481499999999998E-01 -8.8299899999999998E-01 -3.6069999999999998E-02
atom   1.3267011012439354E+00 1.8168431783083816E-01 5.3471063872945841E+00 H 0.0 0.0 -1.2130000000000001E-01 -6.8674800000000003E-01 -2.4578700000000001E-01
atom   5.2420231185950579E+00 5.0493663329317435E+00 5.1519069034555258E+00 H 0.0 0.0 3.8709000000000000E-02 7.6478500000000005E-01 2.6133099999999998E-01
atom   5.7138495533582372E+00 1.8655495098622235E+00 5.1684154339924264E+00 C 0.0 0.0 1.0621270000000000E+00 -3.4553299999999998E-01 4.2173500000000003E-01
atom   6.0501173758758657E+00 3.3652957540050519E+00 5.3306899404611707E+00 C 0.0 0.0 -1.0971050000000000E+00 4.6909800000000001E-01 -3.1032100000000001E-01
atom   1.8655377393719492E+00 3.8243489444889693E+00 2.1978485006940631E+00 O 0.0 0.0 1.8326700000000001E-01 -1.5015300000000001E-01 -4.9682999999999998E-02
atom   4.8896026473457699E+00 4.1379648575819097E+00 1.5490910160762248E+00 O 0.0 0.0 6.3387300000000002E-01 -7.4418700000000004E-01 1.6534000000000000E-02
atom   4.5533886356442714E+00 1.4559347077370426E+00 1.3403667382876141E+00 O 0.0 0.0 -2.0615100000000000E-01 1.3789599999999999E-01 1.4102500000000001E-01
atom   1.5292804005363458E+00 1.1422902044535057E+00 1.9889538119054040E+00 O 0.0 0.0 -7.1481499999999998E-01 8.8299899999999998E-01 3.6069999999999998E-02
atom   5.1671739392651679E+00 5.0738656348985050E+00 1.6714685735515304E+00 H 0.0 0.0 1.2130000000000001E-01 6.8674800000000003E-01 2.4578700000000001E-01
atom   1.2518519219140454E+00 2.0618361979759886E-01 1.8666680573905892E+00 H 0.0 0.0 -3.8709000000000000E-02 -7.6478500000000005E-01 -2.6133099999999998E-01
atom   5.9751254871508666E+00 3.3900004428671191E+00 1.8501595268536881E+00 C 0.0 0.0 -1.0621270000000000E+00 3.4553299999999998E-01 -4.2173500000000003E-01
atom   5.6388576646332380E+00 1.8902541987242907E+00 1.6878850203849440E+00 C 0.0 0.0 1.0971050000000000E+00 -4.6909800000000001E-01 3.1032100000000001E-01
atom   5.9271123163230230E+00 3.8243488613145762E+00 1.1839301420998167E+01 O 0.0 0.0 -1.7455799999999999E-01 -1.4864100000000000E-01 5.2726000000000002E-02
atom   8.0981474138982321E+00 4.1379647632141809E+00 1.2488058905616004E+01 O 0.0 0.0 -6.3366699999999998E-01 -7.4485400000000002E-01 -1.6962999999999999E-02
atom   3.2392613781447022E+00 1.4559346097680899E+00 1.2696783183404616E+01 O 0.0 0.0 2.0548300000000000E-01 1.3702600000000001E-01 -1.4683499999999999E-01
atom   6.2633696077030976E+00 1.1422901176749487E+00 1.2048196109786826E+01 O 0.0 0.0 7.2055899999999995E-01 8.8543799999999995E-01 -3.3454999999999999E-02
atom   7.8205761385383710E+00 5.0738655426422170E+00 1.2365681348140699E+01 H 0.0 0.0 -1.2272900000000000E-01 6.8683099999999997E-01 -2.4574599999999999E-01
atom   6.5407980697622135E+00 2.0618353090918470E-01 1.2170481864301641E+01 H 0.0 0.0 3.8665999999999999E-02 -7.6561500000000005E-01 2.6136500000000001E-01
atom   7.0126245608588711E+00 3.3900003536938752E+00 1.2186990394838542E+01 C 0.0 0.0 1.0600660000000000E+00 3.4608600000000000E-01 4.2198300000000000E-01
atom   7.3488923568404498E+00 1.8902541067512439E+00 1.2349264901307272E+01 C 0.0 0.0 -1.0994750000000000E+00 -4.7000100000000000E-01 -3.0913499999999999E-01
atom   3.1643127122141887E+00 1.4312009703197994E+00 9.2164234615401774E+00 O 0.0 0.0 1.7455799999999999E-01 1.4864100000000000E-01 -5.2726000000000002E-02
atom   6.1883776146389806E+00 1.1175850684201944E+00 8.5676659769223402E+00 O 0.0 0.0 6.3366699999999998E-01 7.4485400000000002E-01 1.6962999999999999E-02
atom   5.8521636503925096E+00 3.7996152218662855E+00 8.3589416991337284E+00 O 0.0 0.0 -2.0548300000000000E-01 -1.3702600000000001E-01 1.4683499999999999E-01
atom   2.8280554208341151E+00 4.1132597139594269E+00 9.0075287727515185E+00 O 0.0 0.0 -7.2055899999999995E-01 -8.8543799999999995E-01 3.3454999999999999E-02
atom   6.4659488899988409E+00 1.8168428899215891E-01 8.6900435343976454E+00 H 0.0 0.0 1.2272900000000000E-01 -6.8683099999999997E-01 2.4574599999999999E-01
atom   7.7457269587749984E+00 5.0493663007251905E+00 8.8852430182367037E+00 H 0.0 0.0 -3.8665999999999999E-02 7.6561500000000005E-01 -2.6136500000000001E-01
atom   7.2739004676783408E+00 1.8655494779405002E+00 8.8687344876998022E+00 C 0.0 0.0 -1.0600660000000000E+00 -3.4608600000000000E-01 -4.2198300000000000E-01
atom   6.9376326716967629E+00 3.3652957248831314E+00 8.7064599812310721E+00 C 0.0 0.0 1.0994750000000000E+00 4.7000100000000000E-01 3.0913499999999999E-01
atom   7.0606377564722589E+00 6.6867509609697162E+00 1.1839301420998167E+01 O 0.0 0.0 1.7224900000000001E-01 1.5058400000000000E-01 5.1364000000000000E-02
atom   4.8896026577904408E+00 6.3731350478767750E+00 1.2488058905616004E+01 O 0.0 0.0 6.3763000000000003E-01 7.4301499999999998E-01 -1.2895999999999999E-02
atom   9.7484886931879373E+00 9.0551651977216423E+00 1.2696783183404616E+01 O 0.0 0.0 -2.0167099999999999E-01 -1.4052999999999999E-01 -1.4419100000000001E-01
atom   6.7243804647358649E+00 9.3688097010051798E+00 1.2048196109786826E+01 O 0.0 0.0 -7.2258699999999998E-01 -8.8565600000000000E-01 -3.3041000000000001E-02
atom   5.1671739333590416E+00 5.4372342705601806E+00 1.2365681348140699E+01 H 0.0 0.0 1.2121000000000000E-01 -6.8550999999999995E-01 -2.4550000000000000E-01
atom   6.4469520024681604E+00 1.0304916285661086E+01 1.2170481864301641E+01 H 0.0 0.0 -3.8318999999999999E-02 7.6470800000000005E-01 2.6134700000000000E-01
atom   5.9751255113433386E+00 7.1210994625915660E+00 1.2186990394838542E+01 C 0.0 0.0 -1.0601229999999999E+00 -3.4668599999999999E-01 4.1975000000000001E-01
atom   5.6388577150849652E+00 8.6208457067343947E+00 1.2349264901307272E+01 C 0.0 0.0 1.0988000000000000E+00 4.6708699999999997E-01 -3.0881300000000000E-01
atom   4.6283373650550521E+00 9.0798988972183121E+00 9.2164234615401774E+00 O 0.0 0.0 -1.7224900000000001E-01 -1.5058400000000000E-01 -5.1364000000000000E-02
atom   6.7993724637368693E+00 9.3935148103112525E+00 8.5676659769223402E+00 O 0.0 0.0 -6.3763000000000003E-01 -7.4301499999999998E-01 1.2895999999999999E-02
atom   7.1355864283393746E+00 6.7114846604663851E+00 8.3589416991337284E+00 O 0.0 0.0 2.0167099999999999E-01 1.4052999999999999E-01 1.4419100000000001E-01
