################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -2.8557581250461931E-02 a         1     0     1     1     1
 -8.6977012271844373E-02 a         2     0     1     1     2
 -3.8680252943637833E-02 a         3     0     1     1     3
  2.4501262555103005E-02 a         4     0     1     1     4
  2.8259601733881512E-01 a         5     0     1     1     5
 -1.1279498467397028E-01 a         6     0     1     1     6
 -3.7378159291248381E-02 a         7     0     1     1     7
  1.2008633536650463E-01 a         8     0     1     1     8
  1.4687446111457678E-02 a         9     0     1     1     9
  1.2133229723048426E-01 a        10     0     1     1    10
  4.5862477939099436E-02 a        11     0     1     1    11
 -1.5416738204832234E-02 a        12     0     1     1    12
 -3.4093118658297901E-02 a        13     0     1     1    13
 -6.5545886521420432E-02 a        14     0     1     1    14
 -3.5753401638988901E-02 a        15     0     1     1    15
  5.4904208644100956E-02 a        16     0     1     1    16
 -1.1069965479982853E-01 a        17     0     1     1    17
 -4.7712843954113168E-02 a        18     0     1     1    18
 -1.1536856197974985E-01 a        19     0     1     1    19
  4.9966848595083019E-02 a        20     0     1     1    20
  1.4857393515914566E-01 a        21     0     1     1    21
 -1.0162267406451819E-01 a        22     0     1     1    22
  4.1482330602591833E-01 a        23     0     1     1    23
 -6.6618122839798594E-02 a        24     0     1     1    24
 -3.2088438233485329E-03 a        25     0     1     1    25
 -5.5423416672632259E-02 a        26     0     2     1     1
  5.6039269387920132E-01 a        27     0     2     1     2
 -9.2124691633332451E-02 a        28     0     2     1     3
  5.1557698945458386E-01 a        29     0     2     1     4
 -2.8666943325207411E-01 a        30     0     2     1     5
  8.4986447166603596E-01 a        31     0     2     1     6
 -5.4295736086002307E-02 a        32     0     2     1     7
 -1.8374525459860486E-01 a        33     0     2     1     8
 -4.1012396372533333E-01 a        34     0     2     1     9
 -6.4989733315539955E-01 a        35     0     2     1    10
  4.8962403569722185E-01 a        36     0     2     1    11
 -9.1437856725311815E-03 a        37     0     2     1    12
 -2.3776301105103780E-02 a        38     0     2     1    13
 -3.0895033560513807E-01 a        39     0     2     1    14
  6.6374122387779078E-01 a        40     0     2     1    15
 -4.7209873243795097E-01 a        41     0     2     1    16
 -8.1923608840918163E-02 a        42     0     2     1    17
 -4.3262553184661834E-01 a        43     0     2     1    18
  1.8889038346971386E-02 a        44     0     2     1    19
  5.5654355922769438E-01 a        45     0     2     1    20
  6.0323382333244788E-02 a        46     0     2     1    21
 -2.5794434845061037E-01 a        47     0     2     1    22
 -1.9238553324489716E-01 a        48     0     2     1    23
 -8.9585864630230949E-01 a        49     0     2     1    24
 -1.0561810430980162E-01 a        50     0     2     1    25
  1.3900213353352889E-01 a        51     0     3     1     1
 -2.5104584172238742E-01 a        52     0     3     1     2
 -1.6328697870363840E-01 a        53     0     3     1     3
 -3.1555052846613488E-02 a        54     0     3     1     4
  1.3531585006602304E-01 a        55     0     3     1     5
 -1.4745162984523902E-01 a        56     0     3     1     6
