################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.7294956713163132E-01 a         1     0     1     1     1
  3.2267688755854074E-01 a         2     0     1     1     2
 -4.3660149503343897E-02 a         3     0     1     1     3
 -1.7143006188686884E-02 a         4     0     1     1     4
 -1.9027227499489191E-01 a         5     0     1     1     5
  5.0504486657198443E-02 a         6     0     1     1     6
 -1.0359297687620062E-01 a         7     0     1     1     7
 -1.3046258303486891E-01 a         8     0     1     1     8
 -2.1271026514424540E-01 a         9     0     1     1     9
 -1.8915168460444476E-01 a        10     0     1     1    10
  8.8865511850128708E-03 a        11     0     1     1    11
  2.7815843300488995E-02 a        12     0     1     1    12
  6.0264390703748325E-04 a        13     0     1     1    13
 -8.9401469368920974E-02 a        14     0     1     1    14
 -1.2324715469173601E-01 a        15     0     1     1    15
  5.1253512648482772E-03 a        16     0     1     1    16
 -7.8770982613159554E-02 a        17     0     1     1    17
  1.1459762400783538E-01 a        18     0     1     1    18
  9.7849677405104848E-02 a        19     0     1     1    19
 -2.0667207571396570E-01 a        20     0     1     1    20
 -3.7293416195306649E-02 a        21     0     1     1    21
  5.5967925216107564E-02 a        22     0     1     1    22
  3.7027225005691521E-02 a        23     0     1     1    23
  1.1009714243454340E-01 a        24     0     1     1    24
 -6.3630186571792383E-02 a        25     0     1     1    25
 -7.8392000363794789E-02 a        26     0     2     1     1
  6.2152120779298450E-02 a        27     0     2     1     2
  3.2489806332069876E-01 a        28     0     2     1     3
 -1.5520669761257547E-01 a        29     0     2     1     4
 -1.5144227569397584E-01 a        30     0     2     1     5
 -9.2867113846429136E-02 a        31     0     2     1     6
 -1.5895033132511679E-01 a        32     0     2     1     7
 -4.6439330538504089E-02 a        33     0     2     1     8
 -5.2618540561259142E-02 a        34     0     2     1     9
  1.9109803681100979E-01 a        35     0     2     1    10
  1.0153477668360929E-01 a        36     0     2     1    11
  9.9232868497328250E-02 a        37     0     2     1    12
  5.3255452337756012E-02 a        38     0     2     1    13
  1.4758082782858900E-02 a        39     0     2     1    14
 -1.3268957531884490E-01 a        40     0     2     1    15
 -6.2980309994999442E-02 a        41     0     2     1    16
 -1.8257035233597904E-01 a        42     0     2     1    17
  9.1980802301860190E-02 a        43     0     2     1    18
  4.2194894253587328E-02 a        44     0     2     1    19
  1.5232927902143787E-02 a        45     0     2     1    20
  3.7229132069743438E-02 a        46     0     2     1    21
  7.5975947821652123E-02 a        47     0     2     1    22
  5.3578250688705704E-02 a        48     0     2     1    23
 -1.6178052483006761E-01 a        49     0     2     1    24
  1.2369631909356070E-02 a        50     0     2     1    25
 -1.1602443066269519E-01 a        51     0     3     1     1
 -1.0283436541449303E-01 a        52     0     3     1     2
 -2.7733694489111060E-01 a        53     0     3     1     3
 -1.2091162191102170E-01 a        54     0     3     1     4
  2.1112206769483870E-02 a        55     0     3     1     5
 -6.3707638803097849E-02 a        56     0     3     1     6
  4.9240770874776123E-02 a        57     0     3     1     7
 -1.0209976387222780E-01 a        58     0     3     1     8
 -7.6677210694106379E-02 a        59     0     3     1     9
 -1.6903736400285749E-01 a        60     0     3     1    10
  1.9153263040249863E-01 a        61     0     3     1    11
 -1.2317116774420168E-01 a        62     0     3     1    12
 -1.6813094420550463E-02 a        63     0     3     1    13
 -1.3568118428064305E-01 a        64     0     3     1    14
  1.4061578430397608E-02 a        65     0     3     1    15
 -7.4023336752363139E-02 a        66     0     3     1    16
 -8.2834482900195627E-02 a        67     0     3     1    17
  1.0926227495862478E-01 a        68     0     3     1    18
  1.5058149956408334E-01 a        69     0     3     1    19
  1.2759022571215715E-02 a        70     0     3     1    20
 -1.2410574732179980E-01 a        71     0     3     1    21
  2.7516468220743804E-02 a        72     0     3     1    22
  1.8010597842876402E-01 a        73     0     3     1    23
  6.7149878872528213E-02 a        74     0     3     1    24
 -1.9966477040893976E-01 a        75     0     3     1    25
  3.1933572690241263E-01 a        76     0     4     1     1
  1.5664162793325331E-01 a        77     0     4     1     2
  1.5587257820458189E-01 a        78     0     4     1     3
 -1.1507900259535593E-01 a        79     0     4     1     4
 -1.3038663434455852E-01 a        80     0     4     1     5
 -8.3465362098633311E-02 a        81     0     4     1     6
 -8.7455235056126027E-02 a        82     0     4     1     7
 -5.5315252702194131E-02 a        83     0     4     1     8
  4.4184036381421203E-02 a        84     0     4     1     9
  2.7022780666966218E-02 a        85     0     4     1    10
 -1.1859994118557293E-01 a        86     0     4     1    11
 -5.4264225347335340E-02 a        87     0     4     1    12
 -1.4266842273670294E-01 a        88     0     4     1    13
  1.0134034251662988E-01 a        89     0     4     1    14
 -1.4166258330452364E-01 a        90     0     4     1    15
  7.3640183277111998E-02 a        91     0     4     1    16
  6.6344986340063042E-02 a        92     0     4     1    17
  2.1372433286588381E-02 a        93     0     4     1    18
  8.0455232498987811E-02 a        94     0     4     1    19
  5.0388580334857561E-02 a        95     0     4     1    20
  5.7611873059887683E-03 a        96     0     4     1    21
  4.0549240400223140E-02 a        97     0     4     1    22
 -1.3129937200787106E-01 a        98     0     4     1    23
  3.8602811352899974E-02 a        99     0     4     1    24
 -1.0953914443857236E-02 a       100     0     4     1    25
 -2.0528469447015345E-02 a       101     0     5     1     1
  3.0333344004543402E-03 a       102     0     5     1     2
 -1.5306676290641036E-01 a       103     0     5     1     3
  3.3596803776340757E-02 a       104     0     5     1     4
 -7.3815016224323743E-03 a       105     0     5     1     5
 -1.2114851013378754E-01 a       106     0     5     1     6
  2.6011784432386914E-01 a       107     0     5     1     7
  1.8836303610675148E-01 a       108     0     5     1     8
 -7.2326472707243640E-03 a       109     0     5     1     9
  1.0603785692363538E-01 a       110     0     5     1    10
 -6.8314557602227904E-02 a       111     0     5     1    11
  1.0354768552096044E-01 a       112     0     5     1    12
 -2.1988922806930142E-02 a       113     0     5     1    13
 -1.1180063159241765E-01 a       114     0     5     1    14
 -1.6893423007249930E-01 a       115     0     5     1    15
  5.6127279154152929E-02 a       116     0     5     1    16
  4.6986183205193904E-02 a       117     0     5     1    17
 -1.4160307512275873E-02 a       118     0     5     1    18
 -1.4260621988403607E-01 a       119     0     5     1    19
  1.0343966481849004E-01 a       120     0     5     1    20
  1.3754483183085314E-01 a       121     0     5     1    21
