################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.2313802836120889E-01 a         1     0     1     1     1
 -2.1052424710527062E-01 a         2     0     1     1     2
  1.2425241503109777E-01 a         3     0     1     1     3
 -2.1757309091584032E-01 a         4     0     1     1     4
 -9.3094450984339522E-02 a         5     0     1     1     5
  2.4013212459487820E-01 a         6     0     1     1     6
 -4.9704659282774559E-02 a         7     0     1     1     7
  9.2737738720605159E-02 a         8     0     1     1     8
 -2.1447814026040282E-01 a         9     0     1     1     9
  9.0909938887587041E-02 a        10     0     1     1    10
 -1.3310383889221850E-01 a        11     0     1     1    11
 -2.5782826310092199E-01 a        12     0     1     1    12
 -2.9857698624319900E-02 a        13     0     1     1    13
 -1.1396740068371095E-01 a        14     0     1     1    14
  2.6584007877498810E-02 a        15     0     1     1    15
  2.9629008914475219E-01 a        16     0     1     1    16
 -2.7883237384027922E-02 a        17     0     1     1    17
 -2.3823820760341552E-01 a        18     0     1     1    18
 -1.0987655219974268E-01 a        19     0     1     1    19
 -1.2842059267653083E-01 a        20     0     1     1    20
 -1.9867765427214371E-01 a        21     0     1     1    21
 -6.9525910537839880E-02 a        22     0     1     1    22
 -5.4725189088083520E-02 a        23     0     1     1    23
  1.9658825250962714E-01 a        24     0     1     1    24
  1.7301516981163900E-01 a        25     0     1     1    25
 -1.4288557979524602E-01 a        26     0     2     1     1
  2.5256499440770713E-01 a        27     0     2     1     2
 -8.4388024485350266E-01 a        28     0     2     1     3
  3.1598593065070846E-01 a        29     0     2     1     4
 -3.9410868576113800E-01 a        30     0     2     1     5
 -3.9796022531930868E-02 a        31     0     2     1     6
  1.5267585637282050E-01 a        32     0     2     1     7
  3.4234165818702789E-01 a        33     0     2     1     8
  3.5537901611046396E-01 a        34     0     2     1     9
  2.8396124434918679E-01 a        35     0     2     1    10
  1.0762669884480625E-01 a        36     0     2     1    11
  1.0187661026193849E-01 a        37     0     2     1    12
 -5.1741532861388806E-01 a        38     0     2     1    13
 -2.6547681386556893E-01 a        39     0     2     1    14
 -3.0548576428737267E-01 a        40     0     2     1    15
  3.9157671000892891E-01 a        41     0     2     1    16
 -2.1611843149234114E-01 a        42     0     2     1    17
 -3.7700325838613913E-01 a        43     0     2     1    18
 -1.4594682496919903E-01 a        44     0     2     1    19
 -2.0963111653726238E-01 a        45     0     2     1    20
  5.7438096346528755E-01 a        46     0     2     1    21
  3.0816518982045660E-01 a        47     0     2     1    22
  7.3721955818344609E-01 a        48     0     2     1    23
  2.4767795961309252E-01 a        49     0     2     1    24
  1.4750316448235781E-03 a        50     0     2     1    25
 -1.6547414063585150E-01 a        51     0     3     1     1
  1.2297392241377091E-01 a        52     0     3     1     2
  1.0795308586130692E+00 a        53     0     3     1     3
 -6.9588437146975290E-01 a        54     0     3     1     4
 -3.1092275381710854E-01 a        55     0     3     1     5
 -1.4717430150514033E-01 a        56     0     3     1     6
 -4.8821549631286176E-01 a        57     0     3     1     7
 -1.9986024797038787E-01 a        58     0     3     1     8
 -1.7620817213858095E-01 a        59     0     3     1     9
 -1.6155309308129792E-02 a        60     0     3     1    10
 -4.8139745636715880E-01 a        61     0     3     1    11
 -4.4062339153556984E-01 a        62     0     3     1    12
  2.1130025557146109E-01 a        63     0     3     1    13
 -2.4442396008167744E-01 a        64     0     3     1    14
  1.3253048531089340E-01 a        65     0     3     1    15
  7.6062706367592292E-01 a        66     0     3     1    16
  5.3821948415229759E-01 a        67     0     3     1    17
 -6.1667694081489921E-01 a        68     0     3     1    18
 -4.0094938652703076E-02 a        69     0     3     1    19
 -5.2166273700038435E-01 a        70     0     3     1    20
 -1.7568385046360852E-01 a        71     0     3     1    21
 -1.1133387415344050E-01 a        72     0     3     1    22
 -3.2597105334094140E-01 a        73     0     3     1    23
  1.5163543886526448E-02 a        74     0     3     1    24
 -1.8538925179359383E-02 a        75     0     3     1    25
 -8.3390318176062642E-02 a        76     0     4     1     1
 -2.3203152126767765E-01 a        77     0     4     1     2
  3.5612327970613566E-01 a        78     0     4     1     3
 -1.0020942097028041E-01 a        79     0     4     1     4
 -1.3687173814089651E-01 a        80     0     4     1     5
 -1.2834306607930630E-02 a        81     0     4     1     6
  7.3216450383478543E-02 a        82     0     4     1     7
 -1.8461208544923682E-01 a        83     0     4     1     8
 -6.6850966234329595E-04 a        84     0     4     1     9
  3.5749989133325118E-02 a        85     0     4     1    10
 -6.3174594189171138E-02 a        86     0     4     1    11
  2.6897134303381998E-01 a        87     0     4     1    12
  5.0627937716712382E-02 a        88     0     4     1    13
 -1.7323632490304494E-01 a        89     0     4     1    14
  8.2606360392235595E-02 a        90     0     4     1    15
 -1.7112916717882988E-02 a        91     0     4     1    16
  3.9228122282415490E-01 a        92     0     4     1    17
  2.5426308397278963E-01 a        93     0     4     1    18
  9.4979161071391482E-02 a        94     0     4     1    19
 -5.1708359477885421E-02 a        95     0     4     1    20
  2.1344921483164953E-01 a        96     0     4     1    21
  1.9624996666637784E-01 a        97     0     4     1    22
  1.7655955802126386E-01 a        98     0     4     1    23
 -1.0657083100272166E-01 a        99     0     4     1    24
 -2.7978417040707532E-01 a       100     0     4     1    25
  4.8386146524957024E-01 a       101     0     5     1     1
 -4.5514172597905023E-02 a       102     0     5     1     2
 -1.8419466485875174E-01 a       103     0     5     1     3
  3.8451435672627099E-01 a       104     0     5     1     4
 -3.9019073602390220E-01 a       105     0     5     1     5
  8.9450197661317163E-02 a       106     0     5     1     6
 -2.1304732496000139E-01 a       107     0     5     1     7
  3.5564066518452932E-02 a       108     0     5     1     8
 -3.3480116021895789E-01 a       109     0     5     1     9
 -6.8064720847504701E-02 a       110     0     5     1    10
 -2.2361522686128435E-01 a       111     0     5     1    11
 -2.2710721160677477E-01 a       112     0     5     1    12
  1.4314320560952054E-01 a       113     0     5     1    13
 -6.3871344208080133E-02 a       114     0     5     1    14
  7.0617553660479337E-02 a       115     0     5     1    15
  2.7926810367895849E-01 a       116     0     5     1    16
  3.1348950054125257E-01 a       117     0     5     1    17
  1.4389918705307081E-01 a       118     0     5     1    18
  2.8711590928349601E-03 a       119     0     5     1    19
  1.2289182502499010E-01 a       120     0     5     1    20
 -1.8002054489630726E-01 a       121     0     5     1    21
 -3.6748300689355917E-01 a       122     0     5     1    22
  1.2783768911884381E-02 a       123     0     5     1    23
 -9.3802801170709216E-02 a       124     0     5     1    24
 -1.6242094867531723E-01 a       125     0     5     1    25
 -5.4674511230967927E-02 a       126     0     6     1     1
 -2.2095214122002982E-01 a       127     0     6     1     2
 -4.4422748062318947E-02 a       128     0     6     1     3
 -6.1770048270669106E-02 a       129     0     6     1     4
  1.5619371391716497E-01 a       130     0     6     1     5
  3.5889004892553150E-01 a       131     0     6     1     6
 -8.9479858873015017E-03 a       132     0     6     1     7
  1.6007760600879650E-01 a       133     0     6     1     8
 -3.9129386453658717E-02 a       134     0     6     1     9
  5.7790586891037568E-02 a       135     0     6     1    10
  1.1200421710920040E-01 a       136     0     6     1    11
  1.3769676551387061E-01 a       137     0     6     1    12
  2.4607984164346552E-01 a       138     0     6     1    13
  1.3887251337908812E-02 a       139     0     6     1    14
 -6.4279339890901704E-02 a       140     0     6     1    15
 -8.2196602832661794E-02 a       141     0     6     1    16
 -3.4190165036559489E-01 a       142     0     6     1    17
  8.9424906273240540E-02 a       143     0     6     1    18
 -2.4834658297718917E-01 a       144     0     6     1    19
 -6.9080274444302689E-02 a       145     0     6     1    20
 -2.4119052872693375E-01 a       146     0     6     1    21
  1.1004855041131810E-01 a       147     0     6     1    22
 -3.0074033540990724E-02 a       148     0     6     1    23
  2.4323441995017478E-01 a       149     0     6     1    24
  1.5560116731652060E-01 a       150     0     6     1    25
 -7.7859179085355376E-02 a       151     0     7     1     1
  9.0783224210832028E-03 a       152     0     7     1     2
 -5.7932509325753584E-02 a       153     0     7     1     3
 -3.9489523922660447E-01 a       154     0     7     1     4
 -3.3427655408896549E-02 a       155     0     7     1     5
  1.9266727704688402E-01 a       156     0     7     1     6
  1.0045393640133084E-01 a       157     0     7     1     7
 -4.5098499727593888E-02 a       158     0     7     1     8
  3.2381652404030647E-01 a       159     0     7     1     9
  1.6788762524805290E-01 a       160     0     7     1    10
 -8.9465455008767181E-02 a       161     0     7     1    11
  3.0288629644693760E-01 a       162     0     7     1    12
  4.2062076501853563E-01 a       163     0     7     1    13
  4.6118473706199550E-02 a       164     0     7     1    14
  5.1222134962013180E-02 a       165     0     7     1    15
  4.8910855985738022E-02 a       166     0     7     1    16
 -1.7615705644692339E-01 a       167     0     7     1    17
 -2.4240794448592895E-01 a       168     0     7     1    18
 -1.4974460638423484E-01 a       169     0     7     1    19
 -6.5219825549525101E-01 a       170     0     7     1    20
 -1.4711000823172674E-01 a       171     0     7     1    21
  3.4196923678402225E-01 a       172     0     7     1    22
 -1.9934889860367863E-01 a       173     0     7     1    23
  2.0227955031499156E-02 a       174     0     7     1    24
 -2.8435460736840057E-03 a       175     0     7     1    25
  5.1251921535488010E-03 a       176     0     8     1     1
  6.4979774077784991E-02 a       177     0     8     1     2
  2.0073298151489916E-01 a       178     0     8     1     3
  1.6529494463747094E-01 a       179     0     8     1     4
  2.2514757749088282E-01 a       180     0     8     1     5
 -5.5359285994766561E-01 a       181     0     8     1     6
 -2.9533383655174122E-01 a       182     0     8     1     7
  1.0830897408151860E-01 a       183     0     8     1     8
  2.4268015362864767E-01 a       184     0     8     1     9
 -4.6483674622877169E-02 a       185     0     8     1    10
  9.1614682218946697E-02 a       186     0     8     1    11
 -2.1902842219557478E-01 a       187     0     8     1    12
  7.9483343699035425E-02 a       188     0     8     1    13
  2.2948223711968824E-01 a       189     0     8     1    14
  3.8897252502773949E-01 a       190     0     8     1    15
 -2.5402442703123973E-01 a       191     0     8     1    16
 -6.2754373694219892E-02 a       192     0     8     1    17
  2.2389438386569038E-01 a       193     0     8     1    18
  3.5050973850028304E-02 a       194     0     8     1    19
  5.3452928425616067E-02 a       195     0     8     1    20
  1.9276103105871766E-02 a       196     0     8     1    21
 -4.7254431012177286E-02 a       197     0     8     1    22
  9.6607238184733088E-02 a       198     0     8     1    23
 -4.0535984970599254E-01 a       199     0     8     1    24
 -1.0895424064415415E-01 a       200     0     8     1    25
  1.3495587566133024E-02 a       201     0     9     1     1
  1.4428000142223643E-01 a       202     0     9     1     2
  5.1469319739222780E-02 a       203     0     9     1     3
 -7.9051161107002263E-02 a       204     0     9     1     4
 -2.0657482846480141E-02 a       205     0     9     1     5
  9.6852652449733970E-02 a       206     0     9     1     6
  1.5961696474876488E-01 a       207     0     9     1     7
 -4.5540771148884919E-02 a       208     0     9     1     8
 -6.2002035696698578E-02 a       209     0     9     1     9
  5.3914204685850058E-02 a       210     0     9     1    10
 -6.7827222402988580E-02 a       211     0     9     1    11
 -8.8054873279103496E-02 a       212     0     9     1    12
  1.3922362235824534E-01 a       213     0     9     1    13
  1.1569356531620556E-01 a       214     0     9     1    14
  1.1114444032541253E-01 a       215     0     9     1    15
  2.1326412106213127E-01 a       216     0     9     1    16
 -7.7863268174777553E-02 a       217     0     9     1    17
 -1.3394756473964270E-01 a       218     0     9     1    18
 -4.7969188724870993E-02 a       219     0     9     1    19
 -2.2154617757405046E-01 a       220     0     9     1    20
  2.4564347426716307E-01 a       221     0     9     1    21
  1.5046490746103189E-01 a       222     0     9     1    22
 -1.7427220384029649E-01 a       223     0     9     1    23
  1.4310183776548563E-01 a       224     0     9     1    24
 -4.0369531428359931E-02 a       225     0     9     1    25
 -3.1928117174871834E-01 a       226     0    10     1     1
 -6.2341562934344424E-02 a       227     0    10     1     2
  1.4890326713638513E-01 a       228     0    10     1     3
 -4.1263439664925716E-01 a       229     0    10     1     4
