################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -5.5169255928434824E-01 a         1     0     1     1     1
 -3.3588607649457436E-01 a         2     0     1     1     2
 -3.8203182929153323E-01 a         3     0     1     1     3
  2.4465565749633134E-01 a         4     0     1     1     4
 -2.7424325050328952E-01 a         5     0     1     1     5
 -3.4361491044274679E+00 a         6     0     1     1     6
  8.7781154162812380E-01 a         7     0     1     1     7
 -1.8468326720337152E+00 a         8     0     1     1     8
  2.0920238833993383E+00 a         9     0     1     1     9
 -7.8854612890260231E-02 a        10     0     1     1    10
  1.3627693437169195E+00 a        11     0     1     1    11
  1.9987789854512061E-01 a        12     0     1     1    12
  1.8214787843995342E-01 a        13     0     1     1    13
  2.0707486893624136E-01 a        14     0     1     1    14
 -3.9969101251088857E-01 a        15     0     1     1    15
 -5.9234147507756230E-01 a        16     0     1     1    16
 -1.7430127259256818E+00 a        17     0     1     1    17
  3.0309434052883955E-01 a        18     0     1     1    18
  2.6799198910774180E+00 a        19     0     1     1    19
  1.1153370172173021E+00 a        20     0     1     1    20
 -1.8005205713196866E+00 a        21     0     1     1    21
  1.0779779046557008E+00 a        22     0     1     1    22
 -2.4844003943174262E-01 a        23     0     1     1    23
  1.4089898600245909E+00 a        24     0     1     1    24
  1.5139019019963443E-01 a        25     0     1     1    25
 -1.3902624868390807E+00 a        26     0     2     1     1
 -1.4429045968298923E-01 a        27     0     2     1     2
  6.8579476976971354E-01 a        28     0     2     1     3
  2.5457099187326249E-01 a        29     0     2     1     4
  3.2793407754252152E-01 a        30     0     2     1     5
 -1.1946345707076198E+00 a        31     0     2     1     6
  5.3399500469494612E-02 a        32     0     2     1     7
 -1.0797714604744466E+00 a        33     0     2     1     8
 -5.3107084261648296E-01 a        34     0     2     1     9
 -3.3101054539470343E-01 a        35     0     2     1    10
  6.7548264088029975E-01 a        36     0     2     1    11
 -1.5871273836108910E+00 a        37     0     2     1    12
 -3.4785900976668221E-01 a        38     0     2     1    13
  7.8702671166218086E-01 a        39     0     2     1    14
 -3.9555915154151611E-01 a        40     0     2     1    15
 -3.9442265056017345E-01 a        41     0     2     1    16
 -1.2961261445697334E+00 a        42     0     2     1    17
 -5.4187773856538168E-01 a        43     0     2     1    18
  5.6702302184845710E-01 a        44     0     2     1    19
  3.8001196962750416E-01 a        45     0     2     1    20
 -2.8236857651104752E-01 a        46     0     2     1    21
  3.3637635269786595E-02 a        47     0     2     1    22
  5.3996141566895431E-02 a        48     0     2     1    23
 -4.6691691087418796E-01 a        49     0     2     1    24
  7.9714099875718891E-01 a        50     0     2     1    25
  1.3242319683939435E-01 a        51     0     3     1     1
  2.1824376024338138E-01 a        52     0     3     1     2
  1.0539938382834448E+00 a        53     0     3     1     3
  4.0270687615789991E-01 a        54     0     3     1     4
 -1.0288443189856120E+00 a        55     0     3     1     5
  2.6259964694361820E-01 a        56     0     3     1     6
  8.7846766791527323E-02 a        57     0     3     1     7
 -6.1528311354884802E-01 a        58     0     3     1     8
  1.9836082583458439E-01 a        59     0     3     1     9
 -1.1719444131946413E-01 a        60     0     3     1    10
  7.8848683636182859E-02 a        61     0     3     1    11
 -5.3366554854523196E-01 a        62     0     3     1    12
 -1.2317103264311394E-01 a        63     0     3     1    13
 -3.8555629270090358E-01 a        64     0     3     1    14
 -2.6896685231588130E-01 a        65     0     3     1    15
 -1.8642895545636792E-01 a        66     0     3     1    16
  1.0560717544092889E-01 a        67     0     3     1    17
  3.4456487686468590E-01 a        68     0     3     1    18
  4.7669641539115720E-01 a        69     0     3     1    19
 -3.0797522948499456E-01 a        70     0     3     1    20
  3.1993638913450423E-01 a        71     0     3     1    21
  2.4713803635333023E-01 a        72     0     3     1    22
  3.6022362576131844E-01 a        73     0     3     1    23
 -8.1270807183359564E-02 a        74     0     3     1    24
 -4.8057376272338703E-01 a        75     0     3     1    25
 -2.8227658195711514E-01 a        76     0     4     1     1
 -2.0637439356335269E-01 a        77     0     4     1     2
  1.3190781695195047E-01 a        78     0     4     1     3
 -4.3484336803834517E-01 a        79     0     4     1     4
 -3.4883367052798409E-01 a        80     0     4     1     5
 -5.3885228321102840E-01 a        81     0     4     1     6
 -3.7717940245205112E-01 a        82     0     4     1     7
 -9.1773446987643403E-01 a        83     0     4     1     8
  2.4234440382440495E-01 a        84     0     4     1     9
 -8.3552331008867831E-01 a        85     0     4     1    10
 -3.3053500441050443E-01 a        86     0     4     1    11
  7.5542814399418595E-02 a        87     0     4     1    12
  1.8144944726663964E-01 a        88     0     4     1    13
  1.7025520686726131E-01 a        89     0     4     1    14
 -5.8251208611271588E-01 a        90     0     4     1    15
 -5.3133136198904529E-01 a        91     0     4     1    16
  1.1332670842836730E+00 a        92     0     4     1    17
  3.5331543874932603E-01 a        93     0     4     1    18
 -8.5029831066386230E-02 a        94     0     4     1    19
  6.2713473811165421E-01 a        95     0     4     1    20
 -1.8543966279199919E-01 a        96     0     4     1    21
  6.1990000836750964E-02 a        97     0     4     1    22
 -2.5840512424177575E-01 a        98     0     4     1    23
  5.3257783726339714E-01 a        99     0     4     1    24
 -6.8769537159379820E-02 a       100     0     4     1    25
 -7.7861137604761521E-01 a       101     0     5     1     1
 -3.2546465397864249E-01 a       102     0     5     1     2
