################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  6.8729904450133683E-01 a         1     0     1     1     1
 -2.2180184819358695E-01 a         2     0     1     1     2
  1.4309298199203051E+00 a         3     0     1     1     3
  1.3465401120136746E+00 a         4     0     1     1     4
 -1.2681070796934721E-01 a         5     0     1     1     5
  4.8948577014675831E-01 a         6     0     1     1     6
 -1.4486597597095832E+00 a         7     0     1     1     7
 -1.0869908061815927E+00 a         8     0     1     1     8
  1.4940511316691436E+00 a         9     0     1     1     9
  6.4063128955918514E-01 a        10     0     1     1    10
 -3.1400174345614085E-01 a        11     0     1     1    11
  3.3179043611854575E-01 a        12     0     1     1    12
 -5.8604806008320398E-01 a        13     0     1     1    13
  6.2310776890171604E-01 a        14     0     1     1    14
 -1.4153000533551654E+00 a        15     0     1     1    15
  7.5136976899091568E-01 a        16     0     1     1    16
 -7.2136466570005719E-01 a        17     0     1     1    17
  4.8796897057860344E-01 a        18     0     1     1    18
  4.5731768150824115E-01 a        19     0     1     1    19
 -5.6346985949621287E-01 a        20     0     1     1    20
  2.6441260891150065E-02 a        21     0     1     1    21
 -4.6492186728084373E-01 a        22     0     1     1    22
  1.4792662782620791E+00 a        23     0     1     1    23
 -1.4294926148459517E+00 a        24     0     1     1    24
  7.2744680831313069E-01 a        25     0     1     1    25
 -1.2852109431767456E+00 a        26     0     2     1     1
  5.0436322498997654E-01 a        27     0     2     1     2
  2.2990634750962484E+00 a        28     0     2     1     3
 -1.1746748225740473E+00 a        29     0     2     1     4
  6.7169580801719908E-01 a        30     0     2     1     5
 -1.8628367355181579E+00 a        31     0     2     1     6
 -1.2377424345545189E+00 a        32     0     2     1     7
  2.0008964433257781E-02 a        33     0     2     1     8
 -2.8826716463226426E-01 a        34     0     2     1     9
  1.2021614618492007E+00 a        35     0     2     1    10
  1.1561426443388413E-01 a        36     0     2     1    11
  1.4330316950202238E-01 a        37     0     2     1    12
 -5.6838736359279296E-01 a        38     0     2     1    13
  1.5208816335139892E+00 a        39     0     2     1    14
 -5.1234838205635369E-01 a        40     0     2     1    15
