################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  9.6168499904999161E-01 a         1     0     1     1     1
  5.9142334608933944E-01 a         2     0     1     1     2
  1.1787209495308086E+00 a         3     0     1     1     3
  8.0164727613086739E-01 a         4     0     1     1     4
  1.2411737933764833E+00 a         5     0     1     1     5
  3.0954400734235854E-01 a         6     0     1     1     6
 -6.2624193544257134E-01 a         7     0     1     1     7
 -1.4588713498084416E-01 a         8     0     1     1     8
 -6.2132431747653660E-01 a         9     0     1     1     9
 -5.4141822302725418E-01 a        10     0     1     1    10
 -1.6991329405121245E+00 a        11     0     1     1    11
 -5.2931180659269228E-01 a        12     0     1     1    12
 -1.2273656126377177E+00 a        13     0     1     1    13
 -2.4749632318524220E+00 a        14     0     1     1    14
 -1.9116413492220932E+00 a        15     0     1     1    15
  3.5585178588174271E-01 a        16     0     1     1    16
 -9.1934928874048971E-01 a        17     0     1     1    17
  6.1053820222902969E-02 a        18     0     1     1    18
  6.1837713101896181E-02 a        19     0     1     1    19
  5.9202191316950925E-01 a        20     0     1     1    20
  7.1990586889983177E-01 a        21     0     1     1    21
 -1.1600277936048706E+00 a        22     0     1     1    22
 -2.3932933901411082E+00 a        23     0     1     1    23
  1.0080920214877425E+00 a        24     0     1     1    24
  7.3845988702955034E-01 a        25     0     1     1    25
  1.9154983763122273E+00 a        26     0     2     1     1
 -8.8751668694439390E-01 a        27     0     2     1     2
 -7.6944087549968732E-01 a        28     0     2     1     3
  2.1269794387935498E-01 a        29     0     2     1     4
  5.1674729041867373E-01 a        30     0     2     1     5
  1.5150390261420832E+00 a        31     0     2     1     6
  1.6717959780473275E+00 a        32     0     2     1     7
 -1.5149501501678615E+00 a        33     0     2     1     8
 -1.1497542949245025E+00 a        34     0     2     1     9
 -1.3048135093182966E-01 a        35     0     2     1    10
 -6.9285648765695795E-01 a        36     0     2     1    11
 -9.7183224299092819E-01 a        37     0     2     1    12
 -1.0451715717849954E+00 a        38     0     2     1    13
 -1.9113498762484474E-01 a        39     0     2     1    14
 -9.6753025571936457E-01 a        40     0     2     1    15
 -1.5709068818885644E-01 a        41     0     2     1    16
  2.6033220460512219E+00 a        42     0     2     1    17
  1.0382647961862714E+00 a        43     0     2     1    18
 -3.2762284433755873E-01 a        44     0     2     1    19
  6.8531869368690923E-01 a        45     0     2     1    20
 -1.7460010516117672E-01 a        46     0     2     1    21
 -3.1668039134958736E-01 a        47     0     2     1    22
 -1.1135002901891597E+00 a        48     0     2     1    23
  1.6688327180378348E+00 a        49     0     2     1    24
  1.2969017370291345E+00 a        50     0     2     1    25
 -2.2492180916210605E+00 a        51     0     3     1     1
 -1.5942479617422785E+00 a        52     0     3     1     2
  5.0700409902976695E-01 a        53     0     3     1     3
  5.0833654808801099E-01 a        54     0     3     1     4
 -1.1721461297261051E+00 a        55     0     3     1     5
  6.9522401891150587E-01 a        56     0     3     1     6
  1.0173397807752831E+00 a        57     0     3     1     7
  2.7253980274552392E-01 a        58     0     3     1     8
 -9.4142700469336732E-02 a        59     0     3     1     9
 -9.7044444334755509E-01 a        60     0     3     1    10
 -1.7820894717763913E-01 a        61     0     3     1    11
  5.3940870879753279E-02 a        62     0     3     1    12
  6.8852788985185054E-01 a        63     0     3     1    13
  2.0446128957499843E+00 a        64     0     3     1    14
  2.7979160031721206E-01 a        65     0     3     1    15
 -6.6617548289427023E-02 a        66     0     3     1    16
 -3.3291360394615999E-01 a        67     0     3     1    17
  9.9939665049856197E-01 a        68     0     3     1    18
 -8.5295448595435264E-01 a        69     0     3     1    19
  7.5282701854369555E-02 a        70     0     3     1    20
  4.5118817029193140E-02 a        71     0     3     1    21
 -1.8547850735506236E-01 a        72     0     3     1    22
  5.7615175101780519E-02 a        73     0     3     1    23
 -1.5860611553410603E-01 a        74     0     3     1    24
 -4.0542270341295339E-01 a        75     0     3     1    25
  1.8461306090834393E+00 a        76     0     4     1     1
  3.1274542299789390E-02 a        77     0     4     1     2
 -4.8673447827087191E-01 a        78     0     4     1     3
  5.6351614165935604E-01 a        79     0     4     1     4
 -3.4282389054473492E-02 a        80     0     4     1     5
 -2.4124803933308292E-01 a        81     0     4     1     6
 -9.3393587016094570E-01 a        82     0     4     1     7
 -1.5221262595446250E+00 a        83     0     4     1     8
 -3.0644584627469951E-01 a        84     0     4     1     9
  4.5003887327586484E-01 a        85     0     4     1    10
 -1.0266692749330817E+00 a        86     0     4     1    11
  3.1771810191000893E-02 a        87     0     4     1    12
 -4.6040252729469078E-01 a        88     0     4     1    13
 -7.6363249900155750E-01 a        89     0     4     1    14
  9.3447168764082822E-02 a        90     0     4     1    15
  9.1507679310823287E-01 a        91     0     4     1    16
  4.8818111456977265E-01 a        92     0     4     1    17
 -3.0216989113001824E-01 a        93     0     4     1    18
 -4.5849103087991699E-01 a        94     0     4     1    19
  3.5926084512585632E-01 a        95     0     4     1    20
  4.8975008304721046E-01 a        96     0     4     1    21
  6.5524108690979865E-01 a        97     0     4     1    22
  3.0301292538289654E-01 a        98     0     4     1    23
  7.0368449791955012E-01 a        99     0     4     1    24
  3.7450597560630239E-01 a       100     0     4     1    25
  3.5362089830559362E-01 a       101     0     5     1     1
 -7.7467703375483393E-02 a       102     0     5     1     2
  1.9415000739684321E-01 a       103     0     5     1     3
  2.5041013187716360E-01 a       104     0     5     1     4
  7.5590080244886915E-01 a       105     0     5     1     5
 -1.2162484694867712E-01 a       106     0     5     1     6
 -1.0354685530621512E-01 a       107     0     5     1     7
 -4.4341848983138282E-01 a       108     0     5     1     8
 -4.1491993770614508E-02 a       109     0     5     1     9
  4.0525365515429390E-01 a       110     0     5     1    10
 -3.8047318486369730E-01 a       111     0     5     1    11
  1.2044707259957833E-01 a       112     0     5     1    12
 -2.2142491253364191E-02 a       113     0     5     1    13
 -4.2018615774119533E-01 a       114     0     5     1    14
  4.4424579983613982E-01 a       115     0     5     1    15
 -2.1202174910455845E-01 a       116     0     5     1    16
 -1.0687087188890883E-02 a       117     0     5     1    17
 -2.2030099240959021E-02 a       118     0     5     1    18
  3.8562743528721702E-02 a       119     0     5     1    19
  2.0476818009011993E-01 a       120     0     5     1    20
  4.5773736353045358E-01 a       121     0     5     1    21
 -7.0843810629887635E-02 a       122     0     5     1    22
 -9.7249193903815534E-02 a       123     0     5     1    23
  1.7437477266112059E-01 a       124     0     5     1    24
 -7.5385051487157823E-02 a       125     0     5     1    25
 -1.6447580393517607E-02 a       126     0     6     1     1
  9.5447181612536058E-01 a       127     0     6     1     2
  2.5082506876090821E-01 a       128     0     6     1     3
  1.2074675932321427E-01 a       129     0     6     1     4
  1.7784499458935282E-01 a       130     0     6     1     5
  1.0419823202244105E-02 a       131     0     6     1     6
 -6.7005183675247859E-01 a       132     0     6     1     7
 -5.1109365730722367E-01 a       133     0     6     1     8
  6.2402313229770356E-01 a       134     0     6     1     9
  3.7314615212706952E-03 a       135     0     6     1    10
 -4.7077680963730606E-02 a       136     0     6     1    11
  1.8275065312709485E-01 a       137     0     6     1    12
  1.0221951192166983E+00 a       138     0     6     1    13
 -4.4168359846845257E-01 a       139     0     6     1    14
 -1.9384405250463049E-01 a       140     0     6     1    15
 -8.3765278550448607E-01 a       141     0     6     1    16
 -8.8932127467985300E-01 a       142     0     6     1    17
 -4.8411377451390969E-01 a       143     0     6     1    18
 -8.7507549097950221E-01 a       144     0     6     1    19
 -1.0792550003736971E+00 a       145     0     6     1    20
  7.5998144863197481E-01 a       146     0     6     1    21
 -8.5729438045845291E-02 a       147     0     6     1    22
 -2.9654337878004547E-02 a       148     0     6     1    23
 -4.6177653496578826E-02 a       149     0     6     1    24
 -3.3389612473849867E-01 a       150     0     6     1    25
 -1.3359037781692870E-01 a       151     0     7     1     1
  8.0314686281773440E-01 a       152     0     7     1     2
  1.1576447900993250E-01 a       153     0     7     1     3
  2.5506527141610413E-01 a       154     0     7     1     4
  1.5387683730052309E-01 a       155     0     7     1     5
  5.1518189366940054E-02 a       156     0     7     1     6
 -5.7255873833768756E-01 a       157     0     7     1     7
 -1.5509222888608840E-01 a       158     0     7     1     8
  5.4785202579714221E-01 a       159     0     7     1     9
 -2.1733147261080973E-01 a       160     0     7     1    10
