################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.2935251719679416E-01 a         1     0     1     1     1
  5.8006886886021340E-02 a         2     0     1     1     2
  1.4070120784474209E-03 a         3     0     1     1     3
 -1.2228292540194780E-01 a         4     0     1     1     4
 -1.6167444492606550E-01 a         5     0     1     1     5
  6.0593989345740451E-02 a         6     0     1     1     6
 -1.8973056515187528E-01 a         7     0     1     1     7
 -3.9257598312172159E-01 a         8     0     1     1     8
 -2.0366966062903818E-02 a         9     0     1     1     9
 -5.4718959494461483E-02 a        10     0     1     1    10
 -2.0051073703522121E-01 a        11     0     1     1    11
 -3.2315810806459337E-02 a        12     0     1     1    12
 -5.9371397648276439E-02 a        13     0     1     1    13
 -8.1385842655093701E-02 a        14     0     1     1    14
 -1.7005017292432051E-01 a        15     0     1     1    15
  3.3510669649979327E-02 a        16     0     1     1    16
 -1.9206901878633692E-01 a        17     0     1     1    17
 -1.2239763392610890E-01 a        18     0     1     1    18
 -6.4695273354593741E-02 a        19     0     1     1    19
 -1.2391397205021158E-01 a        20     0     1     1    20
  1.1648303681440826E-01 a        21     0     1     1    21
  1.5357660596141096E-01 a        22     0     1     1    22
  3.9120974264451193E-02 a        23     0     1     1    23
  1.1495282823389100E-01 a        24     0     1     1    24
 -3.3605624823599761E-01 a        25     0     1     1    25
 -1.3318233209737276E-01 a        26     0     2     1     1
  1.1433204073082216E-01 a        27     0     2     1     2
  1.3823629909354432E-01 a        28     0     2     1     3
 -1.1159459356929278E-02 a        29     0     2     1     4
 -2.6195984852611748E-01 a        30     0     2     1     5
 -1.8425718392877319E-01 a        31     0     2     1     6
 -2.3325850475297991E-01 a        32     0     2     1     7
  3.4453349459005814E-02 a        33     0     2     1     8
 -3.0279345849306932E-01 a        34     0     2     1     9
  2.2650352866562098E-01 a        35     0     2     1    10
  6.9026384822416936E-02 a        36     0     2     1    11
  2.6255148771873504E-01 a        37     0     2     1    12
  2.4800037360627289E-01 a        38     0     2     1    13
  1.1876061535485147E-01 a        39     0     2     1    14
 -1.0901444153474802E-02 a        40     0     2     1    15
 -1.1739480565154453E-01 a        41     0     2     1    16
 -1.3734015473064501E-01 a        42     0     2     1    17
 -1.2695634454383944E-01 a        43     0     2     1    18
 -1.6319494978630664E-01 a        44     0     2     1    19
 -1.5684898010165510E-01 a        45     0     2     1    20
