################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.1930577609768007E-01 a         1     0     1     1     1
  1.9412150172152500E-02 a         2     0     1     1     2
 -1.4363762872642988E-02 a         3     0     1     1     3
  3.5712051087443825E-02 a         4     0     1     1     4
 -1.9926573440638323E-01 a         5     0     1     1     5
  3.2020676807791909E-01 a         6     0     1     1     6
 -5.3315246058562520E-02 a         7     0     1     1     7
 -2.7446536983834452E-01 a         8     0     1     1     8
 -3.7106730807308717E-02 a         9     0     1     1     9
 -3.8953709373524825E-02 a        10     0     1     1    10
 -1.3376315184728205E-01 a        11     0     1     1    11
 -1.3742623622851052E-01 a        12     0     1     1    12
 -3.5545349648368585E-02 a        13     0     1     1    13
  2.1701485197692971E-01 a        14     0     1     1    14
  2.4532360075973206E-01 a        15     0     1     1    15
 -2.2554913126503881E-01 a        16     0     1     1    16
 -8.8316820233286686E-02 a        17     0     1     1    17
 -1.1868667557454549E-01 a        18     0     1     1    18
  1.2255110091332597E-01 a        19     0     1     1    19
 -7.8354312166691614E-02 a        20     0     1     1    20
 -1.7321260853603379E-01 a        21     0     1     1    21
  1.4070207582395938E-01 a        22     0     1     1    22
 -4.2834673581092969E-01 a        23     0     1     1    23
 -7.8203298599999783E-03 a        24     0     1     1    24
 -1.9177173328427352E-01 a        25     0     1     1    25
 -2.2294093245977569E-02 a        26     0     2     1     1
 -2.4892228262408003E-01 a        27     0     2     1     2
  4.4642074417223471E-01 a        28     0     2     1     3
  4.7618246993045288E-01 a        29     0     2     1     4
 -1.9816377535674418E-01 a        30     0     2     1     5
 -2.8960642543553500E-01 a        31     0     2     1     6
 -3.2862690668288363E-01 a        32     0     2     1     7
 -9.4388313489902093E-02 a        33     0     2     1     8
  2.8156288641049848E-01 a        34     0     2     1     9
 -1.6070770667695575E-01 a        35     0     2     1    10
 -4.5548648167322742E-01 a        36     0     2     1    11
 -6.1187036275486895E-01 a        37     0     2     1    12
 -3.7500334912122218E-01 a        38     0     2     1    13
  5.9870753003103294E-01 a        39     0     2     1    14
 -4.2581952763774265E-02 a        40     0     2     1    15
 -1.9056066513902927E-02 a        41     0     2     1    16
 -3.6891561723562472E-01 a        42     0     2     1    17
  4.8462509495292522E-01 a        43     0     2     1    18
  1.3013994603676282E-01 a        44     0     2     1    19
  5.8427766668012200E-02 a        45     0     2     1    20
 -5.8905508815236041E-01 a        46     0     2     1    21
  2.6155278613520316E-01 a        47     0     2     1    22
 -4.2457321127426129E-01 a        48     0     2     1    23
  2.1928889295779719E-01 a        49     0     2     1    24
  2.5174617000644794E-01 a        50     0     2     1    25
 -6.2687343195823531E-02 a        51     0     3     1     1
 -5.3671149474409485E-01 a        52     0     3     1     2
 -5.9749167267340503E-02 a        53     0     3     1     3
  6.3504554713034111E-01 a        54     0     3     1     4
  6.9058044107022221E-01 a        55     0     3     1     5
 -1.5515706105182239E-01 a        56     0     3     1     6
 -4.0873322997393696E-01 a        57     0     3     1     7
 -3.9324645077374744E-02 a        58     0     3     1     8
  8.0288718304782444E-02 a        59     0     3     1     9
  6.2784994337789307E-02 a        60     0     3     1    10
  1.0000649046009440E-01 a        61     0     3     1    11
  2.4592242088028135E-01 a        62     0     3     1    12
 -1.4583784208304545E-01 a        63     0     3     1    13
  8.3914725564231873E-01 a        64     0     3     1    14
 -1.8359756681354306E-01 a        65     0     3     1    15
 -6.3196075475656655E-01 a        66     0     3     1    16
 -2.0340296947790676E-01 a        67     0     3     1    17
  3.0037594413016006E-01 a        68     0     3     1    18
 -4.2118669844655471E-01 a        69     0     3     1    19
 -1.3458062826254932E-01 a        70     0     3     1    20
 -9.1955076030879201E-01 a        71     0     3     1    21
  7.5729238116594398E-03 a        72     0     3     1    22
 -8.1605672647106359E-02 a        73     0     3     1    23
  5.9078216108901815E-01 a        74     0     3     1    24
  2.6073752401746803E-01 a        75     0     3     1    25
  1.0113208566403002E+00 a        76     0     4     1     1
  1.6789022066320000E-01 a        77     0     4     1     2
  2.2165620725043891E-01 a        78     0     4     1     3
 -7.3578339085482558E-01 a        79     0     4     1     4
  6.4210069571129547E-01 a        80     0     4     1     5
  2.0552876459619579E-01 a        81     0     4     1     6
 -1.9942287156450821E-02 a        82     0     4     1     7
  4.4954406061789715E-01 a        83     0     4     1     8
  5.1350199761336063E-02 a        84     0     4     1     9
  6.8677580818614720E-02 a        85     0     4     1    10
 -1.1880268377949679E-01 a        86     0     4     1    11
  6.3588464906568187E-01 a        87     0     4     1    12
 -6.6026874653363696E-02 a        88     0     4     1    13
 -6.7987376640868624E-02 a        89     0     4     1    14
  5.4501300673196307E-02 a        90     0     4     1    15
  8.3582979103466126E-01 a        91     0     4     1    16
 -2.4066423314031538E-01 a        92     0     4     1    17
  5.9644974569042053E-01 a        93     0     4     1    18
  5.5131205732401822E-01 a        94     0     4     1    19
  4.8532970913838214E-01 a        95     0     4     1    20
 -2.7697797567070515E-01 a        96     0     4     1    21
 -5.5690816306356239E-01 a        97     0     4     1    22
 -3.5899687708424194E-01 a        98     0     4     1    23
