################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.6339509155956838E-01 a         1     0     1     1     1
  2.9158602881336801E-02 a         2     0     1     1     2
  3.0489388447175286E-01 a         3     0     1     1     3
  4.1938514911099484E-01 a         4     0     1     1     4
  6.1806665586960252E-01 a         5     0     1     1     5
 -9.5675337039815900E-02 a         6     0     1     1     6
  7.0348359364282784E-02 a         7     0     1     1     7
 -1.0682595410663495E-01 a         8     0     1     1     8
 -1.0464916630320527E-01 a         9     0     1     1     9
  3.5512701937110341E-01 a        10     0     1     1    10
 -7.9496741846290478E-02 a        11     0     1     1    11
 -6.2882514455540647E-02 a        12     0     1     1    12
  3.3041665971988493E-01 a        13     0     1     1    13
 -3.4450430321501946E-01 a        14     0     1     1    14
 -2.0116161230785412E-01 a        15     0     1     1    15
  6.1036802664864942E-01 a        16     0     1     1    16
  9.7965909428543690E-02 a        17     0     1     1    17
  4.3365262867324272E-01 a        18     0     1     1    18
 -9.1908730316824037E-03 a        19     0     1     1    19
  1.0795763943696382E-01 a        20     0     1     1    20
  4.3710925162777686E-01 a        21     0     1     1    21
 -4.3390581210496909E-01 a        22     0     1     1    22
  1.1878071560224431E-01 a        23     0     1     1    23
 -3.8647897886309424E-01 a        24     0     1     1    24
 -5.7462075881627953E-02 a        25     0     1     1    25
  5.6060328574801199E-01 a        26     0     2     1     1
 -1.7219328115927868E-01 a        27     0     2     1     2
  4.0811922857256733E-01 a        28     0     2     1     3
  1.7770129417750913E-01 a        29     0     2     1     4
 -3.3569055451227053E-01 a        30     0     2     1     5
  3.2462650918170424E-02 a        31     0     2     1     6
 -2.7735425365300936E-01 a        32     0     2     1     7
 -1.2782713352024713E+00 a        33     0     2     1     8
 -2.5508583049268990E-01 a        34     0     2     1     9
 -4.2860992192281538E-01 a        35     0     2     1    10
  6.6680090416895554E-01 a        36     0     2     1    11
 -2.3024086134617874E-01 a        37     0     2     1    12
 -3.9878992310081480E-03 a        38     0     2     1    13
 -3.3520544978654657E-02 a        39     0     2     1    14
 -8.6322726542628042E-02 a        40     0     2     1    15
  3.4286181077210770E-01 a        41     0     2     1    16
  2.3729366951409919E-01 a        42     0     2     1    17
 -2.3510540612370093E-01 a        43     0     2     1    18
 -3.7653273802881293E-01 a        44     0     2     1    19
 -5.0141202944965357E-01 a        45     0     2     1    20
  4.4796066562223347E-01 a        46     0     2     1    21
  5.3057303945951706E-01 a        47     0     2     1    22
  5.1816457210116784E-01 a        48     0     2     1    23
 -3.3019537665618437E-01 a        49     0     2     1    24
  6.1067571745638605E-01 a        50     0     2     1    25
  4.0060539336315670E-01 a        51     0     3     1     1
 -3.3089677304733178E-01 a        52     0     3     1     2
 -2.1446211449063471E-01 a        53     0     3     1     3
  2.0600867184124280E-01 a        54     0     3     1     4
  5.0219377976446511E-01 a        55     0     3     1     5
 -2.4816775673670752E-01 a        56     0     3     1     6
 -9.0631611662256972E-02 a        57     0     3     1     7
  4.0535962195919256E-01 a        58     0     3     1     8
 -1.1656014869908300E-01 a        59     0     3     1     9
  1.0123425920949858E-02 a        60     0     3     1    10
  2.6976580683418183E-02 a        61     0     3     1    11
  1.8534780296949299E-01 a        62     0     3     1    12
  9.0768803769572914E-01 a        63     0     3     1    13
  1.3282489311726078E-01 a        64     0     3     1    14
 -8.3708599037674858E-01 a        65     0     3     1    15
  6.6427948369516432E-01 a        66     0     3     1    16
  2.9246893911555283E-01 a        67     0     3     1    17
  1.6602741711721364E-01 a        68     0     3     1    18
 -8.3784517400957437E-02 a        69     0     3     1    19
  2.8530782305021307E-01 a        70     0     3     1    20
  9.4591381778594985E-01 a        71     0     3     1    21
 -6.9258909448141870E-01 a        72     0     3     1    22
 -3.0900293652739119E-01 a        73     0     3     1    23
 -1.8119767602628267E-01 a        74     0     3     1    24
 -3.5902693183670364E-01 a        75     0     3     1    25
  3.0128334186542635E-03 a        76     0     4     1     1
  7.5135900687049131E-02 a        77     0     4     1     2
  2.9719981851118432E-01 a        78     0     4     1     3
  3.3482153254526797E-01 a        79     0     4     1     4
 -8.2574171184882222E-02 a        80     0     4     1     5
 -2.4988672240841855E-01 a        81     0     4     1     6
 -1.3001939662360856E-01 a        82     0     4     1     7
  4.5067273650971809E-02 a        83     0     4     1     8
 -4.4269381232191191E-01 a        84     0     4     1     9
 -4.0537827623408601E-01 a        85     0     4     1    10
 -1.9354176741436319E-01 a        86     0     4     1    11
 -9.6018160266501590E-02 a        87     0     4     1    12
 -2.9412608657654943E-01 a        88     0     4     1    13
 -2.7675752690341754E-01 a        89     0     4     1    14
 -1.4930596021171430E-01 a        90     0     4     1    15
  1.8249254408387250E-01 a        91     0     4     1    16
  1.0573653528355992E-01 a        92     0     4     1    17
  3.1133002776202845E-01 a        93     0     4     1    18
