################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -8.2223254760761637E-03 a         1     0     1     1     1
 -1.0831609801514611E-01 a         2     0     1     1     2
  1.0993456958358554E-01 a         3     0     1     1     3
 -2.4727876468015657E-02 a         4     0     1     1     4
 -3.4920239034283020E-02 a         5     0     1     1     5
  1.4292290351637646E-01 a         6     0     1     1     6
 -8.5424721751167262E-02 a         7     0     1     1     7
 -4.4149378600164838E-02 a         8     0     1     1     8
 -6.4617831458732622E-02 a         9     0     1     1     9
 -5.5508634008945262E-02 a        10     0     1     1    10
  1.6228638618752574E-03 a        11     0     1     1    11
  9.5121867069073204E-02 a        12     0     1     1    12
 -1.4434849795533350E-01 a        13     0     1     1    13
 -3.9570183482307203E-02 a        14     0     1     1    14
  5.4938307429018549E-02 a        15     0     1     1    15
  8.8227379241064524E-02 a        16     0     1     1    16
  8.7858590679501899E-02 a        17     0     1     1    17
  4.5891038775047799E-02 a        18     0     1     1    18
 -5.4987522276466701E-02 a        19     0     1     1    19
 -6.1086339790052402E-02 a        20     0     1     1    20
  4.5897910542141039E-03 a        21     0     1     1    21
  1.5451241464945234E-02 a        22     0     1     1    22
  5.6766414401049591E-02 a        23     0     1     1    23
  3.0788549120824328E-02 a        24     0     1     1    24
 -8.4210767297200728E-02 a        25     0     1     1    25
 -1.6070660042449537E-02 a        26     0     2     1     1
 -6.4367465056161907E-02 a        27     0     2     1     2
 -1.1055290035682336E-01 a        28     0     2     1     3
 -1.9974257669740847E-01 a        29     0     2     1     4
  1.9359688528815544E-01 a        30     0     2     1     5
  1.2626017226165917E-01 a        31     0     2     1     6
 -1.0249153809391588E-01 a        32     0     2     1     7
 -7.4250979016156418E-02 a        33     0     2     1     8
 -2.8553429348406939E-03 a        34     0     2     1     9
  4.0441975979771005E-02 a        35     0     2     1    10
  3.6062826108510006E-02 a        36     0     2     1    11
  1.1108018751349721E-01 a        37     0     2     1    12
 -1.2763386461245202E-01 a        38     0     2     1    13
  3.7450985717688817E-02 a        39     0     2     1    14
  2.2737968647497862E-02 a        40     0     2     1    15
  6.0971774209030320E-02 a        41     0     2     1    16
  6.5629999636974939E-02 a        42     0     2     1    17
 -3.0292542539691276E-02 a        43     0     2     1    18
 -4.5032310696770158E-03 a        44     0     2     1    19
  1.5685398257849828E-02 a        45     0     2     1    20
 -3.0422397056892803E-02 a        46     0     2     1    21
  1.4264468520959146E-02 a        47     0     2     1    22
 -3.0814210723751026E-02 a        48     0     2     1    23
  7.7654700463690121E-02 a        49     0     2     1    24
  1.4139216928859152E-01 a        50     0     2     1    25
 -6.8465399535804772E-02 a        51     0     3     1     1
 -8.2776964524890057E-03 a        52     0     3     1     2
  9.1537687712822197E-02 a        53     0     3     1     3
 -2.5245430447255839E-02 a        54     0     3     1     4
 -2.0419188790163095E-01 a        55     0     3     1     5
  1.3650099537989821E-01 a        56     0     3     1     6
  4.2651261054153844E-02 a        57     0     3     1     7
 -5.6357874054686535E-02 a        58     0     3     1     8
  6.5338960130102805E-02 a        59     0     3     1     9
 -2.1780330812306022E-02 a        60     0     3     1    10
 -2.0641078901226233E-02 a        61     0     3     1    11
  1.6646965931321478E-01 a        62     0     3     1    12
  2.7687445241492718E-03 a        63     0     3     1    13
  2.1329975431353787E-02 a        64     0     3     1    14
  7.1618382522777441E-02 a        65     0     3     1    15
 -1.0055481583736395E-01 a        66     0     3     1    16
 -8.8422447052732916E-02 a        67     0     3     1    17
  6.0865875113301771E-02 a        68     0     3     1    18
  4.2316760804809318E-02 a        69     0     3     1    19
  1.6365255707376175E-01 a        70     0     3     1    20
