################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.3239791818736196E-01 a         1     0     1     1     1
  4.0687842002392366E-02 a         2     0     1     1     2
 -1.2317520960161069E-01 a         3     0     1     1     3
  1.9000780859400927E-02 a         4     0     1     1     4
  8.8591971020033619E-02 a         5     0     1     1     5
 -1.3571991188194493E-01 a         6     0     1     1     6
  7.5595511117229383E-02 a         7     0     1     1     7
 -9.9142066910565874E-02 a         8     0     1     1     8
  2.3289502745998630E-03 a         9     0     1     1     9
  6.9957649943801312E-02 a        10     0     1     1    10
 -6.3627319910796676E-02 a        11     0     1     1    11
 -1.0720218458874971E-01 a        12     0     1     1    12
  8.0290316828561081E-02 a        13     0     1     1    13
  2.1359212156506765E-02 a        14     0     1     1    14
 -5.4438949463391922E-02 a        15     0     1     1    15
 -5.4829906276447529E-02 a        16     0     1     1    16
 -1.0021637035093268E-01 a        17     0     1     1    17
  7.2542506892543223E-03 a        18     0     1     1    18
 -6.8741774765862157E-02 a        19     0     1     1    19
 -2.3417791565907467E-02 a        20     0     1     1    20
 -7.2850121682218716E-02 a        21     0     1     1    21
 -1.2264184418191455E-01 a        22     0     1     1    22
 -8.1520477212103856E-02 a        23     0     1     1    23
 -3.0301157092351687E-02 a        24     0     1     1    24
 -1.8146130721079251E-01 a        25     0     1     1    25
 -1.3158459186872873E-01 a        26     0     2     1     1
  2.0872990701668193E-02 a        27     0     2     1     2
  5.3925476223480956E-02 a        28     0     2     1     3
  8.8247383649499647E-02 a        29     0     2     1     4
  5.1140279078321041E-02 a        30     0     2     1     5
 -3.4161796721190324E-03 a        31     0     2     1     6
 -2.3067026767597740E-02 a        32     0     2     1     7
 -8.2289234238563172E-02 a        33     0     2     1     8
 -6.5498392250688542E-03 a        34     0     2     1     9
 -3.8611280932385139E-02 a        35     0     2     1    10
  9.3693247302535365E-02 a        36     0     2     1    11
  9.6429251119235546E-02 a        37     0     2     1    12
 -9.2731181059258441E-02 a        38     0     2     1    13
 -7.3248800021729732E-02 a        39     0     2     1    14
  1.0141984667907258E-01 a        40     0     2     1    15
 -1.0786285185568908E-01 a        41     0     2     1    16
  9.0660645217094285E-02 a        42     0     2     1    17
 -2.2526597394922649E-03 a        43     0     2     1    18
 -1.6446984845126349E-02 a        44     0     2     1    19
 -1.6601315805537828E-01 a        45     0     2     1    20
  9.5140727322401114E-02 a        46     0     2     1    21
 -5.6913137025463273E-02 a        47     0     2     1    22
  4.5295372560601767E-02 a        48     0     2     1    23
 -8.0871726618229986E-02 a        49     0     2     1    24
  3.2997814031576971E-02 a        50     0     2     1    25
 -2.0677730940805064E-02 a        51     0     3     1     1
  3.4911217471559161E-02 a        52     0     3     1     2
 -1.2220166658533323E-02 a        53     0     3     1     3
 -2.8008249454766144E-02 a        54     0     3     1     4
  3.3728601125523311E-01 a        55     0     3     1     5
 -7.3256760397265697E-02 a        56     0     3     1     6
 -1.1153433347912267E-01 a        57     0     3     1     7
 -1.5018993306776163E-01 a        58     0     3     1     8
  1.4186428452206709E-01 a        59     0     3     1     9
 -1.0679474800510821E-01 a        60     0     3     1    10
 -3.3872831778732203E-02 a        61     0     3     1    11
 -5.3906331464966491E-02 a        62     0     3     1    12
  7.8266521635442871E-02 a        63     0     3     1    13
 -7.6622255845822121E-02 a        64     0     3     1    14
 -1.2327116479533188E-02 a        65     0     3     1    15
  3.8323292047929253E-02 a        66     0     3     1    16
 -1.5470918352331026E-01 a        67     0     3     1    17
  2.4363522701689030E-03 a        68     0     3     1    18
 -5.2391454592782917E-02 a        69     0     3     1    19
  8.8867428750234498E-02 a        70     0     3     1    20
  1.2793572855642096E-01 a        71     0     3     1    21
 -1.4901460403736624E-01 a        72     0     3     1    22
 -9.7388671562945450E-02 a        73     0     3     1    23
 -1.5302825036955992E-01 a        74     0     3     1    24
 -8.6286608612516080E-03 a        75     0     3     1    25
  2.7903452316959215E-01 a        76     0     4     1     1
