################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -8.2637507944306896E-02 a         1     0     1     1     1
  1.1175963705132536E-01 a         2     0     1     1     2
  3.2846789929319449E-02 a         3     0     1     1     3
  2.1425455188349249E-01 a         4     0     1     1     4
  5.6619029524960660E-02 a         5     0     1     1     5
  5.4706056563789476E-02 a         6     0     1     1     6
  1.7393267041466706E-01 a         7     0     1     1     7
  2.6772724501405620E-02 a         8     0     1     1     8
 -1.0957436484790764E-01 a         9     0     1     1     9
  1.1801706099030201E-01 a        10     0     1     1    10
  5.2990114730298882E-02 a        11     0     1     1    11
 -7.4161521179398587E-02 a        12     0     1     1    12
 -1.0764279047666878E-01 a        13     0     1     1    13
  3.5888473618945885E-02 a        14     0     1     1    14
  7.8907161704405135E-02 a        15     0     1     1    15
 -1.2765253006481136E-01 a        16     0     1     1    16
 -1.6126133365224699E-01 a        17     0     1     1    17
  2.9107899253526429E-02 a        18     0     1     1    18
  4.2833371955498689E-02 a        19     0     1     1    19
  7.6030993623372289E-02 a        20     0     1     1    20
  5.4817391194420854E-02 a        21     0     1     1    21
 -1.5366573375529158E-03 a        22     0     1     1    22
 -6.5332735030247488E-02 a        23     0     1     1    23
 -2.2405047240296010E-02 a        24     0     1     1    24
 -5.9318388571764295E-02 a        25     0     1     1    25
  4.4227874149288103E-02 a        26     0     2     1     1
  2.4971447585238893E-01 a        27     0     2     1     2
  1.1185547900160173E-01 a        28     0     2     1     3
  1.0589288830379504E-01 a        29     0     2     1     4
  2.1271801260105766E-01 a        30     0     2     1     5
  1.6748091996418590E-01 a        31     0     2     1     6
  7.7178232939711863E-02 a        32     0     2     1     7
  8.8205767227892598E-02 a        33     0     2     1     8
  4.2013630986093052E-03 a        34     0     2     1     9
 -5.0074891252829802E-02 a        35     0     2     1    10
 -2.0767134376965316E-02 a        36     0     2     1    11
 -7.8865730828613118E-02 a        37     0     2     1    12
 -1.2796999050278302E-01 a        38     0     2     1    13
  2.4903519519234421E-01 a        39     0     2     1    14
  3.1113337531768481E-02 a        40     0     2     1    15
  3.7822685992251463E-02 a        41     0     2     1    16
  2.1525636217383035E-01 a        42     0     2     1    17
 -1.9452711581272254E-02 a        43     0     2     1    18
 -3.1454456056259156E-02 a        44     0     2     1    19
  2.0447854198465856E-02 a        45     0     2     1    20
  2.5404916450811982E-01 a        46     0     2     1    21
 -1.8724431507860916E-02 a        47     0     2     1    22
  2.0326682779091601E-01 a        48     0     2     1    23
 -1.9020269274074819E-01 a        49     0     2     1    24
 -1.0272851488379385E-01 a        50     0     2     1    25
 -1.2925700469758483E-01 a        51     0     3     1     1
 -1.8263502233430089E-02 a        52     0     3     1     2
 -3.0083574298748794E-01 a        53     0     3     1     3
  1.1155343778343209E-01 a        54     0     3     1     4
  1.1668175589194504E-01 a        55     0     3     1     5
  3.4445284492864839E-02 a        56     0     3     1     6
  1.0192519744641283E-01 a        57     0     3     1     7
 -5.8011662144180319E-03 a        58     0     3     1     8
  6.6839579771705099E-02 a        59     0     3     1     9
  3.7381441343459491E-02 a        60     0     3     1    10
 -1.3154943985449394E-01 a        61     0     3     1    11
 -1.2755741773062282E-01 a        62     0     3     1    12
 -7.2841770543456801E-03 a        63     0     3     1    13
  1.6223004217422288E-02 a        64     0     3     1    14
  1.2237291008610908E-01 a        65     0     3     1    15
  6.5297111532520047E-02 a        66     0     3     1    16
  2.3031687347530597E-02 a        67     0     3     1    17
 -4.5362884121593242E-02 a        68     0     3     1    18
 -8.4283234600040363E-02 a        69     0     3     1    19
 -1.5394721899742465E-02 a        70     0     3     1    20
 -3.3663195033746096E-02 a        71     0     3     1    21
 -5.2863955566286085E-02 a        72     0     3     1    22
 -3.4061436765030512E-02 a        73     0     3     1    23
 -9.4400334309996267E-02 a        74     0     3     1    24
 -7.6024760592896562E-02 a        75     0     3     1    25
 -7.9756862122556338E-02 a        76     0     4     1     1
 -9.3678560899381463E-03 a        77     0     4     1     2
 -2.6210894572948253E-02 a        78     0     4     1     3
