################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.0386348423559306E-01 a         1     0     1     1     1
  1.2090689236400048E-01 a         2     0     1     1     2
  1.0366705942716073E-01 a         3     0     1     1     3
 -1.8266389438556305E-01 a         4     0     1     1     4
  6.5500411281033885E-03 a         5     0     1     1     5
 -1.8107084800456913E-01 a         6     0     1     1     6
  1.1967624052195343E-01 a         7     0     1     1     7
  1.0771168741153746E-01 a         8     0     1     1     8
  2.0660895836994424E-02 a         9     0     1     1     9
 -1.3946708002836100E-01 a        10     0     1     1    10
 -1.6356679244559733E-02 a        11     0     1     1    11
 -3.4302858796248070E-01 a        12     0     1     1    12
 -1.7977675648752821E-02 a        13     0     1     1    13
 -8.8973583713780419E-02 a        14     0     1     1    14
  6.6128394849212971E-02 a        15     0     1     1    15
  2.2713043970470603E-01 a        16     0     1     1    16
 -2.1462967998213608E-01 a        17     0     1     1    17
  2.7936440095791326E-01 a        18     0     1     1    18
 -1.6074572324361183E-01 a        19     0     1     1    19
  3.7162689568673676E-02 a        20     0     1     1    20
  1.9556212123443856E-01 a        21     0     1     1    21
 -1.6870740450197486E-01 a        22     0     1     1    22
  1.7098857140955381E-02 a        23     0     1     1    23
 -4.6956596938096555E-02 a        24     0     1     1    24
 -1.7006267598704095E-01 a        25     0     1     1    25
  4.6863520661610247E-01 a        26     0     2     1     1
  9.8824332914652036E-02 a        27     0     2     1     2
  6.5884247038035704E-01 a        28     0     2     1     3
 -1.5779359109368385E-01 a        29     0     2     1     4
  1.2789829408143430E-01 a        30     0     2     1     5
 -4.3436493296868489E-01 a        31     0     2     1     6
  4.0587052117518047E-01 a        32     0     2     1     7
 -1.6214549194047040E-01 a        33     0     2     1     8
 -5.3391923049396883E-01 a        34     0     2     1     9
  5.4100916907552969E-02 a        35     0     2     1    10
  1.9042133035378252E-02 a        36     0     2     1    11
  2.8735474317457438E-01 a        37     0     2     1    12
  5.6271768608039241E-01 a        38     0     2     1    13
 -5.0575684993543157E-01 a        39     0     2     1    14
 -4.8967947641589188E-01 a        40     0     2     1    15
  6.7607444121174565E-01 a        41     0     2     1    16
 -1.6736653940235580E-01 a        42     0     2     1    17
  1.2054208076100359E-02 a        43     0     2     1    18
  6.0025290553268773E-01 a        44     0     2     1    19
  1.4559434074858052E-01 a        45     0     2     1    20
  4.2115857608679458E-01 a        46     0     2     1    21
 -1.8471968627745014E-01 a        47     0     2     1    22
  2.6750542988954418E-01 a        48     0     2     1    23
  2.8745557861030913E-01 a        49     0     2     1    24
 -3.9476515346915091E-02 a        50     0     2     1    25
 -1.6961549065268203E-01 a        51     0     3     1     1
 -4.3181281797962989E-02 a        52     0     3     1     2
 -2.1629918422134450E-01 a        53     0     3     1     3
  2.1984601889101568E-01 a        54     0     3     1     4
  1.5821633111486200E-01 a        55     0     3     1     5
 -7.1681999245043745E-02 a        56     0     3     1     6
 -2.8779190466969995E-01 a        57     0     3     1     7
  7.1799092818549026E-01 a        58     0     3     1     8
  9.0037996448496760E-01 a        59     0     3     1     9
 -4.0001364436895825E-01 a        60     0     3     1    10
 -9.2319735831498731E-02 a        61     0     3     1    11
  2.6100387895156948E-02 a        62     0     3     1    12
 -1.9021327681294070E-01 a        63     0     3     1    13
 -3.0068094871069401E-01 a        64     0     3     1    14
 -6.5369995065170078E-02 a        65     0     3     1    15
 -2.6666009042076882E-01 a        66     0     3     1    16
  4.7510499130494772E-02 a        67     0     3     1    17
  5.1917847551061191E-01 a        68     0     3     1    18
 -3.0736631251896607E-01 a        69     0     3     1    19
 -5.1762602770607224E-01 a        70     0     3     1    20
  2.6164107484617137E-02 a        71     0     3     1    21
 -2.6396590729098146E-01 a        72     0     3     1    22
 -1.2876039937734962E-01 a        73     0     3     1    23
  9.5068639105886713E-02 a        74     0     3     1    24
 -2.7352464048783783E-02 a        75     0     3     1    25
 -3.4881209884083675E-01 a        76     0     4     1     1
  1.8873043243633034E-01 a        77     0     4     1     2
  3.8980476352361226E-01 a        78     0     4     1     3
 -3.2818728282010123E-01 a        79     0     4     1     4
 -2.0644950952698843E-01 a        80     0     4     1     5
 -2.7408463227563951E-01 a        81     0     4     1     6
 -2.9675961775070137E-01 a        82     0     4     1     7
 -5.9639716391803432E-02 a        83     0     4     1     8
  5.2466079148293324E-03 a        84     0     4     1     9
 -3.3778149530205637E-01 a        85     0     4     1    10
  2.5915216956438475E-02 a        86     0     4     1    11
  2.1039486628996785E-02 a        87     0     4     1    12
  1.5637332518908845E-01 a        88     0     4     1    13
  3.3561765007660116E-01 a        89     0     4     1    14
  1.9461700216274164E-01 a        90     0     4     1    15
  1.5751494031332991E-01 a        91     0     4     1    16
 -1.5739737604294124E-01 a        92     0     4     1    17
  1.0092716071789007E-01 a        93     0     4     1    18
  5.2851877773193515E-03 a        94     0     4     1    19
  2.3813255026929370E-01 a        95     0     4     1    20
  1.5556003020854661E-01 a        96     0     4     1    21
  1.6703825713471671E-01 a        97     0     4     1    22
 -3.2844991571195770E-01 a        98     0     4     1    23
 -1.6713841978714611E-01 a        99     0     4     1    24
  1.3494236134834137E-01 a       100     0     4     1    25
  2.9003914126067598E-01 a       101     0     5     1     1
  3.7484843351117278E-02 a       102     0     5     1     2
 -4.3063395608505878E-01 a       103     0     5     1     3
 -2.0908147260364201E-03 a       104     0     5     1     4
 -3.2630043525928981E-01 a       105     0     5     1     5
  7.5055020574187070E-01 a       106     0     5     1     6
 -1.5210388388427434E-01 a       107     0     5     1     7
  1.6190157180390100E-01 a       108     0     5     1     8
 -3.0826611395201592E-01 a       109     0     5     1     9
  4.4439960684714355E-03 a       110     0     5     1    10
  2.3211402241764512E-01 a       111     0     5     1    11
 -4.8983658586441586E-01 a       112     0     5     1    12
 -2.4519378510918875E-02 a       113     0     5     1    13
  3.9732589075605862E-01 a       114     0     5     1    14
  9.8943365049755802E-02 a       115     0     5     1    15
 -1.1823811665063712E-01 a       116     0     5     1    16
  1.2477611446049346E-01 a       117     0     5     1    17
  8.8262643344546476E-02 a       118     0     5     1    18
 -3.4591626422609760E-02 a       119     0     5     1    19
 -2.5501573802595207E-01 a       120     0     5     1    20
  7.5687334040402232E-02 a       121     0     5     1    21
 -7.0165240641713922E-02 a       122     0     5     1    22
  1.3231411140713821E-02 a       123     0     5     1    23
 -4.3028555080397622E-02 a       124     0     5     1    24
  2.9403793949922524E-01 a       125     0     5     1    25
 -3.2373510315241279E-02 a       126     0     6     1     1
 -2.6592250353176045E-01 a       127     0     6     1     2
  8.5549873510379404E-02 a       128     0     6     1     3
  2.3781553147817855E-01 a       129     0     6     1     4
 -2.1420213704105950E-01 a       130     0     6     1     5
 -3.8298095897273543E-01 a       131     0     6     1     6
 -3.3001693175934166E-01 a       132     0     6     1     7
  1.9917159654534132E-02 a       133     0     6     1     8
  2.2756706127067711E-01 a       134     0     6     1     9
 -1.2334645386586163E-01 a       135     0     6     1    10
  4.6493975297784707E-03 a       136     0     6     1    11
  5.1364327788662956E-01 a       137     0     6     1    12
 -1.1732831211221029E-01 a       138     0     6     1    13
 -1.0850596735498616E-01 a       139     0     6     1    14
