################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -2.9416478141049718E-01 a         1     0     1     1     1
  3.4693360414324037E-01 a         2     0     1     1     2
 -9.2445101572896024E-02 a         3     0     1     1     3
  7.2022094263379799E-02 a         4     0     1     1     4
 -1.0569945659695777E-01 a         5     0     1     1     5
  1.1600268401447220E-01 a         6     0     1     1     6
 -9.3149918946482183E-02 a         7     0     1     1     7
 -1.2199952853368680E-01 a         8     0     1     1     8
  1.2579457066461452E-01 a         9     0     1     1     9
 -2.8719939262955369E-02 a        10     0     1     1    10
 -2.0059164089510159E-01 a        11     0     1     1    11
  3.6499366346386369E-02 a        12     0     1     1    12
  9.5227352174932112E-02 a        13     0     1     1    13
  1.3510786638190786E-01 a        14     0     1     1    14
  1.4838172332604976E-01 a        15     0     1     1    15
 -4.7040498220924251E-02 a        16     0     1     1    16
  8.0177245689336013E-02 a        17     0     1     1    17
 -1.7966724741079501E-01 a        18     0     1     1    18
  2.4097637712830244E-01 a        19     0     1     1    19
  1.5301292474497019E-01 a        20     0     1     1    20
  1.8329655410816773E-01 a        21     0     1     1    21
 -2.2512372727787242E-01 a        22     0     1     1    22
  4.4939881089228542E-02 a        23     0     1     1    23
 -9.4287102236113862E-03 a        24     0     1     1    24
  5.7325520921323994E-02 a        25     0     1     1    25
  9.6018808747427992E-02 a        26     0     2     1     1
 -5.0656685734253115E-01 a        27     0     2     1     2
 -2.8990784536864461E-01 a        28     0     2     1     3
  2.4339413465733348E-01 a        29     0     2     1     4
 -1.6364372465154089E-01 a        30     0     2     1     5
 -3.6103797358625395E-01 a        31     0     2     1     6
 -1.8024884049472889E-01 a        32     0     2     1     7
  4.1162107527584263E-01 a        33     0     2     1     8
  2.7071049722207387E-02 a        34     0     2     1     9
 -4.6483400947553363E-02 a        35     0     2     1    10
 -1.0112189080913644E-02 a        36     0     2     1    11
 -5.3867480574654791E-01 a        37     0     2     1    12
  4.1156665681001514E-01 a        38     0     2     1    13
 -6.7283927334855320E-01 a        39     0     2     1    14
 -2.4290618568561542E-01 a        40     0     2     1    15
 -6.5653115537649964E-01 a        41     0     2     1    16
 -3.7979943550656181E-01 a        42     0     2     1    17
  1.5724919267249635E-01 a        43     0     2     1    18
  5.2197590049445064E-01 a        44     0     2     1    19
