################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  3.0571851874182880E+00 a         1     0     1     1     1
 -1.7120674160959655E+00 a         2     0     1     1     2
 -7.9104384381205717E-01 a         3     0     1     1     3
 -8.6191494903139279E-02 a         4     0     1     1     4
 -1.7439052097786023E+00 a         5     0     1     1     5
  3.9207173927715909E-02 a         6     0     1     1     6
  2.8746286872523275E-01 a         7     0     1     1     7
 -1.3666872684714104E+00 a         8     0     1     1     8
  1.4513315585669948E+00 a         9     0     1     1     9
 -2.3567217777531186E+00 a        10     0     1     1    10
 -2.6538647802600166E+00 a        11     0     1     1    11
  1.9891939405682768E+00 a        12     0     1     1    12
 -2.1191192830724964E-01 a        13     0     1     1    13
 -3.1269262426818895E-01 a        14     0     1     1    14
 -2.0775024650651543E+00 a        15     0     1     1    15
  7.5517027156778160E-01 a        16     0     1     1    16
  4.6832873356458832E-01 a        17     0     1     1    17
 -1.8039539049521136E-01 a        18     0     1     1    18
  2.9752640155243959E-01 a        19     0     1     1    19
  2.0861654859703540E+00 a        20     0     1     1    20
  4.5542019387218795E-02 a        21     0     1     1    21
 -3.6583115043154746E+00 a        22     0     1     1    22
  1.0063466874088329E+00 a        23     0     1     1    23
  8.2353607113983907E-01 a        24     0     1     1    24
 -1.4033038537788201E+00 a        25     0     1     1    25
 -8.5542883979453166E-01 a        26     0     2     1     1
 -2.1012900680092645E+00 a        27     0     2     1     2
 -2.2314180534196362E-01 a        28     0     2     1     3
 -1.0155123633922065E+00 a        29     0     2     1     4
 -2.2725013715051565E+00 a        30     0     2     1     5
  1.1565112295057689E+00 a        31     0     2     1     6
 -1.6670050394806659E+00 a        32     0     2     1     7
 -2.7999317641653820E-01 a        33     0     2     1     8
  4.0688323738766785E+00 a        34     0     2     1     9
 -3.4976513869812553E+00 a        35     0     2     1    10
 -2.6231015122540371E+00 a        36     0     2     1    11
  1.5200726848928723E+00 a        37     0     2     1    12
 -2.1740932520356133E+00 a        38     0     2     1    13
  2.8975870325200122E+00 a        39     0     2     1    14
 -2.3601897514713484E+00 a        40     0     2     1    15
  1.2596764942399632E+00 a        41     0     2     1    16
  2.4082926736209984E+00 a        42     0     2     1    17
  1.2883936863179799E+00 a        43     0     2     1    18
  1.7887290404948228E+00 a        44     0     2     1    19
  2.2245998050697477E+00 a        45     0     2     1    20
  1.0991114788083602E+00 a        46     0     2     1    21
  4.3676116848390768E-02 a        47     0     2     1    22
  2.8913455434350008E+00 a        48     0     2     1    23
  1.4080802404777435E+00 a        49     0     2     1    24
 -3.3927014335719258E-01 a        50     0     2     1    25
  1.1638294515566350E+00 a        51     0     3     1     1
 -2.2770164988989583E+00 a        52     0     3     1     2
 -1.6872603845074634E+00 a        53     0     3     1     3
 -1.0637149159482773E+00 a        54     0     3     1     4
  6.2803121883856683E-01 a        55     0     3     1     5
  6.0196397168984928E-01 a        56     0     3     1     6
  9.6734649420402385E-01 a        57     0     3     1     7
 -6.5975986553894890E+00 a        58     0     3     1     8
 -2.4266593751401504E+00 a        59     0     3     1     9
 -1.0396878159468370E+00 a        60     0     3     1    10
  1.4511030609581785E-01 a        61     0     3     1    11
 -1.6988058839835682E+00 a        62     0     3     1    12
 -4.2577575515658523E+00 a        63     0     3     1    13
 -2.0593934844311992E+00 a        64     0     3     1    14
 -5.6736667990378642E-01 a        65     0     3     1    15
  1.8881745531702063E+00 a        66     0     3     1    16
 -5.3152318903039761E+00 a        67     0     3     1    17
 -1.1645890770539085E+00 a        68     0     3     1    18
 -1.5730913536334865E+00 a        69     0     3     1    19
  5.2365569217667058E+00 a        70     0     3     1    20
 -2.5409644255986055E+00 a        71     0     3     1    21
  6.7756809881262803E-01 a        72     0     3     1    22
 -1.0939876477997696E+00 a        73     0     3     1    23
 -3.4758718883810241E-01 a        74     0     3     1    24
  3.6137663154333316E-01 a        75     0     3     1    25
 -5.2743316443167365E-01 a        76     0     4     1     1
 -1.1378545801958792E-01 a        77     0     4     1     2
  1.1189893960838111E+00 a        78     0     4     1     3
 -1.1696690821860587E+00 a        79     0     4     1     4
  4.9759301514925552E-01 a        80     0     4     1     5
 -1.7688563227155334E+00 a        81     0     4     1     6
  2.3895087495218501E+00 a        82     0     4     1     7
 -4.5360769296333307E-02 a        83     0     4     1     8
 -8.3844790545793779E-01 a        84     0     4     1     9
 -1.9316920637974111E+00 a        85     0     4     1    10
 -3.1724071922809007E+00 a        86     0     4     1    11
  5.6923511106965508E-01 a        87     0     4     1    12
  3.4732206594411021E+00 a        88     0     4     1    13
 -1.2577470616073654E+00 a        89     0     4     1    14
 -1.3462306845693435E+00 a        90     0     4     1    15
 -7.3710862572264269E-01 a        91     0     4     1    16
 -3.0230531125863820E+00 a        92     0     4     1    17
  1.6200481193578049E+00 a        93     0     4     1    18
