################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  6.2249727836805446E-01 a         1     0     1     1     1
  1.1384866033632066E-02 a         2     0     1     1     2
  1.6739349519578202E+00 a         3     0     1     1     3
 -2.0429471195321816E-01 a         4     0     1     1     4
 -4.2537286304003752E+00 a         5     0     1     1     5
 -4.5107918137888730E+00 a         6     0     1     1     6
 -2.3150332841252159E+00 a         7     0     1     1     7
 -2.1857470689663381E+00 a         8     0     1     1     8
  8.1676957140972384E-01 a         9     0     1     1     9
 -1.0445863690787947E+00 a        10     0     1     1    10
  9.5116326059165579E-01 a        11     0     1     1    11
 -2.8105160763155510E+00 a        12     0     1     1    12
  9.7324300508009909E-01 a        13     0     1     1    13
 -1.3839620962622583E+00 a        14     0     1     1    14
  2.5263358290642124E+00 a        15     0     1     1    15
 -2.5344165338141345E+00 a        16     0     1     1    16
  1.0533678917116893E+00 a        17     0     1     1    17
 -1.7860044677389295E+00 a        18     0     1     1    18
  3.0456313057772753E+00 a        19     0     1     1    19
  6.2187504887650624E-01 a        20     0     1     1    20
 -3.6136365628151887E+00 a        21     0     1     1    21
  2.5585297493220804E+00 a        22     0     1     1    22
 -1.6226765310868303E+00 a        23     0     1     1    23
 -5.6498993314405146E+00 a        24     0     1     1    24
 -4.6365944850312371E+00 a        25     0     1     1    25
 -7.0333349181514759E-01 a        26     0     2     1     1
  8.5156877382225327E-01 a        27     0     2     1     2
  1.9932294440807818E+00 a        28     0     2     1     3
 -5.9748364258016096E-01 a        29     0     2     1     4
 -3.9662297156537957E-01 a        30     0     2     1     5
  8.9896756858674598E-01 a        31     0     2     1     6
 -1.3663857855396930E+00 a        32     0     2     1     7
 -1.9957169246477493E+00 a        33     0     2     1     8
 -6.4055132829574246E-01 a        34     0     2     1     9
 -8.0144433569355877E-01 a        35     0     2     1    10
  1.9622837890940363E+00 a        36     0     2     1    11
 -2.8567629041815984E-01 a        37     0     2     1    12
  2.0624693780301571E+00 a        38     0     2     1    13
 -4.8948153791379789E-01 a        39     0     2     1    14
  4.3565045212441440E+00 a        40     0     2     1    15
  1.6885190746013179E+00 a        41     0     2     1    16
  2.3597855957587379E+00 a        42     0     2     1    17
