################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.4569322986300302E+00 a         1     0     1     1     1
  4.4615839931800583E+00 a         2     0     1     1     2
 -5.7710444840785726E+00 a         3     0     1     1     3
  3.1099007410014692E+00 a         4     0     1     1     4
  4.5576468232181879E+00 a         5     0     1     1     5
 -2.2123939539463797E+00 a         6     0     1     1     6
 -2.4373452001202494E+00 a         7     0     1     1     7
 -2.5414328463303142E+00 a         8     0     1     1     8
 -4.7742389007790981E-01 a         9     0     1     1     9
  2.3202424229923113E+00 a        10     0     1     1    10
 -1.0569074652588952E+00 a        11     0     1     1    11
 -3.5331115204130645E+00 a        12     0     1     1    12
 -3.5504034238033548E+00 a        13     0     1     1    13
  1.1008089125789808E+00 a        14     0     1     1    14
 -4.7743623375613762E+00 a        15     0     1     1    15
  2.3433841698912861E-01 a        16     0     1     1    16
  2.1920699071800160E+00 a        17     0     1     1    17
  4.1484285740290933E-01 a        18     0     1     1    18
  2.9242937944525735E+00 a        19     0     1     1    19
  5.3972059527882434E+00 a        20     0     1     1    20
 -1.3131230630739386E+00 a        21     0     1     1    21
 -1.9400833621525191E+00 a        22     0     1     1    22
  6.2077668113322790E+00 a        23     0     1     1    23
 -7.4633604904513351E-01 a        24     0     1     1    24
  7.9463581964134034E-01 a        25     0     1     1    25
  2.2369872095879337E-01 a        26     0     2     1     1
  3.2802977134418376E+00 a        27     0     2     1     2
  8.1271543470453567E-02 a        28     0     2     1     3
 -1.5002797372745027E+00 a        29     0     2     1     4
  1.9683065002727484E+00 a        30     0     2     1     5
  4.3769461942540966E-01 a        31     0     2     1     6
 -1.3532469522519697E+00 a        32     0     2     1     7
  2.4369495801497920E+00 a        33     0     2     1     8
  1.0783369367614448E+00 a        34     0     2     1     9
 -5.0038918290003565E-01 a        35     0     2     1    10
  2.2294245922988480E+00 a        36     0     2     1    11
  1.5281908001828977E+00 a        37     0     2     1    12
  2.5235122607002451E+00 a        38     0     2     1    13
 -2.9589429982234488E+00 a        39     0     2     1    14
  8.3853638966200750E-01 a        40     0     2     1    15
  1.2435608129978839E+00 a        41     0     2     1    16
 -1.3303744039673573E+00 a        42     0     2     1    17
 -1.3798949008384678E+00 a        43     0     2     1    18
 -5.1624535516243064E-01 a        44     0     2     1    19
 -4.8830503153120146E+00 a        45     0     2     1    20
  8.9905781435860332E-01 a        46     0     2     1    21
  7.3979918974363645E-01 a        47     0     2     1    22
 -5.6818636495055463E-01 a        48     0     2     1    23
  9.4593418791134221E-01 a        49     0     2     1    24
  2.0845384243655007E-01 a        50     0     2     1    25
 -1.5922757602449469E+00 a        51     0     3     1     1
 -4.6624091133917087E+00 a        52     0     3     1     2
  4.2652186964420657E-01 a        53     0     3     1     3
 -3.0303012441568117E-01 a        54     0     3     1     4
  7.8332060582600516E-01 a        55     0     3     1     5
 -3.1145361881275457E-01 a        56     0     3     1     6
 -7.4690786238186690E-01 a        57     0     3     1     7
  2.0947894254257635E-01 a        58     0     3     1     8
 -1.0318593879744095E-01 a        59     0     3     1     9
 -4.4717165962735300E-01 a        60     0     3     1    10
 -7.3376739711345756E-02 a        61     0     3     1    11
 -3.7952717717691486E-01 a        62     0     3     1    12
 -2.0354208998989134E+00 a        63     0     3     1    13
  4.3881362036831562E-01 a        64     0     3     1    14
 -8.7316272519083193E-02 a        65     0     3     1    15
 -7.3424051840366891E-02 a        66     0     3     1    16
  3.7950730215914835E-01 a        67     0     3     1    17
  1.3540463906524910E-01 a        68     0     3     1    18
 -9.1072914101978306E-02 a        69     0     3     1    19
  1.2930235421870074E-02 a        70     0     3     1    20
 -2.1323575742766615E-01 a        71     0     3     1    21
 -1.5907857528841984E-01 a        72     0     3     1    22
  5.3875398606553460E-01 a        73     0     3     1    23
