################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  7.5710738742910122E-01 a         1     0     1     1     1
  2.2454146463284146E+00 a         2     0     1     1     2
  1.7530088928750878E-01 a         3     0     1     1     3
  1.2996921170201281E+00 a         4     0     1     1     4
 -4.1225927327391165E-01 a         5     0     1     1     5
  4.2464909412350854E-01 a         6     0     1     1     6
 -2.0289380299418500E+00 a         7     0     1     1     7
  1.0999089137895461E+00 a         8     0     1     1     8
  5.5348337759081670E-02 a         9     0     1     1     9
 -7.6329524968333451E-02 a        10     0     1     1    10
 -2.1280954654521080E+00 a        11     0     1     1    11
 -2.2896184695065300E+00 a        12     0     1     1    12
  1.5071537745591177E+00 a        13     0     1     1    13
  3.0646422466233045E+00 a        14     0     1     1    14
  4.2472009561842668E-02 a        15     0     1     1    15
 -4.2409699758032655E+00 a        16     0     1     1    16
 -1.6696552356049543E+00 a        17     0     1     1    17
 -6.7048316723974177E-01 a        18     0     1     1    18
  3.3289956430099621E+00 a        19     0     1     1    19
  7.2832203878000445E-01 a        20     0     1     1    20
 -1.3448478114631954E+00 a        21     0     1     1    21
  2.0102226702435728E+00 a        22     0     1     1    22
 -2.3817921025625153E+00 a        23     0     1     1    23
  1.2993272603252308E+00 a        24     0     1     1    24
 -2.7307819274433411E+00 a        25     0     1     1    25
  1.5513044065030330E+00 a        26     0     2     1     1
  1.3152298169892267E+00 a        27     0     2     1     2
  7.1796673036760672E-01 a        28     0     2     1     3
 -2.5368201853127208E+00 a        29     0     2     1     4
 -2.6577637807310670E+00 a        30     0     2     1     5
 -5.1525864718430459E+00 a        31     0     2     1     6
  2.6881434385683627E+00 a        32     0     2     1     7
 -1.5661048176032479E+00 a        33     0     2     1     8
 -7.7850588411288202E-01 a        34     0     2     1     9
  5.0356894287775704E+00 a        35     0     2     1    10
 -1.3856968805239789E-01 a        36     0     2     1    11
  2.1444788841175040E+00 a        37     0     2     1    12
 -2.9992463026644067E+00 a        38     0     2     1    13
  1.3259995156915947E+00 a        39     0     2     1    14
  3.2432484705223992E+00 a        40     0     2     1    15
  4.4414061161598042E+00 a        41     0     2     1    16
  9.1667143949964947E-01 a        42     0     2     1    17
 -1.4298463494281684E+00 a        43     0     2     1    18
  3.4889413642675797E+00 a        44     0     2     1    19
  3.6952251931668059E+00 a        45     0     2     1    20
  8.7087718331875308E-01 a        46     0     2     1    21
  2.4531470005816245E+00 a        47     0     2     1    22
  6.2775714664292313E+00 a        48     0     2     1    23
  2.2137072726306450E-01 a        49     0     2     1    24
 -1.7728736551056135E-01 a        50     0     2     1    25
 -3.5324314557329952E+00 a        51     0     3     1     1
  7.1106661001833711E+00 a        52     0     3     1     2
 -1.8166566701607312E+00 a        53     0     3     1     3
