################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -6.2267057936539777E-02 a         1     0     1     1     1
  4.0532404386166405E-02 a         2     0     1     1     2
  4.0167732247877355E-02 a         3     0     1     1     3
 -1.1172940129343022E-01 a         4     0     1     1     4
 -7.4384115991686858E-02 a         5     0     1     1     5
 -8.3732329578263182E-02 a         6     0     1     1     6
  7.2906870639977028E-02 a         7     0     1     1     7
 -1.1845927285053552E-01 a         8     0     1     1     8
  3.8565504468652388E-02 a         9     0     1     1     9
 -1.0866433003273009E-01 a        10     0     1     1    10
 -7.5699135229343059E-02 a        11     0     1     1    11
  8.3061490646526043E-02 a        12     0     1     1    12
 -3.9394321688985712E-02 a        13     0     1     1    13
 -7.6742307021724090E-02 a        14     0     1     1    14
 -3.2808325552779488E-02 a        15     0     1     1    15
 -6.6923363987072770E-02 a        16     0     1     1    16
  7.6936272014172039E-02 a        17     0     1     1    17
 -7.5392514414445971E-02 a        18     0     1     1    18
 -3.3581800383015267E-02 a        19     0     1     1    19
  1.0613216464603563E-01 a        20     0     1     1    20
  9.3340970104809438E-03 a        21     0     1     1    21
 -1.4480090645284891E-02 a        22     0     1     1    22
  1.1338851371553843E-01 a        23     0     1     1    23
  4.0220928296663183E-02 a        24     0     1     1    24
 -1.0167892829574168E-01 a        25     0     1     1    25
 -1.7022870153422040E-01 a        26     0     2     1     1
 -3.7755850362351517E-02 a        27     0     2     1     2
 -2.8632956503785875E-02 a        28     0     2     1     3
 -1.3063579817440688E-01 a        29     0     2     1     4
 -4.2605187040222628E-03 a        30     0     2     1     5
  1.1695215952364665E-02 a        31     0     2     1     6
  6.6253991422101588E-02 a        32     0     2     1     7
