################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.0850733600407990E-02 a         1     0     1     1     1
  1.0301921090163171E-02 a         2     0     1     1     2
  2.7570781339593411E-02 a         3     0     1     1     3
  3.9266850738087777E-02 a         4     0     1     1     4
  2.5537630309912719E-02 a         5     0     1     1     5
  6.8754048368776854E-02 a         6     0     1     1     6
  1.2985691183770831E-01 a         7     0     1     1     7
 -4.7459548233502041E-02 a         8     0     1     1     8
  8.5733400175570337E-02 a         9     0     1     1     9
  4.6110387147881980E-02 a        10     0     1     1    10
 -3.4538137608554155E-02 a        11     0     1     1    11
 -5.0850576205375184E-02 a        12     0     1     1    12
  1.1343540915069741E-03 a        13     0     1     1    13
  9.6567392100809918E-02 a        14     0     1     1    14
  3.6254948702273686E-02 a        15     0     1     1    15
  3.1836361255126643E-02 a        16     0     1     1    16
 -1.3386188995184871E-02 a        17     0     1     1    17
  1.4716699744992030E-02 a        18     0     1     1    18
 -3.4179909613366748E-02 a        19     0     1     1    19
  3.2441682599799002E-02 a        20     0     1     1    20
  9.0808310816673302E-02 a        21     0     1     1    21
 -2.1865892790447761E-02 a        22     0     1     1    22
 -2.4959853454693863E-02 a        23     0     1     1    23
  3.8218986810269751E-02 a        24     0     1     1    24
  3.1622636625346465E-02 a        25     0     1     1    25
  1.3922957683636611E-01 a        26     0     2     1     1
 -9.3339809089150096E-03 a        27     0     2     1     2
  2.2129938554897945E-02 a        28     0     2     1     3
  6.9418241070119846E-02 a        29     0     2     1     4
  1.2274809734712935E-01 a        30     0     2     1     5
  3.7632896176416721E-02 a        31     0     2     1     6
 -6.6017316184681929E-02 a        32     0     2     1     7
 -5.6012610921189823E-02 a        33     0     2     1     8
  1.2880131710824808E-01 a        34     0     2     1     9
 -2.4432125089143376E-02 a        35     0     2     1    10
  9.7232593852707133E-02 a        36     0     2     1    11
 -1.4540729263067341E-02 a        37     0     2     1    12
 -6.1875364829856398E-03 a        38     0     2     1    13
  1.5758580881942763E-01 a        39     0     2     1    14
 -3.7350074616815811E-02 a        40     0     2     1    15
  1.1140200661596143E-01 a        41     0     2     1    16
 -3.2774488262117270E-02 a        42     0     2     1    17
  5.3426759488688885E-02 a        43     0     2     1    18
 -9.9771628301203660E-02 a        44     0     2     1    19
  6.7376205722621971E-02 a        45     0     2     1    20
  6.3258081508203848E-02 a        46     0     2     1    21
 -1.5443416483869996E-02 a        47     0     2     1    22
 -9.6710892763693310E-02 a        48     0     2     1    23
  4.7206439165276982E-02 a        49     0     2     1    24
  2.6185039704124660E-03 a        50     0     2     1    25
  2.2477891981147255E-01 a        51     0     3     1     1
 -2.3891619523203952E-02 a        52     0     3     1     2
 -3.6533680051861590E-02 a        53     0     3     1     3
  5.1914345707162309E-02 a        54     0     3     1     4
  4.0585148155214676E-02 a        55     0     3     1     5
  4.4242439349412063E-02 a        56     0     3     1     6
  1.1827649860910992E-01 a        57     0     3     1     7
  3.4683577815656584E-02 a        58     0     3     1     8
 -3.0586232592526279E-02 a        59     0     3     1     9
  9.0859546471209626E-02 a        60     0     3     1    10
  2.0987559438652582E-02 a        61     0     3     1    11
 -2.0480273484676786E-01 a        62     0     3     1    12
  9.6267642237637618E-02 a        63     0     3     1    13
  1.2138023874983120E-01 a        64     0     3     1    14
  1.4475277568460721E-02 a        65     0     3     1    15
 -9.6829162365855148E-03 a        66     0     3     1    16
 -3.2757061726396433E-02 a        67     0     3     1    17
  5.1795959951808801E-02 a        68     0     3     1    18
 -8.0496827950041538E-02 a        69     0     3     1    19
  6.6726890558170271E-02 a        70     0     3     1    20
  2.2786964313739760E-02 a        71     0     3     1    21
 -6.6585286096806973E-02 a        72     0     3     1    22
  2.2140658499400848E-02 a        73     0     3     1    23
  5.0772941409506347E-02 a        74     0     3     1    24
  9.6789870738920036E-03 a        75     0     3     1    25
 -1.1444850203812312E-01 a        76     0     4     1     1
 -5.9355771282450218E-02 a        77     0     4     1     2
 -1.2673072090552201E-01 a        78     0     4     1     3
 -2.8068968213452134E-02 a        79     0     4     1     4
  6.9085126359354834E-02 a        80     0     4     1     5
  1.8224410477987278E-02 a        81     0     4     1     6
  1.3210463048920862E-01 a        82     0     4     1     7
 -1.3003982340122164E-01 a        83     0     4     1     8
 -1.0983363704247540E-01 a        84     0     4     1     9
  1.9320650874503911E-01 a        85     0     4     1    10
 -3.5649581442926431E-02 a        86     0     4     1    11
 -1.6158410370228865E-01 a        87     0     4     1    12
  5.5903831457759665E-02 a        88     0     4     1    13
 -1.4478571262424117E-01 a        89     0     4     1    14
 -8.8666742031856940E-02 a        90     0     4     1    15
 -6.0719887217994400E-02 a        91     0     4     1    16
  6.2617838427427505E-02 a        92     0     4     1    17
  1.4069655667703684E-01 a        93     0     4     1    18
  3.6404218618247823E-02 a        94     0     4     1    19
  1.8646334168982345E-01 a        95     0     4     1    20
  9.5448117704279897E-02 a        96     0     4     1    21
  1.4078701298751636E-01 a        97     0     4     1    22
  8.9502757725559726E-02 a        98     0     4     1    23
 -5.9158171063860975E-02 a        99     0     4     1    24
  8.3799765706090573E-03 a       100     0     4     1    25
  1.4641134610788928E-02 a       101     0     5     1     1
  9.9258069118608058E-02 a       102     0     5     1     2
  2.4322502622756995E-02 a       103     0     5     1     3
 -7.2169588300800183E-02 a       104     0     5     1     4
 -1.0093636651655923E-02 a       105     0     5     1     5
  5.9742815666618827E-02 a       106     0     5     1     6
  1.3073040927826352E-01 a       107     0     5     1     7
  7.0875471826423219E-03 a       108     0     5     1     8
