################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  5.0948388069497072E-02 a         1     0     1     1     1
  1.0180375049741788E-01 a         2     0     1     1     2
  4.9942884585385913E-02 a         3     0     1     1     3
  5.8807663594967551E-02 a         4     0     1     1     4
 -1.3586696354829694E-01 a         5     0     1     1     5
 -1.5113208254199478E-01 a         6     0     1     1     6
 -1.0071868635077687E-01 a         7     0     1     1     7
 -7.1020850560262222E-02 a         8     0     1     1     8
  5.8972054096639623E-02 a         9     0     1     1     9
  4.5510545392978796E-01 a        10     0     1     1    10
 -1.6253754951182195E-01 a        11     0     1     1    11
 -1.2011588092443701E-01 a        12     0     1     1    12
  2.1690035943068503E-01 a        13     0     1     1    13
 -8.0143417511067558E-02 a        14     0     1     1    14
 -2.3183903275418201E-02 a        15     0     1     1    15
  2.0288488572466058E-02 a        16     0     1     1    16
 -2.6073989214607113E-01 a        17     0     1     1    17
 -1.0266688368743826E-01 a        18     0     1     1    18
  8.3903343396090097E-02 a        19     0     1     1    19
 -1.0384528122259859E-01 a        20     0     1     1    20
 -2.5109246555035641E-01 a        21     0     1     1    21
  9.0335469011041072E-02 a        22     0     1     1    22
 -1.0984590234643496E-01 a        23     0     1     1    23
 -1.6507769817990373E-01 a        24     0     1     1    24
 -1.5721986104345220E-02 a        25     0     1     1    25
  2.7381450005677921E-01 a        26     0     2     1     1
 -7.6845168655051796E-02 a        27     0     2     1     2
  4.9833924861605550E-01 a        28     0     2     1     3
 -1.1706958295208478E-01 a        29     0     2     1     4
  2.2175295938367026E-01 a        30     0     2     1     5
 -3.2185489984712801E-01 a        31     0     2     1     6
 -1.5165609958690061E-02 a        32     0     2     1     7
 -1.5328293616294419E-01 a        33     0     2     1     8
  3.0459214129923023E-01 a        34     0     2     1     9
 -5.4099800888736421E-02 a        35     0     2     1    10
  1.7961917178017688E-02 a        36     0     2     1    11
 -1.4026795197699113E-01 a        37     0     2     1    12
 -4.7199000309051353E-01 a        38     0     2     1    13
 -5.0368857305232029E-01 a        39     0     2     1    14
 -4.5162218066225390E-02 a        40     0     2     1    15
 -4.9130713730870107E-03 a        41     0     2     1    16
 -2.6153420095903540E-01 a        42     0     2     1    17
 -2.1731066843675162E-01 a        43     0     2     1    18
 -2.1621696902563400E-01 a        44     0     2     1    19
 -3.3498843552025948E-01 a        45     0     2     1    20
 -3.6447623711079935E-01 a        46     0     2     1    21
 -3.8204064418549505E-01 a        47     0     2     1    22
 -4.4964181657207985E-03 a        48     0     2     1    23
 -4.1209941888491247E-01 a        49     0     2     1    24
 -1.5991992905734961E-01 a        50     0     2     1    25
  3.3272863008879459E-02 a        51     0     3     1     1
 -7.6262988058950029E-02 a        52     0     3     1     2
 -4.3357045718827480E-01 a        53     0     3     1     3
 -3.4585870303180694E-02 a        54     0     3     1     4
 -1.4034594520034355E-01 a        55     0     3     1     5
  1.2040321213523046E-01 a        56     0     3     1     6
 -9.0093177380976996E-02 a        57     0     3     1     7
 -3.5448408835874495E-02 a        58     0     3     1     8
  1.3020390960402170E-01 a        59     0     3     1     9
  1.0956514480345059E+00 a        60     0     3     1    10
 -1.3712548272363756E-01 a        61     0     3     1    11
 -2.2156952014951817E-01 a        62     0     3     1    12
  7.2557904711647647E-01 a        63     0     3     1    13
  2.2426728123436108E-02 a        64     0     3     1    14
 -1.0319041416062748E-01 a        65     0     3     1    15
 -3.2650460130731090E-01 a        66     0     3     1    16
  4.7475460444696424E-03 a        67     0     3     1    17
 -4.1929150571278617E-01 a        68     0     3     1    18
  1.8458296566152843E-01 a        69     0     3     1    19
 -5.4016536507095217E-02 a        70     0     3     1    20
 -1.5286603095411555E-01 a        71     0     3     1    21
  1.1783512894378501E-01 a        72     0     3     1    22
 -3.9424507274281123E-01 a        73     0     3     1    23
  1.2893882929637407E-01 a        74     0     3     1    24
  5.2720985042038128E-02 a        75     0     3     1    25
 -1.0187926612340011E-01 a        76     0     4     1     1
  1.2896430864532379E-01 a        77     0     4     1     2
 -2.1643846649577295E-01 a        78     0     4     1     3
 -1.9140716007689261E-02 a        79     0     4     1     4
 -1.6757713345910327E-01 a        80     0     4     1     5
  8.4072698643357049E-02 a        81     0     4     1     6
 -1.1326276236222035E-01 a        82     0     4     1     7
 -1.0754322445282734E-01 a        83     0     4     1     8
 -4.5829623826916847E-02 a        84     0     4     1     9
  7.6982440348431602E-02 a        85     0     4     1    10
  6.1784744365605354E-02 a        86     0     4     1    11
 -4.1712672578844825E-02 a        87     0     4     1    12
  2.0250539206480425E-01 a        88     0     4     1    13
  3.6146418597582969E-02 a        89     0     4     1    14
 -3.3181409658182719E-02 a        90     0     4     1    15
 -1.5977789528915834E-01 a        91     0     4     1    16
  9.0756231760236464E-02 a        92     0     4     1    17
  1.9781677735226797E-02 a        93     0     4     1    18
  4.9482428428420724E-03 a        94     0     4     1    19
 -9.1515250652014699E-02 a        95     0     4     1    20
  1.8339406910067704E-01 a        96     0     4     1    21
 -3.6845677357815139E-02 a        97     0     4     1    22
 -1.8398871651476614E-01 a        98     0     4     1    23
  4.0043661428523968E-02 a        99     0     4     1    24
 -7.2338289587306343E-02 a       100     0     4     1    25
 -3.4696354279786162E-01 a       101     0     5     1     1
  3.1142347036857740E-02 a       102     0     5     1     2
 -2.8465094214690750E-01 a       103     0     5     1     3
 -1.5328038175738423E-01 a       104     0     5     1     4
 -3.8332535034647586E-01 a       105     0     5     1     5
 -3.3020287568107147E-02 a       106     0     5     1     6
 -3.4250950217136467E-01 a       107     0     5     1     7
 -2.6752695349954610E-02 a       108     0     5     1     8
 -2.5500402993503529E-01 a       109     0     5     1     9
 -1.9513247898597352E-01 a       110     0     5     1    10
 -9.7642050390820342E-02 a       111     0     5     1    11
 -1.5023307163499105E-02 a       112     0     5     1    12
  1.8929370043422902E-01 a       113     0     5     1    13
  3.1930365646391345E-02 a       114     0     5     1    14
 -2.4448992584099444E-01 a       115     0     5     1    15
  2.4108167977713835E-01 a       116     0     5     1    16
 -5.0103052815193905E-01 a       117     0     5     1    17
 -1.1827432344956694E-01 a       118     0     5     1    18
  2.3332075475011035E-01 a       119     0     5     1    19
 -7.5564542508010896E-02 a       120     0     5     1    20
 -2.3461632141179611E-01 a       121     0     5     1    21
  9.0424449656621456E-02 a       122     0     5     1    22
  4.3073796124347535E-01 a       123     0     5     1    23
  1.4228745866246900E-01 a       124     0     5     1    24
  3.4704289704043001E-01 a       125     0     5     1    25
  1.4516588797071361E-01 a       126     0     6     1     1
 -3.1847529433992695E-02 a       127     0     6     1     2
  6.0652083540798929E-02 a       128     0     6     1     3
 -7.0061035004662280E-03 a       129     0     6     1     4
  2.7376448689229016E-01 a       130     0     6     1     5
  1.3730817679681367E-01 a       131     0     6     1     6
 -7.5898814418194280E-02 a       132     0     6     1     7
  1.0666819078011733E-01 a       133     0     6     1     8
  5.3247518775571455E-02 a       134     0     6     1     9
 -1.2276496325957641E-01 a       135     0     6     1    10
 -2.1240760892338525E-01 a       136     0     6     1    11
 -3.1774126039362631E-02 a       137     0     6     1    12
 -9.7686106175153536E-03 a       138     0     6     1    13
 -3.9952396271648614E-02 a       139     0     6     1    14
  6.2249054493488130E-02 a       140     0     6     1    15
 -1.5871256507660234E-01 a       141     0     6     1    16
  3.2846411907660999E-01 a       142     0     6     1    17
 -5.9655654500084344E-02 a       143     0     6     1    18
 -6.7467962051507277E-02 a       144     0     6     1    19
 -7.5704305556107035E-02 a       145     0     6     1    20
 -9.6868441775230119E-03 a       146     0     6     1    21
  1.1098553175554671E-01 a       147     0     6     1    22
 -1.7787643827081268E-01 a       148     0     6     1    23
 -3.8683577366029515E-01 a       149     0     6     1    24
 -4.3786804427246452E-02 a       150     0     6     1    25
  8.0436307097290546E-03 a       151     0     7     1     1
 -1.7882633309296248E-01 a       152     0     7     1     2
 -9.9550192293110878E-02 a       153     0     7     1     3
 -1.1645896985533576E-01 a       154     0     7     1     4
 -8.6167121490751397E-02 a       155     0     7     1     5
 -4.1579181098571213E-02 a       156     0     7     1     6
 -2.2053360808824134E-02 a       157     0     7     1     7
  1.9602063203991613E-01 a       158     0     7     1     8
  8.3928895815685266E-03 a       159     0     7     1     9
  4.5892563136739900E-01 a       160     0     7     1    10
 -1.0667678014845811E-01 a       161     0     7     1    11
 -8.9683025733373875E-02 a       162     0     7     1    12
  5.1136163623854688E-02 a       163     0     7     1    13
 -2.9658570099363089E-02 a       164     0     7     1    14
  1.2330450898227843E-01 a       165     0     7     1    15
 -7.1918794822445134E-02 a       166     0     7     1    16
  8.3117022271280747E-02 a       167     0     7     1    17
 -8.1274839180656339E-02 a       168     0     7     1    18
  6.7972595665335644E-02 a       169     0     7     1    19
 -1.2648743854038047E-01 a       170     0     7     1    20
 -6.8650605611295684E-02 a       171     0     7     1    21
 -1.2170969124343964E-01 a       172     0     7     1    22
 -1.6469563554918482E-01 a       173     0     7     1    23
 -6.7655063297766452E-02 a       174     0     7     1    24
  1.1717686630672204E-01 a       175     0     7     1    25
  9.1314219771028396E-02 a       176     0     8     1     1
 -1.7843539860414676E-01 a       177     0     8     1     2
 -1.9831381692976538E-01 a       178     0     8     1     3
  1.5888728293454474E-01 a       179     0     8     1     4
  2.4631068295145336E-01 a       180     0     8     1     5
  4.1462801440759894E-01 a       181     0     8     1     6
  1.8015755328304639E-01 a       182     0     8     1     7
  1.3338255204379615E-01 a       183     0     8     1     8
 -3.0791899117257465E-01 a       184     0     8     1     9
  3.0358604290329128E-01 a       185     0     8     1    10
  1.6869311962372235E-01 a       186     0     8     1    11
 -3.4560632642714162E-01 a       187     0     8     1    12
 -1.0299385858777434E-01 a       188     0     8     1    13
 -1.1550578326666786E-01 a       189     0     8     1    14
 -9.9142269969626790E-03 a       190     0     8     1    15
  6.0258713163732026E-02 a       191     0     8     1    16
 -2.0657753075766569E-01 a       192     0     8     1    17
  1.7020821352444790E-01 a       193     0     8     1    18
  1.1956722593306714E-01 a       194     0     8     1    19
 -5.4591326102833612E-02 a       195     0     8     1    20
 -4.3470581949611786E-01 a       196     0     8     1    21
 -4.3345730991462406E-01 a       197     0     8     1    22
 -5.0418483205105405E-02 a       198     0     8     1    23
 -3.0431266418222852E-01 a       199     0     8     1    24
  4.4486987999796432E-02 a       200     0     8     1    25
  4.3462053863656668E-02 a       201     0     9     1     1
 -6.7583218918421395E-02 a       202     0     9     1     2
  1.0257400053692652E-01 a       203     0     9     1     3
  3.8524150396292985E-02 a       204     0     9     1     4
 -5.1246005396771883E-02 a       205     0     9     1     5
 -1.0733924447635156E-01 a       206     0     9     1     6
 -6.9372075258212498E-02 a       207     0     9     1     7
 -6.8514244375944486E-02 a       208     0     9     1     8
  1.0889794286427909E-01 a       209     0     9     1     9
  3.4294404556007063E-01 a       210     0     9     1    10
  4.5953791389510647E-02 a       211     0     9     1    11
 -1.1067005407866654E-01 a       212     0     9     1    12
  1.1807737872188720E-01 a       213     0     9     1    13
 -1.2309481530703950E-01 a       214     0     9     1    14
 -1.3861606630504911E-01 a       215     0     9     1    15
 -1.5714716280954090E-02 a       216     0     9     1    16
  4.9853131078481459E-02 a       217     0     9     1    17
  4.5724636492542999E-02 a       218     0     9     1    18
  1.8262624342129979E-02 a       219     0     9     1    19
 -2.4523280541899309E-01 a       220     0     9     1    20
 -7.8342649209312679E-02 a       221     0     9     1    21
 -9.9939262960580616E-02 a       222     0     9     1    22
 -5.8233732898334264E-02 a       223     0     9     1    23
 -1.8016138961114744E-01 a       224     0     9     1    24
 -4.5258169254659263E-03 a       225     0     9     1    25
  1.8128964203587056E-01 a       226     0    10     1     1
 -2.8954996843685687E-02 a       227     0    10     1     2
 -3.6758289887891898E-02 a       228     0    10     1     3
 -2.6160836536279924E-01 a       229     0    10     1     4
  1.6928737508939206E-02 a       230     0    10     1     5
 -1.0876605670337100E-01 a       231     0    10     1     6
 -1.7448536284375821E-01 a       232     0    10     1     7
  1.6471180228136939E-01 a       233     0    10     1     8
 -2.1128721392937333E-01 a       234     0    10     1     9
  4.4426345634872459E-02 a       235     0    10     1    10
  1.5177655642079016E-01 a       236     0    10     1    11
 -2.5633485338144631E-02 a       237     0    10     1    12
 -3.9980739356709050E-01 a       238     0    10     1    13
 -4.0278971379857920E-01 a       239     0    10     1    14
  1.2420200216590137E-01 a       240     0    10     1    15
  3.1636600784766093E-02 a       241     0    10     1    16
 -5.7741650516943854E-02 a       242     0    10     1    17
 -1.4366044451477364E-01 a       243     0    10     1    18
 -4.9941141433176468E-02 a       244     0    10     1    19
 -8.4087917897763889E-02 a       245     0    10     1    20
 -4.2770112107139442E-02 a       246     0    10     1    21
  1.9381604250257434E-01 a       247     0    10     1    22
  1.5871774190514137E-01 a       248     0    10     1    23
