################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -3.9762057931566647E-02 a         1     0     1     1     1
 -8.0090654222674557E-02 a         2     0     1     1     2
 -7.0433938021971218E-02 a         3     0     1     1     3
  1.0433295774125334E-01 a         4     0     1     1     4
 -1.6078292131437966E-01 a         5     0     1     1     5
 -1.6638275266133173E-01 a         6     0     1     1     6
  5.4563759553736206E-02 a         7     0     1     1     7
 -1.3210992337050573E-01 a         8     0     1     1     8
  8.4786668763501168E-03 a         9     0     1     1     9
  1.7151933838339739E-01 a        10     0     1     1    10
  9.3758165560297410E-02 a        11     0     1     1    11
 -8.5091945847163272E-02 a        12     0     1     1    12
 -1.0456114298128941E-01 a        13     0     1     1    13
  6.1531975812966575E-03 a        14     0     1     1    14
  1.3979259489189658E-01 a        15     0     1     1    15
  1.2117760096725111E-02 a        16     0     1     1    16
 -2.8156725716422926E-01 a        17     0     1     1    17
  1.4295447868645127E-02 a        18     0     1     1    18
 -6.1834286807049790E-02 a        19     0     1     1    19
 -4.0111920353652575E-02 a        20     0     1     1    20
 -4.9641173622449422E-02 a        21     0     1     1    21
  9.0996018767715486E-02 a        22     0     1     1    22
  4.8725482380733764E-02 a        23     0     1     1    23
 -1.5734109348658110E-01 a        24     0     1     1    24
 -6.2284248701230636E-02 a        25     0     1     1    25
 -1.3471177755929370E-01 a        26     0     2     1     1
  6.5202982119335715E-02 a        27     0     2     1     2
 -4.5576946235655669E-01 a        28     0     2     1     3
  1.5973498770574641E-02 a        29     0     2     1     4
 -3.6020071430133516E-01 a        30     0     2     1     5
  6.7173684147809187E-01 a        31     0     2     1     6
  3.9056777752630195E-01 a        32     0     2     1     7
  2.2005593948024199E-01 a        33     0     2     1     8
  2.9286251963428794E-01 a        34     0     2     1     9
 -4.3370611246007634E-01 a        35     0     2     1    10
 -2.1477043105384168E-02 a        36     0     2     1    11
 -8.4668009855306148E-02 a        37     0     2     1    12
 -3.1598823336727110E-02 a        38     0     2     1    13
 -4.8579542995065256E-01 a        39     0     2     1    14
 -9.1018531210089015E-02 a        40     0     2     1    15
  3.4033171686630753E-02 a        41     0     2     1    16
 -6.8330641241160128E-01 a        42     0     2     1    17
  1.5760843604590974E-01 a        43     0     2     1    18
 -5.2202355870169657E-02 a        44     0     2     1    19
  5.5462715816602470E-01 a        45     0     2     1    20
  2.0826156763987283E-01 a        46     0     2     1    21
 -1.6733724486540269E-01 a        47     0     2     1    22
  1.5213422671831855E-01 a        48     0     2     1    23
 -2.0190042471366132E-01 a        49     0     2     1    24
  3.7018120086977518E-01 a        50     0     2     1    25
  7.1715176333311884E-02 a        51     0     3     1     1
  1.4543644961009730E-01 a        52     0     3     1     2
 -2.3294866923399341E-02 a        53     0     3     1     3
  1.5263507543662258E-01 a        54     0     3     1     4
 -6.0925736403048492E-02 a        55     0     3     1     5
 -6.2766963097244244E-01 a        56     0     3     1     6
 -2.2780556801466112E-01 a        57     0     3     1     7
  4.0918600228705471E-02 a        58     0     3     1     8
 -7.4289743879105072E-02 a        59     0     3     1     9
  6.4538327076505098E-01 a        60     0     3     1    10
 -5.3772685334560893E-02 a        61     0     3     1    11
 -1.1549504746595773E-02 a        62     0     3     1    12
  2.0386303884308121E-01 a        63     0     3     1    13
  3.3822001111325084E-01 a        64     0     3     1    14
  3.7939999265054514E-01 a        65     0     3     1    15
  2.4509927772964607E-01 a        66     0     3     1    16
 -1.5742124929369244E-01 a        67     0     3     1    17
  2.6556585115409148E-01 a        68     0     3     1    18
 -1.7013737104394369E-01 a        69     0     3     1    19
 -2.3343308470793278E-01 a        70     0     3     1    20
 -4.8110376361368484E-01 a        71     0     3     1    21
 -1.5138662310004661E-01 a        72     0     3     1    22
  1.3929761928317486E-01 a        73     0     3     1    23
  1.1579780768495397E-02 a        74     0     3     1    24
 -2.9211475481209270E-01 a        75     0     3     1    25
 -2.9552866983745339E-02 a        76     0     4     1     1
  8.9655305454832995E-02 a        77     0     4     1     2
 -1.3505324226985774E-01 a        78     0     4     1     3
  1.7780428607334749E-02 a        79     0     4     1     4
  2.1090466291914128E-01 a        80     0     4     1     5
  7.2655880669594441E-02 a        81     0     4     1     6
 -3.6606406341525850E-02 a        82     0     4     1     7
  7.2780631379267310E-02 a        83     0     4     1     8
 -1.5845761497493480E-01 a        84     0     4     1     9
  2.0200699582423071E-01 a        85     0     4     1    10
  6.4245994041305640E-02 a        86     0     4     1    11
 -1.0853985571275775E-01 a        87     0     4     1    12
 -1.0309639007374787E-01 a        88     0     4     1    13
  5.5976900223990544E-02 a        89     0     4     1    14
 -2.4029662431482948E-01 a        90     0     4     1    15
 -3.2434515218827210E-02 a        91     0     4     1    16
 -4.4568330081170560E-03 a        92     0     4     1    17
 -3.5908491611991035E-02 a        93     0     4     1    18
 -1.5577983706209889E-01 a        94     0     4     1    19
 -5.1024761326864225E-02 a        95     0     4     1    20
  1.9073169771405676E-01 a        96     0     4     1    21
 -9.6133507429560464E-02 a        97     0     4     1    22
  1.1564931265132795E-01 a        98     0     4     1    23
  3.7288120534170598E-02 a        99     0     4     1    24
  1.2134795407165271E-03 a       100     0     4     1    25
 -1.6453843247616817E-01 a       101     0     5     1     1
 -2.8524583878098880E-01 a       102     0     5     1     2
 -6.4696049393768912E-02 a       103     0     5     1     3
 -1.8170462238945614E-01 a       104     0     5     1     4
 -8.2572316193883055E-02 a       105     0     5     1     5
  1.2049308473443494E-02 a       106     0     5     1     6
  1.7076339029527368E-01 a       107     0     5     1     7
  6.3470309940329081E-02 a       108     0     5     1     8
 -1.4234889439384263E-01 a       109     0     5     1     9
 -4.9396179332424274E-02 a       110     0     5     1    10
  1.7141248333499512E-01 a       111     0     5     1    11
  2.2572587189841653E-01 a       112     0     5     1    12
 -6.0358202021556762E-01 a       113     0     5     1    13
  3.7208366196893267E-01 a       114     0     5     1    14
 -6.2391561300236910E-02 a       115     0     5     1    15
  2.0198549603858451E-01 a       116     0     5     1    16
 -1.7724446140346750E-01 a       117     0     5     1    17
 -3.7024748898915832E-01 a       118     0     5     1    18
 -2.5151963346991080E-01 a       119     0     5     1    19
 -1.3876773226212372E-01 a       120     0     5     1    20
  2.6092852770691399E-01 a       121     0     5     1    21
  4.6781618241997468E-02 a       122     0     5     1    22
  6.7127702719042226E-02 a       123     0     5     1    23
 -2.3596609657697662E-01 a       124     0     5     1    24
  2.2093910473555373E-02 a       125     0     5     1    25
  8.8285307253165406E-03 a       126     0     6     1     1
 -5.7515777114030352E-02 a       127     0     6     1     2
  6.3355422575323728E-02 a       128     0     6     1     3
  4.0754792409854204E-02 a       129     0     6     1     4
  6.0912692834404231E-02 a       130     0     6     1     5
  1.6174757202229252E-02 a       131     0     6     1     6
  5.1739601704452583E-02 a       132     0     6     1     7
  4.3305372056332524E-02 a       133     0     6     1     8
  6.1525895118307888E-02 a       134     0     6     1     9
 -2.5914572971546278E-02 a       135     0     6     1    10
  9.2721770566049397E-02 a       136     0     6     1    11
 -4.7578443776365005E-02 a       137     0     6     1    12
  1.6930868642085699E-02 a       138     0     6     1    13
  6.1706434178097458E-02 a       139     0     6     1    14
 -4.9114850001951281E-02 a       140     0     6     1    15
 -1.6758905652093881E-01 a       141     0     6     1    16
  7.7525567425832886E-02 a       142     0     6     1    17
  6.2350200934193113E-02 a       143     0     6     1    18
  7.8979663393290059E-02 a       144     0     6     1    19
 -2.2883397759403103E-02 a       145     0     6     1    20
 -2.6855594212082218E-01 a       146     0     6     1    21
  1.5462451698452503E-01 a       147     0     6     1    22
  3.6736465554733790E-02 a       148     0     6     1    23
  9.6405471692747158E-02 a       149     0     6     1    24
 -3.3446338103729056E-03 a       150     0     6     1    25
 -5.8203083865081308E-02 a       151     0     7     1     1
 -1.2623017981403345E-01 a       152     0     7     1     2
  1.9324724324004758E-01 a       153     0     7     1     3
  1.1344776603969503E-01 a       154     0     7     1     4
 -1.3006082001060897E-02 a       155     0     7     1     5
 -8.6991360243999106E-04 a       156     0     7     1     6
 -2.7201153104259692E-03 a       157     0     7     1     7
  2.7403395837765376E-01 a       158     0     7     1     8
  2.3301443335191387E-02 a       159     0     7     1     9
  2.1094606935517940E-01 a       160     0     7     1    10
 -2.4727752827239091E-01 a       161     0     7     1    11
 -1.4982405697073597E-02 a       162     0     7     1    12
  3.6336213154519931E-01 a       163     0     7     1    13
 -1.4391308565879801E-01 a       164     0     7     1    14
 -1.5064121233194086E-01 a       165     0     7     1    15
 -1.7688602380537929E-01 a       166     0     7     1    16
  3.8389100146015581E-01 a       167     0     7     1    17
 -1.2344835850008121E-01 a       168     0     7     1    18
 -6.8645207889755019E-03 a       169     0     7     1    19
  1.4858258528080551E-01 a       170     0     7     1    20
 -2.9565009533484882E-01 a       171     0     7     1    21
  1.8787260577000992E-01 a       172     0     7     1    22
  3.3982607235925588E-01 a       173     0     7     1    23
  2.2200373168111479E-01 a       174     0     7     1    24
 -1.8151042460087188E-01 a       175     0     7     1    25
 -5.6272327390741199E-03 a       176     0     8     1     1
 -1.1706865371712730E-01 a       177     0     8     1     2
 -1.0779265906601108E-01 a       178     0     8     1     3
  1.1410300930388485E-01 a       179     0     8     1     4
 -3.9721769750019231E-01 a       180     0     8     1     5
 -2.0911422428878798E-01 a       181     0     8     1     6
  6.8110178972163576E-03 a       182     0     8     1     7
  8.6894093196120820E-02 a       183     0     8     1     8
  9.1074991618895082E-02 a       184     0     8     1     9
 -1.3468856061869411E-01 a       185     0     8     1    10
 -2.9064785549363609E-01 a       186     0     8     1    11
  1.4705140025545216E-01 a       187     0     8     1    12
 -1.7353409747989526E-01 a       188     0     8     1    13
 -5.8398675404306474E-02 a       189     0     8     1    14
  3.3693160805896344E-01 a       190     0     8     1    15
 -3.0128319399132891E-01 a       191     0     8     1    16
  1.8380157065513769E-01 a       192     0     8     1    17
  6.3848291536904092E-02 a       193     0     8     1    18
  1.7402750143706746E-02 a       194     0     8     1    19
  2.1211518241738964E-01 a       195     0     8     1    20
 -1.2771535236119691E-01 a       196     0     8     1    21
  2.6349608996475576E-01 a       197     0     8     1    22
  2.7265023111430159E-01 a       198     0     8     1    23
  1.2091371537400969E-01 a       199     0     8     1    24
  1.9632748508393602E-01 a       200     0     8     1    25
  6.5096152684572112E-02 a       201     0     9     1     1
 -3.2694404452886888E-01 a       202     0     9     1     2
  6.3992494505407310E-02 a       203     0     9     1     3
 -1.3893947169783730E-01 a       204     0     9     1     4
 -1.7218591265333766E-01 a       205     0     9     1     5
 -2.1682256302453784E-01 a       206     0     9     1     6
 -9.6364482105426530E-02 a       207     0     9     1     7
 -9.4170136820610234E-02 a       208     0     9     1     8
  6.5425916131435849E-02 a       209     0     9     1     9
  1.2150880349589384E-01 a       210     0     9     1    10
  1.0326348180091104E-01 a       211     0     9     1    11
 -7.5077913966973456E-02 a       212     0     9     1    12
  6.9663667021255260E-02 a       213     0     9     1    13
  1.6292171546526429E-01 a       214     0     9     1    14
  8.2989290761729284E-02 a       215     0     9     1    15
 -6.9591945475881600E-02 a       216     0     9     1    16
  1.1148810718039277E-01 a       217     0     9     1    17
 -7.6406680364491095E-02 a       218     0     9     1    18
 -1.4142088780340262E-01 a       219     0     9     1    19
  6.0562779534878000E-02 a       220     0     9     1    20
  9.0072319045420082E-03 a       221     0     9     1    21
 -7.9374979127186523E-02 a       222     0     9     1    22
  3.6012956177344388E-02 a       223     0     9     1    23
 -4.3918133367234657E-02 a       224     0     9     1    24
  4.0097947433583775E-02 a       225     0     9     1    25
 -2.4031627725062312E-03 a       226     0    10     1     1
 -1.6943698006774199E-01 a       227     0    10     1     2
 -2.2554633312038089E-01 a       228     0    10     1     3
  1.6880058477519522E-01 a       229     0    10     1     4
  2.3958744448658909E-02 a       230     0    10     1     5
  1.0833428092467234E-01 a       231     0    10     1     6
  2.0968119887315831E-01 a       232     0    10     1     7
 -3.2011660387439529E-02 a       233     0    10     1     8
 -1.6294569126658903E-01 a       234     0    10     1     9
  2.5295801812608676E-01 a       235     0    10     1    10
  4.1668316106675435E-01 a       236     0    10     1    11
 -3.2846530851062744E-01 a       237     0    10     1    12
 -1.3273042216640862E-01 a       238     0    10     1    13
 -1.4455992845443296E-02 a       239     0    10     1    14
  4.7567218781890089E-02 a       240     0    10     1    15
 -5.2919731866464009E-02 a       241     0    10     1    16
  2.2270377032950833E-01 a       242     0    10     1    17
 -3.0925740380973998E-01 a       243     0    10     1    18
 -2.6009587210805396E-01 a       244     0    10     1    19
 -1.4681462789004882E-01 a       245     0    10     1    20
 -9.8979676973034558E-02 a       246     0    10     1    21
  4.1620976793221576E-01 a       247     0    10     1    22
 -2.3668402601892741E-01 a       248     0    10     1    23
  1.6398064063059803E-01 a       249     0    10     1    24
  5.2237264410651393E-02 a       250     0    10     1    25
 -4.4452773396129952E-01 a       251     0    11     1     1
  1.9370057080608308E-01 a       252     0    11     1     2
  1.2030336783926752E-02 a       253     0    11     1     3
 -1.8565628277285007E-01 a       254     0    11     1     4
 -3.4354233863999140E-01 a       255     0    11     1     5
  2.2090808375556342E-01 a       256     0    11     1     6
 -2.1283390198668509E-01 a       257     0    11     1     7
 -3.2519723440921806E-02 a       258     0    11     1     8
  3.0748187247702390E-02 a       259     0    11     1     9
 -2.1568623433420775E-01 a       260     0    11     1    10
 -1.1910047737776823E-01 a       261     0    11     1    11
 -2.7781062147046104E-01 a       262     0    11     1    12
 -6.4558580892674050E-02 a       263     0    11     1    13
  5.6342385099067305E-02 a       264     0    11     1    14
  1.3416952213627886E-01 a       265     0    11     1    15
  5.7228516540270125E-01 a       266     0    11     1    16
