################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.4302041670377574E-01 a         1     0     1     1     1
  6.5269919277716804E-02 a         2     0     1     1     2
  4.4136842222029932E-02 a         3     0     1     1     3
  1.2192179203174551E-01 a         4     0     1     1     4
  2.4685716697096346E-02 a         5     0     1     1     5
 -1.1000993539984080E-01 a         6     0     1     1     6
 -3.7020010576935720E-03 a         7     0     1     1     7
  9.9298167925830003E-02 a         8     0     1     1     8
  1.2002276639791820E-01 a         9     0     1     1     9
 -1.4457132176853779E-01 a        10     0     1     1    10
 -8.6136944338171706E-02 a        11     0     1     1    11
  1.1594521349586681E-01 a        12     0     1     1    12
 -4.8496923097381010E-02 a        13     0     1     1    13
 -8.3817382221825304E-02 a        14     0     1     1    14
 -1.0048063029387035E-01 a        15     0     1     1    15
  1.1059755954873289E-02 a        16     0     1     1    16
  1.3056265444679085E-01 a        17     0     1     1    17
  4.5652626132037166E-03 a        18     0     1     1    18
  9.7848437383984535E-02 a        19     0     1     1    19
  1.8052019920333583E-02 a        20     0     1     1    20
 -1.4283194680854700E-02 a        21     0     1     1    21
 -2.1321320797152810E-02 a        22     0     1     1    22
 -4.6403773976843560E-02 a        23     0     1     1    23
 -2.8902055081316519E-02 a        24     0     1     1    24
  1.2282325300817515E-01 a        25     0     1     1    25
 -2.2337174169150403E-03 a        26     0     2     1     1
  2.6330303738627409E-03 a        27     0     2     1     2
  8.3627868641365566E-02 a        28     0     2     1     3
  6.0881078799258213E-02 a        29     0     2     1     4
 -3.3331507116972012E-03 a        30     0     2     1     5
 -2.0755393882194779E-02 a        31     0     2     1     6
  3.5259824470441549E-02 a        32     0     2     1     7
  1.1027710406504990E-01 a        33     0     2     1     8
  1.2815358350423714E-01 a        34     0     2     1     9
 -8.4526768624993656E-02 a        35     0     2     1    10
  3.2194094153366101E-03 a        36     0     2     1    11
  1.1254461834376212E-01 a        37     0     2     1    12
  1.3412846516387403E-01 a        38     0     2     1    13
 -1.1189012055621744E-01 a        39     0     2     1    14
 -5.2533279612342311E-02 a        40     0     2     1    15
  1.5068757852688011E-01 a        41     0     2     1    16
 -1.8711814594801708E-02 a        42     0     2     1    17
  9.9041502181806323E-02 a        43     0     2     1    18
  3.6726918017439214E-02 a        44     0     2     1    19
  8.4425012134445934E-02 a        45     0     2     1    20
  1.0749626957748752E-01 a        46     0     2     1    21
 -1.9832539521795190E-02 a        47     0     2     1    22
 -5.8503114217980032E-02 a        48     0     2     1    23
 -2.7201985048590976E-02 a        49     0     2     1    24
  3.2293028336718564E-02 a        50     0     2     1    25
  3.9831064742988982E-02 a        51     0     3     1     1
  1.0561059543197696E-02 a        52     0     3     1     2
  1.0110935342240118E-01 a        53     0     3     1     3
  1.8283748143113757E-01 a        54     0     3     1     4
  1.3307502294622425E-01 a        55     0     3     1     5
 -4.0232026578612391E-02 a        56     0     3     1     6
  2.6239233286436947E-01 a        57     0     3     1     7
  4.4127769836456943E-02 a        58     0     3     1     8
  3.6359620534407291E-02 a        59     0     3     1     9
 -1.0115418584505609E-01 a        60     0     3     1    10
 -1.5790665117712721E-01 a        61     0     3     1    11
  2.7845756529146545E-02 a        62     0     3     1    12
  8.4269146525849173E-02 a        63     0     3     1    13
 -1.1224029971772874E-01 a        64     0     3     1    14
  1.3288847345205957E-02 a        65     0     3     1    15
  3.0290614765445506E-01 a        66     0     3     1    16
  8.3563717713997634E-02 a        67     0     3     1    17
  8.0536774600988875E-02 a        68     0     3     1    18
  9.7985698941648131E-02 a        69     0     3     1    19
 -1.3990291624811568E-01 a        70     0     3     1    20
 -5.1414622198381619E-03 a        71     0     3     1    21
 -6.6084457901666047E-02 a        72     0     3     1    22
 -8.4254863795566945E-03 a        73     0     3     1    23
 -5.8950674599625830E-02 a        74     0     3     1    24
  7.5319858697532160E-02 a        75     0     3     1    25
  5.1240981385950721E-02 a        76     0     4     1     1
  4.1785418000133211E-02 a        77     0     4     1     2
 -1.2625927421309258E-01 a        78     0     4     1     3
  8.5155507960906818E-02 a        79     0     4     1     4
 -4.4601977549637475E-02 a        80     0     4     1     5
  2.6770872763737547E-02 a        81     0     4     1     6
  3.6255185848402351E-02 a        82     0     4     1     7
  2.3368504578350428E-02 a        83     0     4     1     8
 -7.9133207410946316E-02 a        84     0     4     1     9
 -1.7594932396777971E-01 a        85     0     4     1    10
  7.9345626259491514E-02 a        86     0     4     1    11
  2.2490337392252233E-02 a        87     0     4     1    12
 -8.7351905414696819E-03 a        88     0     4     1    13
 -4.7468260766405597E-02 a        89     0     4     1    14
 -4.5971491555302890E-02 a        90     0     4     1    15
  8.6277146857602436E-03 a        91     0     4     1    16
  9.0317760259039703E-02 a        92     0     4     1    17
 -7.5781710681021339E-02 a        93     0     4     1    18
  2.8120476606595468E-03 a        94     0     4     1    19
 -1.1767551686915966E-02 a        95     0     4     1    20
  4.0548479363486684E-02 a        96     0     4     1    21
 -1.3763101758149524E-01 a        97     0     4     1    22
 -8.6203732491156940E-02 a        98     0     4     1    23
  4.0315252038221484E-02 a        99     0     4     1    24
  1.0291290594189649E-01 a       100     0     4     1    25
  5.0386154527153421E-02 a       101     0     5     1     1
 -4.8469255231174055E-03 a       102     0     5     1     2
  6.7628750204412419E-02 a       103     0     5     1     3
  1.3945073226362605E-02 a       104     0     5     1     4
 -5.4697087696717224E-03 a       105     0     5     1     5
 -9.0361526569235601E-02 a       106     0     5     1     6
  4.2870780855414257E-02 a       107     0     5     1     7
  3.6278738327917724E-03 a       108     0     5     1     8
 -6.7910644490071712E-02 a       109     0     5     1     9
  3.5780901473092049E-02 a       110     0     5     1    10
  1.1347747425102991E-01 a       111     0     5     1    11
 -8.0286233570425036E-03 a       112     0     5     1    12
 -9.7345012151646565E-02 a       113     0     5     1    13
 -8.0487582911312167E-02 a       114     0     5     1    14
 -4.5951548308849961E-02 a       115     0     5     1    15
 -1.9630391187257287E-02 a       116     0     5     1    16
 -1.3180742544100397E-02 a       117     0     5     1    17
  9.0086775990415618E-02 a       118     0     5     1    18
  9.3234333697920432E-02 a       119     0     5     1    19
  4.5515802259796748E-02 a       120     0     5     1    20
 -1.6260766438839353E-02 a       121     0     5     1    21
  8.6789407010568077E-03 a       122     0     5     1    22
 -5.1763380778278974E-02 a       123     0     5     1    23
 -3.9236639619110794E-03 a       124     0     5     1    24
 -1.7212988768380177E-02 a       125     0     5     1    25
  1.4758878268520417E-02 a       126     0     6     1     1
  5.4176258544588907E-02 a       127     0     6     1     2
  3.0989064360001539E-02 a       128     0     6     1     3
  8.1895568262263616E-02 a       129     0     6     1     4
 -7.7365888782271713E-02 a       130     0     6     1     5
  6.0662706532415990E-02 a       131     0     6     1     6
  3.6197811481433875E-02 a       132     0     6     1     7
 -3.8585296243286056E-03 a       133     0     6     1     8
 -6.2919102763867680E-03 a       134     0     6     1     9
 -7.7146992679459792E-02 a       135     0     6     1    10
 -8.1051617527328507E-02 a       136     0     6     1    11
  9.5478326869989458E-02 a       137     0     6     1    12
  2.7545599010650457E-02 a       138     0     6     1    13
  5.8469977986044107E-02 a       139     0     6     1    14
  2.5078380714020923E-02 a       140     0     6     1    15
 -2.6124414305613096E-02 a       141     0     6     1    16
 -4.4875550772195259E-02 a       142     0     6     1    17
  5.9533114549383474E-02 a       143     0     6     1    18
 -6.4069432204840959E-02 a       144     0     6     1    19
 -1.0018712481890718E-01 a       145     0     6     1    20
 -6.9758655693395524E-02 a       146     0     6     1    21
  1.4340638804906826E-02 a       147     0     6     1    22
 -4.2652639832310938E-03 a       148     0     6     1    23
 -4.6550342251894222E-02 a       149     0     6     1    24
  1.2069474358740931E-02 a       150     0     6     1    25
 -2.3088935159074009E-02 a       151     0     7     1     1
  2.6967703249703497E-02 a       152     0     7     1     2
  1.1176266636192654E-01 a       153     0     7     1     3
  1.1111529433553763E-02 a       154     0     7     1     4
  6.9913930951167758E-03 a       155     0     7     1     5
 -6.9071802567785903E-02 a       156     0     7     1     6
  3.3186289976180110E-02 a       157     0     7     1     7
 -7.6173656257933459E-02 a       158     0     7     1     8
 -6.9046710454182258E-02 a       159     0     7     1     9
  5.7147664954105323E-02 a       160     0     7     1    10
 -5.3220883622768309E-03 a       161     0     7     1    11
 -7.4130471255435051E-02 a       162     0     7     1    12
