################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  4.9821682365728988E-02 a         1     0     1     1     1
 -9.0524603314025578E-02 a         2     0     1     1     2
  1.2800849738820899E-01 a         3     0     1     1     3
 -9.1911741435727515E-02 a         4     0     1     1     4
  1.4944249884563326E-01 a         5     0     1     1     5
 -7.3007742392210334E-02 a         6     0     1     1     6
  1.0471479994815426E-01 a         7     0     1     1     7
 -4.7358063238278257E-02 a         8     0     1     1     8
 -2.7349355901939647E-02 a         9     0     1     1     9
  7.7403618760721715E-02 a        10     0     1     1    10
  1.3155837232743856E-01 a        11     0     1     1    11
  5.5330683147491538E-02 a        12     0     1     1    12
 -1.4183017988629026E-01 a        13     0     1     1    13
  1.3673931916576654E-01 a        14     0     1     1    14
 -9.1195043528929501E-02 a        15     0     1     1    15
  2.4374327146512737E-02 a        16     0     1     1    16
  1.5067200720539761E-01 a        17     0     1     1    17
 -1.0887194859866844E-01 a        18     0     1     1    18
  6.7593031393000158E-02 a        19     0     1     1    19
  1.3191764362104808E-01 a        20     0     1     1    20
 -3.2429374410001474E-02 a        21     0     1     1    21
 -3.8355481668856752E-02 a        22     0     1     1    22
  5.8484356317936553E-02 a        23     0     1     1    23
  3.6608311463818627E-02 a        24     0     1     1    24
 -3.6503736722229431E-02 a        25     0     1     1    25
 -1.2414617144597379E-01 a        26     0     2     1     1
 -5.3742595410284054E-02 a        27     0     2     1     2
 -2.9701250585398839E-02 a        28     0     2     1     3
  4.1419533140353085E-02 a        29     0     2     1     4
  1.2344271077422019E-01 a        30     0     2     1     5
 -7.5372296012280446E-02 a        31     0     2     1     6
  7.9707090930901434E-02 a        32     0     2     1     7
