################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.4721341039485489E-01 a         1     0     1     1     1
  4.1307029271013082E-02 a         2     0     1     1     2
  1.4466366383167825E-01 a         3     0     1     1     3
  3.6446887984841053E-02 a         4     0     1     1     4
 -1.7568063819760549E-01 a         5     0     1     1     5
  2.1977308433187362E-01 a         6     0     1     1     6
  4.9830604424400082E-01 a         7     0     1     1     7
 -1.9445628238676407E-01 a         8     0     1     1     8
 -1.5023075032715976E-02 a         9     0     1     1     9
  1.4799618836286352E-01 a        10     0     1     1    10
 -3.1167806732652065E-01 a        11     0     1     1    11
  3.0915744259050498E-02 a        12     0     1     1    12
 -4.0941385504831979E-02 a        13     0     1     1    13
 -5.6246886810080457E-02 a        14     0     1     1    14
 -2.7758912264991020E-01 a        15     0     1     1    15
  1.1664513831825458E-01 a        16     0     1     1    16
 -5.6360514287627048E-02 a        17     0     1     1    17
  2.3170776187106990E-02 a        18     0     1     1    18
  2.5834125162659227E-01 a        19     0     1     1    19
  4.4851519831839159E-02 a        20     0     1     1    20
  1.7946188507979291E-01 a        21     0     1     1    21
  5.1451460674740705E-02 a        22     0     1     1    22
  9.6527616344674438E-02 a        23     0     1     1    23
  1.3574261360554449E-01 a        24     0     1     1    24
  1.3736266363405900E-01 a        25     0     1     1    25
 -3.2117554246547764E-01 a        26     0     2     1     1
  4.2285354580728174E-01 a        27     0     2     1     2
  2.3616517920828664E-01 a        28     0     2     1     3
  2.3374263804148349E-01 a        29     0     2     1     4
 -2.0338015636526874E-01 a        30     0     2     1     5
  3.0455891477297714E-01 a        31     0     2     1     6
  2.0373683665196381E-02 a        32     0     2     1     7
 -6.4159516589988003E-02 a        33     0     2     1     8
  1.3091470915098288E-01 a        34     0     2     1     9
 -2.0894286543904725E-02 a        35     0     2     1    10
  5.0221595940331420E-01 a        36     0     2     1    11
  4.6191283847893577E-01 a        37     0     2     1    12
 -1.3209503532417896E-01 a        38     0     2     1    13
  1.6289604795729198E-01 a        39     0     2     1    14
 -2.6199669218504218E-01 a        40     0     2     1    15
 -7.0196708659648575E-03 a        41     0     2     1    16
 -1.3876641506355133E-01 a        42     0     2     1    17
  9.8115288153135277E-02 a        43     0     2     1    18
 -3.8882502874732577E-01 a        44     0     2     1    19
  1.3904924983945069E-01 a        45     0     2     1    20
 -6.7909485025877250E-02 a        46     0     2     1    21
 -6.0849513660482191E-02 a        47     0     2     1    22
  1.4771523802924008E-01 a        48     0     2     1    23
 -7.6475752227248867E-02 a        49     0     2     1    24
 -2.5095600530221879E-01 a        50     0     2     1    25
 -3.7711660032166894E-01 a        51     0     3     1     1
  2.8827563942368062E-01 a        52     0     3     1     2
  6.5983032359705596E-02 a        53     0     3     1     3
 -2.1613397186627692E-01 a        54     0     3     1     4
 -1.1722345309261031E-01 a        55     0     3     1     5
  3.4678366774235253E-01 a        56     0     3     1     6
  5.8825987380008415E-01 a        57     0     3     1     7
 -9.6616769643832090E-02 a        58     0     3     1     8
 -1.3604560444658706E-01 a        59     0     3     1     9
  2.2202988505374857E-01 a        60     0     3     1    10
 -3.3583737478762943E-01 a        61     0     3     1    11
