################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  5.0331480221111960E-02 a         1     0     1     1     1
  4.2250724347030166E-01 a         2     0     1     1     2
  3.8127762402096915E-01 a         3     0     1     1     3
  6.2887877690402702E-02 a         4     0     1     1     4
  2.2040613194144773E-03 a         5     0     1     1     5
  1.6016405923142862E-01 a         6     0     1     1     6
 -2.3033206312476068E-01 a         7     0     1     1     7
 -4.4901306012777926E-02 a         8     0     1     1     8
  1.7364902604663165E-01 a         9     0     1     1     9
 -1.8204364413936955E-02 a        10     0     1     1    10
  7.7374718300424361E-02 a        11     0     1     1    11
  1.3030499420262459E-01 a        12     0     1     1    12
  2.5125071389142950E-01 a        13     0     1     1    13
 -4.1945712431681931E-01 a        14     0     1     1    14
 -1.0953180271036840E-01 a        15     0     1     1    15
  1.0033149018284880E-01 a        16     0     1     1    16
 -6.2326583070299077E-02 a        17     0     1     1    17
  1.9595684761013421E-01 a        18     0     1     1    18
 -6.3179676050752698E-02 a        19     0     1     1    19
  1.9693455855040048E-01 a        20     0     1     1    20
  1.5352569204683772E-01 a        21     0     1     1    21
  3.2714142673423680E-01 a        22     0     1     1    22
 -1.7325833693865028E-01 a        23     0     1     1    23
 -6.0177601847783713E-01 a        24     0     1     1    24
 -1.8320935700400340E-01 a        25     0     1     1    25
  7.7201988126509816E-02 a        26     0     2     1     1
  2.2159264571623147E-01 a        27     0     2     1     2
  4.4065470216559599E-02 a        28     0     2     1     3
  4.6796960725756433E-02 a        29     0     2     1     4
  4.5247922667854254E-02 a        30     0     2     1     5
  3.2464978672096761E-01 a        31     0     2     1     6
  3.2036266653439199E-01 a        32     0     2     1     7
 -5.7489027438127532E-02 a        33     0     2     1     8
  9.3365134203490380E-03 a        34     0     2     1     9
 -4.3698745043627341E-01 a        35     0     2     1    10
 -1.8324624438006340E-03 a        36     0     2     1    11
 -4.1834623256711312E-01 a        37     0     2     1    12
  1.2553267910521759E-01 a        38     0     2     1    13
 -1.1674078747349935E-01 a        39     0     2     1    14
 -1.7887217806719996E-01 a        40     0     2     1    15
  5.4013978656371357E-02 a        41     0     2     1    16
