################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.8798755679173867E-02 a         1     0     1     1     1
 -1.3331381305441298E-01 a         2     0     1     1     2
 -1.6025001691672092E-01 a         3     0     1     1     3
  1.3073612993532283E-01 a         4     0     1     1     4
  1.2361723950676005E-02 a         5     0     1     1     5
 -1.9955344199925559E-02 a         6     0     1     1     6
  5.3538556788448238E-02 a         7     0     1     1     7
 -8.2847589468919951E-03 a         8     0     1     1     8
 -1.3790397068108015E-01 a         9     0     1     1     9
 -2.2182100640897198E-01 a        10     0     1     1    10
  3.5504825846063078E-02 a        11     0     1     1    11
  1.7311680057811879E-01 a        12     0     1     1    12
  8.4645381931041860E-02 a        13     0     1     1    13
 -8.6350883441737331E-02 a        14     0     1     1    14
  1.1908639924627468E-01 a        15     0     1     1    15
  3.0313951643333371E-02 a        16     0     1     1    16
  4.5157282925857134E-02 a        17     0     1     1    17
 -7.6570495038765108E-03 a        18     0     1     1    18
  1.0855284566208667E-01 a        19     0     1     1    19
 -4.5601045986559056E-02 a        20     0     1     1    20
  2.3537638742381362E-01 a        21     0     1     1    21
  1.0507587146469480E-01 a        22     0     1     1    22
 -9.6078257018304587E-03 a        23     0     1     1    23
  8.5555719007438705E-02 a        24     0     1     1    24
 -2.4235477343328229E-01 a        25     0     1     1    25
  2.7973989254924003E-01 a        26     0     2     1     1
 -1.6899475443662462E-01 a        27     0     2     1     2
 -1.0088374792682278E-02 a        28     0     2     1     3
  1.1935313305614337E-01 a        29     0     2     1     4
  1.7209775407241490E-01 a        30     0     2     1     5
 -1.0895463120224472E-01 a        31     0     2     1     6
  9.4596432462046603E-02 a        32     0     2     1     7
  9.1192644481710591E-02 a        33     0     2     1     8
  1.8827736194048877E-01 a        34     0     2     1     9
 -2.0308583535962527E-01 a        35     0     2     1    10
  2.4848934652412055E-01 a        36     0     2     1    11
 -1.2965458448134780E-02 a        37     0     2     1    12
  2.0312972018540737E-01 a        38     0     2     1    13
  1.2205993256690206E-01 a        39     0     2     1    14
  9.2489322682928532E-02 a        40     0     2     1    15
 -4.2008630863731550E-02 a        41     0     2     1    16
  9.3533369866434304E-02 a        42     0     2     1    17
 -2.2135194899576768E-01 a        43     0     2     1    18
  2.0389137397957108E-01 a        44     0     2     1    19
 -2.4084162565293588E-01 a        45     0     2     1    20
  3.5929966385249079E-01 a        46     0     2     1    21
  1.4203196405189794E-01 a        47     0     2     1    22
  5.2040992486692889E-02 a        48     0     2     1    23
 -2.6178049311239987E-02 a        49     0     2     1    24
  1.3303102700044886E-01 a        50     0     2     1    25
  3.7554410463759330E-01 a        51     0     3     1     1
 -1.7947167078208104E-01 a        52     0     3     1     2
  6.8008635842359319E-02 a        53     0     3     1     3
  2.7920700827949924E-01 a        54     0     3     1     4
  9.5938008438493094E-03 a        55     0     3     1     5
 -2.3167403735022923E-01 a        56     0     3     1     6
 -1.8158173784115614E-01 a        57     0     3     1     7
 -2.4230645487051469E-01 a        58     0     3     1     8
 -3.1381140051826362E-01 a        59     0     3     1     9
 -3.0312865618139528E-01 a        60     0     3     1    10
 -3.0062434089462471E-02 a        61     0     3     1    11
  2.4759124824070622E-01 a        62     0     3     1    12
  3.6228397976004634E-01 a        63     0     3     1    13
 -2.8134801531694181E-01 a        64     0     3     1    14
 -4.0147164090556409E-02 a        65     0     3     1    15
 -1.1870387765976509E-01 a        66     0     3     1    16
 -7.7970144617137901E-03 a        67     0     3     1    17
  2.8488921845089032E-01 a        68     0     3     1    18
  1.2512193186542669E-01 a        69     0     3     1    19
  1.6229401986012174E-01 a        70     0     3     1    20
  2.5269555419356848E-01 a        71     0     3     1    21
  2.4325057605417577E-01 a        72     0     3     1    22
 -4.9963457234860759E-02 a        73     0     3     1    23
  1.0233384089550518E-01 a        74     0     3     1    24
 -3.6844552336721020E-01 a        75     0     3     1    25
 -1.7544491648362326E-01 a        76     0     4     1     1
 -1.9102758467568984E-01 a        77     0     4     1     2
 -4.2493576929778292E-03 a        78     0     4     1     3
 -2.3098751680681601E-01 a        79     0     4     1     4
 -6.2649719765418194E-02 a        80     0     4     1     5
  2.7204295342901322E-02 a        81     0     4     1     6
  1.6568380649634543E-01 a        82     0     4     1     7
  2.6809092370165860E-01 a        83     0     4     1     8
  5.6150618569150802E-02 a        84     0     4     1     9
 -5.3836969486947800E-02 a        85     0     4     1    10
  5.8849931640537492E-02 a        86     0     4     1    11
 -2.0479388524221445E-01 a        87     0     4     1    12
 -1.1909513146491299E-01 a        88     0     4     1    13
  1.2398834349251429E-01 a        89     0     4     1    14
  2.5388311446852485E-01 a        90     0     4     1    15
 -3.2228219985998452E-01 a        91     0     4     1    16
 -2.9338351352350817E-01 a        92     0     4     1    17
 -1.7616144842216633E-01 a        93     0     4     1    18
 -1.4637904079128017E-02 a        94     0     4     1    19
 -6.4766991503203780E-02 a        95     0     4     1    20
  5.9263837641945760E-03 a        96     0     4     1    21
 -1.4723822823563125E-02 a        97     0     4     1    22
 -3.1508503451996861E-01 a        98     0     4     1    23
  2.1423340572801128E-01 a        99     0     4     1    24
 -2.6887475988627951E-02 a       100     0     4     1    25
 -1.4732757132302521E-01 a       101     0     5     1     1
  3.0808993942171436E-01 a       102     0     5     1     2
  9.2440328318687849E-03 a       103     0     5     1     3
 -1.0103989165761694E-01 a       104     0     5     1     4
  1.5026262481713842E-01 a       105     0     5     1     5
  4.1974502789093059E-02 a       106     0     5     1     6
 -9.9639748838090264E-02 a       107     0     5     1     7
  1.2478418418827406E-01 a       108     0     5     1     8
 -2.7245986229863548E-02 a       109     0     5     1     9
 -8.0771607214131361E-02 a       110     0     5     1    10
 -1.6409479389836534E-01 a       111     0     5     1    11
  3.3102293082230616E-02 a       112     0     5     1    12
 -2.8543751272309276E-01 a       113     0     5     1    13
 -1.9295034205509470E-01 a       114     0     5     1    14
 -6.6979778085151445E-03 a       115     0     5     1    15
  4.0481377410545422E-01 a       116     0     5     1    16
 -3.3943874893588209E-02 a       117     0     5     1    17
 -1.6137219610383952E-01 a       118     0     5     1    18
  2.8709972200793032E-01 a       119     0     5     1    19
 -1.3768870926730833E-01 a       120     0     5     1    20
 -1.4407784193524825E-01 a       121     0     5     1    21
  2.5976584770613185E-02 a       122     0     5     1    22
  4.1397947634822331E-02 a       123     0     5     1    23
 -4.2160073092021216E-02 a       124     0     5     1    24
  1.2005781376335940E-01 a       125     0     5     1    25
 -9.3127216581038647E-02 a       126     0     6     1     1
  3.4352884985961396E-01 a       127     0     6     1     2
 -2.8959435691725716E-01 a       128     0     6     1     3
 -2.2217233721213095E-01 a       129     0     6     1     4
 -1.8237293568180499E-01 a       130     0     6     1     5
  2.0869337575970145E-01 a       131     0     6     1     6
  2.1072250924704952E-01 a       132     0     6     1     7
 -1.6645998281804170E-01 a       133     0     6     1     8
 -8.1674584122651411E-02 a       134     0     6     1     9
  1.4087981120643364E-01 a       135     0     6     1    10
  2.1633809827645334E-01 a       136     0     6     1    11
 -3.1007097521557181E-01 a       137     0     6     1    12
  2.2313178501917844E-01 a       138     0     6     1    13
  1.4257152418153574E-01 a       139     0     6     1    14
 -5.6657606095287579E-03 a       140     0     6     1    15
 -5.8037972518479086E-01 a       141     0     6     1    16
  1.9042377700253574E-01 a       142     0     6     1    17
  1.0723909427107055E-01 a       143     0     6     1    18
 -3.9821748675977220E-01 a       144     0     6     1    19
  6.2125719021592508E-02 a       145     0     6     1    20
 -8.5217888283148233E-02 a       146     0     6     1    21
  2.5799055087865477E-02 a       147     0     6     1    22
 -2.5175075122233176E-01 a       148     0     6     1    23
  1.3030803811436839E-01 a       149     0     6     1    24
  2.9392387548084858E-01 a       150     0     6     1    25
 -2.7854008708537886E-01 a       151     0     7     1     1
 -1.0846145502828611E-01 a       152     0     7     1     2
  5.2051384173616835E-02 a       153     0     7     1     3
  1.5679756025750996E-01 a       154     0     7     1     4
  1.1626811519054248E-01 a       155     0     7     1     5
 -1.1861642327728618E-01 a       156     0     7     1     6
 -2.4003277948540813E-01 a       157     0     7     1     7
  1.6941356028878338E-01 a       158     0     7     1     8
  2.0903059023725745E-01 a       159     0     7     1     9
  8.7839555506558725E-02 a       160     0     7     1    10
 -2.5109359163408390E-01 a       161     0     7     1    11
  2.6840194442073978E-01 a       162     0     7     1    12
  4.0444604231108336E-02 a       163     0     7     1    13
 -2.5433367119199746E-01 a       164     0     7     1    14
 -1.5006788630700416E-01 a       165     0     7     1    15
 -3.6253948589167179E-01 a       166     0     7     1    16
 -1.3876799984154839E-01 a       167     0     7     1    17
 -4.6743770682610229E-02 a       168     0     7     1    18
 -1.2565031714909286E-01 a       169     0     7     1    19
  3.8825230327896476E-02 a       170     0     7     1    20
  1.4231690033284752E-01 a       171     0     7     1    21
  2.1226912120031079E-02 a       172     0     7     1    22
 -2.6250960310545390E-01 a       173     0     7     1    23
 -2.7597674912633441E-01 a       174     0     7     1    24
  1.9559037427635839E-01 a       175     0     7     1    25
 -1.2501439384090396E-01 a       176     0     8     1     1
 -2.1568826192710422E-01 a       177     0     8     1     2
  9.8764688862538835E-02 a       178     0     8     1     3
  2.6438067270917487E-01 a       179     0     8     1     4
 -1.3815936766027354E-02 a       180     0     8     1     5
 -2.3073722165398824E-02 a       181     0     8     1     6
 -7.7220881806226854E-03 a       182     0     8     1     7
 -2.0853778020483338E-01 a       183     0     8     1     8
  1.2085354136621451E-01 a       184     0     8     1     9
 -9.8132835282053847E-03 a       185     0     8     1    10
  3.5330466390523507E-04 a       186     0     8     1    11
  1.3180069914428771E-01 a       187     0     8     1    12
 -2.8670997695378161E-02 a       188     0     8     1    13
  6.4361578690257423E-02 a       189     0     8     1    14
 -6.8154951677267761E-02 a       190     0     8     1    15
  1.4866402294700684E-01 a       191     0     8     1    16
 -1.7556334331651421E-04 a       192     0     8     1    17
  2.1786742111510921E-01 a       193     0     8     1    18
 -5.6875043679830567E-02 a       194     0     8     1    19
  1.3568930362724012E-02 a       195     0     8     1    20
  7.4387179977089997E-03 a       196     0     8     1    21
  8.3867642229989714E-02 a       197     0     8     1    22
  9.2899252373590410E-02 a       198     0     8     1    23
 -2.5615369752247230E-01 a       199     0     8     1    24
 -2.2108152363165276E-01 a       200     0     8     1    25
  4.3552618062982940E-02 a       201     0     9     1     1
  1.2300780556486690E-01 a       202     0     9     1     2
  9.4348786485030714E-03 a       203     0     9     1     3
  9.4565359761659168E-02 a       204     0     9     1     4
 -7.6912704110215641E-02 a       205     0     9     1     5
 -1.1310410780629755E-01 a       206     0     9     1     6
 -6.9664023460404609E-02 a       207     0     9     1     7
 -1.7804958582645508E-01 a       208     0     9     1     8
 -2.4155869741595992E-01 a       209     0     9     1     9
 -2.5290747576578299E-01 a       210     0     9     1    10
  1.6097480065761682E-01 a       211     0     9     1    11
 -3.5997689461557007E-02 a       212     0     9     1    12
  3.5690018543904668E-02 a       213     0     9     1    13
  1.8595015717093619E-01 a       214     0     9     1    14
  2.2697461362839289E-01 a       215     0     9     1    15
  1.1344683151912463E-01 a       216     0     9     1    16
  1.6665085969531193E-01 a       217     0     9     1    17
 -7.5824304888439442E-02 a       218     0     9     1    18
 -5.6692684675801769E-02 a       219     0     9     1    19
 -6.1230475845436873E-02 a       220     0     9     1    20
 -1.2628965853408225E-01 a       221     0     9     1    21
  1.5975417497546877E-02 a       222     0     9     1    22
  3.7862349209585622E-01 a       223     0     9     1    23
  9.1278596065823239E-02 a       224     0     9     1    24
 -2.2456574470236090E-01 a       225     0     9     1    25
  2.5584583504758909E-02 a       226     0    10     1     1
  3.0249615830435184E-01 a       227     0    10     1     2
 -2.4573679693112796E-01 a       228     0    10     1     3
 -2.6107009830393990E-01 a       229     0    10     1     4
 -1.2429385432050132E-01 a       230     0    10     1     5
 -6.3731800800955682E-02 a       231     0    10     1     6
 -9.6589779615857727E-02 a       232     0    10     1     7
  4.7413288385800154E-02 a       233     0    10     1     8
 -5.0515182159094896E-02 a       234     0    10     1     9
 -2.8297731010101423E-01 a       235     0    10     1    10
  1.2064558146301482E-01 a       236     0    10     1    11
  4.2015684333768424E-03 a       237     0    10     1    12
 -9.2962285058839675E-02 a       238     0    10     1    13
 -1.2397957698588685E-01 a       239     0    10     1    14
  6.3684190861050718E-02 a       240     0    10     1    15
  1.3794720779074754E-01 a       241     0    10     1    16
  1.4081226938991742E-01 a       242     0    10     1    17
 -1.8645830862890853E-01 a       243     0    10     1    18
 -1.0608394212076652E-01 a       244     0    10     1    19
  1.5779597334029480E-01 a       245     0    10     1    20
 -7.5769573207388708E-03 a       246     0    10     1    21
  9.1789670125290060E-02 a       247     0    10     1    22
  2.3761337708430674E-01 a       248     0    10     1    23
  1.5362841373663913E-01 a       249     0    10     1    24
 -1.7007866467259233E-01 a       250     0    10     1    25
 -2.7683699779466320E-01 a       251     0    11     1     1
  3.4485007619677660E-01 a       252     0    11     1     2
 -3.1126070790905402E-01 a       253     0    11     1     3
 -6.0514686203396217E-01 a       254     0    11     1     4
  1.8353555908933047E-01 a       255     0    11     1     5
 -5.9239837623069669E-02 a       256     0    11     1     6
 -8.4233513516825717E-02 a       257     0    11     1     7
 -1.2714724009485173E-01 a       258     0    11     1     8
 -2.4932203750434728E-02 a       259     0    11     1     9
 -3.7311609782322464E-01 a       260     0    11     1    10
 -2.6458962445493484E-01 a       261     0    11     1    11
  1.0875266141909038E-02 a       262     0    11     1    12
 -1.0722698149979426E-01 a       263     0    11     1    13
 -2.0549860086749336E-01 a       264     0    11     1    14
 -4.1715690465470617E-01 a       265     0    11     1    15
  2.3919322204263180E-01 a       266     0    11     1    16
 -1.5245351657285116E-02 a       267     0    11     1    17
 -5.8781776445377443E-01 a       268     0    11     1    18
  7.3832791461581407E-02 a       269     0    11     1    19
  7.2457413658845682E-01 a       270     0    11     1    20
 -3.8199117660351542E-02 a       271     0    11     1    21
 -2.2078995463482187E-01 a       272     0    11     1    22
 -6.0431642208984032E-02 a       273     0    11     1    23
  4.4437564272357655E-01 a       274     0    11     1    24
  9.9836488228155260E-02 a       275     0    11     1    25
  1.9436945800629155E-01 a       276     0    12     1     1
 -1.1796538647001935E-01 a       277     0    12     1     2
 -2.6677372991701788E-02 a       278     0    12     1     3
  8.9059102050879607E-02 a       279     0    12     1     4
  3.3545259675151498E-02 a       280     0    12     1     5
