################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.4497985751210263E-01 a         1     0     1     1     1
  1.3330069426538152E-01 a         2     0     1     1     2
  1.0078942456214876E-01 a         3     0     1     1     3
 -2.0781574568214217E-01 a         4     0     1     1     4
 -1.7828320683132073E-02 a         5     0     1     1     5
 -4.8984325372432559E-02 a         6     0     1     1     6
 -2.7894185692815324E-02 a         7     0     1     1     7
  3.1568386528324943E-01 a         8     0     1     1     8
 -2.2087331420644653E-02 a         9     0     1     1     9
  1.1624290054150995E-02 a        10     0     1     1    10
 -1.1515265295503282E-01 a        11     0     1     1    11
 -1.4485830466843871E-01 a        12     0     1     1    12
 -1.1307626112090086E-01 a        13     0     1     1    13
  1.4190731633834389E-01 a        14     0     1     1    14
 -2.8733002204665091E-02 a        15     0     1     1    15
  1.1932627196761193E-01 a        16     0     1     1    16
 -7.5887312638620811E-03 a        17     0     1     1    17
 -1.1947015614524395E-02 a        18     0     1     1    18
  2.3392973075968361E-02 a        19     0     1     1    19
  1.4197709744654032E-02 a        20     0     1     1    20
 -8.1377833874405059E-02 a        21     0     1     1    21
  4.9707531537639058E-03 a        22     0     1     1    22
  1.9647784336208129E-01 a        23     0     1     1    23
 -2.5480753059981851E-02 a        24     0     1     1    24
  1.1296036675178614E-01 a        25     0     1     1    25
 -4.1828392150126531E-01 a        26     0     2     1     1
 -2.7261713697363699E-01 a        27     0     2     1     2
  4.7649033607007896E-02 a        28     0     2     1     3
 -3.0408645009075203E-01 a        29     0     2     1     4
  1.6639962234529093E-01 a        30     0     2     1     5
  4.9041858624082674E-01 a        31     0     2     1     6
 -1.1795334585094452E-01 a        32     0     2     1     7
 -6.0384339890056850E-02 a        33     0     2     1     8
  2.4397491521209017E-01 a        34     0     2     1     9
  1.3934737217841509E-01 a        35     0     2     1    10
 -2.6653667839253242E-01 a        36     0     2     1    11
 -1.6247642464896150E-01 a        37     0     2     1    12
 -3.1850938351393226E-01 a        38     0     2     1    13
  2.5354572855603924E-01 a        39     0     2     1    14
  6.3377380172693909E-01 a        40     0     2     1    15
  1.0864286957485557E-01 a        41     0     2     1    16
  3.0972139401820364E-01 a        42     0     2     1    17
 -7.1021888979935985E-02 a        43     0     2     1    18
 -4.6280085995829834E-01 a        44     0     2     1    19
  4.1651450804222556E-01 a        45     0     2     1    20
  1.5884272592886456E-01 a        46     0     2     1    21
  7.6163359866867689E-03 a        47     0     2     1    22
  4.1908396037426332E-01 a        48     0     2     1    23
  1.5110645573443457E-02 a        49     0     2     1    24
  2.5195883791848517E-01 a        50     0     2     1    25
  2.0856814113258948E-01 a        51     0     3     1     1
  1.5154189191181111E-01 a        52     0     3     1     2
 -1.0456600361234540E-01 a        53     0     3     1     3
  3.4962426823140907E-03 a        54     0     3     1     4
  3.8621566112146483E-01 a        55     0     3     1     5
 -4.0537726570311718E-02 a        56     0     3     1     6
 -1.4270024077687777E-02 a        57     0     3     1     7
  1.1053441705816991E+00 a        58     0     3     1     8
 -1.4206496285137934E-01 a        59     0     3     1     9
 -5.3745663011319715E-02 a        60     0     3     1    10
 -2.8891467099076307E-01 a        61     0     3     1    11
 -6.5587173432834309E-02 a        62     0     3     1    12
  2.6918228321237286E-01 a        63     0     3     1    13
  3.1427804169539020E-01 a        64     0     3     1    14
  1.4774409020856669E-01 a        65     0     3     1    15
 -1.7571888163818519E-02 a        66     0     3     1    16
 -2.2917053733410622E-01 a        67     0     3     1    17
 -3.1849933658972768E-01 a        68     0     3     1    18
  1.8403893068771790E-01 a        69     0     3     1    19
 -1.6473244509178789E-01 a        70     0     3     1    20
 -6.0076394306034141E-02 a        71     0     3     1    21
 -1.3455533684302248E-01 a        72     0     3     1    22
  1.1524623678907901E-01 a        73     0     3     1    23
 -2.3458214546446982E-01 a        74     0     3     1    24
  1.9816396887434129E-01 a        75     0     3     1    25
 -1.3866019740669382E-02 a        76     0     4     1     1
 -3.9122269286993139E-02 a        77     0     4     1     2
  1.1109158332821724E-01 a        78     0     4     1     3
 -7.2400259960872362E-02 a        79     0     4     1     4
