################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.6212804126186378E-02 a         1     0     1     1     1
  5.2796120220471053E-02 a         2     0     1     1     2
 -8.6785556696512278E-02 a         3     0     1     1     3
  4.2052353194466452E-01 a         4     0     1     1     4
  3.5092902736919834E-01 a         5     0     1     1     5
  2.4440300261386227E-01 a         6     0     1     1     6
  2.8936438462880212E-02 a         7     0     1     1     7
  1.8758547536340808E-01 a         8     0     1     1     8
 -6.5805320320317162E-02 a         9     0     1     1     9
  1.9278215173106514E-01 a        10     0     1     1    10
  1.3721797958639054E-01 a        11     0     1     1    11
  7.1345141247393676E-02 a        12     0     1     1    12
 -2.7938468057018562E-01 a        13     0     1     1    13
  2.9006759655269526E-02 a        14     0     1     1    14
  5.3558511698729001E-02 a        15     0     1     1    15
  1.2090001173962495E-01 a        16     0     1     1    16
  6.7220306779692457E-02 a        17     0     1     1    17
 -3.4787152676295272E-02 a        18     0     1     1    18
  1.0749624525724830E-01 a        19     0     1     1    19
  2.1093258777331683E-01 a        20     0     1     1    20
  1.3905702548120297E-01 a        21     0     1     1    21
  1.8166698777405191E-01 a        22     0     1     1    22
  2.0981525152109361E-02 a        23     0     1     1    23
  3.6332457255973027E-01 a        24     0     1     1    24
 -1.4022442590192505E-01 a        25     0     1     1    25
  8.2338787125561391E-02 a        26     0     2     1     1
  1.4904999724865847E-01 a        27     0     2     1     2
  1.4946535478913126E-01 a        28     0     2     1     3
  1.3136719041593426E-03 a        29     0     2     1     4
 -4.6908669767662836E-01 a        30     0     2     1     5
  1.1379196140232072E-01 a        31     0     2     1     6
 -4.4606798183261784E-02 a        32     0     2     1     7
 -1.3959013807382986E-02 a        33     0     2     1     8
 -1.1430344389045997E-01 a        34     0     2     1     9
 -1.4920521497835004E-01 a        35     0     2     1    10
 -1.3778071765077515E-01 a        36     0     2     1    11
  1.2851501892379547E-01 a        37     0     2     1    12
  1.4152352200626189E-02 a        38     0     2     1    13
 -1.4798351361481213E-01 a        39     0     2     1    14
 -2.7685907299457030E-01 a        40     0     2     1    15
 -3.5961520754362798E-02 a        41     0     2     1    16
 -9.9784535404994365E-02 a        42     0     2     1    17
  2.7044096232819553E-01 a        43     0     2     1    18
  2.1459133177263376E-02 a        44     0     2     1    19
 -2.5375685434167176E-02 a        45     0     2     1    20
  3.8825846776568022E-02 a        46     0     2     1    21
  9.6002278403407526E-02 a        47     0     2     1    22
 -3.2307925679162758E-01 a        48     0     2     1    23
 -2.5533824608607941E-01 a        49     0     2     1    24
  3.2110793291440765E-01 a        50     0     2     1    25
 -2.8150837003381018E-01 a        51     0     3     1     1
 -1.0315180949721997E-01 a        52     0     3     1     2
  1.3410507165668001E-01 a        53     0     3     1     3
  9.4205003649646943E-02 a        54     0     3     1     4
  1.5728521400882176E-01 a        55     0     3     1     5
  5.1911304701401029E-01 a        56     0     3     1     6
  2.5938957864339973E-01 a        57     0     3     1     7
 -1.9395839254196803E-01 a        58     0     3     1     8
  3.3149969720895028E-01 a        59     0     3     1     9
 -6.5044232514737899E-02 a        60     0     3     1    10
 -1.5216338300819504E-01 a        61     0     3     1    11
  1.7745505534755891E-02 a        62     0     3     1    12
 -4.9530977547771762E-02 a        63     0     3     1    13
  1.2886777711092326E-01 a        64     0     3     1    14
 -1.4570792682784345E-01 a        65     0     3     1    15
 -7.0451907574964777E-03 a        66     0     3     1    16
  8.4825779958130273E-02 a        67     0     3     1    17
 -1.7235232522014041E-01 a        68     0     3     1    18
  2.1894078876584983E-01 a        69     0     3     1    19
  4.1557503597145329E-01 a        70     0     3     1    20
  6.4709981527973665E-02 a        71     0     3     1    21
 -4.3759395050914141E-01 a        72     0     3     1    22
 -1.7636514583906776E-01 a        73     0     3     1    23
  2.9609498190732342E-01 a        74     0     3     1    24
  9.7177297063601037E-03 a        75     0     3     1    25
  3.1047937160653915E-02 a        76     0     4     1     1
  1.0606599591853248E-02 a        77     0     4     1     2
 -6.6805664450111157E-02 a        78     0     4     1     3
 -2.3119094624090796E-02 a        79     0     4     1     4
  4.3692880557067193E-01 a        80     0     4     1     5
 -5.6853890269353655E-02 a        81     0     4     1     6
 -4.9141479676724900E-02 a        82     0     4     1     7
 -4.0238552550289947E-01 a        83     0     4     1     8
 -8.8045308758158372E-02 a        84     0     4     1     9
  1.2038279342744429E-01 a        85     0     4     1    10
  6.9912536312174867E-02 a        86     0     4     1    11
  1.5779474440843252E-01 a        87     0     4     1    12
 -1.0617072607211052E-01 a        88     0     4     1    13
  2.5900236602873256E-01 a        89     0     4     1    14
 -3.3818620768222236E-02 a        90     0     4     1    15
  2.0685680378060040E-01 a        91     0     4     1    16
  6.5260109414629425E-02 a        92     0     4     1    17
 -4.7152097056910647E-02 a        93     0     4     1    18
 -4.1247427861898195E-02 a        94     0     4     1    19
 -1.0346764752218486E-01 a        95     0     4     1    20
 -6.1393610456822158E-02 a        96     0     4     1    21
 -2.4423916458234124E-01 a        97     0     4     1    22
  8.5563499585582792E-02 a        98     0     4     1    23
  1.7517650432935172E-01 a        99     0     4     1    24
  7.6081051125832045E-03 a       100     0     4     1    25
 -5.9805496217008400E-03 a       101     0     5     1     1
  1.5758706662882774E-01 a       102     0     5     1     2
  9.1452118672381594E-02 a       103     0     5     1     3
  6.1900236278872815E-03 a       104     0     5     1     4
 -3.0784381350886295E-02 a       105     0     5     1     5
  8.3706319393373807E-02 a       106     0     5     1     6
  1.6936624539405210E-01 a       107     0     5     1     7
 -1.4659479730506428E-01 a       108     0     5     1     8
 -2.2750258829701725E-01 a       109     0     5     1     9
 -1.9496017360188639E-01 a       110     0     5     1    10
 -9.1120936562325644E-02 a       111     0     5     1    11
 -1.3361957079125289E-01 a       112     0     5     1    12
  2.1874352844053766E-03 a       113     0     5     1    13
  2.1236212851769304E-01 a       114     0     5     1    14
  6.0171585308847357E-02 a       115     0     5     1    15
 -1.1062040871863089E-01 a       116     0     5     1    16
  1.5941337116263582E-01 a       117     0     5     1    17
  3.1357763425695385E-02 a       118     0     5     1    18
 -9.7751983995929270E-02 a       119     0     5     1    19
 -2.3497913387889183E-01 a       120     0     5     1    20
  2.2528086942630414E-02 a       121     0     5     1    21
 -3.0568940645976939E-01 a       122     0     5     1    22
 -1.5894373209501411E-01 a       123     0     5     1    23
  5.6607860586503495E-03 a       124     0     5     1    24
  2.8848082678221348E-01 a       125     0     5     1    25
 -1.0071424306496907E-02 a       126     0     6     1     1
 -1.4369680792693876E-01 a       127     0     6     1     2
 -8.1393632472985689E-03 a       128     0     6     1     3
 -1.9033132063647509E-01 a       129     0     6     1     4
 -2.0078136063184737E-01 a       130     0     6     1     5
 -1.2355379562248504E-02 a       131     0     6     1     6
 -2.6600944806082657E-02 a       132     0     6     1     7
 -6.8049786460903108E-02 a       133     0     6     1     8
  2.2513657649189486E-02 a       134     0     6     1     9
 -1.3891951151804643E-01 a       135     0     6     1    10
 -3.2596897519730543E-02 a       136     0     6     1    11
 -1.2943009280382869E-01 a       137     0     6     1    12
  1.6594628847336088E-01 a       138     0     6     1    13
  1.8574135987916893E-01 a       139     0     6     1    14
  1.7887534394353675E-02 a       140     0     6     1    15
 -1.3432159386186093E-01 a       141     0     6     1    16
 -1.3565374493175286E-01 a       142     0     6     1    17
  9.5364327100361926E-02 a       143     0     6     1    18
 -6.9166953500756398E-02 a       144     0     6     1    19
 -2.7185488548824886E-02 a       145     0     6     1    20
 -5.1163245572251041E-02 a       146     0     6     1    21
 -1.2488280792810243E-01 a       147     0     6     1    22
  9.1247712382547919E-02 a       148     0     6     1    23
 -7.7772219387731174E-03 a       149     0     6     1    24
  1.0011461222088799E-01 a       150     0     6     1    25
 -1.5001464760707101E-01 a       151     0     7     1     1
  9.7666657740246660E-02 a       152     0     7     1     2
  1.7044498435154449E-02 a       153     0     7     1     3
 -1.7753037501175287E-01 a       154     0     7     1     4
 -1.4627608188636698E-01 a       155     0     7     1     5
 -8.2729783023017242E-02 a       156     0     7     1     6
 -1.5897941772976107E-01 a       157     0     7     1     7
 -5.2217788337489595E-03 a       158     0     7     1     8
 -1.0305331970973715E-01 a       159     0     7     1     9
 -8.5309225240317504E-02 a       160     0     7     1    10
  5.6241529388768044E-02 a       161     0     7     1    11
 -8.3015743507586004E-02 a       162     0     7     1    12
 -1.1075172434381701E-01 a       163     0     7     1    13
 -2.4136734070193115E-02 a       164     0     7     1    14
  6.9238263063063745E-03 a       165     0     7     1    15
 -1.1927347217791777E-01 a       166     0     7     1    16
  8.6943368037555674E-02 a       167     0     7     1    17
  4.0211136452115027E-02 a       168     0     7     1    18
 -2.9537208695991714E-02 a       169     0     7     1    19
  2.6122272136505059E-02 a       170     0     7     1    20
 -1.6011876678111683E-01 a       171     0     7     1    21
 -1.3781565936825405E-01 a       172     0     7     1    22
 -2.9138808293034481E-02 a       173     0     7     1    23
 -1.3315226649358569E-01 a       174     0     7     1    24
  8.4373640458574983E-02 a       175     0     7     1    25
 -3.1538103112895635E-02 a       176     0     8     1     1
 -1.3757233184602272E-01 a       177     0     8     1     2
  1.8476010550519747E-01 a       178     0     8     1     3
  3.1640136614989309E-02 a       179     0     8     1     4
 -9.8675438651570177E-02 a       180     0     8     1     5
 -5.0097029319553746E-02 a       181     0     8     1     6
 -1.4426387655053516E-01 a       182     0     8     1     7
 -1.1940767064827755E-01 a       183     0     8     1     8
  2.3733767864363504E-02 a       184     0     8     1     9
 -8.8453736417751339E-02 a       185     0     8     1    10
  1.7504673049221239E-01 a       186     0     8     1    11
  1.0679302090855179E-01 a       187     0     8     1    12
  5.6031191353372166E-02 a       188     0     8     1    13
  1.0188919606173992E-01 a       189     0     8     1    14
 -2.5316033297512825E-02 a       190     0     8     1    15
  9.6215245640910524E-02 a       191     0     8     1    16
  8.7433120333544653E-02 a       192     0     8     1    17
  1.2677026549862691E-01 a       193     0     8     1    18
 -1.1067847885962291E-01 a       194     0     8     1    19
 -2.7723170624782398E-02 a       195     0     8     1    20
 -9.1071871865097635E-03 a       196     0     8     1    21
 -1.3856808147107258E-01 a       197     0     8     1    22
  1.6692592825903310E-01 a       198     0     8     1    23
  4.7417554257871378E-02 a       199     0     8     1    24
  1.3858854137544369E-01 a       200     0     8     1    25
 -1.1624580874626302E-01 a       201     0     9     1     1
  3.6643029210211078E-02 a       202     0     9     1     2
 -1.7560212049505215E-02 a       203     0     9     1     3
 -3.9024025728655161E-02 a       204     0     9     1     4
  3.4535091145137853E-01 a       205     0     9     1     5
  1.1301531168812694E-01 a       206     0     9     1     6
 -1.0296497806068942E-01 a       207     0     9     1     7
 -2.9529251257200773E-01 a       208     0     9     1     8
 -1.6758751747321599E-01 a       209     0     9     1     9
  1.5837096615050519E-01 a       210     0     9     1    10
  2.1026613173309727E-01 a       211     0     9     1    11
 -6.0188577575397681E-02 a       212     0     9     1    12
 -2.3279541564578965E-01 a       213     0     9     1    13
  2.1722193486272171E-01 a       214     0     9     1    14
  4.0215984152122353E-01 a       215     0     9     1    15
  1.5339594750604627E-01 a       216     0     9     1    16
  6.7765728731837560E-02 a       217     0     9     1    17
  5.8361285521492959E-02 a       218     0     9     1    18
 -1.4345782428188519E-01 a       219     0     9     1    19
  7.6050100922775499E-03 a       220     0     9     1    20
  1.3323041748919467E-01 a       221     0     9     1    21
 -3.1446758416254317E-01 a       222     0     9     1    22
 -1.7862786086182295E-01 a       223     0     9     1    23
  2.0700888625099689E-01 a       224     0     9     1    24
  1.5666519130785919E-01 a       225     0     9     1    25
 -2.9739324431425690E-01 a       226     0    10     1     1
 -4.3912370946823313E-02 a       227     0    10     1     2
